Russian Federation, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 22/10/2020
Year    Age        Total
2013     16      5573.53
2013     17     13847.78
2013     18     28177.04
2013     19     44137.50
2013     20     59230.24
2013     21     76199.39
2013     22     92489.27
2013     23    109491.06
2013     24    125321.79
2013     25    139421.00
2013     26    144727.49
2013     27    134922.03
2013     28    127046.69
2013     29    121808.65
2013     30    112598.53
2013     31     97274.41
2013     32     85108.84
2013     33     75492.88
2013     34     66624.19
2013     35     57477.68
2013     36     48595.59
2013     37     38894.30
2013     38     29441.70
2013     39     21846.38
2013     40     15318.26
2013     41      9997.95
2013     42      6069.27
2013     43      3302.99
2013     44      1681.33
2013     45       791.43
2013     46       386.05
2013     47       170.16
2013     48       134.36
2013     49        74.92
2013     50        44.48
2013     51        35.86
2013     52        18.69
2013     53         8.50
2013     54        11.76
2013     55+       19.77
2014     12-        1.97
2014     13        57.06
2014     14       332.09
2014     15      1703.13
2014     16      5634.83
2014     17     13519.42
2014     18     26086.67
2014     19     41954.77
2014     20     54357.10
2014     21     66407.09
2014     22     82777.43
2014     23    100727.34
2014     24    118272.14
2014     25    133874.71
2014     26    143803.01
2014     27    145146.59
2014     28    132679.13
2014     29    124206.84
2014     30    118574.90
2014     31    108067.40
2014     32     91746.06
2014     33     79742.85
2014     34     70448.86
2014     35     61665.45
2014     36     51507.87
2014     37     41336.49
2014     38     32199.12
2014     39     23937.75
2014     40     16716.83
2014     41     11034.21
2014     42      6973.83
2014     43      3885.20
2014     44      2003.10
2014     45       978.97
2014     46       483.31
2014     47       235.50
2014     48       139.03
2014     49        86.05
2014     50        55.93
2014     51        32.71
2014     52        18.31
2014     53        21.05
2014     54        17.04
2014     55+       22.87
2015     12-        3.00
2015     13        29.02
2015     14       261.15
2015     15      1273.74
2015     16      4662.73
2015     17     11535.75
2015     18     23234.59
2015     19     37568.98
2015     20     50803.73
2015     21     61028.71
2015     22     71566.86
2015     23     90559.98
2015     24    110666.74
2015     25    126853.21
2015     26    137755.59
2015     27    145303.00
2015     28    143800.12
2015     29    131690.04
2015     30    122933.92
2015     31    114827.18
2015     32    101357.29
2015     33     84787.60
2015     34     73750.14
2015     35     63750.30
2015     36     53772.46
2015     37     43070.20
2015     38     33947.86
2015     39     25119.70
2015     40     17867.45
2015     41     11715.86
2015     42      7145.18
2015     43      4117.41
2015     44      2053.20
2015     45      1067.63
2015     46       499.29
2015     47       261.15
2015     48       135.08
2015     49        91.05
2015     50        62.04
2015     51        38.02
2015     52        28.02
2015     53        12.00
2015     54        10.00
2015     55+       25.01
2016     12-        2.00
2016     13        31.01
2016     14       259.12
2016     15      1061.52
2016     16      3752.83
2016     17     10230.98
2016     18     20665.05
2016     19     33715.40
2016     20     45281.03
2016     21     56733.59
2016     22     64928.58
2016     23     77801.84
2016     24     97105.23
2016     25    115207.04
2016     26    127466.01
2016     27    135011.68
2016     28    140008.10
2016     29    138963.60
2016     30    125446.02
2016     31    115012.94
2016     32    105226.19
2016     33     92521.01
2016     34     76728.32
2016     35     66217.21
2016     36     55743.12
2016     37     45222.00
2016     38     35109.08
2016     39     26578.93
2016     40     19124.31
2016     41     12415.04
2016     42      7621.71
2016     43      4420.15
2016     44      2370.15
2016     45      1151.56
2016     46       548.27
2016     47       292.14
2016     48       153.08
2016     49        96.05
2016     50        50.02
2016     51        54.03
2016     52        34.02
2016     53        27.02
2016     54        13.00
2016     55+       34.01
2017     12-        5.00
2017     13        30.01
2017     14       220.11
2017     15       949.46
2017     16      3012.47
2017     17      7804.81
2017     18     18052.81
2017     19     30242.76
2017     20     39829.43
2017     21     49035.92
2017     22     59925.23
2017     23     68966.64
2017     24     79113.59
2017     25     95348.51
2017     26    107739.56
2017     27    114180.70
2017     28    118257.69
2017     29    121400.22
2017     30    117921.52
2017     31    104611.03
2017     32     94644.17
2017     33     86514.20
2017     34     76615.37
2017     35     63684.07
2017     36     53581.14
2017     37     43820.37
2017     38     34419.79
2017     39     26197.78
2017     40     19043.28
2017     41     12536.12
2017     42      7756.78
2017     43      4383.14
2017     44      2249.10
2017     45      1162.57
2017     46       556.27
2017     47       296.14
2017     48       162.08
2017     49        99.05
2017     50        75.04
2017     51        40.02
2017     52        31.02
2017     53        22.01
2017     54        18.01
2017     55+       60.02
2018     12-        4.00
2018     13        34.02
2018     14       193.10
2018     15       907.46
2018     16      2894.47
2018     17      7200.65
2018     18     15174.70
2018     19     27386.89
2018     20     37059.79
2018     21     45729.19
2018     22     53574.17
2018     23     64552.74
2018     24     72322.67
2018     25     81629.39
2018     26     93529.43
2018     27    102823.14
2018     28    108540.04
2018     29    110657.11
2018     30    112791.20
2018     31    107550.54
2018     32     94045.69
2018     33     84614.91
2018     34     76736.92
2018     35     67394.17
2018     36     54762.77
2018     37     44563.60
2018     38     35059.78
2018     39     27112.75
2018     40     19535.91
2018     41     13079.63
2018     42      8210.16
2018     43      4594.33
2018     44      2443.24
2018     45      1302.66
2018     46       665.34
2018     47       303.15
2018     48       197.10
2018     49       124.06
2018     50        78.04
2018     51        59.03
2018     52        31.02
2018     53        22.01
2018     54        23.02
2018     55+       45.02
