Russian Federation, Cumulative period fertility rates by birth order (vertical parallelograms)
Last modified: 22/10/2020
Year  ARDY  Cohort     CPFR     CPFR1     CPFR2     CPFR3     CPFR4    CPFR5p
1959   12    1947     0.000     0.000     0.000     0.000     0.000     0.000
1959   13    1946     0.000     0.000     0.000     0.000     0.000     0.000
1959   14    1945     0.000     0.000     0.000     0.000     0.000     0.000
1959   15    1944     0.000     0.000     0.000     0.000     0.000     0.000
1959   16    1943     0.000     0.000     0.000     0.000     0.000     0.000
1959   17    1942     0.002     0.002     0.000     0.000     0.000     0.000
1959   18    1941     0.007     0.007     0.000     0.000     0.000     0.000
1959   19    1940     0.026     0.026     0.000     0.000     0.000     0.000
1959   20    1939     0.075     0.072     0.002     0.000     0.000     0.000
1959   21    1938     0.168     0.155     0.013     0.001     0.000     0.000
1959   22    1937     0.302     0.266     0.033     0.003     0.000     0.000
1959   23    1936     0.461     0.387     0.066     0.007     0.000     0.000
1959   24    1935     0.643     0.512     0.114     0.015     0.001     0.000
1959   25    1934     0.831     0.623     0.174     0.029     0.004     0.001
1959   26    1933     1.016     0.714     0.242     0.048     0.009     0.003
1959   27    1932     1.184     0.784     0.308     0.070     0.016     0.005
1959   28    1931     1.343     0.839     0.372     0.097     0.025     0.009
1959   29    1930     1.494     0.883     0.432     0.128     0.037     0.014
1959   30    1929     1.631     0.917     0.486     0.158     0.050     0.020
1959   31    1928     1.762     0.944     0.534     0.188     0.066     0.030
1959   32    1927     1.881     0.964     0.574     0.217     0.082     0.043
1959   33    1926     1.983     0.980     0.607     0.241     0.098     0.058
1959   34    1925     2.076     0.993     0.634     0.262     0.112     0.075
1959   35    1924     2.157     1.004     0.655     0.280     0.125     0.093
1959   36    1923     2.232     1.012     0.672     0.297     0.138     0.113
1959   37    1922     2.298     1.020     0.686     0.310     0.149     0.134
1959   38    1921     2.355     1.025     0.696     0.321     0.158     0.154
1959   39    1920     2.406     1.030     0.704     0.330     0.166     0.176
1959   40    1919     2.448     1.033     0.709     0.336     0.173     0.196
1959   41    1918     2.484     1.036     0.713     0.341     0.178     0.216
1959   42    1917     2.514     1.038     0.716     0.345     0.182     0.233
1959   43    1916     2.536     1.039     0.718     0.347     0.185     0.247
1959   44    1915     2.552     1.040     0.719     0.348     0.187     0.258
1959   45    1914     2.562     1.040     0.720     0.349     0.188     0.265
1959   46    1913     2.570     1.040     0.720     0.350     0.188     0.271
1959   47    1912     2.574     1.040     0.720     0.350     0.189     0.274
1959   48    1911     2.577     1.041     0.720     0.350     0.189     0.276
1959   49    1910     2.578     1.041     0.721     0.350     0.189     0.278
1959   50    1909     2.579     1.041     0.721     0.350     0.189     0.278
1959   51    1908     2.580     1.041     0.721     0.350     0.189     0.279
1959   52    1907     2.580     1.041     0.721     0.350     0.189     0.279
1959   53    1906     2.581     1.041     0.721     0.350     0.190     0.279
1959   54    1905     2.581     1.041     0.721     0.350     0.190     0.279
1959   55    1904     2.581     1.041     0.721     0.350     0.190     0.280
1960   12    1948     0.000     0.000     0.000     0.000     0.000     0.000
1960   13    1947     0.000     0.000     0.000     0.000     0.000     0.000
1960   14    1946     0.000     0.000     0.000     0.000     0.000     0.000
1960   15    1945     0.000     0.000     0.000     0.000     0.000     0.000
1960   16    1944     0.000     0.000     0.000     0.000     0.000     0.000
1960   17    1943     0.002     0.002     0.000     0.000     0.000     0.000
1960   18    1942     0.008     0.008     0.000     0.000     0.000     0.000
1960   19    1941     0.028     0.028     0.000     0.000     0.000     0.000
1960   20    1940     0.078     0.076     0.002     0.000     0.000     0.000
1960   21    1939     0.173     0.159     0.013     0.001     0.000     0.000
1960   22    1938     0.307     0.270     0.033     0.003     0.000     0.000
1960   23    1937     0.461     0.388     0.066     0.007     0.000     0.000
1960   24    1936     0.636     0.506     0.112     0.016     0.002     0.000
1960   25    1935     0.819     0.614     0.170     0.029     0.004     0.001
1960   26    1934     1.003     0.704     0.239     0.048     0.009     0.003
1960   27    1933     1.175     0.773     0.308     0.072     0.016     0.005
1960   28    1932     1.326     0.824     0.370     0.099     0.025     0.009
1960   29    1931     1.474     0.865     0.429     0.129     0.037     0.014
1960   30    1930     1.612     0.897     0.484     0.161     0.050     0.021
1960   31    1929     1.744     0.923     0.533     0.192     0.066     0.030
1960   32    1928     1.860     0.942     0.574     0.219     0.082     0.042
1960   33    1927     1.962     0.958     0.608     0.244     0.096     0.057
1960   34    1926     2.058     0.971     0.636     0.266     0.111     0.074
1960   35    1925     2.139     0.981     0.658     0.284     0.124     0.092
1960   36    1924     2.213     0.990     0.676     0.301     0.136     0.111
1960   37    1923     2.279     0.997     0.690     0.314     0.147     0.131
1960   38    1922     2.335     1.003     0.701     0.325     0.156     0.151
1960   39    1921     2.385     1.007     0.709     0.334     0.164     0.171
1960   40    1920     2.427     1.011     0.715     0.341     0.170     0.191
1960   41    1919     2.462     1.014     0.719     0.345     0.175     0.209
1960   42    1918     2.488     1.015     0.722     0.348     0.178     0.225
1960   43    1917     2.509     1.017     0.724     0.351     0.181     0.237
1960   44    1916     2.526     1.018     0.725     0.352     0.183     0.249
1960   45    1915     2.535     1.018     0.725     0.353     0.184     0.255
1960   46    1914     2.542     1.018     0.726     0.353     0.184     0.260
1960   47    1913     2.546     1.019     0.726     0.354     0.185     0.263
1960   48    1912     2.548     1.019     0.726     0.354     0.185     0.265
1960   49    1911     2.550     1.019     0.726     0.354     0.185     0.266
1960   50    1910     2.551     1.019     0.726     0.354     0.185     0.267
1960   51    1909     2.551     1.019     0.726     0.354     0.185     0.267
1960   52    1908     2.552     1.019     0.726     0.354     0.185     0.267
1960   53    1907     2.552     1.019     0.726     0.354     0.185     0.268
1960   54    1906     2.552     1.019     0.726     0.354     0.185     0.268
1960   55    1905     2.553     1.019     0.726     0.354     0.185     0.268
1961   12    1949     0.000     0.000     0.000     0.000     0.000     0.000
1961   13    1948     0.000     0.000     0.000     0.000     0.000     0.000
1961   14    1947     0.000     0.000     0.000     0.000     0.000     0.000
1961   15    1946     0.000     0.000     0.000     0.000     0.000     0.000
1961   16    1945     0.000     0.000     0.000     0.000     0.000     0.000
1961   17    1944     0.002     0.002     0.000     0.000     0.000     0.000
1961   18    1943     0.010     0.010     0.000     0.000     0.000     0.000
1961   19    1942     0.037     0.037     0.000     0.000     0.000     0.000
1961   20    1941     0.096     0.093     0.003     0.000     0.000     0.000
1961   21    1940     0.201     0.185     0.015     0.001     0.000     0.000
1961   22    1939     0.348     0.307     0.037     0.003     0.000     0.000
1961   23    1938     0.510     0.430     0.071     0.008     0.000     0.000
1961   24    1937     0.680     0.547     0.116     0.016     0.001     0.000
1961   25    1936     0.853     0.650     0.171     0.029     0.004     0.001
1961   26    1935     1.025     0.734     0.233     0.047     0.009     0.003
1961   27    1934     1.190     0.800     0.299     0.070     0.016     0.005
1961   28    1933     1.342     0.851     0.360     0.096     0.025     0.009
1961   29    1932     1.477     0.889     0.413     0.124     0.036     0.015
1961   30    1931     1.600     0.918     0.461     0.151     0.049     0.022
1961   31    1930     1.722     0.943     0.507     0.179     0.063     0.031
1961   32    1929     1.837     0.962     0.547     0.205     0.078     0.044
1961   33    1928     1.932     0.977     0.579     0.227     0.091     0.057
1961   34    1927     2.016     0.989     0.605     0.247     0.103     0.072
1961   35    1926     2.090     0.998     0.626     0.263     0.115     0.088
1961   36    1925     2.156     1.006     0.642     0.278     0.125     0.105
1961   37    1924     2.216     1.013     0.655     0.290     0.135     0.123
1961   38    1923     2.267     1.019     0.665     0.300     0.143     0.140
1961   39    1922     2.309     1.023     0.673     0.307     0.149     0.157
1961   40    1921     2.344     1.026     0.678     0.313     0.154     0.173
1961   41    1920     2.375     1.029     0.682     0.317     0.159     0.189
1961   42    1919     2.400     1.031     0.684     0.320     0.162     0.203
1961   43    1918     2.417     1.032     0.686     0.322     0.164     0.214
1961   44    1917     2.431     1.033     0.687     0.323     0.165     0.223
1961   45    1916     2.440     1.033     0.688     0.324     0.166     0.229
1961   46    1915     2.446     1.033     0.688     0.324     0.167     0.234
1961   47    1914     2.449     1.033     0.688     0.324     0.167     0.236
1961   48    1913     2.451     1.033     0.688     0.324     0.167     0.238
1961   49    1912     2.452     1.033     0.688     0.324     0.168     0.239
1961   50    1911     2.453     1.033     0.688     0.324     0.168     0.239
1961   51    1910     2.453     1.033     0.688     0.324     0.168     0.239
1961   52    1909     2.454     1.033     0.688     0.325     0.168     0.240
1961   53    1908     2.454     1.033     0.688     0.325     0.168     0.240
1961   54    1907     2.454     1.033     0.688     0.325     0.168     0.240
1961   55    1906     2.454     1.033     0.688     0.325     0.168     0.240
1962   12    1950     0.000     0.000     0.000     0.000     0.000     0.000
1962   13    1949     0.000     0.000     0.000     0.000     0.000     0.000
1962   14    1948     0.000     0.000     0.000     0.000     0.000     0.000
1962   15    1947     0.000     0.000     0.000     0.000     0.000     0.000
1962   16    1946     0.000     0.000     0.000     0.000     0.000     0.000
1962   17    1945     0.002     0.002     0.000     0.000     0.000     0.000
1962   18    1944     0.010     0.010     0.000     0.000     0.000     0.000
1962   19    1943     0.038     0.038     0.000     0.000     0.000     0.000
1962   20    1942     0.097     0.094     0.003     0.000     0.000     0.000
1962   21    1941     0.194     0.179     0.015     0.001     0.000     0.000
1962   22    1940     0.331     0.293     0.035     0.003     0.000     0.000
1962   23    1939     0.486     0.412     0.066     0.007     0.000     0.000
1962   24    1938     0.650     0.527     0.108     0.015     0.001     0.000
1962   25    1937     0.815     0.628     0.158     0.026     0.003     0.001
1962   26    1936     0.978     0.711     0.216     0.042     0.008     0.002
1962   27    1935     1.134     0.776     0.277     0.062     0.014     0.005
1962   28    1934     1.281     0.828     0.335     0.086     0.023     0.008
1962   29    1933     1.414     0.868     0.389     0.111     0.033     0.013
1962   30    1932     1.527     0.896     0.434     0.135     0.044     0.019
1962   31    1931     1.640     0.918     0.478     0.160     0.057     0.028
1962   32    1930     1.748     0.937     0.518     0.185     0.070     0.038
1962   33    1929     1.842     0.951     0.550     0.206     0.083     0.051
1962   34    1928     1.923     0.962     0.576     0.225     0.095     0.065
1962   35    1927     1.994     0.971     0.596     0.240     0.106     0.080
1962   36    1926     2.058     0.979     0.612     0.254     0.116     0.096
1962   37    1925     2.112     0.985     0.625     0.266     0.124     0.112
1962   38    1924     2.160     0.991     0.635     0.275     0.131     0.128
1962   39    1923     2.201     0.995     0.642     0.282     0.138     0.144
1962   40    1922     2.235     0.998     0.648     0.288     0.142     0.159
1962   41    1921     2.264     1.001     0.652     0.292     0.146     0.173
1962   42    1920     2.286     1.003     0.654     0.295     0.149     0.185
1962   43    1919     2.303     1.004     0.656     0.297     0.151     0.195
1962   44    1918     2.315     1.005     0.657     0.298     0.152     0.203
1962   45    1917     2.324     1.005     0.658     0.299     0.153     0.209
1962   46    1916     2.330     1.006     0.658     0.299     0.154     0.213
1962   47    1915     2.333     1.006     0.658     0.299     0.154     0.215
1962   48    1914     2.334     1.006     0.658     0.299     0.154     0.216
1962   49    1913     2.335     1.006     0.658     0.299     0.154     0.217
1962   50    1912     2.336     1.006     0.658     0.299     0.154     0.218
1962   51    1911     2.336     1.006     0.658     0.299     0.154     0.218
1962   52    1910     2.336     1.006     0.659     0.299     0.154     0.218
1962   53    1909     2.337     1.006     0.659     0.299     0.154     0.218
1962   54    1908     2.337     1.006     0.659     0.299     0.155     0.218
1962   55    1907     2.337     1.006     0.659     0.299     0.155     0.218
1963   12    1951     0.000     0.000     0.000     0.000     0.000     0.000
1963   13    1950     0.000     0.000     0.000     0.000     0.000     0.000
1963   14    1949     0.000     0.000     0.000     0.000     0.000     0.000
1963   15    1948     0.000     0.000     0.000     0.000     0.000     0.000
1963   16    1947     0.000     0.000     0.000     0.000     0.000     0.000
1963   17    1946     0.002     0.002     0.000     0.000     0.000     0.000
1963   18    1945     0.010     0.010     0.000     0.000     0.000     0.000
1963   19    1944     0.039     0.039     0.000     0.000     0.000     0.000
1963   20    1943     0.107     0.103     0.004     0.000     0.000     0.000
1963   21    1942     0.216     0.198     0.017     0.001     0.000     0.000
1963   22    1941     0.354     0.315     0.036     0.003     0.000     0.000
1963   23    1940     0.506     0.432     0.067     0.007     0.000     0.000
1963   24    1939     0.670     0.545     0.110     0.015     0.001     0.000
1963   25    1938     0.833     0.642     0.160     0.026     0.004     0.001
1963   26    1937     0.988     0.720     0.217     0.041     0.008     0.002
1963   27    1936     1.134     0.781     0.275     0.060     0.014     0.004
1963   28    1935     1.273     0.830     0.331     0.082     0.022     0.008
1963   29    1934     1.404     0.870     0.384     0.105     0.031     0.012
1963   30    1933     1.519     0.900     0.431     0.129     0.041     0.018
1963   31    1932     1.625     0.922     0.474     0.152     0.053     0.025
1963   32    1931     1.725     0.940     0.511     0.175     0.065     0.035
1963   33    1930     1.815     0.953     0.542     0.195     0.077     0.048
1963   34    1929     1.895     0.964     0.568     0.213     0.088     0.062
1963   35    1928     1.962     0.973     0.587     0.228     0.098     0.076
1963   36    1927     2.022     0.980     0.603     0.241     0.106     0.091
1963   37    1926     2.075     0.986     0.615     0.253     0.114     0.106
1963   38    1925     2.119     0.991     0.625     0.261     0.121     0.121
1963   39    1924     2.157     0.995     0.632     0.268     0.126     0.135
1963   40    1923     2.188     0.998     0.637     0.274     0.131     0.148
1963   41    1922     2.214     1.000     0.641     0.278     0.135     0.161
1963   42    1921     2.235     1.002     0.644     0.280     0.137     0.172
1963   43    1920     2.251     1.003     0.645     0.282     0.139     0.181
1963   44    1919     2.263     1.004     0.646     0.283     0.141     0.188
1963   45    1918     2.270     1.004     0.647     0.284     0.141     0.193
1963   46    1917     2.275     1.005     0.647     0.284     0.142     0.197
1963   47    1916     2.278     1.005     0.647     0.285     0.142     0.199
1963   48    1915     2.280     1.005     0.648     0.285     0.142     0.200
1963   49    1914     2.281     1.005     0.648     0.285     0.142     0.201
1963   50    1913     2.281     1.005     0.648     0.285     0.142     0.201
1963   51    1912     2.282     1.005     0.648     0.285     0.142     0.202
1963   52    1911     2.282     1.005     0.648     0.285     0.142     0.202
1963   53    1910     2.282     1.005     0.648     0.285     0.142     0.202
1963   54    1909     2.282     1.005     0.648     0.285     0.142     0.202
1963   55    1908     2.282     1.005     0.648     0.285     0.142     0.202
1964   12    1952     0.000     0.000     0.000     0.000     0.000     0.000
1964   13    1951     0.000     0.000     0.000     0.000     0.000     0.000
1964   14    1950     0.000     0.000     0.000     0.000     0.000     0.000
1964   15    1949     0.000     0.000     0.000     0.000     0.000     0.000
1964   16    1948     0.000     0.000     0.000     0.000     0.000     0.000
1964   17    1947     0.001     0.001     0.000     0.000     0.000     0.000
1964   18    1946     0.008     0.008     0.000     0.000     0.000     0.000
1964   19    1945     0.036     0.036     0.000     0.000     0.000     0.000
1964   20    1944     0.104     0.100     0.004     0.000     0.000     0.000
1964   21    1943     0.218     0.201     0.016     0.001     0.000     0.000
1964   22    1942     0.352     0.315     0.034     0.003     0.000     0.000
1964   23    1941     0.491     0.423     0.061     0.007     0.000     0.000
1964   24    1940     0.646     0.530     0.101     0.014     0.001     0.000
1964   25    1939     0.802     0.626     0.149     0.024     0.003     0.001
1964   26    1938     0.951     0.703     0.202     0.037     0.007     0.002
1964   27    1937     1.087     0.763     0.255     0.053     0.012     0.004
1964   28    1936     1.214     0.812     0.305     0.071     0.018     0.007
1964   29    1935     1.334     0.853     0.354     0.091     0.026     0.011
1964   30    1934     1.446     0.883     0.399     0.112     0.035     0.016
1964   31    1933     1.549     0.906     0.441     0.133     0.046     0.023
1964   32    1932     1.640     0.923     0.476     0.152     0.057     0.032
1964   33    1931     1.723     0.936     0.505     0.170     0.067     0.044
1964   34    1930     1.800     0.947     0.530     0.187     0.078     0.058
1964   35    1929     1.864     0.956     0.549     0.200     0.087     0.072
1964   36    1928     1.920     0.963     0.564     0.212     0.095     0.086
1964   37    1927     1.969     0.969     0.576     0.222     0.103     0.099
1964   38    1926     2.011     0.974     0.586     0.230     0.108     0.112
1964   39    1925     2.046     0.978     0.593     0.237     0.113     0.124
1964   40    1924     2.074     0.982     0.598     0.241     0.117     0.136
1964   41    1923     2.099     0.984     0.602     0.245     0.120     0.148
1964   42    1922     2.118     0.986     0.604     0.248     0.123     0.157
1964   43    1921     2.132     0.987     0.606     0.249     0.124     0.165
1964   44    1920     2.143     0.988     0.607     0.250     0.125     0.172
1964   45    1919     2.150     0.989     0.608     0.251     0.126     0.177
1964   46    1918     2.155     0.989     0.608     0.251     0.127     0.180
1964   47    1917     2.158     0.989     0.608     0.252     0.127     0.182
1964   48    1916     2.159     0.989     0.608     0.252     0.127     0.183
1964   49    1915     2.160     0.989     0.608     0.252     0.127     0.184
1964   50    1914     2.161     0.989     0.608     0.252     0.127     0.184
1964   51    1913     2.161     0.989     0.608     0.252     0.127     0.185
1964   52    1912     2.161     0.989     0.608     0.252     0.127     0.185
1964   53    1911     2.161     0.989     0.608     0.252     0.127     0.185
1964   54    1910     2.161     0.989     0.608     0.252     0.127     0.185
1964   55    1909     2.162     0.989     0.608     0.252     0.127     0.185
1965   12    1953     0.000     0.000     0.000     0.000     0.000     0.000
1965   13    1952     0.000     0.000     0.000     0.000     0.000     0.000
1965   14    1951     0.000     0.000     0.000     0.000     0.000     0.000
1965   15    1950     0.000     0.000     0.000     0.000     0.000     0.000
1965   16    1949     0.000     0.000     0.000     0.000     0.000     0.000
1965   17    1948     0.002     0.002     0.000     0.000     0.000     0.000
1965   18    1947     0.008     0.008     0.000     0.000     0.000     0.000
1965   19    1946     0.032     0.032     0.000     0.000     0.000     0.000
1965   20    1945     0.098     0.095     0.003     0.000     0.000     0.000
1965   21    1944     0.209     0.193     0.015     0.001     0.000     0.000
1965   22    1943     0.348     0.312     0.033     0.003     0.000     0.000
1965   23    1942     0.484     0.419     0.059     0.007     0.000     0.000
1965   24    1941     0.623     0.517     0.094     0.013     0.000     0.000
1965   25    1940     0.771     0.608     0.138     0.022     0.002     0.000
1965   26    1939     0.915     0.682     0.189     0.035     0.007     0.002
1965   27    1938     1.050     0.741     0.242     0.051     0.012     0.004
1965   28    1937     1.172     0.788     0.292     0.067     0.018     0.006
1965   29    1936     1.286     0.826     0.340     0.085     0.025     0.010
1965   30    1935     1.392     0.856     0.385     0.104     0.032     0.015
1965   31    1934     1.495     0.879     0.428     0.125     0.042     0.022
1965   32    1933     1.587     0.895     0.464     0.144     0.053     0.031
1965   33    1932     1.665     0.908     0.492     0.161     0.063     0.042
1965   34    1931     1.738     0.918     0.515     0.176     0.073     0.055
1965   35    1930     1.801     0.926     0.534     0.190     0.082     0.069
1965   36    1929     1.858     0.934     0.550     0.201     0.090     0.083
1965   37    1928     1.905     0.939     0.562     0.211     0.097     0.096
1965   38    1927     1.946     0.944     0.571     0.219     0.103     0.109
1965   39    1926     1.980     0.948     0.578     0.225     0.108     0.121
1965   40    1925     2.007     0.951     0.583     0.230     0.111     0.132
1965   41    1924     2.030     0.954     0.587     0.233     0.114     0.142
1965   42    1923     2.048     0.955     0.589     0.236     0.117     0.151
1965   43    1922     2.061     0.956     0.591     0.237     0.118     0.158
1965   44    1921     2.071     0.957     0.592     0.238     0.119     0.165
1965   45    1920     2.078     0.958     0.593     0.239     0.120     0.169
1965   46    1919     2.082     0.958     0.593     0.239     0.120     0.172
1965   47    1918     2.085     0.958     0.593     0.239     0.121     0.174
1965   48    1917     2.087     0.958     0.593     0.239     0.121     0.175
1965   49    1916     2.088     0.958     0.593     0.240     0.121     0.176
1965   50    1915     2.088     0.958     0.593     0.240     0.121     0.176
1965   51    1914     2.088     0.958     0.593     0.240     0.121     0.176
1965   52    1913     2.088     0.958     0.593     0.240     0.121     0.177
1965   53    1912     2.089     0.958     0.593     0.240     0.121     0.177
1965   54    1911     2.089     0.958     0.593     0.240     0.121     0.177
1965   55    1910     2.089     0.958     0.593     0.240     0.121     0.177
1966   12    1954     0.000     0.000     0.000     0.000     0.000     0.000
1966   13    1953     0.000     0.000     0.000     0.000     0.000     0.000
1966   14    1952     0.000     0.000     0.000     0.000     0.000     0.000
1966   15    1951     0.000     0.000     0.000     0.000     0.000     0.000
1966   16    1950     0.000     0.000     0.000     0.000     0.000     0.000
1966   17    1949     0.002     0.002     0.000     0.000     0.000     0.000
1966   18    1948     0.009     0.009     0.000     0.000     0.000     0.000
1966   19    1947     0.033     0.033     0.000     0.000     0.000     0.000
1966   20    1946     0.094     0.091     0.003     0.000     0.000     0.000
1966   21    1945     0.207     0.194     0.013     0.001     0.000     0.000
1966   22    1944     0.349     0.317     0.030     0.003     0.000     0.000
1966   23    1943     0.500     0.436     0.057     0.006     0.000     0.000
1966   24    1942     0.646     0.539     0.093     0.012     0.001     0.000
1966   25    1941     0.784     0.623     0.136     0.021     0.003     0.000
1966   26    1940     0.926     0.697     0.188     0.033     0.007     0.002
1966   27    1939     1.063     0.758     0.242     0.047     0.011     0.004
1966   28    1938     1.187     0.806     0.295     0.063     0.017     0.006
1966   29    1937     1.301     0.843     0.344     0.081     0.024     0.010
1966   30    1936     1.405     0.871     0.390     0.099     0.031     0.014
1966   31    1935     1.506     0.893     0.433     0.118     0.041     0.021
1966   32    1934     1.600     0.910     0.471     0.138     0.051     0.030
1966   33    1933     1.681     0.923     0.502     0.155     0.061     0.041
1966   34    1932     1.753     0.933     0.526     0.170     0.070     0.054
1966   35    1931     1.817     0.941     0.546     0.184     0.079     0.068
1966   36    1930     1.874     0.948     0.562     0.195     0.086     0.082
1966   37    1929     1.923     0.954     0.575     0.205     0.093     0.096
1966   38    1928     1.962     0.959     0.584     0.213     0.099     0.108
1966   39    1927     1.996     0.962     0.591     0.219     0.104     0.120
1966   40    1926     2.023     0.965     0.596     0.224     0.107     0.131
1966   41    1925     2.045     0.968     0.600     0.227     0.110     0.141
1966   42    1924     2.062     0.969     0.602     0.229     0.112     0.149
1966   43    1923     2.074     0.970     0.604     0.231     0.114     0.156
1966   44    1922     2.084     0.971     0.605     0.232     0.115     0.161
1966   45    1921     2.090     0.972     0.605     0.232     0.115     0.165
1966   46    1920     2.094     0.972     0.605     0.233     0.116     0.168
1966   47    1919     2.097     0.972     0.605     0.233     0.116     0.170
1966   48    1918     2.098     0.972     0.606     0.233     0.116     0.171
1966   49    1917     2.099     0.972     0.606     0.233     0.116     0.172
1966   50    1916     2.099     0.972     0.606     0.233     0.116     0.172
1966   51    1915     2.100     0.972     0.606     0.233     0.116     0.172
1966   52    1914     2.100     0.972     0.606     0.233     0.116     0.173
1966   53    1913     2.100     0.972     0.606     0.233     0.116     0.173
1966   54    1912     2.100     0.972     0.606     0.233     0.116     0.173
1966   55    1911     2.100     0.972     0.606     0.233     0.116     0.173
1967   12    1955     0.000     0.000     0.000     0.000     0.000     0.000
1967   13    1954     0.000     0.000     0.000     0.000     0.000     0.000
1967   14    1953     0.000     0.000     0.000     0.000     0.000     0.000
1967   15    1952     0.000     0.000     0.000     0.000     0.000     0.000
1967   16    1951     0.000     0.000     0.000     0.000     0.000     0.000
1967   17    1950     0.002     0.002     0.000     0.000     0.000     0.000
1967   18    1949     0.008     0.008     0.000     0.000     0.000     0.000
1967   19    1948     0.034     0.033     0.001     0.000     0.000     0.000
1967   20    1947     0.092     0.088     0.004     0.000     0.000     0.000
1967   21    1946     0.195     0.182     0.012     0.001     0.000     0.000
1967   22    1945     0.337     0.304     0.030     0.003     0.000     0.000
1967   23    1944     0.485     0.423     0.056     0.006     0.000     0.000
1967   24    1943     0.637     0.531     0.093     0.012     0.001     0.000
1967   25    1942     0.774     0.612     0.137     0.020     0.004     0.001
1967   26    1941     0.901     0.678     0.185     0.029     0.007     0.002
1967   27    1940     1.031     0.737     0.237     0.042     0.011     0.004
1967   28    1939     1.152     0.782     0.290     0.057     0.017     0.006
1967   29    1938     1.262     0.816     0.340     0.073     0.022     0.010
1967   30    1937     1.360     0.843     0.385     0.089     0.029     0.013
1967   31    1936     1.454     0.864     0.427     0.106     0.037     0.019
1967   32    1935     1.541     0.880     0.464     0.124     0.046     0.028
1967   33    1934     1.619     0.893     0.494     0.139     0.055     0.038
1967   34    1933     1.688     0.904     0.518     0.153     0.063     0.049
1967   35    1932     1.746     0.912     0.537     0.165     0.070     0.062
1967   36    1931     1.798     0.919     0.552     0.176     0.077     0.074
1967   37    1930     1.844     0.925     0.564     0.185     0.084     0.087
1967   38    1929     1.882     0.929     0.573     0.192     0.089     0.099
1967   39    1928     1.912     0.932     0.579     0.198     0.093     0.110
1967   40    1927     1.937     0.935     0.584     0.202     0.096     0.120
1967   41    1926     1.958     0.937     0.587     0.205     0.099     0.129
1967   42    1925     1.973     0.939     0.589     0.208     0.101     0.137
1967   43    1924     1.985     0.940     0.591     0.209     0.102     0.143
1967   44    1923     1.993     0.941     0.592     0.210     0.103     0.148
1967   45    1922     1.998     0.941     0.592     0.210     0.103     0.151
1967   46    1921     2.002     0.942     0.593     0.211     0.104     0.153
1967   47    1920     2.004     0.942     0.593     0.211     0.104     0.155
1967   48    1919     2.005     0.942     0.593     0.211     0.104     0.156
1967   49    1918     2.006     0.942     0.593     0.211     0.104     0.156
1967   50    1917     2.007     0.942     0.593     0.211     0.104     0.157
1967   51    1916     2.007     0.942     0.593     0.211     0.104     0.157
1967   52    1915     2.007     0.942     0.593     0.211     0.104     0.157
1967   53    1914     2.007     0.942     0.593     0.211     0.104     0.157
1967   54    1913     2.007     0.942     0.593     0.211     0.104     0.157
1967   55    1912     2.007     0.942     0.593     0.211     0.104     0.157
1968   12    1956     0.000     0.000     0.000     0.000     0.000     0.000
1968   13    1955     0.000     0.000     0.000     0.000     0.000     0.000
1968   14    1954     0.000     0.000     0.000     0.000     0.000     0.000
1968   15    1953     0.000     0.000     0.000     0.000     0.000     0.000
1968   16    1952     0.000     0.000     0.000     0.000     0.000     0.000
1968   17    1951     0.002     0.002     0.000     0.000     0.000     0.000
1968   18    1950     0.009     0.009     0.000     0.000     0.000     0.000
1968   19    1949     0.033     0.033     0.000     0.000     0.000     0.000
1968   20    1948     0.095     0.092     0.002     0.000     0.000     0.000
1968   21    1947     0.196     0.183     0.012     0.001     0.000     0.000
1968   22    1946     0.326     0.295     0.029     0.002     0.000     0.000
1968   23    1945     0.477     0.416     0.056     0.005     0.000     0.000
1968   24    1944     0.629     0.525     0.092     0.010     0.001     0.000
1968   25    1943     0.774     0.613     0.138     0.019     0.003     0.001
1968   26    1942     0.904     0.680     0.188     0.028     0.006     0.002
1968   27    1941     1.023     0.734     0.238     0.040     0.009     0.003
1968   28    1940     1.140     0.776     0.292     0.054     0.014     0.005
1968   29    1939     1.248     0.808     0.342     0.070     0.020     0.008
1968   30    1938     1.345     0.834     0.387     0.085     0.026     0.012
1968   31    1937     1.436     0.854     0.428     0.102     0.034     0.018
1968   32    1936     1.518     0.870     0.463     0.117     0.042     0.026
1968   33    1935     1.592     0.883     0.493     0.132     0.050     0.036
1968   34    1934     1.661     0.893     0.518     0.145     0.057     0.047
1968   35    1933     1.719     0.902     0.537     0.157     0.064     0.059
1968   36    1932     1.769     0.909     0.552     0.167     0.071     0.071
1968   37    1931     1.812     0.914     0.563     0.176     0.077     0.082
1968   38    1930     1.849     0.919     0.572     0.183     0.082     0.094
1968   39    1929     1.880     0.922     0.579     0.188     0.086     0.105
1968   40    1928     1.905     0.925     0.584     0.192     0.089     0.114
1968   41    1927     1.924     0.927     0.587     0.195     0.092     0.123
1968   42    1926     1.939     0.928     0.589     0.197     0.094     0.131
1968   43    1925     1.950     0.929     0.591     0.199     0.095     0.136
1968   44    1924     1.957     0.930     0.591     0.200     0.096     0.141
1968   45    1923     1.963     0.931     0.592     0.200     0.096     0.144
1968   46    1922     1.966     0.931     0.592     0.200     0.096     0.146
1968   47    1921     1.968     0.931     0.592     0.200     0.097     0.147
1968   48    1920     1.969     0.931     0.592     0.201     0.097     0.148
1968   49    1919     1.970     0.931     0.593     0.201     0.097     0.149
