Russian Federation, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 22/10/2020
Year   Age    Cohort           Total
1959    12-        .            0.23
1959    13      1946            1.43
1959    13      1945            2.05
1959    14      1945           11.54
1959    14      1944           19.60
1959    15      1944           94.40
1959    15      1943          166.58
1959    16      1943          388.59
1959    16      1942          908.05
1959    17      1942         2284.83
1959    17      1941         5858.06
1959    18      1941        14432.90
1959    18      1940        22301.36
1959    19      1940        34309.78
1959    19      1939        45379.22
1959    20      1939        71035.09
1959    20      1938        89872.21
1959    21      1938        94110.94
1959    21      1937        93074.22
1959    22      1937       111098.52
1959    22      1936       106623.48
1959    23      1936       107585.55
1959    23      1935        94435.31
1959    24      1935        97035.50
1959    24      1934        82852.15
1959    25      1934        78112.76
1959    25      1933        77461.55
1959    26      1933        71427.82
1959    26      1932        83358.27
1959    27      1932        82418.57
1959    27      1931        78936.99
1959    28      1931        75104.38
1959    28      1930        88701.07
1959    29      1930        80666.81
1959    29      1929        75181.27
1959    30      1929        78101.82
1959    30      1928        90608.41
1959    31      1928        74916.46
1959    31      1927        59379.04
1959    32      1927        59573.22
1959    32      1926        62873.97
1959    33      1926        54245.35
1959    33      1925        46165.90
1959    34      1925        43942.26
1959    34      1924        41721.53
1959    35      1924        40499.16
1959    35      1923        35993.86
1959    36      1923        30763.51
1959    36      1922        24929.04
1959    37      1922        23267.56
1959    37      1921        18316.33
1959    38      1921        17154.78
1959    38      1920        16847.80
1959    39      1920        13655.89
1959    39      1919        11687.35
1959    40      1919        11734.99
1959    40      1918        14574.97
1959    41      1918        11311.15
1959    41      1917         6346.49
1959    42      1917         5370.33
1959    42      1916         6038.74
1959    43      1916         4550.21
1959    43      1915         4677.73
1959    44      1915         3528.56
1959    44      1914         3892.29
1959    45      1914         3293.38
1959    45      1913         2621.24
1959    46      1913         1549.94
1959    46      1912         1380.29
1959    47      1912         1101.83
1959    47      1911          791.49
1959    48      1911          501.77
1959    48      1910          541.17
1959    49      1910          575.57
1959    49      1909          377.11
1959    50      1909          196.75
1959    50      1908          177.87
1959    51      1908          121.11
1959    51      1907           90.70
1959    52      1907           75.47
1959    52      1906           75.06
1959    53      1906           76.33
1959    53      1905           72.51
1959    54      1905           80.08
1959    54      1904           86.07
1959    55+        .          522.47
1960    12-        .            0.19
1960    13      1947            0.97
1960    13      1946            2.25
1960    14      1946           15.32
1960    14      1945           20.65
1960    15      1945          108.66
1960    15      1944          171.62
1960    16      1944          525.34
1960    16      1943          797.44
1960    17      1943         1766.53
1960    17      1942         3974.56
1960    18      1942         8719.53
1960    18      1941        20071.09
1960    19      1941        33124.41
1960    19      1940        44534.09
1960    20      1940        64764.67
1960    20      1939        79367.79
1960    21      1939        86788.11
1960    21      1938        99778.69
1960    22      1938       110975.00
1960    22      1937       109060.26
1960    23      1937       115815.49
1960    23      1936       107071.78
1960    24      1936       106909.07
1960    24      1935        93088.00
1960    25      1935        93172.85
1960    25      1934        78272.12
1960    26      1934        70906.24
1960    26      1933        69345.05
1960    27      1933        63260.16
1960    27      1932        75014.97
1960    28      1932        79125.44
1960    28      1931        75462.03
1960    29      1931        65339.45
1960    29      1930        77911.15
1960    30      1930        83121.94
1960    30      1929        76150.39
1960    31      1929        59713.71
1960    31      1928        68479.19
1960    32      1928        73930.33
1960    32      1927        60165.00
1960    33      1927        50823.72
1960    33      1926        52391.59
1960    34      1926        49061.63
1960    34      1925        42406.95
1960    35      1925        39832.77
1960    35      1924        37429.90
1960    36      1924        34804.61
1960    36      1923        30435.75
1960    37      1923        25662.98
1960    37      1922        21078.43
1960    38      1922        21291.16
1960    38      1921        16417.23
1960    39      1921        12979.31
1960    39      1920        12705.77
1960    40      1920        12485.48
1960    40      1919        10260.41
1960    41      1919         6949.39
1960    41      1918         8549.24
1960    42      1918         9209.62
1960    42      1917         5220.76
1960    43      1917         3581.15
1960    43      1916         3783.36
1960    44      1916         2634.23
1960    44      1915         2736.08
1960    45      1915         2297.36
1960    45      1914         2463.66
1960    46      1914         1695.30
1960    46      1913         1316.04
1960    47      1913          824.69
1960    47      1912          765.66
1960    48      1912          703.13
1960    48      1911          501.40
1960    49      1911          274.43
1960    49      1910          265.71
1960    50      1910          208.82
1960    50      1909          147.10
1960    51      1909          119.19
1960    51      1908          123.09
1960    52      1908          110.63
1960    52      1907           93.33
1960    53      1907           93.13
1960    53      1906           95.91
1960    54      1906           95.87
1960    54      1905           90.40
1960    55+        .          515.08
1961    12-        .            0.20
1961    13      1948            1.07
1961    13      1947            2.46
1961    14      1947           15.52
1961    14      1946           34.23
1961    15      1946          202.31
1961    15      1945          246.22
1961    16      1945          797.91
1961    16      1944         1053.79
1961    17      1944         2605.52
1961    17      1943         3636.96
1961    18      1943         7457.84
1961    18      1942        15195.44
1961    19      1942        21842.25
1961    19      1941        43654.66
1961    20      1941        67010.88
1961    20      1940        82331.62
1961    21      1940        86627.19
1961    21      1939        97717.27
1961    22      1939       103982.97
1961    22      1938       114862.45
1961    23      1938       116357.08
1961    23      1937       111291.94
1961    24      1937       112193.94
1961    24      1936       100876.94
1961    25      1936        97899.01
1961    25      1935        84428.42
1961    26      1935        82516.45
1961    26      1934        68776.95
1961    27      1934        61958.33
1961    27      1933        60505.45
1961    28      1933        56966.14
1961    28      1932        66634.91
1961    29      1932        61226.40
1961    29      1931        59304.51
1961    30      1931        64138.36
1961    30      1930        75874.49
1961    31      1930        63831.65
1961    31      1929        58131.12
1961    32      1929        53322.21
1961    32      1928        60115.52
1961    33      1928        55315.27
1961    33      1927        45059.36
1961    34      1927        41472.50
1961    34      1926        42889.12
1961    35      1926        39928.55
1961    35      1925        34474.16
1961    36      1925        31667.94
1961    36      1924        29336.00
1961    37      1924        25918.23
1961    37      1923        22503.56
1961    38      1923        19948.37
1961    38      1922        16006.50
1961    39      1922        13731.36
1961    39      1921        10806.69
1961    40      1921        10870.40
1961    40      1920        10250.81
1961    41      1920         7326.02
1961    41      1919         6062.74
1961    42      1919         5201.30
1961    42      1918         6219.53
1961    43      1918         5253.32
1961    43      1917         2859.90
1961    44      1917         1894.27
1961    44      1916         2043.60
1961    45      1916         1720.27
1961    45      1915         1723.61
1961    46      1915         1083.85
1961    46      1914         1107.53
1961    47      1914          747.16
1961    47      1913          589.51
1961    48      1913          425.25
1961    48      1912          388.37
1961    49      1912          290.22
1961    49      1911          210.78
1961    50      1911          143.21
1961    50      1910          139.40
1961    51      1910          102.17
1961    51      1909           74.23
1961    52      1909           65.11
1961    52      1908           68.58
1961    53      1908           66.66
1961    53      1907           58.41
1961    54      1907           59.73
1961    54      1906           62.19
1961    55+        .          340.68
1962    12-        .            0.18
1962    13      1949            1.12
1962    13      1948            2.51
1962    14      1948           15.56
1962    14      1947           32.95
1962    15      1947          169.75
1962    15      1946          331.85
1962    16      1946         1228.04
1962    16      1945         1263.13
1962    17      1945         3374.67
1962    17      1944         4087.83
1962    18      1944         8545.45
1962    18      1943        10486.45
1962    19      1943        13948.59
1962    19      1942        24890.49
1962    20      1942        36489.86
1962    20      1941        68665.35
1962    21      1941        74966.77
1962    21      1940        84336.18
1962    22      1940        91249.39
1962    22      1939       103049.20
1962    23      1939       103655.07
1962    23      1938       111619.67
1962    24      1938       110936.66
1962    24      1937       105706.37
1962    25      1937       104003.87
1962    25      1936        91908.42
1962    26      1936        87668.89
1962    26      1935        75223.07
1962    27      1935        72118.76
1962    27      1934        59909.48
1962    28      1934        54941.82
1962    28      1933        52629.44
1962    29      1933        44675.00
1962    29      1932        53996.34
1962    30      1932        63043.94
1962    30      1931        60161.52
1962    31      1931        48580.00
1962    31      1930        56304.76
1962    32      1930        56950.03
1962    32      1929        52799.88
1962    33      1929        43201.94
1962    33      1928        47995.88
1962    34      1928        47821.99
1962    34      1927        39635.56
1962    35      1927        34986.26
1962    35      1926        35371.64
1962    36      1926        32331.16
1962    36      1925        27789.59
1962    37      1925        24846.49
1962    37      1924        23225.07
1962    38      1924        21849.61
1962    38      1923        18683.31
1962    39      1923        14876.11
1962    39      1922        12091.08
1962    40      1922        12118.16
1962    40      1921         9107.41
1962    41      1921         6589.92
1962    41      1920         6159.44
1962    42      1920         5791.07
1962    42      1919         4782.64
1962    43      1919         3185.79
1962    43      1918         3661.68
1962    44      1918         3269.45
1962    44      1917         1825.09
1962    45      1917         1297.17
1962    45      1916         1290.17
1962    46      1916          782.17
1962    46      1915          753.40
1962    47      1915          492.32
1962    47      1914          528.39
1962    48      1914          426.43
1962    48      1913          332.84
1962    49      1913          203.91
1962    49      1912          182.74
1962    50      1912          136.84
1962    50      1911          103.95
1962    51      1911           82.12
1962    51      1910           84.58
1962    52      1910           73.64
1962    52      1909           58.39
1962    53      1909           57.48
1962    53      1908           61.72
1962    54      1908           60.96
1962    54      1907           54.62
1962    55+        .          310.52
1963    12-        .            0.16
1963    13      1950            0.87
1963    13      1949            2.23
1963    14      1949           14.63
1963    14      1948           29.75
1963    15      1948          158.29
1963    15      1947          311.92
1963    16      1947         1214.39
1963    16      1946         2084.98
1963    17      1946         5792.44
1963    17      1945         5283.59
1963    18      1945        11454.97
1963    18      1944        12270.64
1963    19      1944        18003.91
1963    19      1943        19623.32
1963    20      1943        25560.72
1963    20      1942        42248.62
1963    21      1942        44267.05
1963    21      1941        76441.38
1963    22      1941        84163.47
1963    22      1940        92488.99
1963    23      1940        92153.52
1963    23      1939       102747.64
1963    24      1939       101669.22
1963    24      1938       106892.16
1963    25      1938       101699.09
1963    25      1937        96105.79
1963    26      1937        92413.94
1963    26      1936        80693.75
1963    27      1936        77437.80
1963    27      1935        66737.81
1963    28      1935        64242.61
1963    28      1934        52873.97
1963    29      1934        45753.85
1963    29      1933        44733.39
1963    30      1933        45844.60
1963    30      1932        54741.08
1963    31      1932        48815.88
1963    31      1931        45746.00
1963    32      1931        43868.50
1963    32      1930        50981.85
1963    33      1930        45686.24
1963    33      1929        42360.03
1963    34      1929        36943.51
1963    34      1928        40802.00
1963    35      1928        39695.81
1963    35      1927        33008.50
1963    36      1927        28516.01
1963    36      1926        28352.53
1963    37      1926        25755.71
1963    37      1925        22197.32
1963    38      1925        19955.21
1963    38      1924        18310.06
1963    39      1924        15570.64
1963    39      1923        13415.53
1963    40      1923        12467.90
1963    40      1922         9872.45
1963    41      1922         7712.72
1963    41      1921         5790.26
1963    42      1921         5095.32
1963    42      1920         4668.57
1963    43      1920         3684.55
1963    43      1919         2960.26
1963    44      1919         1899.27
1963    44      1918         2151.32
1963    45      1918         1977.87
1963    45      1917         1078.10
1963    46      1917          667.39
1963    46      1916          646.75
1963    47      1916          403.71
1963    47      1915          396.59
1963    48      1915          275.48
1963    48      1914          288.44
1963    49      1914          191.61
1963    49      1913          151.95
1963    50      1913          117.57
1963    50      1912          111.99
1963    51      1912           88.05
1963    51      1911           70.32
1963    52      1911           62.50
1963    52      1910           66.08
1963    53      1910           61.88
1963    53      1909           50.91
1963    54      1909           49.58
1963    54      1908           52.32
1963    55+        .          255.41
1964    12-        .            0.18
1964    13      1951            1.16
1964    13      1950            2.84
1964    14      1950           17.26
1964    14      1949           39.93
1964    15      1949          195.87
1964    15      1948          335.64
1964    16      1948         1003.05
1964    16      1947         1627.92
1964    17      1947         5369.05
1964    17      1946         8461.85
1964    18      1946        18638.55
1964    18      1945        15049.34
1964    19      1945        23346.50
1964    19      1944        22089.15
1964    20      1944        29203.58
1964    20      1943        28724.94
1964    21      1943        26541.07
1964    21      1942        40746.59
1964    22      1942        46366.48
1964    22      1941        80302.90
1964    23      1941        82290.64
1964    23      1940        88181.92
1964    24      1940        86100.47
1964    24      1939        95752.28
1964    25      1939        91829.83
1964    25      1938        94457.62
1964    26      1938        87738.95
1964    26      1937        83024.04
1964    27      1937        79875.20
1964    27      1936        69408.34
1964    28      1936        67797.99
1964    28      1935        58200.37
1964    29      1935        52708.18
1964    29      1934        44062.03
1964    30      1934        44239.44
1964    30      1933        42297.30
1964    31      1933        34474.70
1964    31      1932        41173.59
1964    32      1932        44303.35
1964    32      1931        41619.47
1964    33      1931        34552.02
1964    33      1930        39556.95
1964    34      1930        37728.33
1964    34      1929        35582.44
1964    35      1929        30783.34
1964    35      1928        33405.64
1964    36      1928        31824.69
1964    36      1927        26542.49
1964    37      1927        22398.90
1964    37      1926        22011.19
1964    38      1926        20463.81
1964    38      1925        17479.52
1964    39      1925        14381.76
1964    39      1924        13400.22
1964    40      1924        13263.20
1964    40      1923        10919.34
1964    41      1923         7533.63
1964    41      1922         5942.73
1964    42      1922         5773.62
1964    42      1921         4328.64
1964    43      1921         3253.56
1964    43      1920         2876.70
1964    44      1920         2286.93
1964    44      1919         1843.31
1964    45      1919         1153.19
1964    45      1918         1262.46
1964    46      1918         1078.60
1964    46      1917          581.91
1964    47      1917          354.52
1964    47      1916          338.53
1964    48      1916          211.08
1964    48      1915          207.55
1964    49      1915          139.88
1964    49      1914          150.56
1964    50      1914          111.92
1964    50      1913           90.41
1964    51      1913           70.46
1964    51      1912           68.95
1964    52      1912           58.36
1964    52      1911           47.91
1964    53      1911           43.76
1964    53      1910           45.50
1964    54      1910           41.40
1964    54      1909           34.27
1964    55+        .          170.26
1965    12-        .            0.17
1965    13      1952            1.06
1965    13      1951            2.65
1965    14      1951           16.61
1965    14      1950           36.01
1965    15      1950          173.81
1965    15      1949          361.40
1965    16      1949         1244.75
1965    16      1948         1850.97
1965    17      1948         4658.43
1965    17      1947         6967.55
1965    18      1947        18111.33
1965    18      1946        24885.36
1965    19      1946        38293.83
1965    19      1945        26972.63
1965    20      1945        35850.62
1965    20      1944        30776.48
1965    21      1944        31237.18
1965    21      1943        28723.91
1965    22      1943        27465.41
1965    22      1942        41911.00
1965    23      1942        45209.38
1965    23      1941        77078.63
1965    24      1941        77252.60
1965    24      1940        81625.40
1965    25      1940        78710.91
1965    25      1939        87824.29
1965    26      1939        82792.93
1965    26      1938        83965.55
1965    27      1938        77472.54
1965    27      1937        74103.68
1965    28      1937        73496.41
1965    28      1936        62909.58
1965    29      1936        57004.15
1965    29      1935        49815.27
1965    30      1935        52476.86
1965    30      1934        43127.08
1965    31      1934        34649.34
1965    31      1933        32843.80
1965    32      1933        32458.83
1965    32      1932        39019.10
1965    33      1932        35509.41
1965    33      1931        32940.88
1965    34      1931        29863.07
1965    34      1930        34565.38
1965    35      1930        32705.54
1965    35      1929        30838.85
1965    36      1929        25790.62
1965    36      1928        27391.32
1965    37      1928        25754.19
1965    37      1927        21733.90
1965    38      1927        18658.31
1965    38      1926        17880.62
1965    39      1926        15284.05
1965    39      1925        13229.22
1965    40      1925        12350.76
1965    40      1924        11054.38
1965    41      1924         8227.25
1965    41      1923         6734.74
1965    42      1923         5847.62
1965    42      1922         4614.96
1965    43      1922         3806.35
1965    43      1921         2730.50
1965    44      1921         1918.52
1965    44      1920         1685.81
1965    45      1920         1462.17
1965    45      1919         1154.97
1965    46      1919          599.77
1965    46      1918          630.71
1965    47      1918          542.61
1965    47      1917          303.41
1965    48      1917          204.74
1965    48      1916          196.75
1965    49      1916          121.25
1965    49      1915          119.04
1965    50      1915           77.84
1965    50      1914           83.61
1965    51      1914           61.06
1965    51      1913           49.84
1965    52      1913           41.76
1965    52      1912           42.87
1965    53      1912           40.53
1965    53      1911           35.18
1965    54      1911           35.31
1965    54      1910           37.60
1965    55+        .          185.22
1966    12-        .            0.20
1966    13      1953            1.18
1966    13      1952            3.04
1966    14      1952           19.44
1966    14      1951           43.26
1966    15      1951          213.79
1966    15      1950          407.73
1966    16      1950         1297.80
1966    16      1949         2322.56
1966    17      1949         6625.69
1966    17      1948         8828.66
1966    18      1948        16881.72
1966    18      1947        21993.40
1966    19      1947        39346.00
1966    19      1946        46575.83
1966    20      1946        61538.59
1966    20      1945        39503.29
1966    21      1945        40503.98
1966    21      1944        32781.11
1966    22      1944        34680.90
1966    22      1943        31585.67
1966    23      1943        28259.56
1966    23      1942        42220.92
1966    24      1942        43989.17
1966    24      1941        74379.81
1966    25      1941        74589.31
1966    25      1940        77857.33
1966    26      1940        73042.50
1966    26      1939        81731.30
1966    27      1939        76376.04
1966    27      1938        76928.40
1966    28      1938        72911.72
1966    28      1937        69668.75
1966    29      1937        64250.88
1966    29      1936        55359.26
1966    30      1936        58111.18
1966    30      1935        50146.41
1966    31      1935        42450.84
1966    31      1934        34704.85
1966    32      1934        33538.70
1966    32      1933        31848.05
1966    33      1933        27627.51
1966    33      1932        33160.97
1966    34      1932        32472.21
1966    34      1931        30211.04
1966    35      1931        26405.37
1966    35      1930        30061.09
1966    36      1930        27581.67
1966    36      1929        25892.01
1966    37      1929        21043.35
1966    37      1928        22103.74
1966    38      1928        21534.24
1966    38      1927        18177.66
1966    39      1927        14301.69
1966    39      1926        13615.25
1966    40      1926        12960.45
1966    40      1925        10804.63
1966    41      1925         7694.31
1966    41      1924         6906.25
1966    42      1924         6454.29
1966    42      1923         5219.56
1966    43      1923         3767.59
1966    43      1922         2860.57
1966    44      1922         2280.79
1966    44      1921         1638.85
1966    45      1921         1212.84
1966    45      1920         1029.24
1966    46      1920          787.80
1966    46      1919          609.50
1966    47      1919          300.79
1966    47      1918          311.78
1966    48      1918          277.94
1966    48      1917          155.46
1966    49      1917           97.78
1966    49      1916           94.40
1966    50      1916           63.57
1966    50      1915           65.81
1966    51      1915           48.30
1966    51      1914           54.97
1966    52      1914           44.78
1966    52      1913           37.88
1966    53      1913           34.16
1966    53      1912           35.86
1966    54      1912           34.00
1966    54      1911           29.08
1966    55+        .          143.13
1967    12-        .            0.21
1967    13      1954            1.34
1967    13      1953            3.13
1967    14      1953           19.44
1967    14      1952           44.22
1967    15      1952          214.85
1967    15      1951          416.32
1967    16      1951         1300.18
1967    16      1950         2094.24
1967    17      1950         5571.32
1967    17      1949         9225.24
1967    18      1949        21629.94
1967    18      1948        25465.67
1967    19      1948        35323.14
1967    19      1947        40917.27
1967    20      1947        63153.81
1967    20      1946        67419.37
1967    21      1946        67500.84
1967    21      1945        40452.20
1967    22      1945        42657.84
1967    22      1944        34224.02
1967    23      1944        33670.55
1967    23      1943        29974.87
1967    24      1943        26214.67
1967    24      1942        38898.80
1967    25      1942        40403.21
1967    25      1941        68121.24
1967    26      1941        67646.03
1967    26      1940        69564.89
1967    27      1940        63156.66
1967    27      1939        71175.21
1967    28      1939        68015.57
1967    28      1938        67501.14
1967    29      1938        60587.92
1967    29      1937        59191.56
1967    30      1937        62422.42
1967    30      1936        52519.61
1967    31      1936        44960.92
1967    31      1935        38520.66
1967    32      1935        37616.02
1967    32      1934        30841.84
1967    33      1934        26949.58
1967    33      1933        25181.63
1967    34      1933        22611.55
1967    34      1932        27328.09
1967    35      1932        26178.96
1967    35      1931        24174.97
1967    36      1931        21028.03
1967    36      1930        23607.83
1967    37      1930        20690.84
1967    37      1929        19552.88
1967    38      1929        16499.20
1967    38      1928        16960.68
1967    39      1928        15271.17
1967    39      1927        13146.11
1967    40      1927        11539.05
1967    40      1926        10503.68
1967    41      1926         7884.95
1967    41      1925         6608.39
1967    42      1925         5729.95
1967    42      1924         5083.77
1967    43      1924         3932.45
1967    43      1923         3040.52
1967    44      1923         2149.94
1967    44      1922         1622.75
1967    45      1922         1302.28
1967    45      1921          912.30
1967    46      1921          609.43
1967    46      1920          508.37
1967    47      1920          408.46
1967    47      1919          323.06
1967    48      1919          159.96
1967    48      1918          161.27
1967    49      1918          135.21
1967    49      1917           73.94
1967    50      1917           41.92
1967    50      1916           39.73
1967    51      1916           27.51
1967    51      1915           29.69
1967    52      1915           24.22
1967    52      1914           29.96
1967    53      1914           30.28
1967    53      1913           28.14
1967    54      1913           31.13
1967    54      1912           35.64
1967    55+        .          213.15
1968    12-        .            0.21
1968    13      1955            1.34
1968    13      1954            3.45
1968    14      1954           22.59
1968    14      1953           46.49
1968    15      1953          222.98
1968    15      1952          442.41
1968    16      1952         1371.92
1968    16      1951         2260.40
1968    17      1951         5862.89
1968    17      1950         8654.37
1968    18      1950        19151.53
1968    18      1949        28463.85
1968    19      1949        47237.18
1968    19      1948        48025.60
1968    20      1948        56768.72
1968    20      1947        60068.82
1968    21      1947        71005.43
1968    21      1946        70453.83
1968    22      1946        72611.00
1968    22      1945        42941.72
1968    23      1945        41671.38
1968    23      1944        32866.17
1968    24      1944        31760.06
1968    24      1943        28169.18
1968    25      1943        25070.52
1968    25      1942        37058.12
1968    26      1942        37360.08
1968    26      1941        62167.42
1968    27      1941        59458.14
1968    27      1940        60638.49
1968    28      1940        56685.15
1968    28      1939        64533.19
1968    29      1939        59566.42
1968    29      1938        59238.38
1968    30      1938        58541.68
1968    30      1937        56534.74
1968    31      1937        49747.52
1968    31      1936        41312.58
1968    32      1936        40911.76
1968    32      1935        35402.93
1968    33      1935        31436.33
1968    33      1934        25556.03
1968    34      1934        23396.24
1968    34      1933        21715.54
1968    35      1933        18720.06
1968    35      1932        22560.28
1968    36      1932        21485.50
1968    36      1931        19685.77
1968    37      1931        16688.51
1968    37      1930        18785.12
1968    38      1930        17319.63
1968    38      1929        16285.81
1968    39      1929        12376.31
1968    39      1928        12592.62
1968    40      1928        12649.43
1968    40      1927        10597.40
1968    41      1927         7202.27
1968    41      1926         6485.46
1968    42      1926         5998.23
1968    42      1925         4990.78
1968    43      1925         3565.69
1968    43      1924         3070.55
1968    44      1924         2408.42
1968    44      1923         1832.28
1968    45      1923         1259.24
1968    45      1922          915.15
1968    46      1922          644.53
1968    46      1921          442.16
1968    47      1921          292.83
1968    47      1920          255.51
1968    48      1920          261.54
1968    48      1919          203.75
1968    49      1919           75.60
1968    49      1918           70.50
1968    50      1918           51.94
1968    50      1917           30.16
1968    51      1917           23.32
1968    51      1916           24.22
1968    52      1916           19.94
1968    52      1915           23.00
1968    53      1915           20.54
1968    53      1914           25.57
1968    54      1914           23.82
1968    54      1913           20.64
1968    55+        .          110.07
1969    12-        .            0.24
1969    13      1956            1.73
1969    13      1955            4.36
1969    14      1955           27.92
1969    14      1954           62.70
1969    15      1954          293.85
1969    15      1953          506.76
1969    16      1953         1376.82
1969    16      1952         2237.40
1969    17      1952         5873.82
1969    17      1951         9044.33
1969    18      1951        20388.65
1969    18      1950        27109.48
1969    19      1950        41820.14
1969    19      1949        54637.01
1969    20      1949        79582.34
1969    20      1948        73441.50
1969    21      1948        68204.83
1969    21      1947        68271.87
1969    22      1947        80783.56
1969    22      1946        77941.78
1969    23      1946        72726.32
1969    23      1945        41908.98
1969    24      1945        40245.10
1969    24      1944        31646.99
1969    25      1944        30169.31
1969    25      1943        26486.43
1969    26      1943        23001.12
1969    26      1942        33788.70
1969    27      1942        33961.33
1969    27      1941        56605.21
1969    28      1941        54730.85
1969    28      1940        55157.54
1969    29      1940        49138.00
1969    29      1939        57312.28
1969    30      1939        59590.63
1969    30      1938        57979.46
1969    31      1938        48255.89
1969    31      1937        46578.27
1969    32      1937        46481.92
1969    32      1936        38376.12
1969    33      1936        34447.79
1969    33      1935        29689.54
1969    34      1935        27740.14
1969    34      1934        22493.67
1969    35      1934        19674.02
1969    35      1933        18047.11
1969    36      1933        15738.47
1969    36      1932        18964.81
1969    37      1932        17442.57
1969    37      1931        15793.81
1969    38      1931        13295.00
1969    38      1930        14625.12
1969    39      1930        12348.50
1969    39      1929        11831.33
1969    40      1929        10299.38
1969    40      1928         9995.06
1969    41      1928         7745.21
1969    41      1927         6522.54
1969    42      1927         5305.30
1969    42      1926         4643.80
1969    43      1926         3555.47
1969    43      1925         2863.47
1969    44      1925         2015.65
1969    44      1924         1738.66
1969    45      1924         1402.73
1969    45      1923         1045.78
1969    46      1923          670.41
1969    46      1922          475.29
1969    47      1922          312.62
1969    47      1921          220.70
1969    48      1921          172.43
1969    48      1920          151.77
1969    49      1920          145.35
1969    49      1919          119.81
1969    50      1919           56.20
1969    50      1918           52.12
1969    51      1918           33.86
1969    51      1917           19.22
1969    52      1917           14.31
1969    52      1916           14.44
1969    53      1916           11.49
1969    53      1915           13.13
1969    54      1915           11.29
1969    54      1914           14.08
1969    55+        .           67.04
1970    12-        .            0.22
1970    13      1957            1.68
1970    13      1956            3.89
1970    14      1956           27.75
1970    14      1955           60.42
1970    15      1955          284.26
1970    15      1954          552.19
1970    16      1954         1669.41
1970    16      1953         2479.49
1970    17      1953         6101.57
1970    17      1952         9190.42
1970    18      1952        21390.70
1970    18      1951        29712.68
1970    19      1951        48337.97
1970    19      1950        55829.69
1970    20      1950        73685.81
1970    20      1949        86002.25
1970    21      1949        99292.08
1970    21      1948        86260.82
1970    22      1948        78771.80
1970    22      1947        75350.72
1970    23      1947        83823.33
1970    23      1946        76724.12
1970    24      1946        68430.07
1970    24      1945        38349.78
1970    25      1945        36801.19
1970    25      1944        27942.43
1970    26      1944        26799.61
1970    26      1943        23027.19
1970    27      1943        20308.43
1970    27      1942        29695.45
1970    28      1942        31516.28
1970    28      1941        53391.57
1970    29      1941        48051.21
1970    29      1940        48846.12
1970    30      1940        47346.36
1970    30      1939        54634.30
1970    31      1939        48688.88
1970    31      1938        47755.24
1970    32      1938        43935.70
1970    32      1937        42371.78
1970    33      1937        38694.88
1970    33      1936        31627.29
1970    34      1936        29986.55
1970    34      1935        25228.71
1970    35      1935        23509.83
1970    35      1934        18911.58
1970    36      1934        16008.50
1970    36      1933        14654.53
1970    37      1933        12852.92
1970    37      1932        15091.87
1970    38      1932        13739.90
1970    38      1931        12579.14
1970    39      1931        10145.74
1970    39      1930        11146.01
1970    40      1930         9802.73
1970    40      1929         9256.99
1970    41      1929         6594.62
1970    41      1928         6415.33
1970    42      1928         5571.91
1970    42      1927         4632.76
1970    43      1927         3134.00
1970    43      1926         2646.65
1970    44      1926         2028.05
1970    44      1925         1618.62
1970    45      1925         1142.54
1970    45      1924          945.41
1970    46      1924          653.90
1970    46      1923          469.61
1970    47      1923          293.47
1970    47      1922          201.76
1970    48      1922          172.52
1970    48      1921          118.62
1970    49      1921          100.08
1970    49      1920           72.00
1970    50      1920           42.85
1970    50      1919           35.26
1970    51      1919           24.97
1970    51      1918           24.92
1970    52      1918           17.30
1970    52      1917            9.94
1970    53      1917            7.53
1970    53      1916            7.17
1970    54      1916            5.24
1970    54      1915            5.90
1970    55+        .           38.02
1971    12-        .            0.22
1971    13      1958            1.65
1971    13      1957            3.99
1971    14      1957           28.44
1971    14      1956           57.16
1971    15      1956          300.53
1971    15      1955          564.45
1971    16      1955         1722.80
1971    16      1954         2867.35
1971    17      1954         7400.71
1971    17      1953        10470.66
1971    18      1953        22238.14
1971    18      1952        30662.64
1971    19      1952        50210.78
1971    19      1951        60750.19
1971    20      1951        81144.63
1971    20      1950        86968.12
1971    21      1950        92874.55
1971    21      1949        99506.57
1971    22      1949       105259.05
1971    22      1948        89445.16
1971    23      1948        75661.67
1971    23      1947        72609.79
1971    24      1947        77438.20
1971    24      1946        70324.02
1971    25      1946        60822.96
1971    25      1945        34990.93
1971    26      1945        33482.61
1971    26      1944        26137.32
1971    27      1944        25003.25
1971    27      1943        22063.80
1971    28      1943        19681.28
1971    28      1942        28334.22
1971    29      1942        29061.01
1971    29      1941        48661.40
1971    30      1941        46314.93
1971    30      1940        46810.69
1971    31      1940        41958.52
1971    31      1939        47149.22
1971    32      1939        44700.76
1971    32      1938        43614.61
1971    33      1938        37896.76
1971    33      1937        36166.93
1971    34      1937        34043.10
1971    34      1936        28493.19
1971    35      1936        25851.22
1971    35      1935        21610.01
1971    36      1935        19754.38
1971    36      1934        15457.11
1971    37      1934        12931.34
1971    37      1933        12042.36
1971    38      1933        10555.06
1971    38      1932        11954.49
1971    39      1932        10293.78
1971    39      1931         9431.46
1971    40      1931         8375.35
1971    40      1930         8732.67
1971    41      1930         6262.85
1971    41      1929         5691.75
1971    42      1929         4556.69
1971    42      1928         4326.47
1971    43      1928         3350.19
1971    43      1927         2691.64
1971    44      1927         1789.01
