Russian Federation, Cohort fertility tables, birth orders 1 to 5+
Last modified: 02/10/2020
Cohort   x   b1x     l0x       m1x       q1x   Sb1x   b2x    l1x       m2x       q2x   Sb2x    b3x    l2x       m3x       q3x   Sb3x    b4x    l3x       m4x       q4x   Sb4x   b5px    l4x      m5px      q5px   Sb5px     chix
1955    34    58    1069   0.05545   0.05396   8931   141   2683   0.05353   0.05269   6249     94   4711   0.01977   0.01987   1537     33   1143   0.02775   0.02849    394     37    394   0.08931   0.09301     250     4.64
1955    35    45    1011   0.04543   0.04442   8989    93   2599   0.03608   0.03575   6390     66   4759   0.01378   0.01382   1631     26   1204   0.02141   0.02176    426     32    426   0.07351   0.07577     287     4.67
1955    36    34     966   0.03561   0.03499   9034    58   2551   0.02304   0.02293   6483     44   4786   0.00916   0.00917   1696     20   1244   0.01569   0.01584    452     25    452   0.05503   0.05623     319     4.71
1955    37    24     932   0.02646   0.02611   9068    36   2526   0.01427   0.01424   6541     27   4801   0.00566   0.00566   1740     14   1268   0.01075   0.01081    472     19    472   0.03878   0.03934     345     4.73
1955    38    17     908   0.01861   0.01844   9092    22   2515   0.00869   0.00869   6577     18   4810   0.00376   0.00376   1767      9   1282   0.00700   0.00702    486     13    486   0.02654   0.02678     363     4.75
1955    39    12     891   0.01380   0.01371   9109    15   2510   0.00599   0.00599   6599     13   4813   0.00276   0.00276   1786      7   1291   0.00532   0.00533    495     11    495   0.02142   0.02157     376     4.76
1955    40     8     879   0.00961   0.00957   9121    10   2507   0.00405   0.00405   6614     10   4815   0.00199   0.00199   1799      6   1297   0.00424   0.00425    502      8    502   0.01681   0.01691     387     4.77
1955    41     5     871   0.00617   0.00615   9129     6   2505   0.00258   0.00258   6624      7   4816   0.00141   0.00141   1808      4   1301   0.00302   0.00303    507      6    507   0.01236   0.01241     395     4.78
1955    42     3     865   0.00359   0.00358   9135     4   2504   0.00148   0.00148   6631      5   4815   0.00098   0.00098   1815      3   1304   0.00219   0.00219    511      4    511   0.00870   0.00873     402     4.79
1955    43     2     862   0.00197   0.00197   9138     2   2503   0.00087   0.00087   6634      2   4814   0.00051   0.00051   1820      2   1306   0.00133   0.00133    514      3    514   0.00575   0.00576     406     4.79
1955    44     1     861   0.00129   0.00129   9139     1   2503   0.00042   0.00042   6637      2   4814   0.00031   0.00031   1822      1   1307   0.00065   0.00065    516      2    516   0.00317   0.00317     409     4.79
1955    45     0     859   0.00048   0.00048   9141     0   2503   0.00017   0.00017   6638      1   4814   0.00020   0.00020   1824      1   1307   0.00040   0.00040    517      1    517   0.00167   0.00167     411     4.79
1955    46     0     859   0.00022   0.00022   9141     0   2503   0.00007   0.00007   6638      0   4813   0.00009   0.00009   1825      0   1308   0.00017   0.00017    517      0    517   0.00071   0.00071     411     4.80
1955    47     0     859   0.00010   0.00010   9141     0   2503   0.00006   0.00006   6638      0   4813   0.00004   0.00004   1825      0   1308   0.00006   0.00006    517      0    517   0.00038   0.00038     412     4.80
1955    48     0     859   0.00003   0.00003   9141     0   2503   0.00002   0.00002   6638      0   4813   0.00002   0.00002   1825      0   1308   0.00004   0.00004    517      0    517   0.00023   0.00023     412     4.80
1955    49     0     859   0.00007   0.00007   9141     0   2503   0.00003   0.00003   6638      0   4813   0.00002   0.00002   1826      0   1308   0.00000   0.00000    518      0    518   0.00014   0.00014     412     4.80
1955    50     0     859   0.00001   0.00001   9141     0   2503   0.00001   0.00001   6639      0   4813   0.00001   0.00001   1826      0   1308   0.00001   0.00001    518      0    518   0.00001   0.00001     412     4.80
1955    51     0     859   0.00007   0.00007   9141     0   2503   0.00000   0.00000   6639      0   4813   0.00000   0.00000   1826      0   1308   0.00000   0.00000    518      0    518   0.00004   0.00004     412     4.80
1955    52     0     859   0.00005   0.00005   9141     0   2503   0.00000   0.00000   6639      0   4813   0.00000   0.00000   1826      0   1308   0.00001   0.00001    518      0    518   0.00004   0.00004     412     4.80
1955    53     0     859   0.00003   0.00003   9141     0   2503   0.00001   0.00001   6639      0   4813   0.00000   0.00000   1826      0   1308   0.00000   0.00000    518      0    518   0.00002   0.00002     412     4.80
1955    54     0     859   0.00003   0.00003   9141     0   2503   0.00000   0.00000   6639      0   4813   0.00000   0.00000   1826      0   1308   0.00001   0.00001    518      0    518   0.00000   0.00000     412     4.80
1955    55+    0     859   0.00001   0.00001   9141     0   2503   0.00003   0.00003   6639      0   4813   0.00000   0.00000   1826      0   1308   0.00000   0.00000    518      0    518   0.00003   0.00003     412     4.80
1956    12-    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1956    13     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1956    14     1   10000   0.00007   0.00007      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1956    15     7    9999   0.00067   0.00067      1     0      1   0.00222   0.01326      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1956    16    38    9993   0.00376   0.00376      7     0      7   0.00087   0.00310      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1956    17   149    9955   0.01511   0.01500     45     1     45   0.00622   0.01652      0      0      0   0.00319   0.04031      0      0      0         .         .      0      0      0         .         .       0        .
1956    18   468    9806   0.04888   0.04771    194     8    193   0.01814   0.03971      1      0      1   0.03505   0.20579      0      0      0   0.00398   0.25046      0      0      0         .         .       0        .
1956    19   947    9338   0.10684   0.10142    662    85    654   0.07845   0.13018      8      3      8   0.07004   0.41468      0      0      0   0.00511   0.05999      0      0      0   0.00000   0.00000       0     4.00
1956    20  1319    8391   0.17058   0.15717   1609   183   1516   0.08796   0.12092     94     11     90   0.06089   0.11929      4      0      4   0.00430   0.01070      0      0      0   0.00000   0.00000       0     4.00
1956    21  1351    7072   0.21126   0.19108   2928   290   2651   0.09115   0.10939    277     23    262   0.05713   0.08623     14      1     14   0.04596   0.08054      0      0      0         .         .       0     4.00
1956    22  1185    5721   0.23115   0.20720   4279   406   3712   0.09908   0.10948    567     41    530   0.05741   0.07721     37      5     36   0.08614   0.12981      1      1      1   0.22144   0.65031       0     4.04
1956    23   900    4535   0.22040   0.19852   5465   498   4491   0.10618   0.11093    973     62    895   0.05524   0.06871     78      9     72   0.09608   0.13082      6      2      6   0.17381   0.31402       1     4.14
1956    24   665    3635   0.20140   0.18297   6365   580   4894   0.11752   0.11854   1471     83   1332   0.05282   0.06267    139     16    124   0.09988   0.12712     15      4     15   0.16592   0.25168       3     4.17
1956    25   481    2970   0.17627   0.16199   7030   640   4979   0.13058   0.12850   2052    107   1829   0.05115   0.05859    223     24    192   0.10119   0.12321     31      7     31   0.16722   0.23087       7     4.21
1956    26   355    2489   0.15366   0.14270   7511   687   4820   0.14755   0.14247   2691    133   2361   0.05031   0.05621    330     32    275   0.09953   0.11766     55     12     55   0.16943   0.21962      14     4.25
1956    27   268    2134   0.13419   0.12575   7866   658   4488   0.15334   0.14668   3378    152   2915   0.04812   0.05230    463     39    376   0.08938   0.10291     87     18     87   0.16938   0.20698      26     4.29
1956    28   206    1865   0.11686   0.11041   8135   556   4098   0.14182   0.13575   4036    159   3421   0.04394   0.04649    615     42    489   0.07743   0.08665    126     24    126   0.16010   0.18710      44     4.35
1956    29   166    1659   0.10556   0.10027   8341   494   3748   0.13784   0.13182   4593    175   3818   0.04402   0.04586    774     47    606   0.06962   0.07699    168     30    168   0.15456   0.17601      67     4.40
1956    30   137    1493   0.09628   0.09186   8507   441   3420   0.13479   0.12882   5087    188   4137   0.04409   0.04543    949     52    735   0.06445   0.07043    215     35    215   0.14748   0.16523      97     4.45
1956    31   113    1356   0.08726   0.08362   8644   350   3117   0.11673   0.11230   5527    172   4390   0.03837   0.03915   1137     50    871   0.05398   0.05774    267     38    267   0.13009   0.14236     132     4.50
1956    32    90    1242   0.07531   0.07258   8758   251   2880   0.08968   0.08718   5877    140   4568   0.03029   0.03066   1309     42    992   0.04073   0.04273    317     38    317   0.11341   0.12100     170     4.54
1956    33    71    1152   0.06329   0.06135   8848   175   2719   0.06546   0.06421   6128    107   4679   0.02273   0.02290   1449     36   1090   0.03228   0.03333    359     36    359   0.09605   0.10090     209     4.58
1956    34    54    1082   0.05134   0.05005   8918   117   2615   0.04538   0.04483   6303     78   4747   0.01633   0.01640   1556     29   1161   0.02473   0.02525    396     32    396   0.07883   0.08175     245     4.62
1956    35    42    1027   0.04181   0.04095   8973    76   2552   0.02989   0.02970   6420     53   4786   0.01115   0.01117   1634     23   1209   0.01870   0.01893    425     28    425   0.06356   0.06528     277     4.65
1956    36    31     985   0.03184   0.03134   9015    47   2519   0.01880   0.01874   6496     35   4808   0.00733   0.00734   1688     16   1240   0.01278   0.01288    448     20    448   0.04356   0.04434     305     4.68
1956    37    22     955   0.02316   0.02289   9045    31   2502   0.01233   0.01230   6543     24   4820   0.00488   0.00489   1723     12   1259   0.00931   0.00936    464     15    464   0.03136   0.03176     325     4.70
1956    38    16     933   0.01724   0.01709   9067    21   2493   0.00844   0.00843   6574     18   4828   0.00371   0.00371   1747      9   1271   0.00706   0.00709    476     12    476   0.02514   0.02538     340     4.71
1956    39    12     917   0.01279   0.01271   9083    15   2488   0.00598   0.00598   6595     14   4831   0.00287   0.00287   1764      7   1280   0.00545   0.00547    485     10    485   0.02125   0.02141     352     4.73
1956    40     8     905   0.00889   0.00885   9095    10   2485   0.00407   0.00407   6610     10   4832   0.00204   0.00204   1778      6   1287   0.00442   0.00443    492      9    492   0.01736   0.01746     362     4.74
1956    41     5     897   0.00557   0.00555   9103     6   2483   0.00255   0.00255   6620      7   4832   0.00145   0.00145   1788      4   1291   0.00311   0.00311    497      6    497   0.01234   0.01239     371     4.75
1956    42     3     892   0.00339   0.00339   9108     4   2482   0.00155   0.00155   6626      5   4831   0.00101   0.00101   1795      3   1294   0.00223   0.00224    501      5    501   0.00929   0.00932     377     4.75
1956    43     2     889   0.00225   0.00224   9111     2   2481   0.00085   0.00085   6630      3   4830   0.00055   0.00055   1800      2   1296   0.00134   0.00134    504      3    504   0.00551   0.00552     381     4.76
1956    44     1     887   0.00156   0.00156   9113     1   2481   0.00044   0.00044   6632      1   4830   0.00031   0.00031   1803      1   1297   0.00066   0.00066    506      2    506   0.00304   0.00304     384     4.76
1956    45     0     886   0.00048   0.00048   9114     0   2481   0.00016   0.00016   6633      1   4829   0.00021   0.00021   1804      1   1297   0.00042   0.00042    507      1    507   0.00171   0.00171     386     4.76
1956    46     0     885   0.00016   0.00016   9115     0   2481   0.00007   0.00007   6634      0   4829   0.00009   0.00009   1805      0   1298   0.00019   0.00019    507      0    507   0.00089   0.00089     387     4.76
1956    47     0     885   0.00009   0.00009   9115     0   2481   0.00005   0.00005   6634      0   4828   0.00003   0.00003   1806      0   1298   0.00008   0.00008    508      0    508   0.00044   0.00044     387     4.76
1956    48     0     885   0.00006   0.00006   9115     0   2481   0.00002   0.00002   6634      0   4828   0.00003   0.00003   1806      0   1298   0.00005   0.00005    508      0    508   0.00015   0.00015     387     4.76
1956    49     0     885   0.00010   0.00010   9115     0   2481   0.00002   0.00002   6634      0   4828   0.00001   0.00001   1806      0   1298   0.00001   0.00001    508      0    508   0.00013   0.00013     387     4.76
1956    50     0     885   0.00005   0.00005   9115     0   2481   0.00001   0.00001   6634      0   4828   0.00001   0.00001   1806      0   1298   0.00001   0.00001    508      0    508   0.00001   0.00001     387     4.76
1956    51     0     885   0.00007   0.00007   9115     0   2481   0.00001   0.00001   6634      0   4828   0.00000   0.00000   1806      0   1298   0.00000   0.00000    508      0    508   0.00006   0.00006     387     4.76
1956    52     0     885   0.00002   0.00002   9115     0   2481   0.00001   0.00001   6634      0   4828   0.00000   0.00000   1806      0   1298   0.00003   0.00003    508      0    508   0.00004   0.00004     387     4.76
1956    53     0     885   0.00002   0.00002   9115     0   2481   0.00001   0.00001   6634      0   4828   0.00000   0.00000   1806      0   1298   0.00000   0.00000    508      0    508   0.00002   0.00002     387     4.76
1956    54     0     885   0.00001   0.00001   9115     0   2481   0.00000   0.00000   6634      0   4828   0.00000   0.00000   1806      0   1298   0.00001   0.00001    508      0    508   0.00002   0.00002     387     4.76
1956    55+    0     885   0.00003   0.00003   9115     0   2481   0.00001   0.00001   6634      0   4828   0.00000   0.00000   1806      0   1298   0.00001   0.00001    508      0    508   0.00005   0.00005     387     4.76
1957    12-    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1957    13     0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1957    14     1   10000   0.00007   0.00007      0     0      0   0.00344   0.03027      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1957    15     7    9999   0.00069   0.00069      1     0      1   0.00058   0.00334      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1957    16    40    9992   0.00401   0.00400      8     0      8   0.00173   0.00627      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1957    17   163    9952   0.01648   0.01635     48     0     48   0.00276   0.00747      0      0      0   0.00656   0.02914      0      0      0         .         .      0      0      0         .         .       0        .
1957    18   494    9790   0.05175   0.05044    210     4    210   0.00820   0.01778      0      0      0   0.08315   0.44737      0      0      0   0.00855   0.52422      0      0      0         .         .       0        .
1957    19   976    9296   0.11082   0.10500    704    92    700   0.08084   0.13187      4      4      4   0.07937   0.96719      0      0      0   0.00244   0.02800      0      0      0   0.00000   0.00000       0     4.00
1957    20  1354    8320   0.17711   0.16270   1680   181   1584   0.08361   0.11455     96     11     92   0.06027   0.11592      4      0      4   0.05168   0.11782      0      0      0         .         .       0     4.00
1957    21  1392    6966   0.22198   0.19980   3034   285   2756   0.08607   0.10336    278     22    263   0.05629   0.08438     15      2     14   0.09282   0.15783      0      0      0   0.15971   0.53582       0     4.01
1957    22  1201    5574   0.24143   0.21542   4426   422   3863   0.09914   0.10913    563     42    526   0.05865   0.07983     37      5     34   0.09275   0.14303      3      1      3   0.13697   0.25986       0     4.10
1957    23   903    4373   0.23026   0.20648   5627   533   4642   0.11048   0.11488    984     64    905   0.05586   0.07034     79      9     71   0.09654   0.13324      8      2      8   0.14350   0.23295       1     4.13
1957    24   664    3470   0.21168   0.19142   6530   631   5012   0.12551   0.12592   1518     92   1375   0.05569   0.06661    143     17    125   0.10351   0.13433     17      4     17   0.16313   0.24345       3     4.16
1957    25   489    2806   0.19080   0.17418   7194   722   5045   0.14651   0.14313   2149    121   1915   0.05476   0.06335    234     26    200   0.10436   0.12922     34      8     34   0.16705   0.23067       7     4.20
1957    26   361    2317   0.16919   0.15599   7683   721   4812   0.15555   0.14975   2871    145   2515   0.05170   0.05762    355     33    296   0.09490   0.11281     60     12     60   0.16160   0.20663      15     4.25
1957    27   274    1956   0.15062   0.14007   8044   635   4453   0.14862   0.14260   3591    158   3091   0.04753   0.05120    500     40    407   0.08513   0.09752     93     18     93   0.15812   0.19181      27     4.29
1957    28   216    1682   0.13707   0.12828   8318   582   4092   0.14897   0.14229   4226    178   3568   0.04712   0.04979    659     46    526   0.07773   0.08747    133     25    133   0.15966   0.18729      45     4.34
1957    29   177    1466   0.12861   0.12084   8534   529   3725   0.14903   0.14199   4809    196   3972   0.04734   0.04933    836     49    657   0.06765   0.07519    179     30    179   0.14731   0.16766      70     4.39
1957    30   143    1289   0.11715   0.11066   8711   429   3373   0.13288   0.12723   5338    186   4305   0.04193   0.04312   1032     50    804   0.05794   0.06281    228     35    228   0.13652   0.15161     100     4.44
1957    31   115    1146   0.10528   0.10001   8854   314   3087   0.10518   0.10178   5767    152   4549   0.03283   0.03342   1218     45    939   0.04582   0.04842    279     36    279   0.11803   0.12766     134     4.48
1957    32    89    1032   0.09049   0.08658   8968   221   2887   0.07816   0.07638   6081    121   4711   0.02546   0.02573   1370     39   1046   0.03577   0.03718    324     35    324   0.10249   0.10863     170     4.52
1957    33    68     942   0.07502   0.07231   9058   149   2756   0.05501   0.05420   6301     92   4810   0.01891   0.01903   1491     33   1128   0.02847   0.02921    363     32    363   0.08515   0.08902     205     4.57
1957    34    52     874   0.06123   0.05941   9126    98   2675   0.03703   0.03671   6451     64   4868   0.01316   0.01320   1583     26   1187   0.02138   0.02173    396     28    396   0.06847   0.07069     238     4.60
1957    35    39     822   0.04878   0.04762   9178    63   2629   0.02405   0.02394   6549     43   4902   0.00882   0.00883   1647     19   1225   0.01517   0.01532    422     22    422   0.05122   0.05236     266     4.63
1957    36    29     783   0.03778   0.03708   9217    43   2605   0.01640   0.01636   6612     31   4922   0.00639   0.00639   1690     14   1250   0.01083   0.01091    441     16    441   0.03611   0.03667     288     4.65
1957    37    22     754   0.02895   0.02854   9246    31   2591   0.01194   0.01192   6655     24   4933   0.00489   0.00489   1722     12   1267   0.00914   0.00918    454     14    454   0.03074   0.03113     304     4.67
1957    38    16     733   0.02244   0.02219   9267    22   2582   0.00838   0.00837   6685     19   4940   0.00384   0.00385   1746      9   1280   0.00723   0.00726    466     12    466   0.02532   0.02558     318     4.68
1957    39    11     716   0.01565   0.01553   9284    15   2577   0.00587   0.00587   6707     15   4942   0.00299   0.00299   1765      7   1290   0.00571   0.00572    475     10    475   0.02125   0.02141     330     4.69
1957    40     8     705   0.01109   0.01103   9295    10   2573   0.00405   0.00405   6722     11   4943   0.00218   0.00218   1780      6   1297   0.00460   0.00461    483      9    483   0.01818   0.01829     340     4.70
1957    41     5     697   0.00748   0.00745   9303     7   2570   0.00257   0.00257   6733      7   4942   0.00146   0.00146   1790      4   1302   0.00337   0.00337    489      7    489   0.01347   0.01353     349     4.71
1957    42     4     692   0.00514   0.00513   9308     4   2569   0.00155   0.00155   6739      5   4942   0.00100   0.00100   1798      3   1305   0.00226   0.00226    493      5    493   0.00921   0.00924     356     4.72
1957    43     2     689   0.00321   0.00320   9311     2   2568   0.00087   0.00087   6743      3   4941   0.00061   0.00061   1803      2   1307   0.00144   0.00144    496      3    496   0.00552   0.00553     360     4.73
1957    44     1     686   0.00164   0.00164   9314     1   2568   0.00048   0.00048   6745      2   4940   0.00032   0.00032   1806      1   1308   0.00074   0.00074    498      2    498   0.00314   0.00314     363     4.73
1957    45     0     685   0.00062   0.00062   9315     0   2568   0.00015   0.00015   6747      1   4940   0.00021   0.00021   1807      1   1308   0.00041   0.00041    499      1    499   0.00190   0.00190     364     4.73
1957    46     0     685   0.00034   0.00034   9315     0   2568   0.00007   0.00007   6747      0   4939   0.00008   0.00008   1808      0   1309   0.00020   0.00020    499      0    499   0.00071   0.00071     365     4.73
1957    47     0     685   0.00017   0.00017   9315     0   2568   0.00005   0.00005   6747      0   4939   0.00004   0.00004   1809      0   1309   0.00014   0.00014    500      0    500   0.00048   0.00048     366     4.73
1957    48     0     685   0.00013   0.00013   9315     0   2568   0.00005   0.00005   6747      0   4939   0.00003   0.00003   1809      0   1309   0.00006   0.00006    500      0    500   0.00007   0.00007     366     4.73
1957    49     0     684   0.00010   0.00010   9316     0   2568   0.00002   0.00002   6748      0   4939   0.00001   0.00001   1809      0   1309   0.00002   0.00002    500      0    500   0.00011   0.00011     366     4.73
1957    50     0     684   0.00010   0.00010   9316     0   2568   0.00002   0.00002   6748      0   4939   0.00000   0.00000   1809      0   1309   0.00000   0.00000    500      0    500   0.00000   0.00000     366     4.73
1957    51     0     684   0.00012   0.00012   9316     0   2568   0.00002   0.00002   6748      0   4939   0.00000   0.00000   1809      0   1309   0.00000   0.00000    500      0    500   0.00000   0.00000     366     4.73
1957    52     0     684   0.00000   0.00000   9316     0   2568   0.00003   0.00003   6748      0   4939   0.00001   0.00001   1809      0   1309   0.00002   0.00002    500      0    500   0.00001   0.00001     366     4.73
1957    53     0     684   0.00002   0.00002   9316     0   2568   0.00001   0.00001   6748      0   4939   0.00001   0.00001   1809      0   1309   0.00002   0.00002    500      0    500   0.00009   0.00009     366     4.73
1957    54     0     684   0.00004   0.00004   9316     0   2568   0.00001   0.00001   6748      0   4939   0.00000   0.00000   1809      0   1309   0.00002   0.00002    500      0    500   0.00002   0.00002     366     4.73
1957    55+    0     684   0.00005   0.00005   9316     0   2568   0.00002   0.00002   6748      0   4939   0.00000   0.00000   1809      0   1309   0.00000   0.00000    500      0    500   0.00001   0.00001     366     4.73
1958    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1958    13     0   10000   0.00000   0.00000      0     0      0   0.01336   0.19067      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1958    14     1   10000   0.00007   0.00007      0     0      0   0.00101   0.00866      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1958    15     7    9999   0.00074   0.00074      1     0      1   0.00097   0.00589      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1958    16    43    9992   0.00428   0.00427      8     0      8   0.00078   0.00283      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1958    17   174    9949   0.01761   0.01746     51     0     51   0.00012   0.00033      0      0      0   0.04357   0.05556      0      0      0         .         .      0      0      0         .         .       0        .
1958    18   507    9776   0.05325   0.05187    224     4    224   0.00835   0.01770      0      0      0         .         .      0      0      0   0.01338   0.19870      0      0      0         .         .       0        .
1958    19  1006    9268   0.11483   0.10859    732    73    728   0.06130   0.10061      4      3      4   0.08194   0.80394      0      0      0   0.02491   0.90411      0      0      0   0.00000   0.00000       0     4.00
1958    20  1387    8262   0.18326   0.16787   1738   167   1661   0.07338   0.10033     77     11     74   0.07221   0.14819      3      1      3   0.10615   0.27357      0      0      0         .         .       0     4.00
1958    21  1393    6875   0.22551   0.20266   3125   296   2881   0.08623   0.10265    244     23    230   0.06337   0.10098     14      2     13   0.09686   0.17302      1      0      1   0.12985   0.29285       0     4.04
1958    22  1179    5482   0.24099   0.21507   4518   439   3979   0.10103   0.11042    540     43    502   0.06194   0.08636     37      6     34   0.10373   0.16119      3      1      3   0.13647   0.25343       0     4.10
1958    23   892    4303   0.23130   0.20732   5697   573   4718   0.11751   0.12148    979     70    898   0.06052   0.07749     81     10     72   0.10299   0.14526      9      2      9   0.13762   0.22017       1     4.13
1958    24   664    3411   0.21561   0.19463   6589   699   5037   0.13917   0.13869   1552    102   1402   0.06021   0.07301    150     18    131   0.10628   0.14028     19      4     19   0.14881   0.22017       3     4.16
1958    25   489    2747   0.19563   0.17820   7253   740   5002   0.15173   0.14793   2251    129   1998   0.05610   0.06468    253     27    215   0.10240   0.12667     38      8     38   0.14911   0.20316       7     4.19
1958    26   363    2257   0.17511   0.16101   7743   684   4752   0.14902   0.14399   2991    149   2609   0.05186   0.05718    382     34    317   0.09141   0.10797     65     12     65   0.14898   0.18832      15     4.23
1958    27   279    1894   0.15874   0.14707   8106   650   4431   0.15319   0.14676   3675    171   3144   0.05063   0.05449    531     42    432   0.08490   0.09759     99     18     99   0.15309   0.18566      27     4.27
1958    28   222    1615   0.14740   0.13728   8385   603   4059   0.15576   0.14845   4325    193   3623   0.05034   0.05319    702     48    561   0.07517   0.08488    141     25    141   0.15288   0.17867      46     4.32
1958    29   178    1394   0.13624   0.12755   8606   508   3679   0.14447   0.13799   4928    190   4033   0.04542   0.04720    895     48    706   0.06220   0.06846    189     29    189   0.13791   0.15556      71     4.37
1958    30   140    1216   0.12245   0.11539   8784   382   3349   0.11832   0.11405   5435    164   4350   0.03675   0.03767   1085     46    848   0.05050   0.05402    237     32    237   0.12426   0.13626     100     4.42
1958    31   110    1076   0.10777   0.10226   8924   272   3107   0.08997   0.08762   5817    131   4568   0.02830   0.02874   1249     40    966   0.03981   0.04168    283     32    283   0.10569   0.11321     132     4.47
