Czechia, Cumulative period fertility rates by birth order (vertical parallelograms)
Last modified: 02/02/2023
Year  ARDY  Cohort     CPFR     CPFR1     CPFR2     CPFR3     CPFR4    CPFR5p
1950   12    1938     0.000     0.000     0.000     0.000     0.000     0.000
1950   13    1937     0.000     0.000     0.000     0.000     0.000     0.000
1950   14    1936     0.000     0.000     0.000     0.000     0.000     0.000
1950   15    1935     0.000     0.000     0.000     0.000     0.000     0.000
1950   16    1934     0.002     0.001     0.000     0.000     0.000     0.000
1950   17    1933     0.008     0.007     0.000     0.000     0.000     0.000
1950   18    1932     0.029     0.027     0.002     0.000     0.000     0.000
1950   19    1931     0.081     0.073     0.007     0.001     0.000     0.000
1950   20    1930     0.175     0.151     0.022     0.002     0.000     0.000
1950   21    1929     0.314     0.254     0.052     0.007     0.001     0.000
1950   22    1928     0.486     0.368     0.099     0.017     0.002     0.000
1950   23    1927     0.680     0.484     0.160     0.032     0.004     0.001
1950   24    1926     0.881     0.590     0.228     0.052     0.009     0.002
1950   25    1925     1.082     0.682     0.302     0.078     0.016     0.004
1950   26    1924     1.278     0.759     0.379     0.108     0.025     0.007
1950   27    1923     1.461     0.821     0.451     0.141     0.036     0.012
1950   28    1922     1.628     0.870     0.515     0.175     0.049     0.019
1950   29    1921     1.778     0.906     0.572     0.209     0.063     0.028
1950   30    1920     1.913     0.933     0.619     0.242     0.078     0.040
1950   31    1919     2.034     0.955     0.659     0.272     0.094     0.053
1950   32    1918     2.144     0.971     0.692     0.301     0.111     0.069
1950   33    1917     2.241     0.984     0.719     0.326     0.126     0.086
1950   34    1916     2.327     0.995     0.741     0.349     0.140     0.102
1950   35    1915     2.405     1.004     0.760     0.369     0.154     0.118
1950   36    1914     2.479     1.011     0.777     0.388     0.167     0.136
1950   37    1913     2.545     1.017     0.791     0.405     0.178     0.153
1950   38    1912     2.601     1.023     0.802     0.418     0.189     0.170
1950   39    1911     2.650     1.027     0.811     0.430     0.197     0.185
1950   40    1910     2.691     1.031     0.818     0.439     0.205     0.199
1950   41    1909     2.724     1.034     0.823     0.446     0.210     0.211
1950   42    1908     2.750     1.036     0.827     0.451     0.214     0.222
1950   43    1907     2.770     1.038     0.830     0.455     0.217     0.230
1950   44    1906     2.783     1.039     0.831     0.457     0.219     0.236
1950   45    1905     2.792     1.039     0.832     0.458     0.221     0.241
1950   46    1904     2.796     1.040     0.833     0.459     0.221     0.243
1950   47    1903     2.799     1.040     0.833     0.460     0.222     0.244
1950   48    1902     2.800     1.040     0.833     0.460     0.222     0.245
1950   49    1901     2.801     1.040     0.834     0.460     0.222     0.245
1950   50    1900     2.801     1.040     0.834     0.460     0.222     0.245
1950   51    1899     2.801     1.040     0.834     0.460     0.222     0.246
1950   52    1898     2.801     1.040     0.834     0.460     0.222     0.246
1950   53    1897     2.801     1.040     0.834     0.460     0.222     0.246
1950   54    1896     2.801     1.040     0.834     0.460     0.222     0.246
1950   55    1895     2.801     1.040     0.834     0.460     0.222     0.246
1951   12    1939     0.000     0.000     0.000     0.000     0.000     0.000
1951   13    1938     0.000     0.000     0.000     0.000     0.000     0.000
1951   14    1937     0.000     0.000     0.000     0.000     0.000     0.000
1951   15    1936     0.000     0.000     0.000     0.000     0.000     0.000
1951   16    1935     0.001     0.001     0.000     0.000     0.000     0.000
1951   17    1934     0.007     0.007     0.000     0.000     0.000     0.000
1951   18    1933     0.029     0.027     0.002     0.000     0.000     0.000
1951   19    1932     0.084     0.076     0.008     0.001     0.000     0.000
1951   20    1931     0.182     0.156     0.024     0.002     0.000     0.000
1951   21    1930     0.326     0.264     0.054     0.007     0.001     0.000
1951   22    1929     0.506     0.385     0.101     0.017     0.002     0.000
1951   23    1928     0.702     0.500     0.162     0.034     0.005     0.001
1951   24    1927     0.907     0.606     0.231     0.057     0.010     0.002
1951   25    1926     1.108     0.698     0.305     0.083     0.018     0.004
1951   26    1925     1.300     0.775     0.377     0.113     0.028     0.007
1951   27    1924     1.479     0.835     0.447     0.145     0.039     0.012
1951   28    1923     1.643     0.882     0.510     0.179     0.053     0.020
1951   29    1922     1.793     0.918     0.566     0.212     0.068     0.029
1951   30    1921     1.926     0.945     0.612     0.245     0.083     0.041
1951   31    1920     2.045     0.966     0.650     0.275     0.099     0.055
1951   32    1919     2.151     0.982     0.681     0.302     0.115     0.071
1951   33    1918     2.246     0.994     0.707     0.327     0.131     0.088
1951   34    1917     2.328     1.004     0.728     0.347     0.145     0.105
1951   35    1916     2.401     1.012     0.744     0.366     0.157     0.121
1951   36    1915     2.465     1.019     0.758     0.382     0.169     0.138
1951   37    1914     2.525     1.024     0.770     0.398     0.179     0.154
1951   38    1913     2.580     1.029     0.779     0.411     0.190     0.171
1951   39    1912     2.628     1.033     0.787     0.422     0.198     0.188
1951   40    1911     2.668     1.036     0.794     0.431     0.206     0.202
1951   41    1910     2.699     1.039     0.798     0.437     0.211     0.213
1951   42    1909     2.723     1.041     0.802     0.442     0.215     0.223
1951   43    1908     2.741     1.042     0.804     0.446     0.219     0.231
1951   44    1907     2.754     1.043     0.806     0.448     0.221     0.237
1951   45    1906     2.762     1.043     0.807     0.449     0.222     0.240
1951   46    1905     2.766     1.044     0.807     0.450     0.223     0.242
1951   47    1904     2.769     1.044     0.808     0.450     0.223     0.243
1951   48    1903     2.770     1.044     0.808     0.451     0.223     0.244
1951   49    1902     2.770     1.044     0.808     0.451     0.223     0.244
1951   50    1901     2.770     1.044     0.808     0.451     0.223     0.245
1951   51    1900     2.770     1.044     0.808     0.451     0.223     0.245
1951   52    1899     2.770     1.044     0.808     0.451     0.223     0.245
1951   53    1898     2.770     1.044     0.808     0.451     0.223     0.245
1951   54    1897     2.770     1.044     0.808     0.451     0.223     0.245
1951   55    1896     2.770     1.044     0.808     0.451     0.223     0.245
1952   12    1940     0.000     0.000     0.000     0.000     0.000     0.000
1952   13    1939     0.000     0.000     0.000     0.000     0.000     0.000
1952   14    1938     0.000     0.000     0.000     0.000     0.000     0.000
1952   15    1937     0.000     0.000     0.000     0.000     0.000     0.000
1952   16    1936     0.001     0.001     0.000     0.000     0.000     0.000
1952   17    1935     0.006     0.006     0.000     0.000     0.000     0.000
1952   18    1934     0.028     0.026     0.002     0.000     0.000     0.000
1952   19    1933     0.082     0.075     0.007     0.000     0.000     0.000
1952   20    1932     0.179     0.155     0.021     0.002     0.000     0.000
1952   21    1931     0.322     0.264     0.050     0.007     0.001     0.000
1952   22    1930     0.498     0.384     0.095     0.016     0.002     0.000
1952   23    1929     0.692     0.501     0.153     0.033     0.006     0.001
1952   24    1928     0.895     0.608     0.219     0.055     0.011     0.002
1952   25    1927     1.095     0.699     0.291     0.081     0.020     0.004
1952   26    1926     1.284     0.772     0.363     0.110     0.030     0.008
1952   27    1925     1.462     0.831     0.432     0.142     0.042     0.014
1952   28    1924     1.623     0.876     0.495     0.175     0.055     0.022
1952   29    1923     1.767     0.910     0.549     0.206     0.070     0.031
1952   30    1922     1.898     0.937     0.595     0.238     0.086     0.043
1952   31    1921     2.017     0.958     0.634     0.267     0.102     0.056
1952   32    1920     2.120     0.974     0.665     0.294     0.117     0.071
1952   33    1919     2.210     0.986     0.689     0.317     0.132     0.087
1952   34    1918     2.291     0.997     0.708     0.337     0.146     0.103
1952   35    1917     2.361     1.004     0.722     0.356     0.159     0.119
1952   36    1916     2.424     1.011     0.735     0.372     0.170     0.136
1952   37    1915     2.482     1.018     0.746     0.385     0.181     0.152
1952   38    1914     2.534     1.023     0.755     0.398     0.190     0.168
1952   39    1913     2.580     1.027     0.763     0.408     0.198     0.184
1952   40    1912     2.617     1.030     0.768     0.416     0.205     0.197
1952   41    1911     2.647     1.033     0.773     0.423     0.211     0.208
1952   42    1910     2.670     1.034     0.776     0.427     0.215     0.218
1952   43    1909     2.687     1.036     0.778     0.431     0.218     0.225
1952   44    1908     2.698     1.036     0.779     0.433     0.220     0.230
1952   45    1907     2.705     1.037     0.780     0.434     0.221     0.234
1952   46    1906     2.709     1.037     0.780     0.434     0.221     0.237
1952   47    1905     2.712     1.037     0.781     0.435     0.222     0.238
1952   48    1904     2.713     1.037     0.781     0.435     0.222     0.238
1952   49    1903     2.713     1.037     0.781     0.435     0.222     0.239
1952   50    1902     2.713     1.037     0.781     0.435     0.222     0.239
1952   51    1901     2.713     1.037     0.781     0.435     0.222     0.239
1952   52    1900     2.713     1.037     0.781     0.435     0.222     0.239
1952   53    1899     2.713     1.037     0.781     0.435     0.222     0.239
1952   54    1898     2.713     1.037     0.781     0.435     0.222     0.239
1952   55    1897     2.713     1.037     0.781     0.435     0.222     0.239
1953   12    1941     0.000     0.000     0.000     0.000     0.000     0.000
1953   13    1940     0.000     0.000     0.000     0.000     0.000     0.000
1953   14    1939     0.000     0.000     0.000     0.000     0.000     0.000
1953   15    1938     0.000     0.000     0.000     0.000     0.000     0.000
1953   16    1937     0.001     0.001     0.000     0.000     0.000     0.000
1953   17    1936     0.006     0.005     0.000     0.000     0.000     0.000
1953   18    1935     0.023     0.021     0.001     0.000     0.000     0.000
1953   19    1934     0.072     0.065     0.006     0.000     0.000     0.000
1953   20    1933     0.167     0.144     0.020     0.002     0.000     0.000
1953   21    1932     0.305     0.250     0.048     0.006     0.001     0.000
1953   22    1931     0.478     0.368     0.092     0.016     0.002     0.000
1953   23    1930     0.672     0.483     0.152     0.032     0.005     0.001
1953   24    1929     0.872     0.585     0.220     0.054     0.011     0.003
1953   25    1928     1.067     0.670     0.292     0.081     0.019     0.005
1953   26    1927     1.254     0.740     0.363     0.112     0.029     0.010
1953   27    1926     1.423     0.793     0.429     0.145     0.041     0.016
1953   28    1925     1.576     0.833     0.489     0.176     0.054     0.023
1953   29    1924     1.714     0.865     0.542     0.207     0.068     0.032
1953   30    1923     1.841     0.890     0.588     0.237     0.082     0.043
1953   31    1922     1.954     0.909     0.626     0.265     0.098     0.056
1953   32    1921     2.054     0.924     0.656     0.291     0.112     0.070
1953   33    1920     2.143     0.935     0.681     0.315     0.127     0.086
1953   34    1919     2.223     0.944     0.700     0.336     0.141     0.102
1953   35    1918     2.295     0.951     0.716     0.355     0.154     0.119
1953   36    1917     2.355     0.957     0.728     0.369     0.166     0.135
1953   37    1916     2.409     0.962     0.738     0.382     0.176     0.150
1953   38    1915     2.456     0.967     0.746     0.394     0.185     0.165
1953   39    1914     2.497     0.970     0.752     0.404     0.193     0.179
1953   40    1913     2.533     0.972     0.758     0.411     0.199     0.192
1953   41    1912     2.561     0.974     0.762     0.417     0.205     0.204
1953   42    1911     2.583     0.976     0.765     0.421     0.209     0.213
1953   43    1910     2.599     0.977     0.767     0.425     0.211     0.220
1953   44    1909     2.611     0.977     0.768     0.427     0.213     0.225
1953   45    1908     2.618     0.978     0.769     0.428     0.215     0.229
1953   46    1907     2.622     0.978     0.769     0.428     0.215     0.231
1953   47    1906     2.624     0.978     0.769     0.429     0.215     0.232
1953   48    1905     2.625     0.978     0.770     0.429     0.215     0.233
1953   49    1904     2.625     0.978     0.770     0.429     0.215     0.233
1953   50    1903     2.625     0.978     0.770     0.429     0.216     0.233
1953   51    1902     2.625     0.978     0.770     0.429     0.216     0.233
1953   52    1901     2.625     0.978     0.770     0.429     0.216     0.233
1953   53    1900     2.625     0.978     0.770     0.429     0.216     0.233
1953   54    1899     2.625     0.978     0.770     0.429     0.216     0.233
1953   55    1898     2.625     0.978     0.770     0.429     0.216     0.233
1954   12    1942     0.000     0.000     0.000     0.000     0.000     0.000
1954   13    1941     0.000     0.000     0.000     0.000     0.000     0.000
1954   14    1940     0.000     0.000     0.000     0.000     0.000     0.000
1954   15    1939     0.000     0.000     0.000     0.000     0.000     0.000
1954   16    1938     0.001     0.001     0.000     0.000     0.000     0.000
1954   17    1937     0.005     0.005     0.000     0.000     0.000     0.000
1954   18    1936     0.021     0.020     0.001     0.000     0.000     0.000
1954   19    1935     0.067     0.061     0.005     0.000     0.000     0.000
1954   20    1934     0.159     0.140     0.018     0.001     0.000     0.000
1954   21    1933     0.301     0.249     0.045     0.005     0.001     0.000
1954   22    1932     0.478     0.369     0.092     0.014     0.002     0.000
1954   23    1931     0.675     0.486     0.154     0.028     0.005     0.001
1954   24    1930     0.875     0.587     0.225     0.050     0.011     0.002
1954   25    1929     1.071     0.670     0.300     0.076     0.019     0.005
1954   26    1928     1.256     0.737     0.373     0.106     0.030     0.009
1954   27    1927     1.425     0.788     0.442     0.137     0.043     0.016
1954   28    1926     1.578     0.827     0.503     0.169     0.056     0.024
1954   29    1925     1.716     0.856     0.557     0.200     0.069     0.033
1954   30    1924     1.840     0.879     0.604     0.230     0.083     0.044
1954   31    1923     1.950     0.897     0.642     0.257     0.097     0.057
1954   32    1922     2.048     0.910     0.674     0.282     0.111     0.070
1954   33    1921     2.135     0.921     0.699     0.305     0.125     0.085
1954   34    1920     2.212     0.930     0.719     0.324     0.138     0.101
1954   35    1919     2.279     0.937     0.735     0.342     0.149     0.117
1954   36    1918     2.341     0.942     0.748     0.357     0.160     0.134
1954   37    1917     2.392     0.946     0.757     0.370     0.169     0.150
1954   38    1916     2.437     0.950     0.765     0.380     0.178     0.164
1954   39    1915     2.475     0.953     0.771     0.389     0.185     0.177
1954   40    1914     2.508     0.955     0.776     0.396     0.191     0.189
1954   41    1913     2.535     0.957     0.780     0.402     0.196     0.200
1954   42    1912     2.556     0.958     0.782     0.406     0.200     0.209
1954   43    1911     2.572     0.959     0.784     0.409     0.203     0.216
1954   44    1910     2.582     0.960     0.785     0.411     0.204     0.221
1954   45    1909     2.588     0.961     0.786     0.412     0.205     0.224
1954   46    1908     2.591     0.961     0.786     0.413     0.206     0.226
1954   47    1907     2.593     0.961     0.786     0.413     0.206     0.227
1954   48    1906     2.594     0.961     0.786     0.413     0.206     0.228
1954   49    1905     2.594     0.961     0.786     0.413     0.206     0.228
1954   50    1904     2.594     0.961     0.786     0.413     0.206     0.228
1954   51    1903     2.594     0.961     0.786     0.413     0.206     0.228
1954   52    1902     2.594     0.961     0.786     0.413     0.206     0.228
1954   53    1901     2.594     0.961     0.786     0.413     0.206     0.228
1954   54    1900     2.594     0.961     0.786     0.413     0.206     0.228
1954   55    1899     2.594     0.961     0.786     0.413     0.206     0.228
1955   12    1943     0.000     0.000     0.000     0.000     0.000     0.000
1955   13    1942     0.000     0.000     0.000     0.000     0.000     0.000
1955   14    1941     0.000     0.000     0.000     0.000     0.000     0.000
1955   15    1940     0.000     0.000     0.000     0.000     0.000     0.000
1955   16    1939     0.001     0.001     0.000     0.000     0.000     0.000
1955   17    1938     0.006     0.006     0.000     0.000     0.000     0.000
1955   18    1937     0.024     0.023     0.001     0.000     0.000     0.000
1955   19    1936     0.071     0.065     0.005     0.000     0.000     0.000
1955   20    1935     0.162     0.144     0.016     0.002     0.000     0.000
1955   21    1934     0.304     0.255     0.043     0.005     0.000     0.000
1955   22    1933     0.485     0.379     0.090     0.015     0.002     0.000
1955   23    1932     0.687     0.498     0.152     0.031     0.005     0.001
1955   24    1931     0.891     0.602     0.224     0.053     0.010     0.002
1955   25    1930     1.086     0.684     0.300     0.079     0.019     0.005
1955   26    1929     1.271     0.749     0.374     0.109     0.030     0.010
1955   27    1928     1.441     0.798     0.444     0.141     0.042     0.016
1955   28    1927     1.594     0.835     0.507     0.173     0.054     0.025
1955   29    1926     1.733     0.863     0.562     0.204     0.068     0.034
1955   30    1925     1.858     0.887     0.609     0.234     0.083     0.046
1955   31    1924     1.967     0.904     0.648     0.261     0.097     0.057
1955   32    1923     2.065     0.918     0.680     0.287     0.110     0.070
1955   33    1922     2.151     0.929     0.705     0.309     0.123     0.085
1955   34    1921     2.226     0.937     0.725     0.328     0.136     0.100
1955   35    1920     2.292     0.944     0.741     0.344     0.148     0.116
1955   36    1919     2.350     0.949     0.754     0.358     0.158     0.132
1955   37    1918     2.401     0.953     0.764     0.369     0.167     0.147
1955   38    1917     2.442     0.956     0.771     0.379     0.176     0.161
1955   39    1916     2.478     0.959     0.777     0.387     0.182     0.173
1955   40    1915     2.508     0.961     0.782     0.393     0.188     0.184
1955   41    1914     2.534     0.963     0.786     0.399     0.192     0.195
1955   42    1913     2.554     0.964     0.788     0.402     0.196     0.204
1955   43    1912     2.568     0.965     0.790     0.405     0.198     0.210
1955   44    1911     2.578     0.966     0.791     0.406     0.200     0.215
1955   45    1910     2.584     0.966     0.791     0.407     0.201     0.219
1955   46    1909     2.587     0.966     0.792     0.408     0.201     0.220
1955   47    1908     2.589     0.966     0.792     0.408     0.202     0.221
1955   48    1907     2.590     0.966     0.792     0.408     0.202     0.222
1955   49    1906     2.590     0.967     0.792     0.408     0.202     0.222
1955   50    1905     2.591     0.967     0.792     0.408     0.202     0.222
1955   51    1904     2.591     0.967     0.792     0.408     0.202     0.222
1955   52    1903     2.591     0.967     0.792     0.408     0.202     0.222
1955   53    1902     2.591     0.967     0.792     0.408     0.202     0.222
1955   54    1901     2.591     0.967     0.792     0.408     0.202     0.222
1955   55    1900     2.591     0.967     0.792     0.408     0.202     0.222
1956   12    1944     0.000     0.000     0.000     0.000     0.000     0.000
1956   13    1943     0.000     0.000     0.000     0.000     0.000     0.000
1956   14    1942     0.000     0.000     0.000     0.000     0.000     0.000
1956   15    1941     0.000     0.000     0.000     0.000     0.000     0.000
1956   16    1940     0.001     0.001     0.000     0.000     0.000     0.000
1956   17    1939     0.007     0.007     0.000     0.000     0.000     0.000
1956   18    1938     0.028     0.027     0.002     0.000     0.000     0.000
1956   19    1937     0.078     0.072     0.006     0.000     0.000     0.000
1956   20    1936     0.176     0.156     0.019     0.001     0.000     0.000
1956   21    1935     0.323     0.272     0.046     0.005     0.000     0.000
1956   22    1934     0.508     0.400     0.093     0.013     0.002     0.000
1956   23    1933     0.713     0.523     0.156     0.029     0.005     0.001
1956   24    1932     0.920     0.627     0.229     0.051     0.011     0.002
1956   25    1931     1.120     0.712     0.306     0.077     0.019     0.005
1956   26    1930     1.305     0.778     0.381     0.107     0.030     0.010
1956   27    1929     1.473     0.827     0.450     0.138     0.042     0.017
1956   28    1928     1.623     0.863     0.512     0.168     0.055     0.025
1956   29    1927     1.758     0.890     0.566     0.198     0.069     0.036
1956   30    1926     1.880     0.912     0.613     0.227     0.082     0.047
1956   31    1925     1.987     0.929     0.651     0.253     0.095     0.059
1956   32    1924     2.081     0.942     0.682     0.277     0.108     0.072
1956   33    1923     2.162     0.952     0.707     0.297     0.120     0.086
1956   34    1922     2.234     0.961     0.726     0.315     0.132     0.099
1956   35    1921     2.298     0.967     0.742     0.331     0.144     0.114
1956   36    1920     2.354     0.972     0.754     0.345     0.153     0.129
1956   37    1919     2.402     0.977     0.764     0.357     0.162     0.143
1956   38    1918     2.444     0.980     0.771     0.366     0.170     0.158
1956   39    1917     2.478     0.983     0.776     0.373     0.176     0.171
1956   40    1916     2.505     0.985     0.779     0.378     0.181     0.182
1956   41    1915     2.528     0.986     0.782     0.383     0.186     0.191
1956   42    1914     2.546     0.988     0.785     0.387     0.189     0.198
1956   43    1913     2.560     0.988     0.786     0.389     0.191     0.205
1956   44    1912     2.568     0.989     0.787     0.391     0.193     0.209
1956   45    1911     2.574     0.989     0.788     0.392     0.194     0.212
1956   46    1910     2.577     0.989     0.788     0.392     0.194     0.214
1956   47    1909     2.579     0.989     0.788     0.392     0.194     0.214
1956   48    1908     2.580     0.989     0.788     0.392     0.194     0.215
1956   49    1907     2.580     0.989     0.789     0.392     0.194     0.215
1956   50    1906     2.580     0.989     0.789     0.392     0.194     0.215
1956   51    1905     2.580     0.989     0.789     0.392     0.194     0.215
1956   52    1904     2.580     0.989     0.789     0.392     0.194     0.215
1956   53    1903     2.580     0.989     0.789     0.392     0.194     0.215
1956   54    1902     2.580     0.989     0.789     0.392     0.194     0.215
1956   55    1901     2.580     0.989     0.789     0.392     0.194     0.215
1957   12    1945     0.000     0.000     0.000     0.000     0.000     0.000
1957   13    1944     0.000     0.000     0.000     0.000     0.000     0.000
1957   14    1943     0.000     0.000     0.000     0.000     0.000     0.000
1957   15    1942     0.000     0.000     0.000     0.000     0.000     0.000
1957   16    1941     0.001     0.001     0.000     0.000     0.000     0.000
1957   17    1940     0.007     0.006     0.000     0.000     0.000     0.000
1957   18    1939     0.030     0.028     0.002     0.000     0.000     0.000
1957   19    1938     0.085     0.078     0.007     0.000     0.000     0.000
1957   20    1937     0.185     0.163     0.019     0.002     0.000     0.000
1957   21    1936     0.334     0.281     0.047     0.005     0.000     0.000
1957   22    1935     0.519     0.410     0.093     0.013     0.002     0.000
1957   23    1934     0.725     0.535     0.157     0.028     0.004     0.001
1957   24    1933     0.933     0.640     0.232     0.049     0.010     0.002
1957   25    1932     1.129     0.723     0.308     0.075     0.018     0.005
1957   26    1931     1.309     0.788     0.381     0.103     0.028     0.010
1957   27    1930     1.470     0.835     0.447     0.133     0.038     0.017
1957   28    1929     1.615     0.870     0.507     0.162     0.050     0.026
1957   29    1928     1.742     0.896     0.556     0.191     0.064     0.036
1957   30    1927     1.856     0.915     0.599     0.217     0.077     0.047
1957   31    1926     1.956     0.930     0.635     0.242     0.090     0.059
1957   32    1925     2.045     0.943     0.664     0.264     0.102     0.072
1957   33    1924     2.124     0.953     0.688     0.284     0.113     0.085
1957   34    1923     2.192     0.961     0.707     0.301     0.124     0.099
1957   35    1922     2.251     0.967     0.722     0.315     0.134     0.113
1957   36    1921     2.302     0.972     0.733     0.327     0.142     0.127
1957   37    1920     2.346     0.976     0.742     0.337     0.150     0.140
1957   38    1919     2.383     0.979     0.748     0.346     0.157     0.153
1957   39    1918     2.416     0.982     0.753     0.352     0.163     0.165
1957   40    1917     2.441     0.984     0.757     0.358     0.168     0.175
1957   41    1916     2.461     0.985     0.759     0.362     0.171     0.184
1957   42    1915     2.476     0.986     0.761     0.364     0.174     0.190
1957   43    1914     2.488     0.987     0.763     0.367     0.176     0.196
1957   44    1913     2.496     0.987     0.763     0.368     0.178     0.199
1957   45    1912     2.500     0.988     0.764     0.369     0.179     0.202
1957   46    1911     2.503     0.988     0.764     0.369     0.179     0.203
1957   47    1910     2.504     0.988     0.764     0.369     0.179     0.204
1957   48    1909     2.505     0.988     0.764     0.369     0.179     0.204
1957   49    1908     2.505     0.988     0.764     0.369     0.179     0.204
1957   50    1907     2.505     0.988     0.764     0.369     0.179     0.204
1957   51    1906     2.505     0.988     0.764     0.369     0.179     0.204
1957   52    1905     2.505     0.988     0.764     0.369     0.179     0.204
1957   53    1904     2.505     0.988     0.764     0.369     0.179     0.204
1957   54    1903     2.505     0.988     0.764     0.369     0.179     0.204
1957   55    1902     2.505     0.988     0.764     0.369     0.179     0.204
1958   12    1946     0.000     0.000     0.000     0.000     0.000     0.000
1958   13    1945     0.000     0.000     0.000     0.000     0.000     0.000
1958   14    1944     0.000     0.000     0.000     0.000     0.000     0.000
1958   15    1943     0.000     0.000     0.000     0.000     0.000     0.000
1958   16    1942     0.001     0.001     0.000     0.000     0.000     0.000
1958   17    1941     0.005     0.005     0.000     0.000     0.000     0.000
1958   18    1940     0.024     0.022     0.001     0.000     0.000     0.000
1958   19    1939     0.076     0.069     0.006     0.000     0.000     0.000
1958   20    1938     0.174     0.152     0.020     0.002     0.000     0.000
1958   21    1937     0.320     0.267     0.047     0.005     0.001     0.000
1958   22    1936     0.500     0.393     0.093     0.013     0.002     0.000
1958   23    1935     0.698     0.513     0.155     0.026     0.004     0.001
1958   24    1934     0.899     0.617     0.227     0.045     0.008     0.002
1958   25    1933     1.089     0.699     0.303     0.069     0.014     0.004
1958   26    1932     1.262     0.762     0.376     0.095     0.022     0.008
1958   27    1931     1.416     0.808     0.442     0.122     0.031     0.013
1958   28    1930     1.553     0.842     0.502     0.149     0.041     0.019
1958   29    1929     1.673     0.867     0.552     0.175     0.051     0.027
1958   30    1928     1.775     0.886     0.593     0.199     0.061     0.036
1958   31    1927     1.864     0.901     0.626     0.220     0.071     0.046
1958   32    1926     1.941     0.913     0.653     0.240     0.081     0.056
1958   33    1925     2.007     0.922     0.674     0.257     0.089     0.066
1958   34    1924     2.064     0.929     0.691     0.272     0.097     0.075
1958   35    1923     2.113     0.935     0.704     0.284     0.105     0.085
1958   36    1922     2.156     0.940     0.715     0.294     0.112     0.095
1958   37    1921     2.193     0.944     0.723     0.303     0.118     0.105
1958   38    1920     2.222     0.947     0.728     0.310     0.123     0.115
1958   39    1919     2.247     0.949     0.733     0.315     0.127     0.123
1958   40    1918     2.267     0.951     0.736     0.319     0.131     0.130
1958   41    1917     2.282     0.953     0.738     0.322     0.133     0.137
1958   42    1916     2.293     0.954     0.739     0.324     0.135     0.141
1958   43    1915     2.300     0.954     0.740     0.325     0.136     0.145
1958   44    1914     2.306     0.954     0.741     0.326     0.137     0.148
1958   45    1913     2.310     0.955     0.741     0.327     0.138     0.150
1958   46    1912     2.312     0.955     0.741     0.327     0.138     0.151
1958   47    1911     2.312     0.955     0.741     0.327     0.138     0.151
1958   48    1910     2.313     0.955     0.741     0.327     0.138     0.151
1958   49    1909     2.313     0.955     0.741     0.327     0.138     0.151
1958   50    1908     2.313     0.955     0.741     0.327     0.138     0.151
1958   51    1907     2.313     0.955     0.741     0.327     0.138     0.152
1958   52    1906     2.313     0.955     0.741     0.327     0.138     0.152
1958   53    1905     2.313     0.955     0.741     0.327     0.138     0.152
1958   54    1904     2.313     0.955     0.741     0.327     0.138     0.152
1958   55    1903     2.313     0.955     0.741     0.327     0.138     0.152
1959   12    1947     0.000     0.000     0.000     0.000     0.000     0.000
1959   13    1946     0.000     0.000     0.000     0.000     0.000     0.000
1959   14    1945     0.000     0.000     0.000     0.000     0.000     0.000
1959   15    1944     0.000     0.000     0.000     0.000     0.000     0.000
1959   16    1943     0.001     0.001     0.000     0.000     0.000     0.000
1959   17    1942     0.004     0.004     0.000     0.000     0.000     0.000
1959   18    1941     0.021     0.020     0.001     0.000     0.000     0.000
1959   19    1940     0.070     0.064     0.006     0.000     0.000     0.000
1959   20    1939     0.170     0.150     0.019     0.002     0.000     0.000
1959   21    1938     0.320     0.269     0.046     0.005     0.001     0.000
1959   22    1937     0.502     0.397     0.091     0.011     0.002     0.000
1959   23    1936     0.697     0.519     0.151     0.023     0.004     0.001
1959   24    1935     0.889     0.623     0.219     0.039     0.007     0.002
1959   25    1934     1.070     0.704     0.292     0.059     0.011     0.003
1959   26    1933     1.232     0.764     0.364     0.081     0.017     0.006
1959   27    1932     1.375     0.809     0.429     0.104     0.024     0.010
1959   28    1931     1.500     0.842     0.487     0.126     0.031     0.014
1959   29    1930     1.606     0.866     0.535     0.147     0.038     0.020
1959   30    1929     1.696     0.884     0.573     0.167     0.045     0.026
1959   31    1928     1.771     0.897     0.604     0.185     0.053     0.032
1959   32    1927     1.835     0.907     0.629     0.201     0.059     0.039
1959   33    1926     1.890     0.915     0.649     0.215     0.066     0.045
1959   34    1925     1.937     0.922     0.664     0.227     0.072     0.052
1959   35    1924     1.977     0.928     0.676     0.237     0.077     0.059
1959   36    1923     2.011     0.932     0.686     0.246     0.082     0.065
1959   37    1922     2.039     0.936     0.693     0.252     0.086     0.071
1959   38    1921     2.061     0.939     0.699     0.257     0.089     0.077
1959   39    1920     2.079     0.941     0.703     0.261     0.092     0.082
1959   40    1919     2.093     0.942     0.705     0.264     0.094     0.087
1959   41    1918     2.104     0.943     0.707     0.267     0.096     0.092
1959   42    1917     2.112     0.944     0.708     0.268     0.097     0.095
1959   43    1916     2.118     0.945     0.709     0.269     0.098     0.097
1959   44    1915     2.122     0.945     0.709     0.270     0.098     0.099
1959   45    1914     2.124     0.945     0.710     0.271     0.099     0.100
1959   46    1913     2.126     0.946     0.710     0.271     0.099     0.101
1959   47    1912     2.126     0.946     0.710     0.271     0.099     0.101
1959   48    1911     2.126     0.946     0.710     0.271     0.099     0.101
1959   49    1910     2.126     0.946     0.710     0.271     0.099     0.101
