Czechia, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 02/02/2023
Year    Age        Total
2019     54         0.00
2019     55+        1.00
2020     12-        0.00
2020     13         0.00
2020     14        19.00
2020     15        64.00
2020     16       162.00
2020     17       358.00
2020     18       601.00
2020     19       974.00
2020     20      1290.00
2020     21      1821.00
2020     22      2258.00
2020     23      2738.00
2020     24      3502.00
2020     25      4389.00
2020     26      5775.00
2020     27      7072.00
2020     28      7683.00
2020     29      8656.00
2020     30      8431.00
2020     31      8675.00
2020     32      7873.00
2020     33      7133.00
2020     34      6435.00
2020     35      5673.00
2020     36      4700.00
2020     37      3773.00
2020     38      2955.00
2020     39      2409.00
2020     40      1674.00
2020     41      1210.00
2020     42       808.00
2020     43       498.00
2020     44       286.00
2020     45       140.00
2020     46        82.00
2020     47        41.00
2020     48        23.00
2020     49        15.00
2020     50         2.00
2020     51         1.00
2020     52         1.00
2020     53         0.00
2020     54         0.00
2020     55+        0.00
2021     12-        1.00
2021     13         1.00
2021     14        15.00
2021     15        53.00
2021     16       147.00
2021     17       320.00
2021     18       551.00
2021     19       852.00
2021     20      1183.00
2021     21      1688.00
2021     22      2077.00
2021     23      2664.00
2021     24      3342.00
2021     25      4337.00
2021     26      5279.00
2021     27      7049.00
2021     28      8076.00
2021     29      8584.00
2021     30      9296.00
2021     31      8760.00
2021     32      8317.00
2021     33      7434.00
2021     34      6671.00
2021     35      5853.00
2021     36      4853.00
2021     37      3954.00
2021     38      3093.00
2021     39      2515.00
2021     40      1632.00
2021     41      1222.00
2021     42       815.00
2021     43       502.00
2021     44       298.00
2021     45       164.00
2021     46        85.00
2021     47        47.00
2021     48        28.00
2021     49        24.00
2021     50         4.00
2021     51         3.00
2021     52         2.00
2021     53         0.00
2021     54         0.00
2021     55+        2.00
