Czechia, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 02/02/2023
Year   Age    Cohort           Total
1967    37      1930          546.20
1967    37      1929          469.83
1967    38      1929          405.28
1967    38      1928          351.75
1967    39      1928          294.59
1967    39      1927          253.43
1967    40      1927          236.54
1967    40      1926          201.47
1967    41      1926          150.79
1967    41      1925          131.22
1967    42      1925          120.81
1967    42      1924           98.20
1967    43      1924           59.32
1967    43      1923           49.69
1967    44      1923           47.50
1967    44      1922           36.51
1967    45      1922           22.25
1967    45      1921           16.00
1967    46      1921            9.92
1967    46      1920            6.56
1967    47      1920            3.54
1967    47      1919            2.23
1967    48      1919            0.79
1967    48      1918            0.40
1967    49      1918            0.17
1967    49      1917            0.15
1967    50      1917            0.16
1967    50      1916            0.16
1967    51      1916            0.12
1967    51      1915            0.14
1967    52      1915            0.10
1967    52      1914            0.12
1967    53      1914            0.08
1967    53      1913            0.06
1967    54      1913            0.04
1967    54      1912            0.01
1967    55+        .            0.00
1968    12-        .            0.05
1968    13      1955            0.58
1968    13      1954            1.58
1968    14      1954            9.75
1968    14      1953           18.05
1968    15      1953           40.79
1968    15      1952           60.22
1968    16      1952          196.83
1968    16      1951          319.21
1968    17      1951          892.84
1968    17      1950         1295.31
1968    18      1950         2525.97
1968    18      1949         3163.45
1968    19      1949         4912.90
1968    19      1948         5595.86
1968    20      1948         7343.80
1968    20      1947         7701.30
1968    21      1947         8400.24
1968    21      1946         8016.96
1968    22      1946         7968.28
1968    22      1945         6394.76
1968    23      1945         6120.97
1968    23      1944         5992.91
1968    24      1944         5893.19
1968    24      1943         5589.65
1968    25      1943         4979.11
1968    25      1942         4258.56
1968    26      1942         3938.81
1968    26      1941         3612.74
1968    27      1941         3165.24
1968    27      1940         2965.20
1968    28      1940         2785.23
1968    28      1939         2405.15
1968    29      1939         2101.25
1968    29      1938         1911.04
1968    30      1938         1702.97
1968    30      1937         1497.26
1968    31      1937         1329.09
1968    31      1936         1198.09
1968    32      1936         1152.18
1968    32      1935         1050.98
1968    33      1935          972.13
1968    33      1934          858.00
1968    34      1934          774.94
1968    34      1933          698.17
1968    35      1933          694.70
1968    35      1932          645.40
1968    36      1932          556.83
1968    36      1931          502.25
1968    37      1931          507.41
1968    37      1930          459.66
1968    38      1930          391.48
1968    38      1929          322.57
1968    39      1929          253.48
1968    39      1928          222.56
1968    40      1928          212.35
1968    40      1927          181.68
1968    41      1927          151.74
1968    41      1926          125.28
1968    42      1926           90.54
1968    42      1925           76.47
1968    43      1925           64.15
1968    43      1924           51.85
1968    44      1924           34.22
1968    44      1923           25.78
1968    45      1923           15.90
1968    45      1922           11.81
1968    46      1922            8.49
1968    46      1921            6.26
1968    47      1921            3.95
1968    47      1920            2.78
1968    48      1920            1.77
1968    48      1919            1.22
1968    49      1919            0.50
1968    49      1918            0.33
1968    50      1918            0.37
1968    50      1917            0.35
1968    51      1917            0.26
1968    51      1916            0.25
1968    52      1916            0.18
1968    52      1915            0.21
1968    53      1915            0.14
1968    53      1914            0.14
1968    54      1914            0.08
1968    54      1913            0.03
1968    55+        .            0.00
1969    12-        .            0.03
1969    13      1956            0.31
1969    13      1955            0.84
1969    14      1955            5.62
1969    14      1954           11.20
1969    15      1954           33.06
1969    15      1953           53.94
1969    16      1953          206.29
1969    16      1952          352.72
1969    17      1952          945.50
1969    17      1951         1364.56
1969    18      1951         2689.28
1969    18      1950         3325.89
1969    19      1950         5107.47
1969    19      1949         5683.83
1969    20      1949         7081.86
1969    20      1948         7360.54
1969    21      1948         8366.85
1969    21      1947         8299.62
1969    22      1947         8447.56
1969    22      1946         7865.89
1969    23      1946         7561.54
1969    23      1945         5986.84
1969    24      1945         5619.22
1969    24      1944         5472.09
1969    25      1944         5318.09
1969    25      1943         4987.20
1969    26      1943         4317.93
1969    26      1942         3671.30
1969    27      1942         3394.61
1969    27      1941         3124.57
1969    28      1941         2797.04
1969    28      1940         2598.11
1969    29      1940         2283.88
1969    29      1939         1943.24
1969    30      1939         1712.09
1969    30      1938         1574.00
1969    31      1938         1443.18
1969    31      1937         1275.89
1969    32      1937         1145.91
1969    32      1936         1024.15
1969    33      1936          936.08
1969    33      1935          848.97
1969    34      1935          791.88
1969    34      1934          705.16
1969    35      1934          666.32
1969    35      1933          592.71
1969    36      1933          539.71
1969    36      1932          496.32
1969    37      1932          441.69
1969    37      1931          393.33
1969    38      1931          369.95
1969    38      1930          335.07
1969    39      1930          299.91
1969    39      1929          250.11
1969    40      1929          200.87
1969    40      1928          172.14
1969    41      1928          145.89
1969    41      1927          121.12
1969    42      1927           99.05
1969    42      1926           79.96
1969    43      1926           54.78
1969    43      1925           45.22
1969    44      1925           36.50
1969    44      1924           28.51
1969    45      1924           16.95
1969    45      1923           12.83
1969    46      1923            8.71
1969    46      1922            6.49
1969    47      1922            4.45
1969    47      1921            3.27
1969    48      1921            2.10
1969    48      1920            1.50
1969    49      1920            0.95
1969    49      1919            0.74
1969    50      1919            0.54
1969    50      1918            0.36
1969    51      1918            0.27
1969    51      1917            0.23
1969    52      1917            0.16
1969    52      1916            0.15
1969    53      1916            0.10
1969    53      1915            0.10
1969    54      1915            0.06
1969    54      1914            0.03
1969    55+        .            0.00
1970    12-        .            0.04
1970    13      1957            0.42
1970    13      1956            1.18
1970    14      1956            7.95
1970    14      1955           15.43
1970    15      1955           42.56
1970    15      1954           67.45
1970    16      1954          250.48
1970    16      1953          410.55
1970    17      1953          925.26
1970    17      1952         1281.85
1970    18      1952         2553.81
1970    18      1951         3238.47
1970    19      1951         5275.03
1970    19      1950         5898.51
1970    20      1950         7209.83
1970    20      1949         7302.87
1970    21      1949         7848.03
1970    21      1948         7749.72
1970    22      1948         8336.10
1970    22      1947         8094.69
1970    23      1947         8072.78
1970    23      1946         7432.95
1970    24      1946         6913.85
1970    24      1945         5438.74
1970    25      1945         5150.23
1970    25      1944         5017.25
1970    26      1944         4808.69
1970    26      1943         4483.75
1970    27      1943         3879.83
1970    27      1942         3273.51
1970    28      1942         2939.32
1970    28      1941         2678.95
1970    29      1941         2347.90
1970    29      1940         2199.32
1970    30      1940         2042.65
1970    30      1939         1718.53
1970    31      1939         1402.21
1970    31      1938         1266.92
1970    32      1938         1129.77
1970    32      1937         1004.33
1970    33      1937          968.33
1970    33      1936          855.75
1970    34      1936          702.04
1970    34      1935          630.03
1970    35      1935          610.23
1970    35      1934          543.82
1970    36      1934          508.66
1970    36      1933          444.39
1970    37      1933          376.68
1970    37      1932          350.36
1970    38      1932          344.37
1970    38      1931          308.66
1970    39      1931          277.19
1970    39      1930          246.84
1970    40      1930          212.89
1970    40      1929          175.12
1970    41      1929          140.22
1970    41      1928          113.80
1970    42      1928           78.16
1970    42      1927           63.85
1970    43      1927           56.57
1970    43      1926           46.43
1970    44      1926           33.74
1970    44      1925           24.26
1970    45      1925           11.41
1970    45      1924            8.35
1970    46      1924            5.55
1970    46      1923            4.25
1970    47      1923            2.88
1970    47      1922            2.19
1970    48      1922            1.60
1970    48      1921            1.22
1970    49      1921            0.85
1970    49      1920            0.68
1970    50      1920            0.63
1970    50      1919            0.49
1970    51      1919            0.28
1970    51      1918            0.18
1970    52      1918            0.13
1970    52      1917            0.11
1970    53      1917            0.07
1970    53      1916            0.06
1970    54      1916            0.04
1970    54      1915            0.02
1970    55+        .            0.00
1971    12-        .            0.04
1971    13      1958            0.46
1971    13      1957            1.27
1971    14      1957            8.38
1971    14      1956           16.86
1971    15      1956           46.31
1971    15      1955           71.70
1971    16      1955          254.26
1971    16      1954          409.80
1971    17      1954          929.72
1971    17      1953         1279.47
1971    18      1953         2530.03
1971    18      1952         3206.45
1971    19      1952         5033.56
1971    19      1951         5656.34
1971    20      1951         7154.97
1971    20      1950         7251.24
1971    21      1950         7919.92
1971    21      1949         7681.40
1971    22      1949         7872.79
1971    22      1948         7639.52
1971    23      1948         8006.70
1971    23      1947         7680.62
1971    24      1947         7503.37
1971    24      1946         6886.84
1971    25      1946         6450.90
1971    25      1945         5070.07
1971    26      1945         4777.09
1971    26      1944         4610.70
1971    27      1944         4259.65
1971    27      1943         3971.05
1971    28      1943         3574.21
1971    28      1942         3036.34
1971    29      1942         2727.32
1971    29      1941         2478.11
1971    30      1941         2166.80
1971    30      1940         2000.55
1971    31      1940         1733.07
1971    31      1939         1458.20
1971    32      1939         1284.01
1971    32      1938         1170.19
1971    33      1938         1028.76
1971    33      1937          892.41
1971    34      1937          779.87
1971    34      1936          691.25
1971    35      1936          632.70
1971    35      1935          573.40
1971    36      1935          533.41
1971    36      1934          465.68
1971    37      1934          411.51
1971    37      1933          356.55
1971    38      1933          315.06
1971    38      1932          282.99
1971    39      1932          234.67
1971    39      1931          207.37
1971    40      1931          203.32
1971    40      1930          177.71
1971    41      1930          136.27
1971    41      1929          109.75
1971    42      1929           88.62
1971    42      1928           70.39
1971    43      1928           45.59
1971    43      1927           35.42
1971    44      1927           27.23
1971    44      1926           21.77
1971    45      1926           15.61
1971    45      1925           12.06
1971    46      1925            7.44
1971    46      1924            5.42
1971    47      1924            2.99
1971    47      1923            2.07
1971    48      1923            1.09
1971    48      1922            0.71
1971    49      1922            0.46
1971    49      1921            0.15
1971    50      1921            0.00
1971    50      1920            0.00
1971    51      1920            0.00
1971    51      1919            0.00
1971    52      1919            0.00
1971    52      1918            0.00
1971    53      1918            0.00
1971    53      1917            0.00
1971    54      1917            0.00
1971    54      1916            0.00
1971    55+        .            0.00
1972    12-        .            0.03
1972    13      1959            0.24
1972    13      1958            0.67
1972    14      1958            5.22
1972    14      1957           10.84
1972    15      1957           37.80
1972    15      1956           66.20
1972    16      1956          235.10
1972    16      1955          378.92
1972    17      1955          937.25
1972    17      1954         1314.82
1972    18      1954         2544.40
1972    18      1953         3174.77
1972    19      1953         4879.47
1972    19      1952         5531.85
1972    20      1952         7222.31
1972    20      1951         7513.14
1972    21      1951         8502.87
1972    21      1950         8240.64
1972    22      1950         8446.53
1972    22      1949         7987.97
1972    23      1949         7882.96
1972    23      1948         7573.52
1972    24      1948         7907.31
1972    24      1947         7531.16
1972    25      1947         7211.91
1972    25      1946         6562.51
1972    26      1946         6057.36
1972    26      1945         4728.97
1972    27      1945         4361.37
1972    27      1944         4171.89
1972    28      1944         3813.58
1972    28      1943         3534.65
1972    29      1943         3156.40
1972    29      1942         2660.77
1972    30      1942         2315.83
1972    30      1941         2102.31
1972    31      1941         1886.14
1972    31      1940         1749.98
1972    32      1940         1514.99
1972    32      1939         1275.10
1972    33      1939         1120.65
1972    33      1938         1016.42
1972    34      1938          883.65
1972    34      1937          760.40
1972    35      1937          650.61
1972    35      1936          567.43
1972    36      1936          498.45
1972    36      1935          444.57
1972    37      1935          399.50
1972    37      1934          349.52
1972    38      1934          322.58
1972    38      1933          278.44
1972    39      1933          233.35
1972    39      1932          209.67
1972    40      1932          184.93
1972    40      1931          156.08
1972    41      1931          121.84
1972    41      1930          103.17
1972    42      1930           84.98
1972    42      1929           65.02
1972    43      1929           40.76
1972    43      1928           33.24
1972    44      1928           28.07
1972    44      1927           22.93
1972    45      1927           17.80
1972    45      1926           13.80
1972    46      1926            8.72
1972    46      1925            6.31
1972    47      1925            3.35
1972    47      1924            2.35
1972    48      1924            1.21
1972    48      1923            0.80
1972    49      1923            0.49
1972    49      1922            0.16
1972    50      1922            0.00
1972    50      1921            0.00
1972    51      1921            0.00
1972    51      1920            0.00
1972    52      1920            0.00
1972    52      1919            0.00
1972    53      1919            0.00
1972    53      1918            0.00
1972    54      1918            0.00
1972    54      1917            0.00
1972    55+        .            0.00
1973    12-        .            0.03
1973    13      1960            0.26
1973    13      1959            0.68
1973    14      1959            4.59
1973    14      1958            9.44
1973    15      1958           32.18
1973    15      1957           53.82
1973    16      1957          222.30
1973    16      1956          392.71
1973    17      1956          955.26
1973    17      1955         1319.76
1973    18      1955         2591.35
1973    18      1954         3241.72
1973    19      1954         4994.20
1973    19      1953         5633.92
1973    20      1953         7311.50
1973    20      1952         7676.67
1973    21      1952         8723.15
1973    21      1951         8676.04
1973    22      1951         9491.78
1973    22      1950         9031.44
1973    23      1950         8883.06
1973    23      1949         8325.13
1973    24      1949         8275.18
1973    24      1948         7912.00
1973    25      1948         8024.62
1973    25      1947         7579.55
1973    26      1947         7249.12
1973    26      1946         6528.04
1973    27      1946         5783.20
1973    27      1945         4497.92
1973    28      1945         4184.84
1973    28      1944         4028.25
1973    29      1944         3792.12
1973    29      1943         3514.96
1973    30      1943         3063.72
1973    30      1942         2569.34
1973    31      1942         2234.53
1973    31      1941         1994.52
1973    32      1941         1671.67
1973    32      1940         1538.36
1973    33      1940         1367.22
1973    33      1939         1150.81
1973    34      1939          990.28
1973    34      1938          895.74
1973    35      1938          788.96
1973    35      1937          673.05
1973    36      1937          546.10
1973    36      1936          474.91
1973    37      1936          433.94
1973    37      1935          385.07
1973    38      1935          331.40
1973    38      1934          284.60
1973    39      1934          251.76
1973    39      1933          215.24
1973    40      1933          180.17
1973    40      1932          160.83
1973    41      1932          140.02
1973    41      1931          114.99
1973    42      1931           80.13
1973    42      1930           68.87
1973    43      1930           64.83
1973    43      1929           49.17
1973    44      1929           28.14
1973    44      1928           20.86
1973    45      1928           13.31
1973    45      1927            9.69
1973    46      1927            6.10
1973    46      1926            4.39
1973    47      1926            2.47
1973    47      1925            1.77
1973    48      1925            0.97
1973    48      1924            0.68
1973    49      1924            0.47
1973    49      1923            0.16
1973    50      1923            0.00
1973    50      1922            0.00
1973    51      1922            0.00
1973    51      1921            0.00
1973    52      1921            0.00
1973    52      1920            0.00
1973    53      1920            0.00
1973    53      1919            0.00
1973    54      1919            0.00
1973    54      1918            0.00
1973    55+        .            0.00
1974    12-        .            0.03
1974    13      1961            0.32
1974    13      1960            0.80
1974    14      1960            5.17
1974    14      1959            9.69
1974    15      1959           26.51
1974    15      1958           43.49
1974    16      1958          200.66
1974    16      1957          351.34
1974    17      1957          943.51
1974    17      1956         1407.50
1974    18      1956         2743.64
1974    18      1955         3415.39
1974    19      1955         5520.98
1974    19      1954         6250.08
1974    20      1954         7770.97
1974    20      1953         8026.11
1974    21      1953         9102.73
1974    21      1952         9089.36
1974    22      1952         9799.62
1974    22      1951         9457.48
1974    23      1951         9643.72
1974    23      1950         8988.38
1974    24      1950         8734.01
1974    24      1949         8087.08
1974    25      1949         7768.18
1974    25      1948         7357.90
1974    26      1948         7388.26
1974    26      1947         6959.82
1974    27      1947         6687.13
1974    27      1946         6019.94
1974    28      1946         5323.92
1974    28      1945         4128.13
1974    29      1945         3767.53
1974    29      1944         3586.51
1974    30      1944         3298.47
1974    30      1943         3037.56
1974    31      1943         2636.86
1974    31      1942         2224.17
1974    32      1942         1980.26
1974    32      1941         1777.76
1974    33      1941         1497.98
1974    33      1940         1379.04
1974    34      1940         1226.98
1974    34      1939         1014.04
1974    35      1939          804.28
1974    35      1938          720.72
1974    36      1938          654.90
1974    36      1937          564.10
1974    37      1937          468.30
1974    37      1936          399.70
1974    38      1936          333.24
1974    38      1935          288.77
1974    39      1935          243.11
1974    39      1934          206.89
1974    40      1934          181.64
1974    40      1933          151.36
1974    41      1933          117.33
1974    41      1932           98.67
1974    42      1932           72.05
1974    42      1931           58.95
1974    43      1931           46.26
1974    43      1930           38.74
1974    44      1930           30.91
1974    44      1929           22.09
1974    45      1929           11.44
1974    45      1928            8.10
1974    46      1928            4.79
1974    46      1927            3.36
1974    47      1927            1.97
1974    47      1926            1.40
1974    48      1926            0.80
1974    48      1925            0.57
1974    49      1925            0.30
1974    49      1924            0.25
1974    50      1924            0.22
1974    50      1923            0.19
1974    51      1923            0.15
1974    51      1922            0.13
1974    52      1922            0.10
1974    52      1921            0.08
1974    53      1921            0.06
1974    53      1920            0.04
1974    54      1920            0.02
1974    54      1919            0.01
1974    55+        .            0.00
1975    12-        .            0.03
1975    13      1962            0.32
1975    13      1961            0.79
1975    14      1961            5.18
1975    14      1960            9.68
1975    15      1960           27.50
1975    15      1959           43.50
1975    16      1959          197.88
1975    16      1958          356.16
1975    17      1958          959.54
1975    17      1957         1363.63
1975    18      1957         2870.37
1975    18      1956         3756.12
1975    19      1956         5578.50
1975    19      1955         6135.36
1975    20      1955         7828.70
1975    20      1954         8086.45
1975    21      1954         8952.49
1975    21      1953         8834.81
1975    22      1953         9399.49
1975    22      1952         9141.86
1975    23      1952         9449.93
1975    23      1951         8951.42
1975    24      1951         8811.55
1975    24      1950         8094.68
1975    25      1950         7680.88
1975    25      1949         7037.19
1975    26      1949         6656.55
1975    26      1948         6253.40
1975    27      1948         6159.74
1975    27      1947         5740.13
1975    28      1947         5390.68
1975    28      1946         4839.07
1975    29      1946         4338.76
1975    29      1945         3364.80
1975    30      1945         3006.37
1975    30      1944         2855.06
1975    31      1944         2663.92
1975    31      1943         2444.45
1975    32      1943         2074.19
1975    32      1942         1741.08
1975    33      1942         1539.41
1975    33      1941         1377.80
1975    34      1941         1158.81
1975    34      1940         1062.35
1975    35      1940          928.88
1975    35      1939          766.25
1975    36      1939          613.70
1975    36      1938          542.39
1975    37      1938          468.30
1975    37      1937          392.76
1975    38      1937          302.64
1975    38      1936          258.40
1975    39      1936          228.33
1975    39      1935          202.70
1975    40      1935          183.07
1975    40      1934          149.96
1975    41      1934          107.33
1975    41      1933           87.68
1975    42      1933           72.27
1975    42      1932           61.74
1975    43      1932           46.28
1975    43      1931           37.73
1975    44      1931           29.20
1975    44      1930           21.80
1975    45      1930           11.74
1975    45      1929            8.21
1975    46      1929            5.00
1975    46      1928            3.58
1975    47      1928            2.03
1975    47      1927            1.43
1975    48      1927            0.84
1975    48      1926            0.59
1975    49      1926            0.42
1975    49      1925            0.15
1975    50      1925            0.00
1975    50      1924            0.00
1975    51      1924            0.00
1975    51      1923            0.00
1975    52      1923            0.00
1975    52      1922            0.00
1975    53      1922            0.00
1975    53      1921            0.00
1975    54      1921            0.00
1975    54      1920            0.00
1975    55+        .            0.00
1976    12-        .            0.03
1976    13      1963            0.18
1976    13      1962            0.42
1976    14      1962            3.11
1976    14      1961            6.27
1976    15      1961           24.93
1976    15      1960           43.07
1976    16      1960          188.23
1976    16      1959          318.80
1976    17      1959          845.69
1976    17      1958         1243.46
1976    18      1958         2803.52
1976    18      1957         3549.92
1976    19      1957         5444.52
1976    19      1956         6258.30
1976    20      1956         7769.00
1976    20      1955         7911.08
1976    21      1955         8878.20
1976    21      1954         8755.02
1976    22      1954         9164.96
1976    22      1953         8806.29
1976    23      1953         8880.76
1976    23      1952         8458.45
1976    24      1952         8480.38
1976    24      1951         7906.76
1976    25      1951         7509.32
1976    25      1950         6843.67
1976    26      1950         6512.59
1976    26      1949         5948.27
1976    27      1949         5571.18
1976    27      1948         5212.57
1976    28      1948         5081.53
1976    28      1947         4718.15
1976    29      1947         4436.18
1976    29      1946         3962.41
1976    30      1946         3480.59
1976    30      1945         2699.84
1976    31      1945         2437.18
1976    31      1944         2306.15
1976    32      1944         2121.28
1976    32      1943         1925.00
1976    33      1943         1585.36
1976    33      1942         1322.85
1976    34      1942         1160.55
1976    34      1941         1048.60
1976    35      1941          936.15
1976    35      1940          845.98
1976    36      1940          659.11
1976    36      1939          546.97
1976    37      1939          489.83
1976    37      1938          436.23
1976    38      1938          359.46
1976    38      1937          298.58
1976    39      1937          231.01
1976    39      1936          189.02
1976    40      1936          142.84
1976    40      1935          121.18
1976    41      1935          101.97
1976    41      1934           86.04
1976    42      1934           75.04
1976    42      1933           58.97
1976    43      1933           36.07
1976    43      1932           30.93
1976    44      1932           28.86
1976    44      1931           24.15
1976    45      1931           17.71
1976    45      1930           13.69
1976    46      1930            8.59
1976    46      1929            5.97
1976    47      1929            3.29
1976    47      1928            2.23
1976    48      1928            1.14
1976    48      1927            0.75
1976    49      1927            0.36
1976    49      1926            0.27
1976    50      1926            0.22
1976    50      1925            0.19
1976    51      1925            0.15
1976    51      1924            0.13
1976    52      1924            0.10
1976    52      1923            0.08
1976    53      1923            0.06
1976    53      1922            0.04
1976    54      1922            0.02
1976    54      1921            0.01
1976    55+        .            0.00
1977    12-        .            0.03
1977    13      1964            0.34
1977    13      1963            0.85
1977    14      1963            5.59
1977    14      1962           10.19
1977    15      1962           30.75
1977    15      1961           47.25
1977    16      1961          185.62
1977    16      1960          301.40
1977    17      1960          811.97
1977    17      1959         1143.13
1977    18      1959         2404.22
1977    18      1958         3144.09
1977    19      1958         5466.24
1977    19      1957         6135.40
1977    20      1957         7494.93
1977    20      1956         7902.92
1977    21      1956         8838.19
1977    21      1955         8617.77
1977    22      1955         9035.44
1977    22      1954         8643.54
1977    23      1954         8514.93
1977    23      1953         8030.98
1977    24      1953         7966.41
1977    24      1952         7503.44
1977    25      1952         7321.82
1977    25      1951         6771.96
1977    26      1951         6398.43
1977    26      1950         5784.24
1977    27      1950         5357.80
1977    27      1949         4859.76
1977    28      1949         4551.13
1977    28      1948         4243.35
1977    29      1948         4077.08
1977    29      1947         3767.35
1977    30      1947         3541.03
1977    30      1946         3146.34
1977    31      1946         2713.59
1977    31      1945         2101.68
1977    32      1945         1893.20
1977    32      1944         1796.00
1977    33      1944         1680.92
1977    33      1943         1533.26
1977    34      1943         1283.70
1977    34      1942         1057.43
1977    35      1942          861.69
1977    35      1941          769.40
1977    36      1941          692.85
1977    36      1940          630.22
1977    37      1940          507.03
1977    37      1939          414.03
1977    38      1939          339.89
1977    38      1938          292.15
1977    39      1938          223.86
1977    39      1937          186.16
1977    40      1937          152.22
1977    40      1936          126.79
1977    41      1936           99.69
1977    41      1935           83.32
1977    42      1935           64.91
1977    42      1934           52.10
1977    43      1934           38.80
1977    43      1933           31.20
1977    44      1933           23.91
1977    44      1932           19.09
1977    45      1932           12.05
1977    45      1931            9.01
1977    46      1931            5.75
1977    46      1930            4.16
1977    47      1930            2.35
1977    47      1929            1.61
1977    48      1929            0.90
1977    48      1928            0.62
1977    49      1928            0.32
1977    49      1927            0.24
1977    50      1927            0.22
1977    50      1926            0.19
1977    51      1926            0.15
1977    51      1925            0.13
1977    52      1925            0.10
1977    52      1924            0.08
1977    53      1924            0.06
1977    53      1923            0.04
1977    54      1923            0.03
1977    54      1922            0.01
1977    55+        .            0.00
1978    12-        .            0.03
1978    13      1965            0.25
1978    13      1964            0.65
1978    14      1964            4.49
1978    14      1963            8.59
1978    15      1963           27.04
1978    15      1962           41.97
1978    16      1962          180.40
1978    16      1961          297.67
1978    17      1961          824.54
1978    17      1960         1154.77
1978    18      1960         2437.55
1978    18      1959         3012.30
1978    19      1959         4792.23
1978    19      1958         5505.38
1978    20      1958         7587.84
1978    20      1957         7784.56
1978    21      1957         8520.80
1978    21      1956         8583.86
1978    22      1956         8940.70
1978    22      1955         8482.02
1978    23      1955         8482.87
1978    23      1954         8012.71
1978    24      1954         7848.15
1978    24      1953         7359.23
1978    25      1953         7184.00
1978    25      1952         6686.17
1978    26      1952         6305.97
1978    26      1951         5780.92
1978    27      1951         5442.98
1978    27      1950         4901.64
1978    28      1950         4509.01
1978    28      1949         4053.33
1978    29      1949         3690.08
1978    29      1948         3423.03
1978    30      1948         3298.50
1978    30      1947         3042.49
1978    31      1947         2852.23
1978    31      1946         2534.62
1978    32      1946         2195.04
1978    32      1945         1708.57
1978    33      1945         1558.23
1978    33      1944         1463.24
1978    34      1944         1298.92
1978    34      1943         1183.47
1978    35      1943         1035.32
1978    35      1942          853.97
1978    36      1942          680.29
1978    36      1941          592.91
1978    37      1941          491.07
1978    37      1940          443.07
1978    38      1940          371.27
1978    38      1939          300.83
1978    39      1939          232.84
1978    39      1938          197.23
1978    40      1938          149.20
1978    40      1937          123.85
1978    41      1937          102.61
1978    41      1936           82.42
1978    42      1936           55.58
1978    42      1935           46.44
1978    43      1935           40.96
1978    43      1934           31.05
1978    44      1934           17.54
1978    44      1933           13.47
1978    45      1933           10.39
1978    45      1932            8.39
1978    46      1932            5.60
1978    46      1931            4.15
1978    47      1931            2.48
1978    47      1930            1.76
1978    48      1930            0.97
1978    48      1929            0.66
1978    49      1929            0.34
1978    49      1928            0.26
1978    50      1928            0.22
1978    50      1927            0.18
1978    51      1927            0.15
1978    51      1926            0.13
1978    52      1926            0.10
1978    52      1925            0.08
1978    53      1925            0.06
1978    53      1924            0.04
1978    54      1924            0.03
1978    54      1923            0.01
1978    55+        .            0.00
1979    12-        .            0.01
1979    13      1966            0.14
1979    13      1965            0.37
1979    14      1965            2.96
1979    14      1964            6.52
1979    15      1964           32.46
1979    15      1963           57.55
1979    16      1963          203.88
1979    16      1962          311.20
1979    17      1962          871.70
1979    17      1961         1197.62
1979    18      1961         2508.86
1979    18      1960         3054.01
1979    19      1960         4849.14
1979    19      1959         5242.44
1979    20      1959         6488.47
1979    20      1958         6788.61
1979    21      1958         8365.17
1979    21      1957         8225.43
1979    22      1957         8567.31
1979    22      1956         8389.35
1979    23      1956         8148.96
1979    23      1955         7592.51
1979    24      1955         7522.50
1979    24      1954         7062.79
1979    25      1954         6831.16
1979    25      1953         6353.91
1979    26      1953         6051.75
1979    26      1952         5592.08
1979    27      1952         5263.65
1979    27      1951         4781.92
1979    28      1951         4338.22
1979    28      1950         3901.07
1979    29      1950         3692.30
1979    29      1949         3330.81
1979    30      1949         3014.93
1979    30      1948         2796.98
1979    31      1948         2703.91
1979    31      1947         2471.91
1979    32      1947         2229.20
1979    32      1946         1978.46
1979    33      1946         1771.46
1979    33      1945         1373.03
1979    34      1945         1186.10
1979    34      1944         1105.26
1979    35      1944         1004.57
1979    35      1943          899.73
1979    36      1943          722.56
1979    36      1942          591.65
1979    37      1942          488.75
1979    37      1941          424.39
1979    38      1941          342.33
1979    38      1940          299.77
1979    39      1940          226.58
1979    39      1939          182.48
1979    40      1939          151.21
1979    40      1938          124.84
1979    41      1938           82.02
1979    41      1937           67.00
1979    42      1937           56.22
1979    42      1936           47.79
1979    43      1936           40.80
1979    43      1935           32.21
1979    44      1935           19.72
1979    44      1934           14.29
1979    45      1934            8.74
1979    45      1933            6.57
1979    46      1933            4.59
1979    46      1932            3.68
1979    47      1932            2.55
1979    47      1931            2.00
1979    48      1931            1.42
1979    48      1930            1.11
1979    49      1930            0.74
1979    49      1929            0.62
1979    50      1929            0.64
1979    50      1928            0.56
1979    51      1928            0.46
1979    51      1927            0.38
1979    52      1927            0.30
1979    52      1926            0.25
1979    53      1926            0.18
1979    53      1925            0.13
1979    54      1925            0.08
1979    54      1924            0.03
1979    55+        .            0.00
1980    12-        .            0.03
1980    13      1967            0.31
1980    13      1966            0.80
1980    14      1966            5.08
1980    14      1965            9.79
1980    15      1965           27.45
1980    15      1964           43.57
1980    16      1964          196.22
1980    16      1963          327.92
1980    17      1963          883.36
1980    17      1962         1193.20
1980    18      1962         2522.94
1980    18      1961         3003.57
1980    19      1961         4624.33
1980    19      1960         4911.27
1980    20      1960         6223.83
1980    20      1959         6178.55
1980    21      1959         6963.50
1980    21      1958         6940.30
1980    22      1958         7684.27
1980    22      1957         7298.82
1980    23      1957         7294.41
1980    23      1956         7044.50
1980    24      1956         6771.46
1980    24      1955         6273.10
1980    25      1955         6125.53
1980    25      1954         5697.70
1980    26      1954         5365.81
1980    26      1953         4940.00
1980    27      1953         4624.69
1980    27      1952         4221.72
1980    28      1952         3829.42
1980    28      1951         3477.57
1980    29      1951         3276.08
1980    29      1950         2924.61
1980    30      1950         2605.28
1980    30      1949         2319.06
1980    31      1949         2095.04
1980    31      1948         1939.07
1980    32      1948         1860.95
1980    32      1947         1709.03
1980    33      1947         1588.91
1980    33      1946         1413.91
1980    34      1946         1258.37
1980    34      1945          962.24
1980    35      1945          784.57
1980    35      1944          719.84
1980    36      1944          648.34
1980    36      1943          576.00
1980    37      1943          453.95
1980    37      1942          371.27
1980    38      1942          310.86
1980    38      1941          267.30
1980    39      1941          204.74
1980    39      1940          180.36
1980    40      1940          145.34
