Iceland, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 06/09/2023
Year    Age        Total
1968     36        88.00
1968     37        78.00
1968     38        83.00
1968     39        63.00
1968     40        48.00
1968     41        38.00
1968     42        25.00
1968     43        19.00
1968     44         9.00
1968     45         7.00
1968     46         3.00
1968     47         1.00
1968     48         2.00
1968     49         0.00
1968     50         0.00
1968     51         0.00
1968     52         0.00
1968     53         0.00
1968     54         0.00
1968     55+        0.00
1969     12-        0.00
1969     13         0.24
1969     14         3.75
1969     15        13.00
1969     16        60.00
1969     17       148.00
1969     18       274.00
1969     19       276.00
1969     20       269.00
1969     21       329.00
1969     22       289.00
1969     23       263.00
1969     24       244.00
1969     25       235.00
1969     26       235.00
1969     27       196.00
1969     28       176.00
1969     29       131.00
1969     30       117.00
1969     31       101.00
1969     32       118.00
1969     33       130.00
1969     34        95.00
1969     35        98.00
1969     36        78.00
1969     37        87.00
1969     38        62.00
1969     39        66.00
1969     40        31.00
1969     41        34.00
1969     42        25.00
1969     43        19.00
1969     44         9.00
1969     45         3.00
1969     46         1.00
1969     47         1.00
1969     48         0.00
1969     49         0.00
1969     50         0.35
1969     51         0.43
1969     52         0.17
1969     53         0.05
1969     54         0.01
1969     55+        0.00
1970     12-        0.00
1970     13         0.03
1970     14         0.97
1970     15        24.00
1970     16        49.00
1970     17       138.00
1970     18       222.00
1970     19       284.00
1970     20       281.00
1970     21       296.00
1970     22       300.00
1970     23       252.00
1970     24       239.00
1970     25       221.00
1970     26       200.00
1970     27       192.00
1970     28       190.00
1970     29       139.00
1970     30       142.00
1970     31       112.00
1970     32       102.00
1970     33        94.00
1970     34        95.00
1970     35        76.00
1970     36        82.00
1970     37        53.00
1970     38        56.00
1970     39        55.00
1970     40        41.00
1970     41        35.00
1970     42        25.00
1970     43        14.00
1970     44         6.00
1970     45         3.00
1970     46         3.00
1970     47         1.00
1970     48         0.00
1970     49         0.00
1970     50         0.00
1970     51         0.00
1970     52         0.00
1970     53         0.00
1970     54         0.00
1970     55+        0.00
1971     12-        0.00
1971     13         0.20
1971     14         2.80
1971     15         9.00
1971     16        66.00
1971     17       155.00
1971     18       214.00
1971     19       267.00
1971     20       318.00
1971     21       302.00
1971     22       313.00
1971     23       323.00
1971     24       272.00
1971     25       243.00
1971     26       258.00
1971     27       199.00
1971     28       204.00
1971     29       149.00
1971     30       149.00
1971     31       111.00
1971     32       106.00
1971     33       109.00
1971     34        85.00
1971     35        87.00
1971     36        71.00
1971     37        55.00
1971     38        52.00
1971     39        48.00
1971     40        37.00
1971     41        24.00
1971     42        21.00
1971     43        13.00
1971     44        10.00
1971     45         1.00
1971     46         1.00
1971     47         2.00
1971     48         0.00
1971     49         0.00
1971     50         0.00
1971     51         0.00
1971     52         0.00
1971     53         0.00
1971     54         0.00
1971     55+        0.00
1972     12-        0.00
1972     13         0.03
1972     14         0.96
1972     15        18.00
1972     16        50.00
1972     17       163.00
1972     18       269.00
1972     19       277.00
1972     20       345.00
1972     21       353.00
1972     22       329.00
1972     23       342.00
1972     24       341.00
1972     25       270.00
1972     26       254.00
1972     27       212.00
1972     28       215.00
1972     29       189.00
1972     30       154.00
1972     31       129.00
1972     32       125.00
1972     33        95.00
1972     34        89.00
1972     35        92.00
1972     36        84.00
1972     37        75.00
1972     38        59.00
1972     39        44.00
1972     40        25.00
1972     41        28.00
1972     42        23.00
1972     43        14.00
1972     44         6.00
1972     45         4.00
1972     46         2.00
1972     47         0.00
1972     48         0.00
1972     49         0.00
1972     50         0.00
1972     51         0.00
1972     52         0.00
1972     53         0.00
1972     54         0.00
1972     55+        0.00
1973     12-        0.00
1973     13         0.28
1973     14         4.73
1973     15        20.00
1973     16        61.00
1973     17       166.00
1973     18       232.00
1973     19       250.00
1973     20       333.00
1973     21       328.00
1973     22       381.00
1973     23       328.00
1973     24       318.00
1973     25       295.00
1973     26       256.00
1973     27       234.00
1973     28       212.00
1973     29       172.00
1973     30       175.00
1973     31       147.00
1973     32       112.00
1973     33        94.00
1973     34        89.00
1973     35        63.00
1973     36        65.00
1973     37        62.00
1973     38        56.00
1973     39        31.00
1973     40        31.00
1973     41        35.00
1973     42        20.00
1973     43        12.00
1973     44         9.00
1973     45         3.00
1973     46         2.00
1973     47         0.00
1973     48         1.00
1973     49         0.00
1973     50         0.00
1973     51         0.00
1973     52         0.00
1973     53         0.00
1973     54         0.00
1973     55+        0.00
1974     12-        0.00
1974     13         0.22
1974     14         3.78
1974     15        16.00
1974     16        69.00
1974     17       132.00
1974     18       222.00
1974     19       266.00
1974     20       267.00
1974     21       292.00
1974     22       306.00
1974     23       323.00
1974     24       295.00
1974     25       271.00
1974     26       258.00
1974     27       242.00
1974     28       212.00
1974     29       185.00
1974     30       165.00
1974     31       140.00
1974     32       125.00
1974     33        87.00
1974     34        68.00
1974     35        59.00
1974     36        54.00
1974     37        70.00
1974     38        38.00
1974     39        33.00
1974     40        26.00
1974     41        18.00
1974     42         7.00
1974     43        13.00
1974     44         9.00
1974     45         2.00
1974     46         0.00
1974     47         1.00
1974     48         1.00
1974     49         0.00
1974     50         0.00
1974     51         0.00
1974     52         0.00
1974     53         0.00
1974     54         0.00
1974     55+        0.00
1975     12-        0.00
1975     13         0.15
1975     14         2.85
1975     15        16.00
1975     16        66.00
1975     17       150.00
1975     18       205.00
1975     19       259.00
1975     20       310.00
1975     21       284.00
1975     22       304.00
1975     23       320.00
1975     24       335.00
1975     25       288.00
1975     26       264.00
1975     27       250.00
1975     28       200.00
1975     29       174.00
1975     30       150.00
1975     31       146.00
1975     32       130.00
1975     33        95.00
1975     34        94.00
1975     35        69.00
1975     36        52.00
1975     37        56.00
1975     38        46.00
1975     39        38.00
1975     40        23.00
1975     41        18.00
1975     42        19.00
1975     43         6.00
1975     44        10.00
1975     45         3.00
1975     46         0.00
1975     47         1.00
1975     48         0.00
1975     49         0.00
1975     50         0.00
1975     51         0.00
1975     52         0.00
1975     53         0.00
1975     54         0.00
1975     55+        0.00
1976     12-        0.00
1976     13         0.00
1976     14         0.00
1976     15        17.00
1976     16        56.00
1976     17       123.00
1976     18       215.00
1976     19       246.00
1976     20       304.00
1976     21       332.00
1976     22       308.00
1976     23       297.00
1976     24       286.00
1976     25       281.00
1976     26       249.00
1976     27       247.00
1976     28       217.00
1976     29       171.00
1976     30       171.00
1976     31       151.00
1976     32       118.00
1976     33        96.00
1976     34       102.00
1976     35        52.00
1976     36        59.00
1976     37        46.00
1976     38        35.00
1976     39        34.00
1976     40        26.00
1976     41        19.00
1976     42        13.00
1976     43        10.00
1976     44         7.00
1976     45         3.00
1976     46         0.00
1976     47         0.00
1976     48         0.00
1976     49         0.00
1976     50         0.00
1976     51         0.00
1976     52         0.00
1976     53         0.00
1976     54         0.00
1976     55+        0.00
1977     12-        0.00
1977     13         0.04
1977     14         0.96
1977     15        11.00
1977     16        58.00
1977     17       136.00
1977     18       178.00
1977     19       230.00
1977     20       259.00
1977     21       274.00
1977     22       287.00
1977     23       302.00
1977     24       249.00
1977     25       272.00
1977     26       245.00
1977     27       220.00
1977     28       216.00
1977     29       159.00
1977     30       140.00
1977     31       131.00
1977     32       119.00
1977     33        93.00
1977     34        98.00
1977     35        89.00
1977     36        56.00
1977     37        40.00
1977     38        34.00
1977     39        28.00
1977     40        24.00
1977     41        19.00
1977     42        13.00
1977     43         5.00
1977     44         5.00
1977     45         3.00
1977     46         2.00
1977     47         0.00
1977     48         0.00
1977     49         0.00
1977     50         0.00
1977     51         0.00
1977     52         0.00
1977     53         0.00
1977     54         0.00
1977     55+        0.00
1978     12-        0.00
1978     13         0.37
1978     14         4.63
1978     15        10.00
1978     16        60.00
1978     17       142.00
1978     18       176.00
1978     19       234.00
1978     20       251.00
1978     21       305.00
1978     22       305.00
1978     23       295.00
1978     24       290.00
1978     25       281.00
1978     26       251.00
1978     27       248.00
1978     28       205.00
1978     29       192.00
1978     30       166.00
1978     31       139.00
1978     32       126.00
1978     33       102.00
1978     34        88.00
1978     35        78.00
1978     36        57.00
1978     37        43.00
1978     38        36.00
1978     39        21.00
1978     40        20.00
1978     41        18.00
1978     42         7.00
1978     43         1.00
1978     44         5.00
1978     45         4.00
1978     46         1.00
1978     47         0.00
1978     48         0.00
1978     49         0.00
1978     50         0.00
1978     51         0.00
1978     52         0.00
1978     53         0.00
1978     54         0.00
1978     55+        0.00
1979     12-        0.00
1979     13         0.04
1979     14         0.96
1979     15        12.00
1979     16        49.00
1979     17       103.00
1979     18       181.00
1979     19       252.00
1979     20       281.00
1979     21       323.00
1979     22       311.00
1979     23       311.00
1979     24       337.00
1979     25       280.00
1979     26       274.00
1979     27       220.00
1979     28       244.00
1979     29       229.00
1979     30       197.00
1979     31       172.00
1979     32       145.00
1979     33       114.00
1979     34       123.00
1979     35        85.00
1979     36        77.00
1979     37        44.00
1979     38        42.00
1979     39        22.00
1979     40        19.00
1979     41         9.00
1979     42         8.00
1979     43         5.00
1979     44         0.00
1979     45         1.00
1979     46         2.00
1979     47         2.00
1979     48         0.00
1979     49         0.00
1979     50         0.00
1979     51         0.00
1979     52         0.00
1979     53         0.00
1979     54         0.00
1979     55+        0.00
1980     12-        0.00
1980     13         0.25
1980     14         2.76
1980     15         6.00
1980     16        70.00
1980     17       118.00
1980     18       174.00
1980     19       257.00
1980     20       273.00
1980     21       311.00
1980     22       301.00
1980     23       327.00
1980     24       279.00
1980     25       296.00
1980     26       265.00
1980     27       239.00
1980     28       247.00
1980     29       235.00
1980     30       224.00
1980     31       162.00
1980     32       154.00
1980     33       128.00
1980     34       107.00
1980     35        96.00
1980     36        76.00
1980     37        60.00
1980     38        46.00
1980     39        28.00
1980     40        22.00
1980     41        11.00
1980     42         5.00
1980     43         4.00
1980     44         2.00
1980     45         2.00
1980     46         0.00
1980     47         0.00
1980     48         0.00
1980     49         0.00
1980     50         0.00
1980     51         0.00
1980     52         0.00
1980     53         0.00
1980     54         0.00
1980     55+        0.00
1981     12-        0.00
1981     13         0.09
1981     14         1.91
1981     15        12.00
1981     16        55.00
1981     17        97.00
1981     18       167.00
1981     19       209.00
1981     20       263.00
1981     21       317.00
1981     22       280.00
1981     23       291.00
1981     24       294.00
1981     25       276.00
1981     26       274.00
1981     27       260.00
1981     28       242.00
1981     29       203.00
1981     30       193.00
1981     31       180.00
1981     32       149.00
1981     33       120.00
1981     34       116.00
1981     35        84.00
1981     36        84.00
1981     37        60.00
1981     38        51.00
1981     39        23.00
1981     40        13.00
1981     41        10.00
1981     42        11.00
1981     43         5.00
1981     44         2.00
1981     45         1.00
1981     46         0.00
1981     47         1.00
1981     48         0.00
1981     49         0.00
1981     50         0.00
1981     51         0.00
1981     52         0.00
1981     53         0.00
1981     54         0.00
1981     55+        0.00
1982     12-        0.00
1982     13         0.04
1982     14         0.97
1982     15        15.00
1982     16        33.00
1982     17        91.00
1982     18       172.00
1982     19       228.00
1982     20       265.00
1982     21       289.00
1982     22       302.00
1982     23       317.00
1982     24       306.00
1982     25       287.00
1982     26       280.00
1982     27       272.00
1982     28       223.00
1982     29       198.00
1982     30       200.00
1982     31       163.00
1982     32       151.00
1982     33       116.00
1982     34       107.00
1982     35        81.00
1982     36        52.00
1982     37        62.00
1982     38        41.00
1982     39        24.00
1982     40        29.00
1982     41        14.00
1982     42         7.00
1982     43         6.00
1982     44         4.00
1982     45         1.00
1982     46         0.00
1982     47         0.00
1982     48         0.00
1982     49         0.00
1982     50         0.00
1982     51         0.00
1982     52         0.00
1982     53         0.00
1982     54         0.00
1982     55+        0.00
1983     12-        0.00
1983     13         0.05
1983     14         0.94
1983     15         6.00
1983     16        39.00
1983     17        67.00
1983     18       145.00
1983     19       189.00
1983     20       257.00
1983     21       299.00
1983     22       317.00
1983     23       322.00
1983     24       276.00
1983     25       300.00
1983     26       287.00
1983     27       273.00
1983     28       260.00
1983     29       218.00
1983     30       203.00
1983     31       157.00
1983     32       147.00
1983     33       142.00
1983     34       125.00
1983     35        88.00
1983     36        53.00
1983     37        56.00
1983     38        45.00
1983     39        37.00
1983     40        34.00
1983     41        15.00
1983     42         2.00
1983     43         5.00
1983     44         5.00
1983     45         0.00
1983     46         0.00
1983     47         1.00
1983     48         0.00
1983     49         0.00
1983     50         0.00
1983     51         0.00
1983     52         0.00
1983     53         0.00
1983     54         0.00
1983     55+        0.00
1984     12-        0.00
1984     13         0.07
1984     14         0.94
1984     15         4.00
1984     16        30.00
1984     17        72.00
1984     18       134.00
1984     19       163.00
1984     20       215.00
1984     21       270.00
1984     22       279.00
1984     23       280.00
1984     24       302.00
1984     25       287.00
1984     26       277.00
1984     27       251.00
1984     28       234.00
1984     29       209.00
1984     30       183.00
1984     31       165.00
1984     32       149.00
1984     33       160.00
1984     34       107.00
1984     35        91.00
1984     36        81.00
1984     37        57.00
1984     38        36.00
1984     39        32.00
1984     40        20.00
1984     41        14.00
1984     42         6.00
1984     43         3.00
1984     44         1.00
1984     45         0.00
1984     46         0.00
1984     47         0.00
1984     48         0.00
1984     49         0.00
1984     50         0.00
1984     51         0.00
1984     52         0.00
1984     53         0.00
1984     54         0.00
1984     55+        0.00
1985     12-        0.00
1985     13         0.04
1985     14         0.95
1985     15         9.00
1985     16        24.00
1985     17        65.00
1985     18       113.00
1985     19       146.00
1985     20       183.00
1985     21       258.00
1985     22       245.00
1985     23       255.00
1985     24       280.00
1985     25       273.00
1985     26       272.00
1985     27       241.00
1985     28       225.00
1985     29       195.00
1985     30       203.00
1985     31       155.00
1985     32       130.00
1985     33       146.00
1985     34       103.00
1985     35        94.00
1985     36        80.00
1985     37        60.00
1985     38        40.00
1985     39        18.00
1985     40        16.00
1985     41        13.00
1985     42         6.00
1985     43         5.00
1985     44         0.00
1985     45         2.00
1985     46         0.00
1985     47         0.00
1985     48         0.00
1985     49         0.00
1985     50         0.00
1985     51         0.00
1985     52         0.00
1985     53         0.00
1985     54         0.00
1985     55+        0.00
1986     12-        0.00
1986     13         0.04
1986     14         0.96
1986     15        10.00
1986     16        20.00
1986     17        54.00
1986     18        93.00
1986     19       138.00
1986     20       181.00
1986     21       207.00
1986     22       252.00
1986     23       273.00
1986     24       287.00
1986     25       284.00
1986     26       267.00
1986     27       245.00
1986     28       257.00
1986     29       224.00
1986     30       186.00
1986     31       189.00
1986     32       154.00
1986     33       133.00
1986     34        97.00
1986     35        96.00
1986     36        77.00
1986     37        50.00
1986     38        39.00
1986     39        21.00
1986     40        13.00
1986     41        15.00
1986     42         8.00
1986     43         4.00
1986     44         4.00
1986     45         1.00
1986     46         1.00
1986     47         0.00
1986     48         0.00
1986     49         0.00
1986     50         0.00
1986     51         0.00
1986     52         0.00
1986     53         0.00
1986     54         0.00
1986     55+        0.00
1987     12-        0.00
1987     13         0.07
1987     14         0.94
1987     15         4.00
1987     16        24.00
1987     17        49.00
1987     18        89.00
1987     19       129.00
1987     20       203.00
1987     21       245.00
1987     22       238.00
1987     23       312.00
1987     24       294.00
1987     25       271.00
1987     26       282.00
1987     27       274.00
1987     28       242.00
1987     29       243.00
1987     30       213.00
1987     31       217.00
1987     32       176.00
1987     33       154.00
1987     34       139.00
1987     35       112.00
1987     36        85.00
1987     37        49.00
1987     38        53.00
1987     39        34.00
1987     40        24.00
1987     41        19.00
1987     42        11.00
1987     43         3.00
1987     44         2.00
1987     45         2.00
1987     46         0.00
1987     47         0.00
1987     48         0.00
1987     49         0.00
1987     50         0.00
1987     51         0.00
1987     52         0.00
1987     53         0.00
1987     54         0.00
1987     55+        0.00
1988     12-        0.00
1988     13         0.04
1988     14         0.96
1988     15         8.00
1988     16        28.00
1988     17        50.00
1988     18       106.00
1988     19       133.00
1988     20       198.00
1988     21       241.00
1988     22       277.00
1988     23       303.00
1988     24       274.00
1988     25       311.00
1988     26       317.00
1988     27       330.00
1988     28       315.00
1988     29       283.00
1988     30       268.00
1988     31       256.00
1988     32       236.00
1988     33       152.00
1988     34       146.00
1988     35       119.00
1988     36        94.00
1988     37        64.00
1988     38        66.00
1988     39        38.00
1988     40        24.00
1988     41        17.00
1988     42        10.00
1988     43         4.00
1988     44         4.00
1988     45         0.00
1988     46         0.00
1988     47         0.00
1988     48         0.00
1988     49         0.00
1988     50         0.00
1988     51         0.00
1988     52         0.00
1988     53         0.00
1988     54         0.00
1988     55+        0.00
1989     12-        0.00
1989     13         0.07
1989     14         0.93
1989     15         4.00
1989     16        17.00
1989     17        58.00
1989     18        95.00
1989     19       126.00
1989     20       153.00
1989     21       232.00
1989     22       243.00
1989     23       284.00
1989     24       306.00
1989     25       328.00
1989     26       327.00
1989     27       272.00
1989     28       279.00
1989     29       292.00
1989     30       273.00
1989     31       236.00
1989     32       228.00
1989     33       177.00
1989     34       138.00
1989     35       136.00
1989     36       105.00
1989     37        78.00
1989     38        48.00
1989     39        50.00
1989     40        38.00
1989     41        18.00
1989     42        11.00
1989     43         3.00
1989     44         2.00
1989     45         2.00
1989     46         0.00
1989     47         0.00
1989     48         0.00
1989     49         0.00
1989     50         0.00
1989     51         0.00
1989     52         0.00
1989     53         0.00
1989     54         0.00
1989     55+        0.00
1990     12-        0.00
1990     13         0.00
1990     14         0.00
1990     15         5.00
1990     16        25.00
1990     17        54.00
1990     18       103.00
1990     19       128.00
1990     20       168.00
1990     21       228.00
1990     22       241.00
1990     23       270.00
1990     24       307.00
1990     25       327.00
1990     26       331.00
1990     27       321.00
1990     28       291.00
1990     29       299.00
1990     30       268.00
1990     31       257.00
1990     32       242.00
1990     33       213.00
1990     34       171.00
1990     35       127.00
1990     36       123.00
1990     37        78.00
1990     38        79.00
1990     39        55.00
1990     40        22.00
1990     41        17.00
1990     42         7.00
1990     43         7.00
1990     44         3.00
1990     45         1.00
1990     46         0.00
1990     47         0.00
1990     48         0.00
1990     49         0.00
1990     50         0.00
1990     51         0.00
1990     52         0.00
1990     53         0.00
1990     54         0.00
1990     55+        0.00
1991     12-        0.00
1991     13         0.00
1991     14         0.00
1991     15         4.00
1991     16        20.00
1991     17        59.00
1991     18        85.00
1991     19       130.00
1991     20       146.00
1991     21       172.00
1991     22       186.00
1991     23       245.00
1991     24       291.00
1991     25       291.00
1991     26       319.00
1991     27       338.00
1991     28       282.00
1991     29       266.00
1991     30       251.00
1991     31       245.00
1991     32       222.00
1991     33       196.00
1991     34       202.00
1991     35       145.00
1991     36       124.00
1991     37       103.00
1991     38        71.00
1991     39        54.00
1991     40        34.00
1991     41        25.00
1991     42        14.00
1991     43        10.00
1991     44         2.00
1991     45         1.00
1991     46         0.00
1991     47         0.00
1991     48         0.00
1991     49         0.00
1991     50         0.00
1991     51         0.00
1991     52         0.00
1991     53         0.00
1991     54         0.00
1991     55+        0.00
1992     12-        0.00
1992     13         0.00
1992     14         2.00
1992     15         2.00
1992     16        20.00
1992     17        47.00
1992     18        86.00
1992     19       126.00
1992     20       144.00
1992     21       188.00
1992     22       206.00
1992     23       228.00
1992     24       279.00
1992     25       302.00
1992     26       307.00
1992     27       294.00
1992     28       331.00
1992     29       314.00
1992     30       261.00
1992     31       259.00
1992     32       210.00
1992     33       214.00
1992     34       190.00
1992     35       154.00
1992     36       140.00
1992     37        94.00
1992     38        80.00
1992     39        44.00
1992     40        38.00
1992     41        19.00
1992     42        15.00
1992     43         9.00
1992     44         4.00
1992     45         1.00
1992     46         1.00
1992     47         0.00
1992     48         0.00
1992     49         0.00
1992     50         0.00
1992     51         0.00
1992     52         0.00
1992     53         0.00
1992     54         0.00
1992     55+        0.00
1993     12-        0.00
1993     13         0.00
1993     14         1.00
1993     15         4.00
1993     16        16.00
1993     17        37.00
1993     18        69.00
1993     19       111.00
1993     20       168.00
1993     21       192.00
1993     22       201.00
1993     23       246.00
1993     24       259.00
1993     25       279.00
1993     26       306.00
1993     27       322.00
1993     28       352.00
1993     29       282.00
1993     30       278.00
1993     31       252.00
1993     32       211.00
1993     33       207.00
1993     34       201.00
1993     35       161.00
1993     36       137.00
1993     37       109.00
1993     38        70.00
1993     39        48.00
1993     40        47.00
1993     41        26.00
1993     42        18.00
1993     43         8.00
1993     44         4.00
1993     45         0.00
1993     46         1.00
1993     47         0.00
1993     48         0.00
1993     49         0.00
1993     50         0.00
1993     51         0.00
1993     52         0.00
1993     53         0.00
1993     54         0.00
1993     55+        0.00
1994     12-        0.00
1994     13         0.00
1994     14         0.00
1994     15         3.00
1994     16        16.00
1994     17        38.00
1994     18        77.00
1994     19       104.00
1994     20       149.00
1994     21       188.00
1994     22       225.00
1994     23       224.00
1994     24       219.00
1994     25       259.00
1994     26       284.00
1994     27       318.00
1994     28       280.00
1994     29       291.00
1994     30       293.00
1994     31       252.00
1994     32       212.00
1994     33       188.00
1994     34       188.00
1994     35       172.00
1994     36       130.00
1994     37        98.00
1994     38        85.00
1994     39        59.00
1994     40        41.00
1994     41        24.00
1994     42        14.00
1994     43         8.00
1994     44         2.00
1994     45         1.00
1994     46         0.00
1994     47         0.00
1994     48         0.00
1994     49         0.00
1994     50         0.00
