Iceland, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 06/09/2023
Year   Age    Cohort           Total
1960    12-        .            0.00
1960    13      1947            0.00
1960    13      1946            0.01
1960    14      1946            0.04
1960    14      1945            0.10
1960    15      1945            0.57
1960    15      1944            1.14
1960    16      1944            4.42
1960    16      1943            8.86
1960    17      1943           28.21
1960    17      1942           44.03
1960    18      1942           96.27
1960    18      1941          114.92
1960    19      1941          151.52
1960    19      1940          160.91
1960    20      1940          139.70
1960    20      1939          129.60
1960    21      1939          136.10
1960    21      1938          138.70
1960    22      1938          131.40
1960    22      1937          134.12
1960    23      1937          132.67
1960    23      1936          148.15
1960    24      1936          148.34
1960    24      1935          144.22
1960    25      1935          144.80
1960    25      1934          142.54
1960    26      1934          127.11
1960    26      1933          123.95
1960    27      1933          109.89
1960    27      1932          115.41
1960    28      1932          112.52
1960    28      1931          114.22
1960    29      1931          117.52
1960    29      1930          127.06
1960    30      1930          118.97
1960    30      1929          106.72
1960    31      1929           97.81
1960    31      1928           95.00
1960    32      1928           86.24
1960    32      1927           88.73
1960    33      1927           81.88
1960    33      1926           87.68
1960    34      1926           77.35
1960    34      1925           77.61
1960    35      1925           66.67
1960    35      1924           66.47
1960    36      1924           62.76
1960    36      1923           63.82
1960    37      1923           54.90
1960    37      1922           57.43
1960    38      1922           48.82
1960    38      1921           49.95
1960    39      1921           43.49
1960    39      1920           41.68
1960    40      1920           36.61
1960    40      1919           32.23
1960    41      1919           24.97
1960    41      1918           26.71
1960    42      1918           19.86
1960    42      1917           19.05
1960    43      1917           13.36
1960    43      1916           11.90
1960    44      1916            7.25
1960    44      1915            7.07
1960    45      1915            4.92
1960    45      1914            4.39
1960    46      1914            2.25
1960    46      1913            1.47
1960    47      1913            0.49
1960    47      1912            0.31
1960    48      1912            0.09
1960    48      1911            0.05
1960    49      1911            0.02
1960    49      1910            0.01
1960    50      1910            0.00
1960    50      1909            0.00
1960    51      1909            0.00
1960    51      1908            0.00
1960    52      1908            0.00
1960    52      1907            0.00
1960    53      1907            0.00
1960    53      1906            0.00
1960    54      1906            0.00
1960    54      1905            0.00
1960    55+        .            0.00
1961    12-        .            0.00
1961    13      1948            0.00
1961    13      1947            0.01
1961    14      1947            0.04
1961    14      1946            0.09
1961    15      1946            0.48
1961    15      1945            1.04
1961    16      1945            4.67
1961    16      1944            8.22
1961    17      1944           23.86
1961    17      1943           41.11
1961    18      1943           92.52
1961    18      1942          117.48
1961    19      1942          160.07
1961    19      1941          153.39
1961    20      1941          134.68
1961    20      1940          130.86
1961    21      1940          143.38
1961    21      1939          133.02
1961    22      1939          129.60
1961    22      1938          127.10
1961    23      1938          121.13
1961    23      1937          120.37
1961    24      1937          126.72
1961    24      1936          137.13
1961    25      1936          133.47
1961    25      1935          124.63
1961    26      1935          118.38
1961    26      1934          111.35
1961    27      1934          102.15
1961    27      1933          100.43
1961    28      1933           92.53
1961    28      1932           99.02
1961    29      1932          104.32
1961    29      1931          104.74
1961    30      1931          104.01
1961    30      1930          112.56
1961    31      1930          102.83
1961    31      1929           91.83
1961    32      1929           85.69
1961    32      1928           84.64
1961    33      1928           76.16
1961    33      1927           79.60
1961    34      1927           72.09
1961    34      1926           77.58
1961    35      1926           65.26
1961    35      1925           63.63
1961    36      1925           51.90
1961    36      1924           52.19
1961    37      1924           48.47
1961    37      1923           50.49
1961    38      1923           42.54
1961    38      1922           44.35
1961    39      1922           36.27
1961    39      1921           36.91
1961    40      1921           30.23
1961    40      1920           28.14
1961    41      1920           22.95
1961    41      1919           20.48
1961    42      1919           15.25
1961    42      1918           16.23
1961    43      1918           11.83
1961    43      1917           11.29
1961    44      1917            7.51
1961    44      1916            7.09
1961    45      1916            5.20
1961    45      1915            4.74
1961    46      1915            2.33
1961    46      1914            1.70
1961    47      1914            0.54
1961    47      1913            0.32
1961    48      1913            0.09
1961    48      1912            0.05
1961    49      1912            0.02
1961    49      1911            0.01
1961    50      1911            0.00
1961    50      1910            0.00
1961    51      1910            0.00
1961    51      1909            0.00
1961    52      1909            0.00
1961    52      1908            0.00
1961    53      1908            0.00
1961    53      1907            0.00
1961    54      1907            0.00
1961    54      1906            0.00
1961    55+        .            0.00
1962    12-        .            0.00
1962    13      1949            0.00
1962    13      1948            0.01
1962    14      1948            0.05
1962    14      1947            0.10
1962    15      1947            0.51
1962    15      1946            1.04
1962    16      1946            4.27
1962    16      1945            8.18
1962    17      1945           27.01
1962    17      1944           40.74
1962    18      1944           83.74
1962    18      1943          118.01
1962    19      1943          163.12
1962    19      1942          166.22
1962    20      1942          149.99
1962    20      1941          135.09
1962    21      1941          138.51
1962    21      1940          140.95
1962    22      1940          136.72
1962    22      1939          127.86
1962    23      1939          121.75
1962    23      1938          123.81
1962    24      1938          120.96
1962    24      1937          126.35
1962    25      1937          128.03
1962    25      1936          139.63
1962    26      1936          127.15
1962    26      1935          122.65
1962    27      1935          117.89
1962    27      1934          112.93
1962    28      1934          106.10
1962    28      1933          105.72
1962    29      1933           99.62
1962    29      1932          107.28
1962    30      1932          103.19
1962    30      1931           99.51
1962    31      1931           92.85
1962    31      1930           99.82
1962    32      1930           91.38
1962    32      1929           81.41
1962    33      1929           77.97
1962    33      1928           76.44
1962    34      1928           72.29
1962    34      1927           74.14
1962    35      1927           66.93
1962    35      1926           72.33
1962    36      1926           59.52
1962    36      1925           57.46
1962    37      1925           48.98
1962    37      1924           48.44
1962    38      1924           46.77
1962    38      1923           48.30
1962    39      1923           40.80
1962    39      1922           41.48
1962    40      1922           33.15
1962    40      1921           33.44
1962    41      1921           27.00
1962    41      1920           24.05
1962    42      1920           19.67
1962    42      1919           16.97
1962    43      1919           11.96
1962    43      1918           12.21
1962    44      1918            8.01
1962    44      1917            7.54
1962    45      1917            5.53
1962    45      1916            4.66
1962    46      1916            2.21
1962    46      1915            1.62
1962    47      1915            0.50
1962    47      1914            0.32
1962    48      1914            0.09
1962    48      1913            0.05
1962    49      1913            0.02
1962    49      1912            0.01
1962    50      1912            0.00
1962    50      1911            0.00
1962    51      1911            0.00
1962    51      1910            0.00
1962    52      1910            0.00
1962    52      1909            0.00
1962    53      1909            0.00
1962    53      1908            0.00
1962    54      1908            0.00
1962    54      1907            0.00
1962    55+        .            0.00
1963    12-        .            0.00
1963    13      1950            0.00
1963    13      1949            0.00
1963    14      1949            0.00
1963    14      1948            0.00
1963    15      1948            1.19
1963    15      1947            7.81
1963    16      1947           16.19
1963    16      1946           20.81
1963    17      1946           57.21
1963    17      1945           80.79
1963    18      1945          103.03
1963    18      1944          106.97
1963    19      1944          126.83
1963    19      1943          147.17
1963    20      1943          171.96
1963    20      1942          169.04
1963    21      1942          158.77
1963    21      1941          148.23
1963    22      1941          163.67
1963    22      1940          163.33
1963    23      1940          136.25
1963    23      1939          122.75
1963    24      1939          116.84
1963    24      1938          118.16
1963    25      1938          117.49
1963    25      1937          122.51
1963    26      1937          126.81
1963    26      1936          135.19
1963    27      1936          113.41
1963    27      1935          108.59
1963    28      1935          105.93
1963    28      1934          105.07
1963    29      1934          111.92
1963    29      1933          111.08
1963    30      1933           88.85
1963    30      1932           92.15
1963    31      1932           88.84
1963    31      1931           86.16
1963    32      1931           83.68
1963    32      1930           93.32
1963    33      1930           94.92
1963    33      1929           85.08
1963    34      1929           76.26
1963    34      1928           72.74
1963    35      1928           66.55
1963    35      1927           63.45
1963    36      1927           44.55
1963    36      1926           47.45
1963    37      1926           46.62
1963    37      1925           45.38
1963    38      1925           35.06
1963    38      1924           35.94
1963    39      1924           42.72
1963    39      1923           44.28
1963    40      1923           31.63
1963    40      1922           31.37
1963    41      1922           25.55
1963    41      1921           25.45
1963    42      1921           19.11
1963    42      1920           16.89
1963    43      1920           14.06
1963    43      1919           10.94
1963    44      1919            5.51
1963    44      1918            4.49
1963    45      1918            1.49
1963    45      1917            1.51
1963    46      1917            2.28
1963    46      1916            0.72
1963    47      1916            0.00
1963    47      1915            0.00
1963    48      1915            0.00
1963    48      1914            0.00
1963    49      1914            0.00
1963    49      1913            0.00
1963    50      1913            0.00
1963    50      1912            0.00
1963    51      1912            0.00
1963    51      1911            0.00
1963    52      1911            0.00
1963    52      1910            0.00
1963    53      1910            0.00
1963    53      1909            0.00
1963    54      1909            0.00
1963    54      1908            0.00
1963    55+        .            0.00
1964    12-        .            0.00
1964    13      1951            0.00
1964    13      1950            0.00
1964    14      1950            0.00
1964    14      1949            0.00
1964    15      1949            1.15
1964    15      1948            8.85
1964    16      1948           17.50
1964    16      1947           20.50
1964    17      1947           53.04
1964    17      1946           72.96
1964    18      1946          120.39
1964    18      1945          142.61
1964    19      1945          148.52
1964    19      1944          142.48
1964    20      1944          150.80
1964    20      1943          166.20
1964    21      1943          171.75
1964    21      1942          162.25
1964    22      1942          150.43
1964    22      1941          136.57
1964    23      1941          132.40
1964    23      1940          134.60
1964    24      1940          139.28
1964    24      1939          128.72
1964    25      1939          121.34
1964    25      1938          119.66
1964    26      1938          105.63
1964    26      1937          106.37
1964    27      1937          103.52
1964    27      1936          110.48
1964    28      1936          103.49
1964    28      1935           98.51
1964    29      1935           91.66
1964    29      1934           87.34
1964    30      1934           82.80
1964    30      1933           83.20
1964    31      1933           75.29
1964    31      1932           83.71
1964    32      1932           97.00
1964    32      1931           94.00
1964    33      1931           79.29
1964    33      1930           84.71
1964    34      1930           80.48
1964    34      1929           72.52
1964    35      1929           71.56
1964    35      1928           68.44
1964    36      1928           53.81
1964    36      1927           53.19
1964    37      1927           50.94
1964    37      1926           55.06
1964    38      1926           43.59
1964    38      1925           41.41
1964    39      1925           34.75
1964    39      1924           33.25
1964    40      1924           28.03
1964    40      1923           29.97
1964    41      1923           32.56
1964    41      1922           32.44
1964    42      1922           20.68
1964    42      1921           18.32
1964    43      1921           10.85
1964    43      1920            8.15
1964    44      1920            4.23
1964    44      1919            3.77
1964    45      1919            4.57
1964    45      1918            3.43
1964    46      1918            0.65
1964    46      1917            0.35
1964    47      1917            0.00
1964    47      1916            0.00
1964    48      1916            0.69
1964    48      1915            0.31
1964    49      1915            0.00
1964    49      1914            0.00
1964    50      1914            0.00
1964    50      1913            0.00
1964    51      1913            0.00
1964    51      1912            0.00
1964    52      1912            0.00
1964    52      1911            0.00
1964    53      1911            0.00
1964    53      1910            0.00
1964    54      1910            0.00
1964    54      1909            0.00
1964    55+        .            0.00
1965    12-        .            0.00
1965    13      1952            0.00
1965    13      1951            0.00
1965    14      1951            0.00
1965    14      1950            0.00
1965    15      1950            1.87
1965    15      1949           13.13
1965    16      1949           24.17
1965    16      1948           31.83
1965    17      1948           71.14
1965    17      1947           85.86
1965    18      1947          115.60
1965    18      1946          124.40
1965    19      1946          133.64
1965    19      1945          145.36
1965    20      1945          176.55
1965    20      1944          171.45
1965    21      1944          148.85
1965    21      1943          156.15
1965    22      1943          155.08
1965    22      1942          146.92
1965    23      1942          140.06
1965    23      1941          128.94
1965    24      1941          138.12
1965    24      1940          137.88
1965    25      1940          114.04
1965    25      1939          103.96
1965    26      1939          101.67
1965    26      1938          100.33
1965    27      1938          100.61
1965    27      1937          102.39
1965    28      1937          101.30
1965    28      1936          104.70
1965    29      1936           81.56
1965    29      1935           79.44
1965    30      1935           91.03
1965    30      1934           89.97
1965    31      1934           86.78
1965    31      1933           82.22
1965    32      1933           59.57
1965    32      1932           63.43
1965    33      1932           75.37
1965    33      1931           75.63
1965    34      1931           70.41
1965    34      1930           78.59
1965    35      1930           86.80
1965    35      1929           74.20
1965    36      1929           52.05
1965    36      1928           46.95
1965    37      1928           39.08
1965    37      1927           40.92
1965    38      1927           47.12
1965    38      1926           51.88
1965    39      1926           40.76
1965    39      1925           36.24
1965    40      1925           21.93
1965    40      1924           22.07
1965    41      1924           30.87
1965    41      1923           31.13
1965    42      1923           19.50
1965    42      1922           17.50
1965    43      1922           10.69
1965    43      1921           10.31
1965    44      1921            8.97
1965    44      1920            7.03
1965    45      1920            3.34
1965    45      1919            2.66
1965    46      1919            1.94
1965    46      1918            2.06
1965    47      1918            1.64
1965    47      1917            1.36
1965    48      1917            0.63
1965    48      1916            0.37
1965    49      1916            0.00
1965    49      1915            0.00
1965    50      1915            0.13
1965    50      1914            0.21
1965    51      1914            0.23
1965    51      1913            0.20
1965    52      1913            0.10
1965    52      1912            0.07
1965    53      1912            0.03
1965    53      1911            0.02
1965    54      1911            0.01
1965    54      1910            0.00
1965    55+        .            0.00
1966    12-        .            0.00
1966    13      1953            0.04
1966    13      1952            0.11
1966    14      1952            0.63
1966    14      1951            1.22
1966    15      1951            2.46
1966    15      1950            3.54
1966    16      1950           16.15
1966    16      1949           29.85
1966    17      1949           72.21
1966    17      1948          105.79
1966    18      1948          142.58
1966    18      1947          145.42
1966    19      1947          154.35
1966    19      1946          153.65
1966    20      1946          166.36
1966    20      1945          169.64
1966    21      1945          155.01
1966    21      1944          147.99
1966    22      1944          163.90
1966    22      1943          177.10
1966    23      1943          166.77
1966    23      1942          151.23
1966    24      1942          122.96
1966    24      1941          111.04
1966    25      1941          121.80
1966    25      1940          117.20
1966    26      1940           91.66
1966    26      1939           87.34
1966    27      1939          105.44
1966    27      1938          104.56
1966    28      1938           79.87
1966    28      1937           78.13
1966    29      1937           77.51
1966    29      1936           83.49
1966    30      1936           84.88
1966    30      1935           85.12
1966    31      1935           85.31
1966    31      1934           81.69
1966    32      1934           74.12
1966    32      1933           70.88
1966    33      1933           58.51
1966    33      1932           61.49
1966    34      1932           63.18
1966    34      1931           62.82
1966    35      1931           62.43
1966    35      1930           66.57
1966    36      1930           54.17
1966    36      1929           48.83
1966    37      1929           55.94
1966    37      1928           53.06
1966    38      1928           39.41
1966    38      1927           37.59
1966    39      1927           29.49
1966    39      1926           31.51
1966    40      1926           29.02
1966    40      1925           27.98
1966    41      1925           22.71
1966    41      1924           21.29
1966    42      1924           16.36
1966    42      1923           15.64
1966    43      1923           12.04
1966    43      1922           10.96
1966    44      1922            6.96
1966    44      1921            5.04
1966    45      1921            1.03
1966    45      1920            0.97
1966    46      1920            3.71
1966    46      1919            2.29
1966    47      1919            0.00
1966    47      1918            0.00
1966    48      1918            0.39
1966    48      1917            0.61
1966    49      1917            0.73
1966    49      1916            0.27
1966    50      1916            0.00
1966    50      1915            0.00
1966    51      1915            0.00
1966    51      1914            0.00
1966    52      1914            0.00
1966    52      1913            0.00
1966    53      1913            0.00
1966    53      1912            0.00
1966    54      1912            0.00
1966    54      1911            0.00
1966    55+        .            0.00
1967    12-        .            0.00
1967    13      1954            0.00
1967    13      1953            0.00
1967    14      1953            0.00
1967    14      1952            0.00
1967    15      1952            0.82
1967    15      1951            6.18
1967    16      1951           17.85
1967    16      1950           23.15
1967    17      1950           54.56
1967    17      1949           74.44
1967    18      1949          116.73
1967    18      1948          144.27
1967    19      1948          165.29
1967    19      1947          161.71
1967    20      1947          167.23
1967    20      1946          160.77
1967    21      1946          144.77
1967    21      1945          145.23
1967    22      1945          156.29
1967    22      1944          150.71
1967    23      1944          153.51
1967    23      1943          160.49
1967    24      1943          125.41
1967    24      1942          115.59
1967    25      1942          121.53
1967    25      1941          110.47
1967    26      1941           91.65
1967    26      1940           88.35
1967    27      1940           91.87
1967    27      1939           88.13
1967    28      1939           81.12
1967    28      1938           80.88
1967    29      1938           76.45
1967    29      1937           76.55
1967    30      1937           68.63
1967    30      1936           72.37
1967    31      1936           79.03
1967    31      1935           76.97
1967    32      1935           64.97
1967    32      1934           61.03
1967    33      1934           57.85
1967    33      1933           58.15
1967    34      1933           55.34
1967    34      1932           60.66
1967    35      1932           66.45
1967    35      1931           63.55
1967    36      1931           52.28
1967    36      1930           53.72
1967    37      1930           43.69
1967    37      1929           37.31
1967    38      1929           33.02
1967    38      1928           31.98
1967    39      1928           31.95
1967    39      1927           31.05
1967    40      1927           21.37
1967    40      1926           21.63
1967    41      1926           17.04
1967    41      1925           16.96
1967    42      1925           18.19
1967    42      1924           15.81
1967    43      1924            7.10
1967    43      1923            6.90
1967    44      1923            8.42
1967    44      1922            7.58
1967    45      1922            3.38
1967    45      1921            2.62
1967    46      1921            1.15
1967    46      1920            0.85
1967    47      1920            0.53
1967    47      1919            0.47
1967    48      1919            0.57
1967    48      1918            0.43
1967    49      1918            0.00
1967    49      1917            0.00
1967    50      1917            0.14
1967    50      1916            0.22
1967    51      1916            0.21
1967    51      1915            0.20
1967    52      1915            0.09
1967    52      1914            0.07
1967    53      1914            0.03
1967    53      1913            0.02
1967    54      1913            0.01
1967    54      1912            0.00
1967    55+        .            0.00
1968    12-        .            0.00
1968    13      1955            0.01
1968    13      1954            0.03
1968    14      1954            0.28
1968    14      1953            0.67
1968    15      1953            3.17
1968    15      1952            5.83
1968    16      1952           20.23
1968    16      1951           33.77
1968    17      1951           60.30
1968    17      1950           70.70
1968    18      1950          105.88
1968    18      1949          122.12
1968    19      1949          141.05
1968    19      1948          157.95
1968    20      1948          159.75
1968    20      1947          156.25
1968    21      1947          174.24
1968    21      1946          170.76
1968    22      1946          150.57
1968    22      1945          147.43
1968    23      1945          134.50
1968    23      1944          125.50
1968    24      1944          133.12
1968    24      1943          140.88
1968    25      1943          113.44
1968    25      1942          102.56
1968    26      1942           99.81
1968    26      1941           92.19
1968    27      1941           87.03
1968    27      1940           83.97
1968    28      1940           76.37
1968    28      1939           71.63
1968    29      1939           77.00
1968    29      1938           75.00
1968    30      1938           57.12
1968    30      1937           57.88
1968    31      1937           65.25
1968    31      1936           69.75
1968    32      1936           63.99
1968    32      1935           62.01
1968    33      1935           54.16
1968    33      1934           50.84
1968    34      1934           50.35
1968    34      1933           49.65
1968    35      1933           43.00
1968    35      1932           45.00
1968    36      1932           45.15
1968    36      1931           42.85
1968    37      1931           37.04
1968    37      1930           40.96
1968    38      1930           44.01
1968    38      1929           38.99
1968    39      1929           32.83
1968    39      1928           30.17
1968    40      1928           24.41
1968    40      1927           23.59
1968    41      1927           19.03
1968    41      1926           18.97
1968    42      1926           13.05
1968    42      1925           11.95
1968    43      1925           10.23
1968    43      1924            8.77
1968    44      1924            4.69
1968    44      1923            4.31
1968    45      1923            3.72
1968    45      1922            3.28
1968    46      1922            1.68
1968    46      1921            1.32
1968    47      1921            0.50
1968    47      1920            0.50
1968    48      1920            1.52
1968    48      1919            0.48
1968    49      1919            0.00
1968    49      1918            0.00
1968    50      1918            0.00
1968    50      1917            0.00
1968    51      1917            0.00
1968    51      1916            0.00
1968    52      1916            0.00
1968    52      1915            0.00
1968    53      1915            0.00
1968    53      1914            0.00
1968    54      1914            0.00
1968    54      1913            0.00
1968    55+        .            0.00
1969    12-        .            0.00
1969    13      1956            0.06
1969    13      1955            0.18
1969    14      1955            1.31
1969    14      1954            2.44
1969    15      1954            5.17
1969    15      1953            7.83
1969    16      1953           24.22
1969    16      1952           35.78
1969    17      1952           63.39
1969    17      1951           84.61
1969    18      1951          132.98
1969    18      1950          141.02
1969    19      1950          138.34
1969    19      1949          137.66
1969    20      1949          129.07
1969    20      1948          139.93
1969    21      1948          166.84
1969    21      1947          162.16
1969    22      1947          147.59
1969    22      1946          141.41
1969    23      1946          129.72
1969    23      1945          133.28
1969    24      1945          125.20
1969    24      1944          118.80
1969    25      1944          112.38
1969    25      1943          122.62
1969    26      1943          120.00
1969    26      1942          115.00
1969    27      1942          102.20
1969    27      1941           93.80
1969    28      1941           89.33
1969    28      1940           86.67
1969    29      1940           68.18
1969    29      1939           62.82
1969    30      1939           59.26
1969    30      1938           57.74
1969    31      1938           49.50
1969    31      1937           51.50
1969    32      1937           56.22
1969    32      1936           61.78
1969    33      1936           66.22
1969    33      1935           63.78
1969    34      1935           48.56
1969    34      1934           46.44
1969    35      1934           49.18
1969    35      1933           48.82
1969    36      1933           37.74
1969    36      1932           40.26
1969    37      1932           44.88
1969    37      1931           42.12
1969    38      1931           29.95
1969    38      1930           32.05
1969    39      1930           36.47
1969    39      1929           29.53
1969    40      1929           16.16
1969    40      1928           14.84
1969    41      1928           16.93
1969    41      1927           17.07
1969    42      1927           12.35
1969    42      1926           12.65
1969    43      1926           10.22
1969    43      1925            8.78
1969    44      1925            5.16
1969    44      1924            3.84
1969    45      1924            1.72
1969    45      1923            1.28
1969    46      1923            0.52
1969    46      1922            0.48
1969    47      1922            0.59
1969    47      1921            0.41
1969    48      1921            0.00
1969    48      1920            0.00
1969    49      1920            0.00
1969    49      1919            0.00
1969    50      1919            0.13
1969    50      1918            0.22
1969    51      1918            0.22
1969    51      1917            0.21
1969    52      1917            0.10
1969    52      1916            0.07
1969    53      1916            0.03
1969    53      1915            0.02
1969    54      1915            0.01
1969    54      1914            0.00
1969    55+        .            0.00
1970    12-        .            0.00
1970    13      1957            0.01
1970    13      1956            0.02
1970    14      1956            0.25
1970    14      1955            0.72
1970    15      1955            8.01
1970    15      1954           15.99
1970    16      1954           21.68
1970    16      1953           27.32
1970    17      1953           60.45
1970    17      1952           77.55
1970    18      1952          101.93
1970    18      1951          120.07
1970    19      1951          142.71
1970    19      1950          141.29
1970    20      1950          138.53
1970    20      1949          142.47
1970    21      1949          141.67
1970    21      1948          154.33
1970    22      1948          153.87
1970    22      1947          146.13
1970    23      1947          128.80
1970    23      1946          123.20
1970    24      1946          118.66
1970    24      1945          120.34
1970    25      1945          113.77
1970    25      1944          107.23
1970    26      1944           97.12
1970    26      1943          102.88
1970    27      1943           96.77
1970    27      1942           95.23
1970    28      1942           99.61
1970    28      1941           90.39
1970    29      1941           70.52
1970    29      1940           68.48
1970    30      1940           72.60
1970    30      1939           69.40
1970    31      1939           56.74
1970    31      1938           55.26
1970    32      1938           51.08
1970    32      1937           50.92
1970    33      1937           45.39
1970    33      1936           48.61
1970    34      1936           48.63
1970    34      1935           46.37
1970    35      1935           38.46
1970    35      1934           37.54
1970    36      1934           41.87
1970    36      1933           40.13
1970    37      1933           26.31
1970    37      1932           26.69
1970    38      1932           28.09
1970    38      1931           27.91
1970    39      1931           26.75
1970    39      1930           28.25
1970    40      1930           21.98
1970    40      1929           19.02
1970    41      1929           18.17
1970    41      1928           16.83
1970    42      1928           13.16
1970    42      1927           11.84
1970    43      1927            7.50
1970    43      1926            6.50
1970    44      1926            3.33
1970    44      1925            2.67
1970    45      1925            1.53
1970    45      1924            1.47
1970    46      1924            1.56
1970    46      1923            1.44
1970    47      1923            0.75
1970    47      1922            0.25
1970    48      1922            0.00
1970    48      1921            0.00
1970    49      1921            0.00
1970    49      1920            0.00
1970    50      1920            0.00
1970    50      1919            0.00
1970    51      1919            0.00
1970    51      1918            0.00
1970    52      1918            0.00
1970    52      1917            0.00
1970    53      1917            0.00
1970    53      1916            0.00
1970    54      1916            0.00
1970    54      1915            0.00
1970    55+        .            0.00
1971    12-        .            0.00
1971    13      1958            0.05
1971    13      1957            0.15
1971    14      1957            0.97
1971    14      1956            1.83
1971    15      1956            3.59
1971    15      1955            5.41
1971    16      1955           25.09
1971    16      1954           40.91
1971    17      1954           69.93
1971    17      1953           85.07
1971    18      1953          105.31
1971    18      1952          108.69
1971    19      1952          126.86
1971    19      1951          140.14
1971    20      1951          163.11
1971    20      1950          154.89
1971    21      1950          151.64
1971    21      1949          150.36
1971    22      1949          151.49
1971    22      1948          161.51
1971    23      1948          167.55
1971    23      1947          155.45
1971    24      1947          140.24
1971    24      1946          131.76
1971    25      1946          120.08
1971    25      1945          122.92
1971    26      1945          134.12
1971    26      1944          123.88
1971    27      1944           98.52
1971    27      1943          100.48
1971    28      1943          105.77
1971    28      1942           98.23
1971    29      1942           78.42
1971    29      1941           70.58
1971    30      1941           76.06
1971    30      1940           72.94
1971    31      1940           57.44
1971    31      1939           53.56
1971    32      1939           52.32
1971    32      1938           53.68
1971    33      1938           55.11
1971    33      1937           53.89
1971    34      1937           41.90
1971    34      1936           43.10
1971    35      1936           44.31
1971    35      1935           42.69
1971    36      1935           37.06
1971    36      1934           33.94
1971    37      1934           27.97
1971    37      1933           27.03
1971    38      1933           25.40
1971    38      1932           26.60
1971    39      1932           24.96
1971    39      1931           23.04
1971    40      1931           18.61
1971    40      1930           18.39
1971    41      1930           12.99
1971    41      1929           11.01
1971    42      1929           11.04
1971    42      1928            9.96
1971    43      1928            6.67
1971    43      1927            6.33
1971    44      1927            5.91
1971    44      1926            4.09
1971    45      1926            0.56
1971    45      1925            0.44
1971    46      1925            0.44
1971    46      1924            0.56
1971    47      1924            1.48
1971    47      1923            0.52
1971    48      1923            0.00
1971    48      1922            0.00
1971    49      1922            0.00
1971    49      1921            0.00
1971    50      1921            0.00
1971    50      1920            0.00
1971    51      1920            0.00
1971    51      1919            0.00
1971    52      1919            0.00
1971    52      1918            0.00
1971    53      1918            0.00
1971    53      1917            0.00
1971    54      1917            0.00
1971    54      1916            0.00
1971    55+        .            0.00
1972    12-        .            0.00
1972    13      1959            0.01
1972    13      1958            0.02
1972    14      1958            0.26
1972    14      1957            0.70
1972    15      1957            5.94
1972    15      1956           12.06
1972    16      1956           21.51
1972    16      1955           28.49
1972    17      1955           71.39
1972    17      1954           91.61
1972    18      1954          127.73
1972    18      1953          141.27
1972    19      1953          140.08
1972    19      1952          136.92
1972    20      1952          165.27
1972    20      1951          179.73
1972    21      1951          183.42
1972    21      1950          169.58
1972    22      1950          165.39
1972    22      1949          163.61
1972    23      1949          165.84
1972    23      1948          176.16
1972    24      1948          178.37
1972    24      1947          162.63
1972    25      1947          139.73
1972    25      1946          130.27
1972    26      1946          128.74
1972    26      1945          125.26
1972    27      1945          110.21
1972    27      1944          101.79
1972    28      1944          105.60
1972    28      1943          109.40
1972    29      1943           97.99
1972    29      1942           91.01
1972    30      1942           81.40
1972    30      1941           72.60
1972    31      1941           65.90
1972    31      1940           63.10
1972    32      1940           64.81
1972    32      1939           60.19
1972    33      1939           48.26
1972    33      1938           46.74
1972    34      1938           44.13
1972    34      1937           44.87
1972    35      1937           45.16
1972    35      1936           46.84
1972    36      1936           43.00
1972    36      1935           41.00
1972    37      1935           38.86
1972    37      1934           36.14
1972    38      1934           30.63
1972    38      1933           28.37
1972    39      1933           22.96
1972    39      1932           21.04
1972    40      1932           13.04
1972    40      1931           11.96
1972    41      1931           13.38
1972    41      1930           14.62
1972    42      1930           12.67
1972    42      1929           10.33
1972    43      1929            7.81
1972    43      1928            6.19
1972    44      1928            3.21
1972    44      1927            2.79
1972    45      1927            1.98
1972    45      1926            2.02
1972    46      1926            1.55
1972    46      1925            0.45
1972    47      1925            0.00
1972    47      1924            0.00
1972    48      1924            0.00
1972    48      1923            0.00
1972    49      1923            0.00
1972    49      1922            0.00
1972    50      1922            0.00
1972    50      1921            0.00
1972    51      1921            0.00
1972    51      1920            0.00
1972    52      1920            0.00
1972    52      1919            0.00
1972    53      1919            0.00
1972    53      1918            0.00
1972    54      1918            0.00
1972    54      1917            0.00
1972    55+        .            0.00
1973    12-        .            0.00
1973    13      1960            0.07
1973    13      1959            0.21
1973    14      1959            1.56
1973    14      1958            3.17
1973    15      1958            8.12
1973    15      1957           11.88
1973    16      1957           25.47
1973    16      1956           35.53
1973    17      1956           73.17
1973    17      1955           92.83
1973    18      1955          115.71
1973    18      1954          116.29
1973    19      1954          120.31
1973    19      1953          129.69
1973    20      1953          166.32
1973    20      1952          166.68
1973    21      1952          158.19
1973    21      1951          169.81
1973    22      1951          196.26
1973    22      1950          184.74
1973    23      1950          166.43
1973    23      1949          161.57
1973    24      1949          156.53
1973    24      1948          161.47
1973    25      1948          153.65
1973    25      1947          141.35
1973    26      1947          131.32
1973    26      1946          124.68
1973    27      1946          117.13
1973    27      1945          116.87
1973    28      1945          111.01
1973    28      1944          100.99
1973    29      1944           84.65
1973    29      1943           87.35
1973    30      1943           89.59
1973    30      1942           85.41
1973    31      1942           78.03
1973    31      1941           68.97
1973    32      1941           57.92
1973    32      1940           54.08
1973    33      1940           48.37
1973    33      1939           45.63
