Iceland, Cumulative period fertility rates by birth order (vertical parallelograms)
Last modified: 06/09/2023
Year  ARDY  Cohort     CPFR     CPFR1     CPFR2     CPFR3     CPFR4    CPFR5p
2015   38    1977     1.620     0.670     0.584     0.283     0.063     0.019
2015   39    1976     1.673     0.675     0.602     0.303     0.069     0.022
2015   40    1975     1.713     0.684     0.613     0.318     0.075     0.023
2015   41    1974     1.743     0.689     0.621     0.329     0.079     0.025
2015   42    1973     1.765     0.691     0.629     0.337     0.081     0.027
2015   43    1972     1.785     0.696     0.635     0.340     0.085     0.028
2015   44    1971     1.795     0.698     0.637     0.342     0.087     0.030
2015   45    1970     1.799     0.698     0.638     0.344     0.088     0.030
2015   46    1969     1.801     0.698     0.639     0.345     0.088     0.030
2015   47    1968     1.803     0.699     0.640     0.345     0.088     0.031
2015   48    1967     1.804     0.699     0.640     0.345     0.088     0.031
2015   49    1966     1.805     0.700     0.641     0.345     0.088     0.031
2015   50    1965     1.806     0.700     0.641     0.346     0.088     0.031
2015   51    1964     1.806     0.700     0.641     0.346     0.088     0.031
2015   52    1963     1.806     0.700     0.641     0.346     0.088     0.031
2015   53    1962     1.806     0.700     0.641     0.346     0.088     0.031
2015   54    1961     1.806     0.700     0.641     0.346     0.088     0.031
2015   55    1960     1.806     0.700     0.641     0.346     0.088     0.031
2016   12    2004     0.000     0.000     0.000     0.000     0.000     0.000
2016   13    2003     0.000     0.000     0.000     0.000     0.000     0.000
2016   14    2002     0.000     0.000     0.000     0.000     0.000     0.000
2016   15    2001     0.000     0.000     0.000     0.000     0.000     0.000
2016   16    2000     0.000     0.000     0.000     0.000     0.000     0.000
2016   17    1999     0.000     0.000     0.000     0.000     0.000     0.000
2016   18    1998     0.002     0.002     0.000     0.000     0.000     0.000
2016   19    1997     0.008     0.008     0.000     0.000     0.000     0.000
2016   20    1996     0.021     0.020     0.000     0.000     0.000     0.000
2016   21    1995     0.047     0.044     0.002     0.001     0.000     0.000
2016   22    1994     0.082     0.072     0.009     0.001     0.000     0.000
2016   23    1993     0.118     0.099     0.017     0.002     0.000     0.000
2016   24    1992     0.171     0.136     0.031     0.003     0.000     0.000
2016   25    1991     0.232     0.176     0.049     0.007     0.000     0.000
2016   26    1990     0.322     0.229     0.080     0.011     0.001     0.000
2016   27    1989     0.419     0.286     0.115     0.015     0.002     0.000
2016   28    1988     0.522     0.340     0.155     0.024     0.004     0.000
2016   29    1987     0.642     0.397     0.204     0.036     0.005     0.001
2016   30    1986     0.763     0.443     0.256     0.055     0.008     0.001
2016   31    1985     0.896     0.488     0.315     0.079     0.012     0.003
2016   32    1984     1.015     0.524     0.369     0.105     0.014     0.004
2016   33    1983     1.126     0.547     0.420     0.133     0.021     0.004
2016   34    1982     1.234     0.571     0.462     0.169     0.027     0.005
2016   35    1981     1.332     0.588     0.498     0.205     0.033     0.008
2016   36    1980     1.413     0.607     0.518     0.235     0.044     0.010
2016   37    1979     1.487     0.623     0.539     0.262     0.051     0.012
2016   38    1978     1.554     0.632     0.559     0.288     0.059     0.017
2016   39    1977     1.604     0.638     0.572     0.304     0.069     0.021
2016   40    1976     1.647     0.644     0.585     0.321     0.075     0.022
2016   41    1975     1.682     0.648     0.598     0.331     0.081     0.025
2016   42    1974     1.706     0.650     0.604     0.340     0.085     0.027
2016   43    1973     1.724     0.655     0.608     0.347     0.087     0.028
2016   44    1972     1.731     0.657     0.609     0.347     0.089     0.028
2016   45    1971     1.735     0.659     0.611     0.347     0.090     0.028
2016   46    1970     1.738     0.659     0.612     0.348     0.091     0.029
2016   47    1969     1.741     0.659     0.613     0.348     0.091     0.029
2016   48    1968     1.743     0.660     0.613     0.348     0.092     0.029
2016   49    1967     1.745     0.660     0.614     0.348     0.092     0.030
2016   50    1966     1.745     0.661     0.614     0.348     0.092     0.030
2016   51    1965     1.745     0.661     0.614     0.348     0.092     0.030
2016   52    1964     1.745     0.661     0.614     0.348     0.092     0.030
2016   53    1963     1.745     0.661     0.614     0.348     0.092     0.030
2016   54    1962     1.745     0.661     0.614     0.348     0.092     0.030
2016   55    1961     1.745     0.661     0.614     0.348     0.092     0.030
2017   12    2005     0.000     0.000     0.000     0.000     0.000     0.000
2017   13    2004     0.000     0.000     0.000     0.000     0.000     0.000
2017   14    2003     0.000     0.000     0.000     0.000     0.000     0.000
2017   15    2002     0.000     0.000     0.000     0.000     0.000     0.000
2017   16    2001     0.000     0.000     0.000     0.000     0.000     0.000
2017   17    2000     0.001     0.001     0.000     0.000     0.000     0.000
2017   18    1999     0.002     0.002     0.000     0.000     0.000     0.000
2017   19    1998     0.010     0.010     0.000     0.000     0.000     0.000
2017   20    1997     0.021     0.021     0.000     0.000     0.000     0.000
2017   21    1996     0.043     0.041     0.002     0.000     0.000     0.000
2017   22    1995     0.074     0.066     0.008     0.000     0.000     0.000
2017   23    1994     0.120     0.101     0.018     0.001     0.000     0.000
2017   24    1993     0.171     0.142     0.028     0.001     0.000     0.000
2017   25    1992     0.233     0.184     0.044     0.005     0.001     0.000
2017   26    1991     0.314     0.231     0.069     0.012     0.001     0.000
2017   27    1990     0.408     0.288     0.103     0.016     0.002     0.000
2017   28    1989     0.508     0.347     0.135     0.024     0.002     0.000
2017   29    1988     0.620     0.399     0.179     0.038     0.003     0.001
2017   30    1987     0.753     0.460     0.227     0.060     0.005     0.001
2017   31    1986     0.870     0.503     0.276     0.079     0.010     0.001
2017   32    1985     0.989     0.541     0.329     0.102     0.015     0.003
2017   33    1984     1.093     0.573     0.376     0.123     0.018     0.003
2017   34    1983     1.203     0.600     0.423     0.150     0.025     0.005
2017   35    1982     1.306     0.620     0.464     0.185     0.031     0.006
2017   36    1981     1.394     0.636     0.494     0.217     0.039     0.007
2017   37    1980     1.469     0.648     0.522     0.245     0.045     0.009
2017   38    1979     1.521     0.660     0.537     0.265     0.050     0.010
2017   39    1978     1.576     0.669     0.555     0.283     0.056     0.013
2017   40    1977     1.618     0.676     0.567     0.300     0.061     0.014
2017   41    1976     1.649     0.681     0.575     0.313     0.064     0.016
2017   42    1975     1.674     0.685     0.581     0.323     0.066     0.019
2017   43    1974     1.685     0.686     0.586     0.326     0.068     0.019
2017   44    1973     1.698     0.688     0.590     0.329     0.070     0.020
2017   45    1972     1.703     0.690     0.592     0.330     0.071     0.020
2017   46    1971     1.706     0.691     0.593     0.330     0.072     0.020
2017   47    1970     1.708     0.692     0.593     0.331     0.072     0.020
2017   48    1969     1.708     0.692     0.593     0.331     0.072     0.020
2017   49    1968     1.709     0.692     0.593     0.331     0.072     0.020
2017   50    1967     1.709     0.693     0.593     0.331     0.072     0.020
2017   51    1966     1.709     0.693     0.593     0.331     0.072     0.020
2017   52    1965     1.710     0.693     0.593     0.331     0.072     0.020
2017   53    1964     1.710     0.693     0.593     0.331     0.072     0.020
2017   54    1963     1.710     0.693     0.593     0.331     0.072     0.020
2017   55    1962     1.710     0.693     0.593     0.331     0.072     0.020
2018   12    2006     0.000     0.000     0.000     0.000     0.000     0.000
2018   13    2005     0.000     0.000     0.000     0.000     0.000     0.000
2018   14    2004     0.000     0.000     0.000     0.000     0.000     0.000
2018   15    2003     0.000     0.000     0.000     0.000     0.000     0.000
2018   16    2002     0.000     0.000     0.000     0.000     0.000     0.000
2018   17    2001     0.001     0.001     0.000     0.000     0.000     0.000
2018   18    2000     0.002     0.002     0.000     0.000     0.000     0.000
2018   19    1999     0.007     0.007     0.000     0.000     0.000     0.000
2018   20    1998     0.018     0.017     0.000     0.000     0.000     0.000
2018   21    1997     0.041     0.037     0.004     0.000     0.000     0.000
2018   22    1996     0.073     0.066     0.006     0.000     0.000     0.000
2018   23    1995     0.116     0.099     0.015     0.002     0.000     0.000
2018   24    1994     0.170     0.139     0.027     0.003     0.000     0.000
2018   25    1993     0.229     0.184     0.040     0.005     0.000     0.000
2018   26    1992     0.315     0.241     0.064     0.009     0.001     0.000
2018   27    1991     0.402     0.296     0.090     0.014     0.001     0.000
2018   28    1990     0.500     0.351     0.126     0.022     0.002     0.000
2018   29    1989     0.622     0.413     0.170     0.037     0.002     0.001
2018   30    1988     0.745     0.472     0.217     0.051     0.004     0.001
2018   31    1987     0.873     0.527     0.270     0.068     0.006     0.002
2018   32    1986     0.998     0.574     0.320     0.093     0.007     0.003
2018   33    1985     1.102     0.607     0.363     0.119     0.010     0.004
2018   34    1984     1.203     0.632     0.403     0.147     0.016     0.005
2018   35    1983     1.300     0.654     0.434     0.183     0.022     0.008
2018   36    1982     1.383     0.673     0.466     0.211     0.025     0.009
2018   37    1981     1.451     0.686     0.494     0.228     0.032     0.010
2018   38    1980     1.518     0.705     0.515     0.250     0.037     0.012
2018   39    1979     1.568     0.715     0.530     0.263     0.045     0.015
2018   40    1978     1.615     0.726     0.546     0.278     0.050     0.016
2018   41    1977     1.647     0.733     0.551     0.288     0.056     0.019
2018   42    1976     1.673     0.741     0.557     0.296     0.060     0.019
2018   43    1975     1.685     0.743     0.560     0.300     0.063     0.019
2018   44    1974     1.692     0.745     0.562     0.302     0.064     0.019
2018   45    1973     1.697     0.745     0.563     0.303     0.066     0.020
2018   46    1972     1.701     0.747     0.564     0.303     0.067     0.020
2018   47    1971     1.704     0.748     0.565     0.303     0.067     0.020
2018   48    1970     1.705     0.749     0.566     0.303     0.067     0.020
2018   49    1969     1.705     0.749     0.566     0.303     0.067     0.020
2018   50    1968     1.706     0.749     0.566     0.303     0.067     0.020
2018   51    1967     1.707     0.750     0.566     0.303     0.067     0.020
2018   52    1966     1.707     0.750     0.566     0.303     0.067     0.020
2018   53    1965     1.707     0.750     0.566     0.303     0.067     0.020
2018   54    1964     1.707     0.750     0.566     0.303     0.067     0.020
2018   55    1963     1.707     0.750     0.566     0.303     0.067     0.020
2019   12    2007     0.000     0.000     0.000     0.000     0.000     0.000
2019   13    2006     0.000     0.000     0.000     0.000     0.000     0.000
2019   14    2005     0.000     0.000     0.000     0.000     0.000     0.000
2019   15    2004     0.000     0.000     0.000     0.000     0.000     0.000
2019   16    2003     0.000     0.000     0.000     0.000     0.000     0.000
2019   17    2002     0.000     0.000     0.000     0.000     0.000     0.000
2019   18    2001     0.003     0.003     0.000     0.000     0.000     0.000
2019   19    2000     0.007     0.007     0.000     0.000     0.000     0.000
2019   20    1999     0.012     0.011     0.000     0.000     0.000     0.000
2019   21    1998     0.032     0.029     0.003     0.000     0.000     0.000
2019   22    1997     0.064     0.057     0.008     0.000     0.000     0.000
2019   23    1996     0.107     0.089     0.017     0.000     0.000     0.000
2019   24    1995     0.152     0.122     0.028     0.001     0.000     0.000
2019   25    1994     0.214     0.169     0.042     0.003     0.000     0.000
2019   26    1993     0.291     0.225     0.060     0.005     0.000     0.000
2019   27    1992     0.381     0.283     0.088     0.009     0.001     0.000
2019   28    1991     0.481     0.342     0.122     0.015     0.002     0.000
2019   29    1990     0.601     0.410     0.162     0.025     0.004     0.000
2019   30    1989     0.724     0.470     0.208     0.039     0.006     0.000
2019   31    1988     0.840     0.527     0.251     0.052     0.009     0.000
2019   32    1987     0.966     0.572     0.304     0.076     0.014     0.000
2019   33    1986     1.077     0.606     0.355     0.098     0.017     0.002
2019   34    1985     1.191     0.643     0.401     0.125     0.020     0.002
2019   35    1984     1.301     0.670     0.442     0.157     0.027     0.004
2019   36    1983     1.388     0.692     0.468     0.188     0.035     0.005
2019   37    1982     1.465     0.712     0.494     0.211     0.042     0.006
2019   38    1981     1.528     0.729     0.512     0.228     0.051     0.008
2019   39    1980     1.588     0.744     0.532     0.247     0.055     0.009
2019   40    1979     1.633     0.753     0.551     0.256     0.059     0.014
2019   41    1978     1.674     0.765     0.565     0.265     0.062     0.016
2019   42    1977     1.700     0.771     0.573     0.274     0.064     0.019
2019   43    1976     1.719     0.775     0.579     0.278     0.067     0.021
2019   44    1975     1.730     0.777     0.580     0.283     0.069     0.021
2019   45    1974     1.731     0.777     0.580     0.283     0.069     0.021
2019   46    1973     1.735     0.780     0.580     0.283     0.071     0.021
2019   47    1972     1.736     0.780     0.580     0.283     0.071     0.021
2019   48    1971     1.740     0.781     0.582     0.284     0.071     0.021
2019   49    1970     1.741     0.782     0.582     0.285     0.071     0.021
2019   50    1969     1.742     0.782     0.582     0.285     0.071     0.022
2019   51    1968     1.743     0.783     0.582     0.285     0.071     0.022
2019   52    1967     1.744     0.783     0.582     0.285     0.071     0.022
2019   53    1966     1.744     0.783     0.582     0.285     0.071     0.022
2019   54    1965     1.744     0.783     0.582     0.285     0.071     0.022
2019   55    1964     1.744     0.783     0.582     0.285     0.071     0.022
2020   12    2008     0.000     0.000     0.000     0.000     0.000     0.000
2020   13    2007     0.000     0.000     0.000     0.000     0.000     0.000
2020   14    2006     0.000     0.000     0.000     0.000     0.000     0.000
2020   15    2005     0.000     0.000     0.000     0.000     0.000     0.000
2020   16    2004     0.000     0.000     0.000     0.000     0.000     0.000
2020   17    2003     0.001     0.001     0.000     0.000     0.000     0.000
2020   18    2002     0.002     0.002     0.000     0.000     0.000     0.000
2020   19    2001     0.006     0.006     0.000     0.000     0.000     0.000
2020   20    2000     0.015     0.015     0.000     0.000     0.000     0.000
2020   21    1999     0.032     0.031     0.001     0.000     0.000     0.000
2020   22    1998     0.054     0.049     0.004     0.001     0.000     0.000
2020   23    1997     0.093     0.076     0.013     0.003     0.001     0.000
2020   24    1996     0.148     0.117     0.026     0.004     0.001     0.000
2020   25    1995     0.205     0.158     0.040     0.006     0.001     0.000
2020   26    1994     0.291     0.219     0.062     0.007     0.002     0.000
2020   27    1993     0.379     0.281     0.084     0.011     0.002     0.000
2020   28    1992     0.494     0.353     0.118     0.019     0.003     0.001
2020   29    1991     0.609     0.419     0.161     0.025     0.004     0.001
2020   30    1990     0.726     0.475     0.205     0.040     0.006     0.001
2020   31    1989     0.855     0.536     0.255     0.054     0.008     0.002
2020   32    1988     0.986     0.593     0.304     0.077     0.010     0.003
2020   33    1987     1.110     0.637     0.353     0.101     0.015     0.003
2020   34    1986     1.213     0.671     0.399     0.120     0.019     0.004
2020   35    1985     1.310     0.698     0.433     0.146     0.026     0.007
2020   36    1984     1.396     0.722     0.470     0.167     0.029     0.008
2020   37    1983     1.476     0.741     0.496     0.191     0.039     0.009
2020   38    1982     1.539     0.754     0.517     0.212     0.044     0.011
2020   39    1981     1.585     0.765     0.531     0.228     0.050     0.012
2020   40    1980     1.625     0.774     0.546     0.239     0.053     0.013
2020   41    1979     1.653     0.782     0.555     0.247     0.056     0.013
2020   42    1978     1.678     0.785     0.565     0.252     0.059     0.015
2020   43    1977     1.692     0.790     0.570     0.255     0.061     0.016
2020   44    1976     1.705     0.795     0.572     0.259     0.062     0.017
2020   45    1975     1.708     0.796     0.574     0.259     0.062     0.017
2020   46    1974     1.712     0.797     0.574     0.260     0.062     0.018
2020   47    1973     1.714     0.797     0.575     0.260     0.063     0.018
2020   48    1972     1.716     0.798     0.576     0.261     0.063     0.018
2020   49    1971     1.716     0.798     0.576     0.261     0.063     0.018
2020   50    1970     1.717     0.798     0.576     0.261     0.064     0.018
2020   51    1969     1.718     0.799     0.576     0.261     0.064     0.018
2020   52    1968     1.718     0.799     0.576     0.261     0.064     0.018
2020   53    1967     1.718     0.799     0.576     0.261     0.064     0.018
2020   54    1966     1.718     0.799     0.576     0.261     0.064     0.018
2020   55    1965     1.718     0.799     0.576     0.261     0.064     0.018
2021   12    2009     0.000     0.000     0.000     0.000     0.000     0.000
2021   13    2008     0.000     0.000     0.000     0.000     0.000     0.000
2021   14    2007     0.000     0.000     0.000     0.000     0.000     0.000
2021   15    2006     0.000     0.000     0.000     0.000     0.000     0.000
2021   16    2005     0.000     0.000     0.000     0.000     0.000     0.000
2021   17    2004     0.000     0.000     0.000     0.000     0.000     0.000
2021   18    2003     0.000     0.000     0.000     0.000     0.000     0.000
2021   19    2002     0.003     0.003     0.000     0.000     0.000     0.000
2021   20    2001     0.011     0.010     0.001     0.000     0.000     0.000
2021   21    2000     0.025     0.021     0.003     0.000     0.000     0.000
2021   22    1999     0.045     0.038     0.006     0.001     0.000     0.000
2021   23    1998     0.084     0.067     0.016     0.001     0.000     0.000
2021   24    1997     0.132     0.100     0.028     0.004     0.000     0.000
2021   25    1996     0.199     0.149     0.044     0.006     0.000     0.000
2021   26    1995     0.287     0.208     0.067     0.010     0.002     0.000
2021   27    1994     0.396     0.272     0.103     0.018     0.003     0.000
2021   28    1993     0.501     0.324     0.149     0.024     0.004     0.000
2021   29    1992     0.635     0.388     0.200     0.040     0.005     0.001
2021   30    1991     0.771     0.449     0.256     0.056     0.008     0.002
2021   31    1990     0.901     0.499     0.313     0.077     0.010     0.002
2021   32    1989     1.020     0.538     0.368     0.098     0.014     0.004
2021   33    1988     1.149     0.575     0.420     0.126     0.020     0.007
2021   34    1987     1.269     0.605     0.469     0.155     0.029     0.011
2021   35    1986     1.375     0.630     0.509     0.184     0.038     0.014
2021   36    1985     1.456     0.648     0.540     0.208     0.044     0.016
2021   37    1984     1.537     0.665     0.568     0.239     0.048     0.018
2021   38    1983     1.617     0.682     0.591     0.264     0.059     0.020
2021   39    1982     1.678     0.696     0.609     0.281     0.068     0.024
2021   40    1981     1.723     0.704     0.621     0.295     0.075     0.028
2021   41    1980     1.751     0.709     0.631     0.303     0.080     0.030
2021   42    1979     1.777     0.713     0.639     0.311     0.084     0.031
2021   43    1978     1.793     0.715     0.644     0.314     0.087     0.032
2021   44    1977     1.804     0.717     0.647     0.316     0.090     0.033
2021   45    1976     1.812     0.720     0.649     0.317     0.091     0.034
2021   46    1975     1.814     0.720     0.651     0.318     0.091     0.034
2021   47    1974     1.817     0.721     0.651     0.318     0.092     0.035
2021   48    1973     1.818     0.721     0.651     0.319     0.092     0.035
2021   49    1972     1.818     0.721     0.651     0.319     0.092     0.035
2021   50    1971     1.818     0.721     0.652     0.319     0.092     0.035
2021   51    1970     1.818     0.721     0.652     0.319     0.092     0.035
2021   52    1969     1.818     0.721     0.652     0.319     0.092     0.035
2021   53    1968     1.818     0.721     0.652     0.319     0.092     0.035
2021   54    1967     1.818     0.721     0.652     0.319     0.092     0.035
2021   55    1966     1.818     0.721     0.652     0.319     0.092     0.035
