Iceland, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 06/09/2023
Year    Age        Exposure
2018     18         2214.36
2018     19         2273.72
2018     20         2298.31
2018     21         2399.18
2018     22         2444.94
2018     23         2557.04
2018     24         2702.06
2018     25         2765.62
2018     26         2648.33
2018     27         2732.44
2018     28         2708.27
2018     29         2580.02
2018     30         2484.37
2018     31         2300.94
2018     32         2319.21
2018     33         2295.89
2018     34         2368.75
2018     35         2383.47
2018     36         2349.10
2018     37         2347.51
2018     38         2440.27
2018     39         2352.98
2018     40         2178.66
2018     41         2181.35
2018     42         2210.91
2018     43         2140.69
2018     44         2181.83
2018     45         2339.85
2018     46         2237.35
2018     47         2017.31
2018     48         2050.04
2018     49         2045.73
2018     50         2103.82
2018     51         2224.64
2018     52         2206.84
2018     53         2233.82
2018     54         2282.93
2018     55         2231.77
2019     12         2231.16
2019     13         2201.55
2019     14         2153.42
2019     15         2202.93
2019     16         2113.95
2019     17         2132.37
2019     18         2183.54
2019     19         2302.63
2019     20         2349.26
2019     21         2376.80
2019     22         2506.19
2019     23         2572.47
2019     24         2682.71
2019     25         2799.79
2019     26         2878.46
2019     27         2734.14
2019     28         2813.54
2019     29         2805.98
2019     30         2655.91
2019     31         2534.85
2019     32         2366.18
2019     33         2352.66
2019     34         2343.80
2019     35         2411.30
2019     36         2421.07
2019     37         2381.69
2019     38         2365.81
2019     39         2475.93
2019     40         2382.32
2019     41         2211.23
2019     42         2205.34
2019     43         2250.70
2019     44         2171.36
2019     45         2206.20
2019     46         2369.56
2019     47         2252.41
2019     48         2032.66
2019     49         2069.08
2019     50         2058.13
2019     51         2118.50
2019     52         2235.26
2019     53         2209.79
2019     54         2241.28
2019     55         2284.37
2020     12         2334.96
2020     13         2244.00
2020     14         2217.14
2020     15         2168.23
2020     16         2207.97
2020     17         2133.77
2020     18         2160.04
2020     19         2252.05
2020     20         2368.47
2020     21         2399.24
2020     22         2444.79
2020     23         2597.57
2020     24         2644.03
2020     25         2738.46
2020     26         2874.11
2020     27         2939.58
2020     28         2792.89
2020     29         2867.44
2020     30         2860.35
2020     31         2694.08
2020     32         2571.20
2020     33         2385.60
2020     34         2386.62
2020     35         2384.37
2020     36         2449.26
2020     37         2447.69
2020     38         2418.63
2020     39         2396.41
2020     40         2498.59
2020     41         2411.66
2020     42         2229.96
2020     43         2231.04
2020     44         2272.34
2020     45         2192.19
2020     46         2232.64
2020     47         2387.74
2020     48         2265.45
2020     49         2044.07
2020     50         2082.20
2020     51         2068.48
2020     52         2128.12
2020     53         2246.75
2020     54         2216.74
2020     55         2239.80
2021     12         2428.68
2021     13         2359.52
2021     14         2259.42
2021     15         2230.72
2021     16         2181.01
2021     17         2234.68
2021     18         2175.89
2021     19         2232.04
2021     20         2354.10
2021     21         2434.90
2021     22         2487.00
2021     23         2542.54
2021     24         2683.01
2021     25         2720.44
2021     26         2797.50
2021     27         2937.58
2021     28         3001.45
2021     29         2831.90
2021     30         2911.05
2021     31         2887.05
2021     32         2727.34
2021     33         2604.02
2021     34         2420.89
2021     35         2419.57
2021     36         2413.51
2021     37         2481.30
2021     38         2489.52
2021     39         2443.70
2021     40         2416.62
2021     41         2529.99
2021     42         2428.38
2021     43         2246.77
2021     44         2249.48
2021     45         2291.99
2021     46         2214.46
2021     47         2254.66
2021     48         2402.92
2021     49         2277.49
2021     50         2049.93
2021     51         2085.74
2021     52         2078.90
2021     53         2137.67
2021     54         2257.27
2021     55         2223.61
