Austria, Cohort fertility tables, birth orders 1 to 5+
Last modified: 05/08/2021
Cohort   x   b1x     l0x       m1x       q1x   Sb1x   b2x    l1x       m2x       q2x   Sb2x    b3x    l2x       m3x       q3x   Sb3x    b4x    l3x       m4x       q4x   Sb4x   b5px    l4x      m5px      q5px   Sb5px     chix
1969    12-    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    13     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    14     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    15    16   10000   0.00157   0.00156      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1969    16    63    9984   0.00635   0.00633     16     1     16   0.02515   0.07500      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1969    17   159    9921   0.01612   0.01599     79     8     78   0.05016   0.09892      1      0      1   0.03387   0.14234      0      0      0         .         .      0      0      0         .         .       0        .
1969    18   282    9762   0.02931   0.02889    238    24    229   0.06635   0.10382      9      2      9   0.07596   0.17315      0      0      0         .         .      0      0      0         .         .       0        .
1969    19   422    9480   0.04547   0.04446    520    60    487   0.08912   0.12224     33      3     31   0.05924   0.11291      2      0      2   0.00000   0.00000      0      0      0   0.00000   0.00000       0     4.00
1969    20   510    9059   0.05792   0.05629    941   114    849   0.10860   0.13394     92     12     87   0.08430   0.13378      5      0      5   0.03077   0.06559      0      0      0   0.49519   0.98094       0     4.00
1969    21   559    8549   0.06763   0.06541   1451   190   1245   0.13321   0.15293    206     22    189   0.07942   0.11485     17      2     16   0.08007   0.12825      0      0      0   0.20885   0.65017       0     4.33
1969    22   577    7990   0.07489   0.07219   2010   265   1614   0.14989   0.16435    396     36    358   0.07692   0.10153     39      5     36   0.10399   0.14882      3      0      3   0.02990   0.06081       0     4.19
1969    23   585    7413   0.08216   0.07892   2587   332   1925   0.16155   0.17218    662     51    587   0.07008   0.08683     75      9     67   0.09787   0.12884      8      2      8   0.13831   0.21345       1     4.08
1969    24   549    6828   0.08381   0.08044   3172   388   2179   0.17169   0.17805    993     73    867   0.07166   0.08465    126     14    109   0.09742   0.12411     17      2     17   0.10447   0.14725       2     4.14
1969    25   547    6279   0.09100   0.08704   3721   396   2340   0.16396   0.16923   1381     87   1182   0.06539   0.07393    199     15    169   0.07163   0.08702     30      5     30   0.12551   0.15618       5     4.16
1969    26   515    5732   0.09406   0.08984   4268   424   2491   0.16735   0.17040   1777    102   1491   0.06198   0.06867    287     22    242   0.07954   0.09270     45      6     45   0.10540   0.13175       9     4.21
1969    27   492    5217   0.09901   0.09434   4783   429   2581   0.16425   0.16625   2201    117   1813   0.05945   0.06457    389     25    322   0.06785   0.07756     67      9     67   0.10814   0.12821      15     4.23
1969    28   411    4725   0.09090   0.08695   5275   414   2644   0.15684   0.15673   2631    123   2125   0.05408   0.05780    506     24    414   0.05118   0.05731     92      6     92   0.06098   0.06882      24     4.26
1969    29   377    4314   0.09144   0.08744   5686   372   2641   0.14090   0.14102   3045    125   2416   0.04937   0.05189    629     31    513   0.05551   0.06061    116      9    116   0.06544   0.07421      30     4.26
1969    30   322    3937   0.08518   0.08170   6063   362   2646   0.13808   0.13702   3417    121   2663   0.04331   0.04527    754     31    607   0.04744   0.05095    147      9    147   0.05269   0.05823      39     4.26
1969    31   285    3615   0.08214   0.07890   6385   326   2605   0.12627   0.12528   3780    128   2905   0.04266   0.04411    875     36    697   0.04780   0.05098    178     10    178   0.05286   0.05813      48     4.27
1969    32   242    3330   0.07551   0.07277   6670   287   2564   0.11278   0.11181   4106    122   3103   0.03841   0.03943   1003     34    789   0.04081   0.04309    213     14    213   0.05892   0.06362      58     4.27
1969    33   198    3088   0.06637   0.06424   6912   260   2519   0.10449   0.10321   4393    122   3268   0.03647   0.03724   1125     38    878   0.04120   0.04317    247     13    247   0.04964   0.05344      71     4.29
1969    34   183    2889   0.06557   0.06349   7111   229   2458   0.09399   0.09313   4653    115   3406   0.03333   0.03388   1247     32    962   0.03200   0.03339    285     13    285   0.04270   0.04511      85     4.30
1969    35   152    2706   0.05790   0.05627   7294   191   2412   0.07973   0.07910   4882    108   3519   0.03024   0.03060   1362     35   1045   0.03266   0.03379    317     16    317   0.04653   0.04912      98     4.31
1969    36   124    2554   0.04974   0.04853   7446   162   2374   0.06869   0.06814   5073     84   3603   0.02317   0.02342   1470     32   1117   0.02832   0.02898    353     16    353   0.04447   0.04651     113     4.32
1969    37   105    2430   0.04437   0.04340   7570   121   2336   0.05183   0.05166   5234     75   3680   0.02015   0.02027   1554     31   1169   0.02591   0.02640    385     15    385   0.03652   0.03798     130     4.34
1969    38    69    2324   0.03001   0.02957   7676    94   2321   0.04080   0.04057   5355     65   3726   0.01728   0.01734   1629     21   1213   0.01693   0.01724    416     13    416   0.03120   0.03198     144     4.35
1969    39    57    2256   0.02559   0.02527   7744    76   2295   0.03318   0.03304   5449     50   3756   0.01330   0.01335   1694     20   1257   0.01597   0.01616    437     15    437   0.03334   0.03411     157     4.36
1969    40    46    2199   0.02103   0.02081   7801    57   2276   0.02491   0.02485   5525     38   3781   0.00991   0.00994   1744     17   1287   0.01285   0.01295    457     10    457   0.02229   0.02270     172     4.38
1969    41    31    2153   0.01456   0.01445   7847    34   2266   0.01497   0.01496   5582     26   3800   0.00672   0.00673   1781     11   1307   0.00833   0.00838    474      8    474   0.01768   0.01788     183     4.39
1969    42    19    2122   0.00884   0.00880   7878    21   2263   0.00929   0.00929   5616     15   3809   0.00406   0.00406   1807      9   1322   0.00694   0.00695    485      7    485   0.01461   0.01475     191     4.39
1969    43    12    2103   0.00569   0.00568   7897    14   2260   0.00638   0.00638   5637      9   3814   0.00244   0.00244   1822      7   1328   0.00493   0.00493    494      4    494   0.00761   0.00766     198     4.40
1969    44     7    2091   0.00320   0.00319   7909     8   2258   0.00334   0.00334   5651      5   3819   0.00133   0.00133   1832      3   1331   0.00229   0.00229    501      2    501   0.00434   0.00435     202     4.40
1969    45     4    2084   0.00208   0.00208   7916     3   2257   0.00122   0.00122   5658      2   3822   0.00049   0.00049   1837      1   1333   0.00054   0.00054    504      1    504   0.00258   0.00258     204     4.41
1969    46     3    2080   0.00139   0.00138   7920     2   2259   0.00102   0.00102   5661      2   3823   0.00053   0.00053   1839      0   1334   0.00022   0.00022    504      0    504   0.00057   0.00057     206     4.41
1969    47     2    2077   0.00090   0.00090   7923     1   2259   0.00044   0.00044   5664      0   3823   0.00004   0.00004   1841      0   1336   0.00021   0.00021    505      0    505   0.00028   0.00028     206     4.41
1969    48     1    2075   0.00069   0.00069   7925     1   2260   0.00038   0.00038   5665      0   3824   0.00011   0.00011   1841      0   1336   0.00021   0.00021    505      0    505   0.00085   0.00085     206     4.41
1969    49     0    2074   0.00021   0.00021   7926     0   2261   0.00013   0.00013   5665      0   3824   0.00007   0.00007   1841      0   1336   0.00000   0.00000    505      0    505   0.00000   0.00000     206     4.41
1969    50     .    2073         .         .   7927     .   2261         .         .   5666      .   3824         .         .   1842      .   1336         .         .    505      .    505         .         .     206     4.41
1969    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    54     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    12-    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    13     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    14     3   10000   0.00029   0.00029      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1970    15    14    9997   0.00138   0.00138      3     1      3   0.11750   0.37352      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1970    16    55    9983   0.00556   0.00554     17     2     16   0.04266   0.11574      1      0      1   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1970    17   140    9928   0.01419   0.01409     72     8     69   0.05754   0.11248      3      1      3   0.08329   0.18729      0      0      0         .         .      0      0      0         .         .       0        .
1970    18   264    9788   0.02737   0.02700    212    24    201   0.07619   0.12160     11      1     10   0.02442   0.05326      1      0      1   0.00000   0.00000      0      0      0         .         .       0        .
1970    19   407    9524   0.04365   0.04271    476    59    441   0.09607   0.13394     35      4     34   0.06331   0.11458      1      0      1   0.12421   0.32777      0      0      0         .         .       0        .
1970    20   507    9117   0.05726   0.05566    883   114    789   0.11532   0.14411     94     11     89   0.07813   0.12308      5      0      5   0.01737   0.03765      0      0      0   0.00000   0.00000       0     4.00
1970    21   565    8610   0.06787   0.06564   1390   178   1183   0.12917   0.15032    208     20    192   0.07225   0.10203     16      2     15   0.06985   0.11029      1      0      1   0.00000   0.00000       0     4.00
1970    22   580    8044   0.07473   0.07204   1956   272   1570   0.15759   0.17304    386     39    350   0.08409   0.11201     36      4     33   0.08206   0.12521      2      1      2   0.19324   0.37383       0     4.00
1970    23   565    7465   0.07871   0.07573   2535   323   1878   0.16144   0.17187    657     52    583   0.07216   0.08894     75      7     68   0.08200   0.10861      6      1      6   0.06524   0.10307       1     4.13
1970    24   542    6900   0.08176   0.07855   3100   370   2120   0.16750   0.17431    980     69    853   0.06838   0.08044    127     10    113   0.07070   0.08907     14      2     14   0.09607   0.13096       1     4.11
1970    25   532    6358   0.08731   0.08366   3642   405   2293   0.17208   0.17683   1350     86   1154   0.06522   0.07425    195     12    171   0.05838   0.07091     24      3     24   0.08773   0.11006       3     4.14
1970    26   525    5826   0.09432   0.09007   4174   406   2419   0.16395   0.16797   1755    104   1474   0.06375   0.07030    281     20    245   0.07084   0.08289     36      4     36   0.07801   0.09999       6     4.16
1970    27   475    5301   0.09383   0.08962   4699   416   2538   0.16216   0.16404   2161    107   1777   0.05558   0.06041    385     21    328   0.05720   0.06470     56      5     56   0.06833   0.08122      10     4.17
1970    28   408    4826   0.08832   0.08459   5174   396   2596   0.15196   0.15233   2578    119   2086   0.05359   0.05714    492     23    414   0.05073   0.05659     78      7     78   0.07477   0.08607      14     4.18
1970    29   392    4418   0.09279   0.08868   5582   382   2609   0.14622   0.14649   2973    129   2362   0.05198   0.05476    611     34    510   0.06095   0.06665    101      8    101   0.06585   0.07693      21     4.21
1970    30   333    4026   0.08639   0.08281   5974   365   2619   0.14025   0.13940   3355    134   2615   0.04902   0.05118    740     32    605   0.04946   0.05360    135     10    135   0.06619   0.07415      29     4.21
1970    31   295    3693   0.08326   0.07993   6307   343   2587   0.13381   0.13258   3720    128   2846   0.04338   0.04502    874     38    707   0.05107   0.05432    167     10    167   0.05571   0.06209      39     4.23
1970    32   266    3397   0.08144   0.07826   6603   308   2539   0.12219   0.12118   4063    138   3061   0.04385   0.04506   1002     36    797   0.04204   0.04474    206     12    206   0.05477   0.05951      49     4.24
1970    33   204    3132   0.06728   0.06509   6868   259   2497   0.10481   0.10366   4371    123   3231   0.03720   0.03798   1140     34    899   0.03639   0.03818    241     15    241   0.05808   0.06221      61     4.25
1970    34   182    2928   0.06420   0.06220   7072   242   2442   0.10022   0.09899   4630    115   3367   0.03341   0.03404   1263     42    987   0.04079   0.04230    276     16    276   0.05397   0.05806      76     4.28
1970    35   162    2746   0.06082   0.05902   7254   196   2383   0.08275   0.08216   4872    112   3494   0.03161   0.03199   1378     37   1060   0.03328   0.03446    318     17    318   0.05113   0.05408      92     4.29
1970    36   133    2584   0.05287   0.05150   7416   160   2349   0.06831   0.06792   5068     94   3578   0.02598   0.02621   1489     33   1135   0.02847   0.02923    354     17    354   0.04666   0.04884     109     4.31
1970    37   108    2450   0.04507   0.04408   7550   136   2322   0.05894   0.05858   5227     83   3644   0.02263   0.02280   1583     31   1196   0.02538   0.02593    387     17    387   0.04179   0.04346     127     4.33
1970    38    82    2342   0.03557   0.03495   7658   104   2294   0.04574   0.04551   5363     66   3697   0.01767   0.01777   1666     30   1248   0.02373   0.02407    418     16    418   0.03627   0.03758     144     4.34
1970    39    68    2261   0.03047   0.03002   7739    80   2272   0.03509   0.03500   5468     45   3736   0.01211   0.01216   1732     20   1284   0.01549   0.01564    448     11    448   0.02309   0.02360     159     4.36
1970    40    56    2193   0.02580   0.02547   7807    61   2260   0.02708   0.02705   5547     37   3770   0.00991   0.00995   1777     16   1309   0.01238   0.01248    468      9    468   0.01893   0.01926     170     4.36
1970    41    30    2137   0.01412   0.01402   7863    34   2255   0.01516   0.01515   5608     25   3793   0.00666   0.00667   1815     11   1330   0.00801   0.00805    485      8    485   0.01679   0.01697     179     4.37
1970    42    22    2107   0.01034   0.01028   7893    26   2251   0.01149   0.01148   5642     16   3802   0.00423   0.00423   1840      9   1345   0.00654   0.00656    495      9    495   0.01858   0.01874     187     4.38
1970    43    13    2085   0.00630   0.00629   7915    13   2246   0.00577   0.00577   5668      8   3812   0.00210   0.00210   1856      5   1352   0.00342   0.00342    504      5    504   0.01035   0.01040     196     4.39
1970    44     6    2072   0.00312   0.00311   7928     9   2247   0.00403   0.00403   5681      5   3817   0.00137   0.00137   1864      2   1355   0.00181   0.00181    509      2    509   0.00421   0.00422     202     4.40
1970    45     5    2066   0.00237   0.00236   7934     5   2244   0.00231   0.00231   5690      3   3821   0.00076   0.00076   1870      1   1358   0.00067   0.00067    511      1    511   0.00268   0.00269     204     4.40
1970    46     3    2061   0.00125   0.00125   7939     2   2244   0.00075   0.00075   5695      1   3823   0.00032   0.00032   1872      1   1360   0.00067   0.00067    512      1    512   0.00208   0.00208     205     4.40
1970    47     2    2058   0.00096   0.00096   7942     1   2245   0.00041   0.00041   5697      1   3823   0.00020   0.00020   1874      0   1361   0.00011   0.00011    513      1    513   0.00148   0.00148     206     4.40
1970    48     1    2056   0.00059   0.00059   7944     1   2246   0.00040   0.00040   5698      0   3824   0.00004   0.00004   1874      0   1361   0.00022   0.00022    513      0    513   0.00088   0.00088     207     4.40
1970    49     .    2055         .         .   7945     .   2246         .         .   5699      .   3824         .         .   1875      .   1361         .         .    514      .    514         .         .     207     4.40
1970    50     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    54     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    12-    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    13     0   10000   0.00004   0.00004      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1971    14     3   10000   0.00028   0.00028      0     0      0   0.11103   0.49826      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1971    15    14    9997   0.00140   0.00140      3     0      3   0.03805   0.12449      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1971    16    60    9983   0.00599   0.00597     17     3     17   0.05795   0.15717      1      0      1   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1971    17   146    9923   0.01483   0.01472     77    11     74   0.07775   0.14903      3      1      3   0.13767   0.35125      0      0      0         .         .      0      0      0         .         .       0        .
1971    18   260    9777   0.02695   0.02659    223    22    209   0.06785   0.10649     14      1     13   0.04670   0.08453      1      0      1   0.11659   0.16455      0      0      0         .         .       0        .
1971    19   398    9517   0.04274   0.04185    483    59    447   0.09503   0.13118     36      5     34   0.08618   0.15343      2      0      2   0.08078   0.17766      0      0      0   0.00000   0.00000       0     4.00
1971    20   519    9119   0.05862   0.05695    881   120    786   0.12223   0.15323     95     11     88   0.07816   0.12700      7      1      7   0.05821   0.10201      1      0      1   0.19641   0.32347       0     4.00
1971    21   544    8600   0.06530   0.06323   1400   189   1185   0.13838   0.15911    215     22    197   0.07947   0.11304     19      2     17   0.06253   0.09958      1      0      1   0.00000   0.00000       0     4.14
1971    22   539    8056   0.06925   0.06693   1944   256   1540   0.15238   0.16638    404     37    363   0.07841   0.10207     41      5     38   0.09476   0.13477      3      0      3   0.06154   0.11428       0     4.06
1971    23   526    7517   0.07253   0.06999   2483   319   1823   0.16584   0.17524    660     50    582   0.06984   0.08600     78      6     70   0.06848   0.08996      8      1      8   0.10593   0.14712       1     4.06
1971    24   519    6990   0.07716   0.07430   3010   365   2030   0.17339   0.17997    980     72    852   0.07171   0.08407    128     11    114   0.07768   0.09833     14      2     14   0.08488   0.11790       2     4.12
1971    25   552    6471   0.08915   0.08534   3529   393   2184   0.17356   0.17989   1345     79   1145   0.06075   0.06907    200     15    174   0.07199   0.08528     26      4     26   0.11261   0.14535       3     4.13
1971    26   491    5919   0.08653   0.08294   4081   399   2343   0.16704   0.17032   1738    103   1459   0.06436   0.07088    279     17    238   0.06218   0.07339     40      4     40   0.08902   0.10830       7     4.18
1971    27   461    5428   0.08874   0.08497   4572   394   2435   0.15968   0.16188   2137    107   1755   0.05614   0.06074    382     23    324   0.06272   0.07081     58      6     58   0.08217   0.09847      11     4.20
1971    28   418    4967   0.08778   0.08409   5033   391   2502   0.15528   0.15612   2531    119   2042   0.05457   0.05820    489     28    408   0.06179   0.06867     81      9     81   0.09142   0.10726      17     4.21
1971    29   391    4549   0.08992   0.08605   5451   381   2529   0.15040   0.15070   2922    127   2314   0.05186   0.05471    608     28    499   0.05062   0.05563    109      8    109   0.06635   0.07480      26     4.24
1971    30   361    4158   0.09078   0.08684   5842   358   2539   0.14100   0.14108   3303    126   2569   0.04698   0.04910    734     35    598   0.05381   0.05793    137     12    137   0.07606   0.08570      34     4.25
1971    31   316    3797   0.08674   0.08314   6203   335   2542   0.13233   0.13182   3661    138   2801   0.04748   0.04916    860     37    689   0.05072   0.05440    171     11    171   0.05688   0.06311      46     4.27
1971    32   264    3481   0.07870   0.07572   6519   319   2523   0.12784   0.12644   3996    128   2998   0.04137   0.04268    998     37    789   0.04376   0.04630    209     15    209   0.06798   0.07393      57     4.27
1971    33   228    3217   0.07360   0.07099   6783   285   2467   0.11676   0.11543   4315    132   3189   0.04052   0.04149   1126     42    881   0.04526   0.04758    245     17    245   0.06358   0.06901      72     4.29
1971    34   201    2989   0.06974   0.06739   7011   246   2411   0.10320   0.10224   4600    126   3342   0.03691   0.03757   1258     39    971   0.03809   0.03980    287     14    287   0.04500   0.04803      89     4.31
1971    35   168    2788   0.06204   0.06017   7212   201   2366   0.08554   0.08494   4847    108   3463   0.03073   0.03114   1384     34   1058   0.03078   0.03185    326     20    326   0.05734   0.06031     103     4.32
1971    36   145    2620   0.05698   0.05540   7380   182   2333   0.07885   0.07822   5048     98   3556   0.02713   0.02745   1492     37   1132   0.03197   0.03282    359     19    359   0.04978   0.05235     122     4.34
1971    37   107    2475   0.04429   0.04333   7525   144   2295   0.06311   0.06261   5230     83   3641   0.02257   0.02276   1589     31   1193   0.02510   0.02565    397     16    397   0.03945   0.04097     141     4.36
1971    38   100    2367   0.04304   0.04214   7633   112   2259   0.04958   0.04945   5374     63   3702   0.01681   0.01692   1672     28   1245   0.02196   0.02227    427     15    427   0.03324   0.03431     157     4.37
1971    39    74    2268   0.03332   0.03277   7732    86   2247   0.03827   0.03817   5485     52   3751   0.01390   0.01396   1735     24   1280   0.01820   0.01840    455     13    455   0.02727   0.02798     172     4.38
1971    40    61    2193   0.02812   0.02773   7807    71   2235   0.03169   0.03162   5571     40   3784   0.01053   0.01058   1787     19   1309   0.01469   0.01481    479     11    479   0.02310   0.02356     185     4.39
1971    41    39    2133   0.01834   0.01818   7867    40   2226   0.01777   0.01777   5642     27   3815   0.00712   0.00713   1827     12   1329   0.00888   0.00893    498      6    498   0.01162   0.01176     196     4.39
1971    42    26    2094   0.01249   0.01242   7906    27   2225   0.01211   0.01211   5681     16   3827   0.00407   0.00408   1854      7   1345   0.00549   0.00551    510      6    510   0.01197   0.01205     202     4.40
1971    43    11    2068   0.00555   0.00554   7932    13   2224   0.00586   0.00585   5708     10   3838   0.00265   0.00266   1870      4   1353   0.00324   0.00325    517      3    517   0.00574   0.00576     208     4.40
1971    44    10    2056   0.00471   0.00470   7944     9   2222   0.00393   0.00393   5721      5   3841   0.00130   0.00130   1880      3   1359   0.00206   0.00207    522      4    522   0.00775   0.00777     211     4.40
1971    45     5    2047   0.00258   0.00258   7953     4   2223   0.00175   0.00175   5730      2   3845   0.00057   0.00057   1885      1   1361   0.00080   0.00080    524      1    524   0.00178   0.00178     215     4.41
1971    46     3    2041   0.00167   0.00167   7959     3   2225   0.00153   0.00153   5734      1   3847   0.00036   0.00036   1887      1   1362   0.00080   0.00080    525      1    525   0.00206   0.00206     216     4.41
1971    47     2    2038   0.00083   0.00083   7962     1   2225   0.00049   0.00049   5737      1   3849   0.00020   0.00020   1889      0   1362   0.00011   0.00011    527      0    527   0.00059   0.00059     217     4.41
1971    48     .    2036         .         .   7964     .   2225         .         .   5738      .   3849         .         .   1889      .   1363         .         .    527      .    527         .         .     217     4.41
1971    49     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    50     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    54     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1972    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1972    13     0   10000   0.00004   0.00004      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1972    14     2   10000   0.00022   0.00022      0     0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1972    15    18    9997   0.00179   0.00179      3     0      3   0.03508   0.15362      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1972    16    64    9980   0.00644   0.00642     20     2     20   0.04661   0.11831      0      0      0   0.28538   0.99595      0      0      0         .         .      0      0      0         .         .       0        .
1972    17   152    9915   0.01548   0.01536     85    12     82   0.07705   0.14329      3      0      2   0.04859   0.16444      0      0      0   0.00000   0.00000      0      0      0         .         .       0        .
1972    18   282    9763   0.02929   0.02887    237    30    222   0.08721   0.13653     14      2     14   0.09040   0.18233      1      1      1   0.33000   0.73331      0      0      0         .         .       0        .
1972    19   427    9481   0.04603   0.04500    519    67    474   0.10287   0.14189     45      5     42   0.07249   0.12653      3      0      3   0.07295   0.13874      1      0      1   0.00000   0.00000       0     4.00
1972    20   505    9055   0.05731   0.05572    945   130    833   0.12721   0.15582    112     14    104   0.08475   0.13229      9      1      8   0.06530   0.12030      1      1      1   0.38895   0.57547       0     4.00
1972    21   530    8550   0.06391   0.06193   1450   197   1208   0.14299   0.16270    242     25    220   0.08244   0.11460     22      4     20   0.11541   0.17653      2      0      2   0.04909   0.09642       1     4.29
1972    22   493    8021   0.06343   0.06148   1979   252   1541   0.15162   0.16349    438     39    391   0.07743   0.09856     47      5     42   0.08508   0.11909      5      1      5   0.13450   0.19603       1     4.13
1972    23   496    7528   0.06820   0.06595   2472   306   1782   0.16322   0.17192    690     48    604   0.06500   0.07891     86      8     75   0.08368   0.10569     10      2     10   0.14728   0.20348       2     4.17
1972    24   526    7031   0.07774   0.07483   2969   338   1972   0.16356   0.17137    997     70    863   0.07068   0.08163    134     11    115   0.07679   0.09656     18      2     18   0.09566   0.12452       4     4.21
1972    25   502    6505   0.08033   0.07723   3495   362   2160   0.16224   0.16751   1335     85   1131   0.06693   0.07512    204     15    175   0.07221   0.08665     30      5     30   0.12317   0.15467       6     4.21
1972    26   486    6003   0.08431   0.08090   3997   383   2301   0.16291   0.16654   1697    103   1408   0.06653   0.07315    289     19    244   0.06592   0.07727     45      4     45   0.07106   0.08607      11     4.24
1972    27   478    5517   0.09053   0.08661   4483   383   2403   0.15635   0.15943   2080    111   1688   0.06088   0.06579    392     25    328   0.06833   0.07725     64      4     64   0.05014   0.06014      15     4.23
1972    28   415    5039   0.08581   0.08228   4961   395   2498   0.15762   0.15823   2463    113   1960   0.05379   0.05766    503     26    414   0.05634   0.06227     89      8     89   0.08158   0.09341      18     4.21
1972    29   393    4625   0.08875   0.08498   5375   387   2517   0.15355   0.15373   2858    128   2242   0.05398   0.05710    616     31    501   0.05554   0.06094    115     11    115   0.08846   0.10023      27     4.23
1972    30   376    4232   0.09305   0.08891   5768   372   2523   0.14750   0.14761   3245    145   2501   0.05563   0.05816    744     37    599   0.05660   0.06172    145     13    145   0.07905   0.08911      38     4.26
1972    31   328    3855   0.08879   0.08501   6145   348   2527   0.13833   0.13777   3618    144   2728   0.05105   0.05295    889     42    707   0.05563   0.05965    182     13    182   0.06226   0.06946      51     4.28
1972    32   274    3528   0.08093   0.07778   6472   319   2507   0.12856   0.12741   3966    141   2932   0.04680   0.04822   1034     45    810   0.05207   0.05518    224     16    224   0.06306   0.06933      64     4.28
1972    33   246    3253   0.07848   0.07552   6747   294   2462   0.12062   0.11943   4285    137   3110   0.04309   0.04417   1175     44    906   0.04584   0.04820    269     17    269   0.05938   0.06420      79     4.30
1972    34   210    3008   0.07239   0.06987   6992   254   2413   0.10636   0.10538   4579    117   3266   0.03520   0.03594   1313     43   1000   0.04135   0.04289    313     18    313   0.05499   0.05876      97     4.31
1972    35   174    2797   0.06438   0.06237   7203   212   2369   0.09040   0.08967   4833    102   3403   0.02959   0.03007   1430     38   1074   0.03400   0.03503    356     19    356   0.05157   0.05430     115     4.32
1972    36   146    2623   0.05709   0.05551   7377   173   2331   0.07484   0.07439   5046    101   3513   0.02854   0.02883   1532     33   1139   0.02822   0.02906    393     21    393   0.05023   0.05235     134     4.34
1972    37   119    2477   0.04931   0.04812   7523   153   2303   0.06685   0.06636   5219     86   3586   0.02387   0.02410   1634     33   1207   0.02672   0.02731    426     20    426   0.04579   0.04756     155     4.36
1972    38   103    2358   0.04476   0.04378   7642   124   2270   0.05503   0.05477   5372     70   3652   0.01902   0.01916   1720     30   1261   0.02366   0.02403    459     15    459   0.03262   0.03369     175     4.38
1972    39    78    2255   0.03522   0.03461   7745    96   2249   0.04292   0.04275   5497     50   3706   0.01353   0.01361   1790     23   1300   0.01738   0.01756    490     15    490   0.03017   0.03087     191     4.39
1972    40    57    2177   0.02669   0.02634   7823    69   2231   0.03092   0.03084   5593     39   3752   0.01031   0.01035   1841     18   1328   0.01371   0.01381    513     12    513   0.02386   0.02429     206     4.40
1972    41    37    2119   0.01761   0.01746   7881    50   2219   0.02239   0.02233   5661     27   3782   0.00709   0.00711   1879     10   1349   0.00769   0.00774    531      9    531   0.01733   0.01750     218     4.41
