Sweden, Conditional fertility rates by calendar year, age and birth order
Last modified: 14/04/2023
Year  Age       m1x       m2x       m3x       m4x      m5px
1970   12-  0.00000         .         .         .         .
1970   13   0.00000         .         .         .         .
1970   14   0.00034   0.00000         .         .         .
1970   15   0.00270   0.00000         .         .         .
1970   16   0.01284   0.02038   0.00000         .         .
1970   17   0.02996   0.02828   0.02078         .         .
1970   18   0.05018   0.05732   0.02323   0.17752         .
1970   19   0.06722   0.09127   0.05650   0.00000         .
1970   20   0.08332   0.12365   0.05199   0.01882         .
1970   21   0.09472   0.16029   0.06088   0.04044   0.10291
1970   22   0.11234   0.17243   0.06869   0.07223   0.09394
1970   23   0.13384   0.18073   0.06852   0.06198   0.09524
1970   24   0.14587   0.18188   0.07392   0.06778   0.11385
1970   25   0.16049   0.18647   0.06828   0.06674   0.06735
1970   26   0.16399   0.19524   0.06987   0.06508   0.08952
1970   27   0.15434   0.20498   0.06599   0.05737   0.08239
1970   28   0.13455   0.20076   0.06516   0.05050   0.08258
1970   29   0.11872   0.18626   0.06224   0.05390   0.06647
1970   30   0.10683   0.17807   0.06220   0.04768   0.05579
1970   31   0.08215   0.15106   0.05438   0.04251   0.06246
1970   32   0.07052   0.13101   0.05162   0.04285   0.04875
1970   33   0.05487   0.10008   0.04589   0.03716   0.04355
1970   34   0.04563   0.08353   0.04364   0.03308   0.04083
1970   35   0.04271   0.06257   0.03213   0.02839   0.04810
1970   36   0.03705   0.04797   0.02804   0.02990   0.03636
1970   37   0.02687   0.03818   0.02125   0.02214   0.03250
1970   38   0.01927   0.02723   0.01734   0.01830   0.03229
1970   39   0.01509   0.01737   0.01240   0.01349   0.02933
1970   40   0.01084   0.01231   0.00964   0.00964   0.02075
1970   41   0.00574   0.00870   0.00575   0.00813   0.01809
1970   42   0.00522   0.00614   0.00367   0.00520   0.01150
1970   43   0.00172   0.00360   0.00210   0.00312   0.00859
1970   44   0.00136   0.00163   0.00100   0.00220   0.00542
1970   45   0.00070   0.00065   0.00037   0.00173   0.00341
1970   46   0.00044   0.00080   0.00031   0.00000   0.00144
1970   47   0.00011   0.00035   0.00019   0.00034   0.00016
1970   48   0.00020   0.00000   0.00000   0.00044   0.00030
