Sweden, Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 14/04/2023
Year    ARDY   Cohort       Exposure
1896     32     1864        35123.00
1896     33     1863        34364.90
1896     34     1862        33336.59
1896     35     1861        31484.28
1896     36     1860        33514.15
1896     37     1859        33593.36
1896     38     1858        32903.25
1896     39     1857        30072.98
1896     40     1856        28744.42
1896     41     1855        28298.00
1896     42     1854        30222.03
1896     43     1853        27376.90
1896     44     1852        25614.65
1896     45     1851        26582.66
1896     46     1850        26771.26
1896     47     1849        27606.33
1896     48     1848        25592.23
1896     49     1847        23939.60
1896     50     1846        23105.52
1896     51     1845        24663.33
1896     52     1844        25528.50
1896     53     1843        23917.67
1896     54     1842        24278.83
1896     55     1841        22732.67
1897     12     1885        25708.10
1897     13     1884        51425.88
1897     14     1883        48875.53
1897     15     1882        48149.17
1897     16     1881        46658.52
1897     17     1880        46202.54
1897     18     1879        46748.55
1897     19     1878        43717.21
1897     20     1877        43979.18
1897     21     1876        41270.39
1897     22     1875        40223.80
1897     23     1874        38126.23
1897     24     1873        37190.52
1897     25     1872        35410.03
1897     26     1871        35707.88
1897     27     1870        33018.64
1897     28     1869        31951.02
1897     29     1868        28996.89
1897     30     1867        32193.26
1897     31     1866        34798.26
1897     32     1865        34254.34
1897     33     1864        34878.22
1897     34     1863        34126.19
1897     35     1862        33110.59
1897     36     1861        31252.15
1897     37     1860        33283.25
1897     38     1859        33333.87
1897     39     1858        32659.25
1897     40     1857        29830.94
1897     41     1856        28529.43
1897     42     1855        28082.04
1897     43     1854        30004.60
1897     44     1853        27141.41
1897     45     1852        25416.56
1897     46     1851        26378.36
1897     47     1850        26542.85
1897     48     1849        27387.19
1897     49     1848        25364.59
1897     50     1847        23714.33
1897     51     1846        22879.17
1897     52     1845        24415.33
1897     53     1844        25231.50
1897     54     1843        23638.50
1897     55     1842        23998.83
1898     12     1886        26693.17
1898     13     1885        51318.50
1898     14     1884        51191.70
1898     15     1883        48586.74
1898     16     1882        47703.66
1898     17     1881        46122.11
1898     18     1880        45571.94
1898     19     1879        46080.62
1898     20     1878        43076.51
1898     21     1877        43346.52
1898     22     1876        40699.39
1898     23     1875        39752.93
1898     24     1874        37701.82
1898     25     1873        36765.86
1898     26     1872        35078.13
1898     27     1871        35386.49
1898     28     1870        32767.15
1898     29     1869        31699.02
1898     30     1868        28793.30
1898     31     1867        31959.95
1898     32     1866        34564.08
1898     33     1865        34037.06
1898     34     1864        34646.82
1898     35     1863        33907.14
1898     36     1862        32907.17
1898     37     1861        31027.42
1898     38     1860        33053.66
1898     39     1859        33083.37
1898     40     1858        32417.25
1898     41     1857        29605.70
1898     42     1856        28323.93
1898     43     1855        27853.39
1898     44     1854        29765.14
1898     45     1853        26913.81
1898     46     1852        25211.96
1898     47     1851        26185.24
1898     48     1850        26312.92
1898     49     1849        27138.08
1898     50     1848        25125.42
1898     51     1847        23469.50
1898     52     1846        22662.33
1898     53     1845        24156.67
1898     54     1844        24938.83
1898     55     1843        23381.50
1899     12     1887        26930.69
1899     13     1886        52424.98
1899     14     1885        51072.00
1899     15     1884        50838.16
1899     16     1883        48140.83
1899     17     1882        47106.37
1899     18     1881        45499.40
1899     19     1880        44884.70
1899     20     1879        45377.96
1899     21     1878        42437.25
1899     22     1877        42744.52
1899     23     1876        40181.58
1899     24     1875        39328.44
1899     25     1874        37283.31
1899     26     1873        36376.83
1899     27     1872        34755.16
1899     28     1871        35112.78
1899     29     1870        32535.86
1899     30     1869        31440.02
1899     31     1868        28571.24
1899     32     1867        31725.26
1899     33     1866        34336.49
1899     34     1865        33824.89
1899     35     1864        34374.78
1899     36     1863        33654.79
1899     37     1862        32676.99
1899     38     1861        30797.05
1899     39     1860        32784.48
1899     40     1859        32820.35
1899     41     1858        32157.72
1899     42     1857        29376.52
1899     43     1856        28102.41
1899     44     1855        27611.42
1899     45     1854        29500.73
1899     46     1853        26690.86
1899     47     1852        24991.10
1899     48     1851        25954.09
1899     49     1850        26054.02
1899     50     1849        26880.55
1899     51     1848        24861.33
1899     52     1847        23218.00
1899     53     1846        22396.33
1899     54     1845        23860.83
1899     55     1844        24613.33
1900     12     1888        26604.69
1900     13     1887        53286.52
1900     14     1886        52227.89
1900     15     1885        50736.50
1900     16     1884        50305.34
1900     17     1883        47447.84
1900     18     1882        46267.62
1900     19     1881        44633.36
1900     20     1880        43990.38
1900     21     1879        44538.25
1900     22     1878        41739.71
1900     23     1877        42112.19
1900     24     1876        39590.97
1900     25     1875        38822.85
1900     26     1874        36827.88
1900     27     1873        35991.39
1900     28     1872        34493.00
1900     29     1871        34802.69
1900     30     1870        32340.53
1900     31     1869        31322.50
1900     32     1868        28481.34
1900     33     1867        31508.79
1900     34     1866        34137.85
1900     35     1865        33678.19
1900     36     1864        34162.14
1900     37     1863        33479.05
1900     38     1862        32458.21
1900     39     1861        30612.29
1900     40     1860        32541.34
1900     41     1859        32621.43
1900     42     1858        31892.24
1900     43     1857        29162.93
1900     44     1856        27864.42
1900     45     1855        27444.56
1900     46     1854        29243.10
1900     47     1853        26481.15
1900     48     1852        24773.02
1900     49     1851        25657.26
1900     50     1850        25828.85
1900     51     1849        26579.83
1900     52     1848        24628.67
1900     53     1847        22957.67
1900     54     1846        22109.33
1900     55     1845        23520.83
1901     12     1889        25844.46
1901     13     1888        52302.52
1901     14     1887        53029.26
1901     15     1886        51900.47
1901     16     1885        50215.99
1901     17     1884        49565.02
1901     18     1883        46565.37
1901     19     1882        45319.50
1901     20     1881        43696.38
1901     21     1880        43078.62
1901     22     1879        43686.93
1901     23     1878        41074.18
1901     24     1877        41541.18
1901     25     1876        39003.60
1901     26     1875        38313.88
1901     27     1874        36403.16
1901     28     1873        35637.09
1901     29     1872        34244.88
1901     30     1871        34494.29
1901     31     1870        32127.17
1901     32     1869        31205.52
1901     33     1868        28371.40
1901     34     1867        31300.97
1901     35     1866        33941.63
1901     36     1865        33514.74
1901     37     1864        33990.85
1901     38     1863        33310.40
1901     39     1862        32264.08
1901     40     1861        30414.85
1901     41     1860        32324.67
1901     42     1859        32423.36
1901     43     1858        31633.73
1901     44     1857        28954.45
1901     45     1856        27631.92
1901     46     1855        27288.52
1901     47     1854        28998.17
1901     48     1853        26272.84
1901     49     1852        24549.98
1901     50     1851        25365.12
1901     51     1850        25612.00
1901     52     1849        26285.00
1901     53     1848        24408.33
1901     54     1847        22688.33
1901     55     1846        21836.83
1902     12     1890        26210.83
1902     13     1889        50765.38
1902     14     1888        51994.46
1902     15     1887        52578.36
1902     16     1886        51156.31
1902     17     1885        49337.99
1902     18     1884        48515.65
1902     19     1883        45501.95
1902     20     1882        44313.75
1902     21     1881        42697.42
1902     22     1880        42178.80
1902     23     1879        42800.65
1902     24     1878        40376.79
1902     25     1877        40863.57
1902     26     1876        38378.52
1902     27     1875        37789.16
1902     28     1874        35954.11
1902     29     1873        35224.91
1902     30     1872        33886.40
1902     31     1871        34146.88
1902     32     1870        31837.71
1902     33     1869        30912.53
1902     34     1868        28105.04
1902     35     1867        31040.71
1902     36     1866        33653.24
1902     37     1865        33246.16
1902     38     1864        33719.78
1902     39     1863        33027.15
1902     40     1862        32020.03
1902     41     1861        30154.01
1902     42     1860        32074.10
1902     43     1859        32134.84
1902     44     1858        31366.22
1902     45     1857        28703.61
1902     46     1856        27379.40
1902     47     1855        27061.42
1902     48     1854        28738.18
1902     49     1853        26034.50
1902     50     1852        24295.60
1902     51     1851        25109.53
1902     52     1850        25348.33
1902     53     1849        25987.67
1902     54     1848        24109.50
1902     55     1847        22415.83
1903     12     1891        26958.05
1903     13     1890        51944.63
1903     14     1889        50441.14
1903     15     1888        51535.32
1903     16     1887        51846.34
1903     17     1886        50156.89
1903     18     1885        48229.99
1903     19     1884        47308.87
1903     20     1883        44403.08
1903     21     1882        43243.81
1903     22     1881        41690.81
1903     23     1880        41273.89
1903     24     1879        41887.35
1903     25     1878        39641.14
1903     26     1877        40116.41
1903     27     1876        37738.90
1903     28     1875        37242.57
1903     29     1874        35501.10
1903     30     1873        34773.25
1903     31     1872        33499.45
1903     32     1871        33758.45
1903     33     1870        31522.38
1903     34     1869        30609.53
1903     35     1868        27853.39
1903     36     1867        30772.81
1903     37     1866        33329.58
1903     38     1865        32970.68
1903     39     1864        33420.14
1903     40     1863        32722.64
1903     41     1862        31762.53
1903     42     1861        29893.36
1903     43     1860        31814.60
1903     44     1859        31843.85
1903     45     1858        31093.72
1903     46     1857        28449.99
1903     47     1856        27121.92
1903     48     1855        26830.49
1903     49     1854        28474.19
1903     50     1853        25781.52
1903     51     1852        24033.23
1903     52     1851        24835.99
1903     53     1850        25059.00
1903     54     1849        25671.67
1903     55     1848        23789.33
1904     12     1892        26107.16
1904     13     1891        52584.04
1904     14     1890        51653.44
1904     15     1889        50009.73
1904     16     1888        50897.83
1904     17     1887        51004.41
1904     18     1886        49174.57
1904     19     1885        47225.99
1904     20     1884        46336.05
1904     21     1883        43537.75
1904     22     1882        42396.23
1904     23     1881        40958.90
1904     24     1880        40586.62
1904     25     1879        41220.33
1904     26     1878        39079.65
1904     27     1877        39594.98
1904     28     1876        37276.25
1904     29     1875        36830.94
1904     30     1874        35143.22
1904     31     1873        34429.83
1904     32     1872        33188.00
1904     33     1871        33446.50
1904     34     1870        31255.74
1904     35     1869        30344.02
1904     36     1868        27644.07
1904     37     1867        30520.01
1904     38     1866        33042.77
1904     39     1865        32714.34
1904     40     1864        33130.02
1904     41     1863        32451.04
1904     42     1862        31514.57
1904     43     1861        29641.68
1904     44     1860        31556.11
1904     45     1859        31571.86
1904     46     1858        30834.25
1904     47     1857        28206.94
1904     48     1856        26872.91
1904     49     1855        26593.87
1904     50     1854        28200.73
1904     51     1853        25531.96
1904     52     1852        23781.92
1904     53     1851        24563.54
1904     54     1850        24763.83
1904     55     1849        25376.67
1905     12     1893        26479.59
1905     13     1892        51124.13
1905     14     1891        52296.94
1905     15     1890        51217.17
1905     16     1889        49401.43
1905     17     1888        50078.15
1905     18     1887        50066.52
1905     19     1886        48221.87
1905     20     1885        46309.99
1905     21     1884        45548.81
1905     22     1883        42818.72
1905     23     1882        41712.58
1905     24     1881        40370.35
1905     25     1880        40016.87
1905     26     1879        40717.80
1905     27     1878        38673.29
