Ukraine, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 13/11/2015
Year   Age   Cohort      Exposure
1961    44    1916      113190.96
1961    45    1916      112428.18
1961    45    1915      133770.42
1961    46    1915      133560.94
1961    46    1914      183857.52
1961    47    1914      184851.09
1961    47    1913      173665.26
1961    48    1913      173496.94
1961    48    1912      192576.28
1961    49    1912      193374.64
1961    49    1911      155024.02
1961    50    1911      155672.02
1961    50    1910      191841.99
1961    51    1910      190872.35
1961    51    1909      144833.08
1961    52    1909      146836.34
1961    52    1908      163118.09
1961    53    1908      161940.20
1961    53    1907      140376.75
1961    54    1907      141931.10
1961    54    1906      145183.73
1961    55    1906      145335.58
1961    55    1905      135270.41
1962    12    1950      193202.45
1962    12    1949      196353.70
1962    13    1949      197426.96
1962    13    1948      185187.65
1962    14    1948      184028.14
1962    14    1947      153496.12
1962    15    1947      153837.96
1962    15    1946      159482.84
1962    16    1946      159034.79
1962    16    1945      104633.46
1962    17    1945      104267.08
1962    17    1944      122296.73
1962    18    1944      122282.96
1962    18    1943      115759.34
1962    19    1943      115406.76
1962    19    1942      146282.45
1962    20    1942      145912.99
1962    20    1941      190877.26
1962    21    1941      190984.95
1962    21    1940      211538.89
1962    22    1940      210218.09
1962    22    1939      223490.51
1962    23    1939      224988.99
1962    23    1938      252266.22
1962    24    1938      251062.68
1962    24    1937      247509.10
1962    25    1937      248651.23
1962    25    1936      216813.30
1962    26    1936      215971.42
1962    26    1935      178090.70
1962    27    1935      178161.54
1962    27    1934      144019.16
1962    28    1934      143990.12
1962    28    1933      130238.93
1962    29    1933      129473.68
1962    29    1932      163322.49
1962    30    1932      163387.96
1962    30    1931      162497.60
1962    31    1931      162415.84
1962    31    1930      216137.78
1962    32    1930      215470.47
1962    32    1929      200341.60
1962    33    1929      201630.11
1962    33    1928      236296.68
1962    34    1928      234756.98
1962    34    1927      203256.16
1962    35    1927      204830.43
1962    35    1926      219842.78
1962    36    1926      219182.26
1962    36    1925      205627.58
1962    37    1925      206002.73
1962    37    1924      206593.23
1962    38    1924      207253.86
1962    38    1923      190488.08
1962    39    1923      190271.74
1962    39    1922      178139.36
1962    40    1922      178283.94
1962    40    1921      147262.13
1962    41    1921      147781.90
1962    41    1920      144354.86
1962    42    1920      143093.71
1962    42    1919      130896.33
1962    43    1919      131848.71
1962    43    1918      150611.30
1962    44    1918      149533.95
1962    44    1917       93041.62
1962    45    1917       93405.66
1962    45    1916      112309.41
1962    46    1916      111539.13
1962    46    1915      133410.95
1962    47    1915      133214.91
1962    47    1914      184661.56
1962    48    1914      185624.49
1962    48    1913      173260.20
1962    49    1913      173061.77
1962    49    1912      193151.93
1962    50    1912      193880.44
1962    50    1911      155373.04
1962    51    1911      156001.21
1962    51    1910      190623.08
1962    52    1910      189639.30
1962    52    1909      146547.90
1962    53    1909      148482.69
1962    53    1908      161679.86
1962    54    1908      160489.38
1962    54    1907      141660.01
1962    55    1907      143121.55
1962    55    1906      144999.27
1963    12    1951      188041.68
1963    12    1950      193171.81
1963    13    1950      192506.56
1963    13    1949      197396.36
1963    14    1949      198457.82
1963    14    1948      183999.51
1963    15    1948      182829.00
1963    15    1947      153810.13
1963    16    1947      154148.75
1963    16    1946      159008.89
1963    17    1946      158559.35
1963    17    1945      104243.41
1963    18    1945      103876.55
1963    18    1944      122254.29
1963    19    1944      122247.88
1963    19    1943      115378.93
1963    20    1943      115023.80
1963    20    1942      145865.85
1963    21    1942      145499.81
1963    21    1941      190933.78
1963    22    1941      191044.19
1963    22    1940      210147.60
1963    23    1940      208828.29
1963    23    1939      224918.35
1963    24    1939      226429.77
1963    24    1938      250985.78
1963    25    1938      249782.24
1963    25    1937      248562.76
1963    26    1937      249717.36
1963    26    1936      215898.41
1963    27    1936      215075.21
1963    27    1935      178099.11
1963    28    1935      178173.59
1963    28    1934      143935.13
1963    29    1934      143912.76
1963    29    1933      129427.48
1963    30    1933      128650.72
1963    30    1932      163314.83
1963    31    1932      163378.87
1963    31    1931      162348.29
1963    32    1931      162261.70
1963    32    1930      215368.76
1963    33    1930      214705.15
1963    33    1929      201540.64
1963    34    1929      202848.56
1963    34    1928      234662.86
1963    35    1928      233094.30
1963    35    1927      204716.66
1963    36    1927      206257.98
1963    36    1926      219065.43
1963    37    1926      218401.91
1963    37    1925      205883.00
1963    38    1925      206257.79
1963    38    1924      207126.31
1963    39    1924      207795.03
1963    39    1923      190158.95
1963    40    1923      189927.29
1963    40    1922      178148.64
1963    41    1922      178303.36
1963    41    1921      147678.43
1963    42    1921      148208.61
1963    42    1920      142965.20
1963    43    1920      141688.89
1963    43    1919      131728.16
1963    44    1919      132686.98
1963    44    1918      149413.47
1963    45    1918      148309.21
1963    45    1917       93281.55
1963    46    1917       93618.96
1963    46    1916      111422.67
1963    47    1916      110643.54
1963    47    1915      133065.20
1963    48    1915      132847.92
1963    48    1914      185409.20
1963    49    1914      186362.27
1963    49    1913      172830.49
1963    50    1913      172587.97
1963    50    1912      193595.60
1963    51    1912      194329.80
1963    51    1911      155756.71
1963    52    1911      156374.72
1963    52    1910      189324.95
1963    53    1910      188284.19
1963    53    1909      148196.12
1963    54    1909      150123.11
1963    54    1908      160217.33
1963    55    1908      158966.82
1963    55    1907      142786.01
1964    12    1952      191379.00
1964    12    1951      188012.98
1964    13    1951      188251.03
1964    13    1950      192477.95
1964    14    1950      191824.03
1964    14    1949      198425.19
1964    15    1949      199498.53
1964    15    1948      182801.88
1964    16    1948      181639.17
1964    16    1947      154121.58
1964    17    1947      154464.44
1964    17    1946      158534.26
1964    18    1946      158083.43
1964    18    1945      103851.24
1964    19    1945      103479.05
1964    19    1944      122221.90
1964    20    1944      122206.11
1964    20    1943      114987.89
1964    21    1943      114634.08
1964    21    1942      145462.45
1964    22    1942      145103.39
1964    22    1941      190988.33
1964    23    1941      191103.31
1964    23    1940      208765.38
1964    24    1940      207457.58
1964    24    1939      226363.90
1964    25    1939      227879.12
1964    25    1938      249702.87
1964    26    1938      248507.78
1964    26    1937      249641.42
1964    27    1937      250801.75
1964    27    1936      215002.35
1964    28    1936      214176.97
1964    28    1935      178111.87
1964    29    1935      178190.90
1964    29    1934      143862.69
1964    30    1934      143837.12
1964    30    1933      128592.60
1964    31    1933      127833.68
1964    31    1932      163325.02
1964    32    1932      163400.30
1964    32    1931      162178.70
1964    33    1931      162091.55
1964    33    1930      214619.95
1964    34    1930      213970.39
1964    34    1929      202759.76
1964    35    1929      204062.16
1964    35    1928      232981.98
1964    36    1928      231414.65
1964    36    1927      206146.77
1964    37    1927      207699.45
1964    37    1926      218286.78
1964    38    1926      217629.35
1964    38    1925      206139.34
1964    39    1925      206533.94
1964    39    1924      207680.05
1964    40    1924      208336.08
1964    40    1923      189788.71
1964    41    1923      189552.88
1964    41    1922      178196.26
1964    42    1922      178334.40
1964    42    1921      148075.10
1964    43    1921      148563.24
1964    43    1920      141561.76
1964    44    1920      140280.76
1964    44    1919      132566.18
1964    45    1919      133499.23
1964    45    1918      148163.21
1964    46    1918      147048.92
1964    46    1917       93501.67
1964    47    1917       93852.04
1964    47    1916      110522.46
1964    48    1916      109725.24
1964    48    1915      132683.50
1964    49    1915      132448.51
1964    49    1914      186147.99
1964    50    1914      187048.90
1964    50    1913      172308.00
1964    51    1913      172068.75
1964    51    1912      194097.80
1964    52    1912      194822.32
1964    52    1911      156069.23
1964    53    1911      156635.42
1964    53    1910      187976.07
1964    54    1910      186940.49
1964    54    1909      149829.52
1964    55    1909      151720.47
1964    55    1908      158654.05
1965    12    1953      186126.44
1965    12    1952      191353.97
1965    13    1952      190897.40
1965    13    1951      188227.09
1965    14    1951      188469.49
1965    14    1950      191798.51
1965    15    1950      191150.44
1965    15    1949      199471.68
1965    16    1949      200546.43
1965    16    1948      181611.51
1965    17    1948      180444.13
1965    17    1947      154437.68
1965    18    1947      154772.86
1965    18    1946      158053.28
1965    19    1946      157594.34
1965    19    1945      103452.09
1965    20    1945      103073.46
1965    20    1944      122174.33
1965    21    1944      122160.76
1965    21    1943      114605.10
1965    22    1943      114255.33
1965    22    1942      145064.78
1965    23    1942      144706.93
1965    23    1941      191051.53
1965    24    1941      191176.92
1965    24    1940      207401.46
1965    25    1940      206098.26
1965    25    1939      227810.97
1965    26    1939      229329.88
1965    26    1938      248436.34
1965    27    1938      247247.44
1965    27    1937      250724.00
1965    28    1937      251886.35
1965    28    1936      214105.70
1965    29    1936      213282.14
1965    29    1935      178130.79
1965    30    1935      178199.52
1965    30    1934      143779.03
1965    31    1934      143749.93
1965    31    1933      127790.39
1965    32    1933      127020.07
1965    32    1932      163332.42
1965    33    1932      163405.04
1965    33    1931      162020.40
1965    34    1931      161942.62
1965    34    1930      213885.35
1965    35    1930      213217.10
1965    35    1929      203960.92
1965    36    1929      205249.05
1965    36    1928      231308.64
1965    37    1928      229736.30
1965    37    1927      207585.37
1965    38    1927      209114.32
1965    38    1926      217508.58
1965    39    1926      216833.77
1965    39    1925      206422.42
1965    40    1925      206774.00
1965    40    1924      208187.33
1965    41    1924      208820.11
1965    41    1923      189433.57
1965    42    1923      189176.05
1965    42    1922      178189.93
1965    43    1922      178283.94
1965    43    1921      148423.58
1965    44    1921      148902.29
1965    44    1920      140152.68
1965    45    1920      138841.43
1965    45    1919      133351.86
1965    46    1919      134262.21
1965    46    1918      146912.67
1965    47    1918      145776.54
1965    47    1917       93721.22
1965    48    1917       94024.50
1965    48    1916      109585.45
1965    49    1916      108767.91
1965    49    1915      132283.50
1965    50    1915      132002.07
1965    50    1914      186786.15
1965    51    1914      187679.06
1965    51    1913      171834.27
1965    52    1913      171540.35
1965    52    1912      194514.73
1965    53    1912      195124.26
1965    53    1911      156321.74
1965    54    1911      156848.56
1965    54    1910      186623.75
1965    55    1910      185507.80
1965    55    1909      151377.71
1966    12    1954      197618.86
1966    12    1953      186100.24
1966    13    1953      186105.00
1966    13    1952      190874.03
1966    14    1952      190410.13
1966    14    1951      188442.39
1966    15    1951      188670.54
1966    15    1950      191123.98
1966    16    1950      190462.66
1966    16    1949      200514.29
1966    17    1949      201577.95
1966    17    1948      180413.90
1966    18    1948      179238.31
1966    18    1947      154740.80
1966    19    1947      155074.57
1966    19    1946      157564.87
1966    20    1946      157107.03
1966    20    1945      103043.57
1966    21    1945      102666.99
1966    21    1944      122133.50
1966    22    1944      122123.02
1966    22    1943      114225.49
