Ukraine, Census-based period fertility tables, birth orders 1 to 5+
Last modified: 13/11/2015
Year     x       w0x       m1x       q1x     l0x    b1x     L0x   Sb1x       w1x       m2x       q2x    l1x    b2x     L1x   Sb2x       w2x       m3x       q3x    l2x    b3x     L2x   Sb3x       w3x       m4x       q4x    l3x    b4x     L3x   Sb4x       w4x      m5px      q5px    l4x   b5px     L4x  Sb5px
1979    22   0.46034   0.26291   0.23236    4873   1132    4307   5127   0.44878   0.09910   0.09442   4441    475    4798    686   0.08335   0.05553   0.05403    651     47     843     36   0.00667   0.08216   0.07892     33      4      50      2   0.00086   0.04417   0.04322      2      0       3      0
1979    23   0.36242   0.25757   0.22818    3741    854    3314   6259   0.49752   0.10484   0.09962   5098    553    5271   1162   0.12633   0.05159   0.05030   1079     67    1306     82   0.01195   0.08461   0.08118     76      8     100      6   0.00178   0.08419   0.08079      6      1       9      0
1979    24   0.28504   0.23564   0.21080    2887    609    2583   7113   0.51761   0.11521   0.10894   5399    623    5409   1714   0.17596   0.04798   0.04686   1564     87    1822    150   0.01830   0.08768   0.08399    135     15     166     15   0.00310   0.11040   0.10463     15      2      20      1
1979    25   0.23057   0.21918   0.19753    2278    450    2053   7722   0.51509   0.12240   0.11534   5384    649    5299   2337   0.22480   0.04320   0.04229   2100    102    2366    237   0.02489   0.08036   0.07725    208     20     244     29   0.00465   0.12920   0.12136     29      5      37      3
1979    26   0.19192   0.18998   0.17350    1828    317    1670   8172   0.49253   0.12525   0.11787   5186    631    5039   2986   0.27540   0.03812   0.03741   2647    111    2903    339   0.03331   0.06937   0.06704    291     23     330     49   0.00684   0.13413   0.12570     49      8      59      8
1979    27   0.16232   0.16761   0.15465    1511    234    1394   8489   0.45729   0.13252   0.12429   4872    621    4686   3617   0.32689   0.03748   0.03679   3167    128    3411    450   0.04370   0.06819   0.06594    378     29     424     72   0.00980   0.13890   0.12988     72     12      84     16
1979    28   0.14205   0.14730   0.13719    1277    175    1190   8723   0.42254   0.12748   0.11984   4485    549    4303   4238   0.36902   0.03362   0.03306   3660    130    3868    578   0.05351   0.05994   0.05819    477     31     524    101   0.01288   0.14600   0.13607    101     17     115     28
1979    29   0.12518   0.12753   0.11988    1102    132    1036   8898   0.38986   0.11712   0.11064   4111    463    3950   4787   0.40514   0.03049   0.03004   4079    129    4245    708   0.06344   0.05364   0.05224    576     33     622    132   0.01638   0.12147   0.11452    132     18     147     44
1979    30   0.11293   0.12173   0.11475     970    111     914   9030   0.36407   0.11355   0.10745   3781    413    3633   5249   0.43094   0.02939   0.02897   4412    134    4551    837   0.07240   0.04913   0.04795    672     35     720    165   0.01967   0.14102   0.13173    165     26     182     62
1979    31   0.10548   0.09805   0.09347     859     80     819   9141   0.34261   0.08611   0.08256   3479    291    3376   5662   0.44776   0.02154   0.02131   4691    103    4784    971   0.08032   0.03801   0.03730    770     31     806    201   0.02384   0.10093   0.09608    201     22     215     88
1979    32   0.09722   0.09439   0.09014     778     70     743   9222   0.31913   0.08344   0.08010   3269    265    3173   5953   0.46531   0.02187   0.02164   4878    108    4956   1074   0.09010   0.03680   0.03614    843     32     880    231   0.02823   0.11235   0.10637    231     28     247    110
1979    33   0.09164   0.07009   0.06772     708     48     684   9292   0.29820   0.06260   0.06070   3074    188    3005   6217   0.47396   0.01835   0.01818   5035     93    5082   1183   0.10235   0.02665   0.02630    919     25     952    264   0.03385   0.09010   0.08622    264     25     276    137
1979    34   0.08552   0.06276   0.06085     660     40     640   9340   0.26916   0.05150   0.05021   2934    148    2881   6405   0.48226   0.01627   0.01614   5130     84    5162   1276   0.11888   0.02882   0.02841    987     29    1014    289   0.04419   0.08643   0.08285    289     26     303    162
1979    35   0.08072   0.05795   0.05632     620     35     603   9380   0.24557   0.04566   0.04464   2826    127    2780   6554   0.49152   0.01509   0.01498   5194     79    5218   1360   0.13155   0.02577   0.02544   1041     27    1067    318   0.05063   0.08587   0.08233    318     28     332    188
1979    36   0.07912   0.04578   0.04476     585     26     572   9415   0.23826   0.03231   0.03180   2734     87    2704   6681   0.49429   0.01100   0.01094   5242     58    5257   1439   0.13607   0.01922   0.01904   1093     21    1111    346   0.05227   0.07275   0.07020    346     26     356    217
1979    37   0.07707   0.03533   0.03472     559     19     549   9441   0.23837   0.02691   0.02656   2673     71    2647   6768   0.49442   0.00929   0.00925   5272     49    5283   1496   0.13693   0.01579   0.01567   1129     18    1145    367   0.05322   0.06030   0.05854    367     23     376    243
1979    38   0.07840   0.02787   0.02749     540     15     532   9460   0.23850   0.01921   0.01903   2621     50    2604   6839   0.48909   0.00701   0.00699   5294     37    5300   1546   0.13898   0.01252   0.01244   1160     15    1171    385   0.05502   0.05393   0.05251    385     21     393    265
1979    39   0.08040   0.02099   0.02077     525     11     519   9475   0.23890   0.01410   0.01400   2586     36    2573   6889   0.48412   0.00529   0.00527   5307     28    5311   1583   0.13981   0.00915   0.00911   1183     11    1191    400   0.05677   0.04563   0.04461    400     19     405    287
1979    40   0.08191   0.01604   0.01592     514      8     510   9486   0.24086   0.00971   0.00966   2561     25    2552   6926   0.48081   0.00411   0.00410   5315     22    5316   1611   0.13880   0.00759   0.00756   1200      9    1206    411   0.05762   0.03701   0.03634    411     15     415    305
1979    41   0.08374   0.01081   0.01075     506      5     503   9494   0.23989   0.00603   0.00601   2544     15    2539   6950   0.47587   0.00267   0.00267   5318     14    5318   1633   0.14050   0.00492   0.00491   1213      6    1217    420   0.06000   0.02732   0.02695    420     12     423    320
1979    42   0.08700   0.00758   0.00755     500      4     498   9500   0.23370   0.00400   0.00400   2534     10    2531   6966   0.46733   0.00180   0.00180   5319     10    5319   1647   0.14616   0.00355   0.00355   1221      4    1223    426   0.06580   0.01928   0.01909    426      8     428    332
1979    43   0.09197   0.00395   0.00394     497      2     496   9503   0.22457   0.00225   0.00224   2528      6    2526   6976   0.45886   0.00111   0.00110   5319      6    5319   1656   0.15206   0.00244   0.00243   1226      3    1227    430   0.07253   0.01267   0.01259    430      5     432    340
1979    44   0.09813   0.00200   0.00199     495      1     494   9505   0.21963   0.00117   0.00116   2524      3    2523   6981   0.44688   0.00059   0.00059   5319      3    5319   1662   0.15569   0.00195   0.00195   1229      2    1229    433   0.07968   0.00873   0.00869    433      4     435    346
1979    45   0.10663   0.00088   0.00088     494      0     493   9506   0.21636   0.00085   0.00085   2522      2    2521   6984   0.42727   0.00038   0.00038   5319      2    5319   1665   0.16127   0.00084   0.00084   1230      1    1230    436   0.08848   0.00591   0.00589    436      3     436    350
1979    46   0.11028   0.00045   0.00045     493      0     493   9507   0.21474   0.00041   0.00041   2520      1    2520   6987   0.41918   0.00017   0.00017   5319      1    5319   1667   0.16418   0.00039   0.00039   1231      0    1231    437   0.09162   0.00184   0.00184    437      1     437    352
1979    47   0.11010   0.00040   0.00040     493      0     493   9507   0.21349   0.00013   0.00013   2519      0    2519   6988   0.42144   0.00009   0.00009   5319      0    5319   1668   0.16495   0.00010   0.00010   1231      0    1231    437   0.09001   0.00115   0.00115    437      1     437    353
1979    48   0.11356   0.00012   0.00012     493      0     493   9507   0.21437   0.00008   0.00008   2519      0    2519   6988   0.41525   0.00001   0.00001   5319      0    5319   1669   0.16573   0.00005   0.00005   1231      0    1231    437   0.09109   0.00030   0.00030    437      0     437    353
1979    49   0.11894   0.00006   0.00006     493      0     493   9507   0.21773   0.00006   0.00006   2519      0    2519   6988   0.40413   0.00002   0.00002   5319      0    5319   1669   0.16513   0.00008   0.00008   1231      0    1231    438   0.09407   0.00011   0.00011    438      0     438    354
1979    50   0.12399   0.00000   0.00000     493      0     493   9507   0.22085   0.00003   0.00003   2519      0    2519   6988   0.39390   0.00001   0.00001   5319      0    5319   1669   0.16542   0.00003   0.00003   1231      0    1231    438   0.09585   0.00046   0.00046    438      0     438    354
1979    51   0.12913   0.00000   0.00000     493      0     493   9507   0.22150   0.00000   0.00000   2519      0    2519   6988   0.38374   0.00000   0.00000   5319      0    5319   1669   0.16693   0.00000   0.00000   1231      0    1231    438   0.09870   0.00002   0.00002    438      0     438    354
1979    52   0.13510   0.00000   0.00000     493      0     493   9507   0.22324   0.00000   0.00000   2519      0    2519   6988   0.37249   0.00000   0.00000   5319      0    5319   1669   0.16726   0.00000   0.00000   1231      0    1231    438   0.10191   0.00005   0.00005    438      0     438    354
1979    53   0.14342   0.00000   0.00000     493      0     493   9507   0.22951   0.00000   0.00000   2519      0    2519   6988   0.35476   0.00001   0.00001   5319      0    5319   1669   0.16546   0.00001   0.00001   1231      0    1231    438   0.10685   0.00000   0.00000    438      0     438    354
1979    54   0.14981   0.00000   0.00000     493      0     493   9507   0.23442   0.00000   0.00000   2519      0    2519   6988   0.33880   0.00000   0.00000   5319      0    5319   1669   0.16398   0.00000   0.00000   1231      0    1231    438   0.11298   0.00004   0.00004    438      0     438    354
1979    55+  0.15117   0.00104   0.00104     493      1     492   9507   0.23603   0.00017   0.00017   2519      0    2519   6988   0.33357   0.00002   0.00002   5319      0    5319   1669   0.16369   0.00000   0.00000   1231      0    1231    438   0.11554   0.00000   0.00000    438      0     438    354
2001    12-  1.00000   0.00000   0.00000   10000      0   10000      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
2001    13   0.99998   0.00001   0.00001   10000      0   10000      0   0.00002   0.01739   0.01724      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
2001    14   0.99971   0.00025   0.00025   10000      2    9999      0   0.00027   0.01430   0.01420      0      0       1      0   0.00002   0.09958   0.09486      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
2001    15   0.99847   0.00227   0.00227    9997     23    9986      3   0.00146   0.02058   0.02037      3      0      14      0   0.00007   0.03698   0.03631      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
2001    16   0.99403   0.00833   0.00829    9975     83    9933     25   0.00575   0.02682   0.02647     25      2      66      0   0.00021   0.00000   0.00000      0      0       1      0   0.00001         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
2001    17   0.97823   0.02210   0.02185    9892    216    9784    108   0.02101   0.03803   0.03732    106      8     212      2   0.00072   0.02834   0.02795      2      0       4      0   0.00003   0.00000   0.00000      0      0       0      0   0.00000         .         .      0      0       0      0
2001    18   0.93937   0.04558   0.04456    9676    431    9460    324   0.05788   0.04537   0.04437    314     24     523     10   0.00262   0.03847   0.03774     10      1      17      0   0.00013   0.10425   0.09909      0      0       0      0   0.00001         .         .      0      0       0      0
2001    19   0.87223   0.07366   0.07104    9245    657    8916    755   0.11950   0.04896   0.04779    721     51    1033     34   0.00782   0.04347   0.04255     33      2      50      1   0.00043   0.03911   0.03836      1      0       1      0   0.00002   0.18252   0.16726      0      0       0      0
2001    20   0.78122   0.09879   0.09414    8588    808    8184   1412   0.19998   0.05012   0.04889   1328     85    1699     84   0.01755   0.04621   0.04517     81      5     112      3   0.00115   0.07298   0.07041      3      0       5      0   0.00009   0.06226   0.06038      0      0       0      0
2001    21   0.67555   0.11651   0.11009    7779    856    7351   2221   0.28818   0.05464   0.05319   2051    132    2425    170   0.03344   0.04348   0.04255    161      9     213      8   0.00255   0.07701   0.07415      8      1      11      0   0.00027   0.05249   0.05115      0      0       1      0
2001    22   0.57051   0.12656   0.11903    6923    824    6511   3077   0.36846   0.05514   0.05366   2775    172    3113    302   0.05559   0.03775   0.03705    285     13     354     17   0.00480   0.06457   0.06255     16      1      21      1   0.00064   0.06393   0.06195      1      0       2      0
2001    23   0.47592   0.13574   0.12712    6099    775    5711   3901   0.43187   0.05725   0.05565   3427    213    3720    474   0.08295   0.04025   0.03946    443     21     530     31   0.00796   0.07785   0.07493     28      3      36      3   0.00130   0.15158   0.14090      3      1       4      0
2001    24   0.39547   0.12665   0.11911    5324    634    5007   4676   0.47674   0.05532   0.05383   3990    232    4199    687   0.11372   0.03110   0.03062    635     23     732     52   0.01174   0.06931   0.06699     47      4      55      5   0.00233   0.10240   0.09741      5      1       7      1
2001    25   0.32960   0.12083   0.11395    4690    534    4422   5310   0.50392   0.05698   0.05540   4392    259    4537    919   0.14678   0.02784   0.02746    844     27     954     75   0.01606   0.06576   0.06367     66      5      75      9   0.00365   0.10550   0.10021      9      1      11      1
2001    26   0.27368   0.11541   0.10911    4155    453    3929   5845   0.51717   0.05731   0.05571   4667    273    4764   1177   0.18268   0.02530   0.02498   1076     30    1193    101   0.02112   0.06614   0.06402     87      6      98     14   0.00535   0.10672   0.10132     14      2      17      3
2001    27   0.22915   0.09985   0.09510    3702    352    3526   6298   0.51740   0.05296   0.05160   4848    259    4899   1450   0.21949   0.02212   0.02188   1319     32    1430    132   0.02659   0.05006   0.04883    111      6     123     21   0.00737   0.10148   0.09658     21      2      23      4
2001    28   0.19569   0.08583   0.08230    3350    276    3212   6650   0.50969   0.04966   0.04846   4940    246    4958   1710   0.25322   0.02027   0.02007   1547     33    1651    163   0.03218   0.04293   0.04203    136      6     149     27   0.00922   0.11142   0.10554     27      3      30      7
2001    29   0.16867   0.07772   0.07481    3074    230    2959   6926   0.49758   0.04670   0.04563   4970    232    4971   1956   0.28419   0.01842   0.01825   1760     34    1857    197   0.03810   0.04228   0.04140    163      7     176     33   0.01147   0.08944   0.08561     33      3      37     10
2001    30   0.14781   0.06509   0.06304    2844    179    2754   7156   0.47919   0.04103   0.04020   4968    203    4957   2188   0.31490   0.01563   0.01551   1957     32    2042    231   0.04393   0.03545   0.03483    190      7     202     41   0.01417   0.08668   0.08308     41      4      44     13
2001    31   0.12936   0.06101   0.05920    2665    158    2586   7335   0.45592   0.03728   0.03660   4943    184    4932   2392   0.34681   0.01387   0.01377   2129     31    2205    263   0.05079   0.03304   0.03250    215      7     226     48   0.01712   0.07791   0.07499     48      4      51     17
2001    32   0.11300   0.05267   0.05132    2507    129    2443   7493   0.43180   0.03151   0.03102   4917    155    4905   2576   0.37632   0.01251   0.01243   2282     29    2344    293   0.05833   0.02444   0.02414    238      6     249     55   0.02055   0.07106   0.06862     55      4      58     21
2001    33   0.10058   0.04606   0.04502    2378    107    2325   7622   0.40844   0.02641   0.02607   4891    129    4881   2730   0.40261   0.01039   0.01033   2407     26    2459    323   0.06496   0.02269   0.02244    261      6     271     61   0.02341   0.06719   0.06500     61      4      64     25
2001    34   0.09185   0.03517   0.03457    2271     79    2232   7729   0.38550   0.02031   0.02010   4870     99    4860   2859   0.42534   0.00878   0.00874   2511     22    2549    348   0.07125   0.01896   0.01878    281      5     289     67   0.02605   0.05993   0.05818     67      4      70     30
2001    35   0.08731   0.02998   0.02953    2193     65    2160   7807   0.36502   0.01594   0.01581   4849     77    4844   2958   0.44219   0.00710   0.00708   2587     19    2616    371   0.07673   0.01460   0.01449    298      4     305     73   0.02876   0.05207   0.05075     73      4      75     34
2001    36   0.08081   0.02701   0.02665    2128     57    2100   7872   0.34585   0.01224   0.01217   4837     59    4836   3035   0.45985   0.00555   0.00554   2646     15    2668    389   0.08203   0.01278   0.01270    312      4     317     77   0.03147   0.04841   0.04727     77      4      79     38
2001    37   0.07419   0.02034   0.02013    2071     42    2050   7929   0.32813   0.00913   0.00909   4835     44    4833   3094   0.47650   0.00426   0.00425   2690     12    2706    404   0.08723   0.01022   0.01017    323      3     327     81   0.03395   0.03958   0.03881     81      3      83     42
2001    38   0.07043   0.01630   0.01616    2030     33    2013   7970   0.31197   0.00654   0.00652   4832     32    4833   3138   0.48966   0.00330   0.00330   2723      9    2734    415   0.09143   0.00762   0.00760    331      3     334     85   0.03652   0.02816   0.02777     85      2      86     45
2001    39   0.06669   0.01157   0.01150    1997     23    1985   8003   0.29739   0.00431   0.00430   4833     21    4834   3170   0.50052   0.00230   0.00230   2745      6    2753    425   0.09584   0.00674   0.00671    337      2     339     87   0.03956   0.02623   0.02589     87      2      88     47
2001    40   0.06388   0.00848   0.00845    1974     17    1966   8026   0.28645   0.00286   0.00285   4835     14    4837   3191   0.50655   0.00184   0.00184   2760      5    2764    431   0.10088   0.00425   0.00424    341      1     343     90   0.04224   0.01738   0.01723     90      2      90     50
2001    41   0.06172   0.00572   0.00571    1957     11    1952   8043   0.27664   0.00215   0.00214   4838     10    4839   3205   0.51152   0.00128   0.00128   2769      4    2772    436   0.10522   0.00303   0.00303    345      1     346     91   0.04489   0.01465   0.01454     91      1      92     51
2001    42   0.05971   0.00461   0.00459    1946      9    1942   8054   0.26861   0.00120   0.00120   4839      6    4841   3215   0.51561   0.00083   0.00083   2775      2    2777    439   0.10864   0.00221   0.00221    347      1     348     92   0.04743   0.00849   0.00845     92      1      92     52
2001    43   0.05829   0.00179   0.00179    1937      3    1935   8063   0.26385   0.00063   0.00063   4842      3    4842   3221   0.51675   0.00050   0.00050   2779      1    2780    442   0.11196   0.00100   0.00100    349      0     349     93   0.04915   0.00652   0.00650     93      1      93     53
2001    44   0.05831   0.00137   0.00137    1934      3    1932   8066   0.26175   0.00034   0.00034   4843      2    4843   3224   0.51725   0.00020   0.00020   2781      1    2781    443   0.11334   0.00064   0.00064    350      0     350     93   0.04934   0.00319   0.00319     93      0      93     54
2001    45   0.05902   0.00049   0.00049    1931      1    1930   8069   0.25979   0.00009   0.00009   4844      0    4844   3225   0.51675   0.00009   0.00009   2782      0    2782    444   0.11455   0.00044   0.00044    350      0     350     93   0.04990   0.00154   0.00154     93      0      94     54
2001    46   0.05804   0.00037   0.00037    1930      1    1930   8070   0.25791   0.00006   0.00006   4844      0    4844   3226   0.51623   0.00005   0.00005   2782      0    2782    444   0.11611   0.00018   0.00018    350      0     350     94   0.05171   0.00098   0.00098     94      0      94     54
2001    47   0.05734   0.00005   0.00005    1929      0    1929   8071   0.25926   0.00004   0.00004   4845      0    4845   3226   0.51531   0.00002   0.00002   2782      0    2782    444   0.11620   0.00005   0.00005    350      0     350     94   0.05189   0.00042   0.00042     94      0      94     54
2001    48   0.05753   0.00005   0.00005    1929      0    1929   8071   0.26040   0.00001   0.00001   4844      0    4844   3226   0.51316   0.00001   0.00001   2782      0    2782    444   0.11688   0.00010   0.00010    350      0     350     94   0.05204   0.00011   0.00011     94      0      94     54
2001    49   0.05762   0.00005   0.00005    1929      0    1929   8071   0.26080   0.00000   0.00000   4845      0    4845   3226   0.50998   0.00000   0.00000   2782      0    2782    444   0.11806   0.00000   0.00000    350      0     350     94   0.05355   0.00005   0.00005     94      0      94     54
2001    50   0.05877   0.00000   0.00000    1929      0    1929   8071   0.26287   0.00000   0.00000   4845      0    4845   3226   0.50607   0.00000   0.00000   2782      0    2782    444   0.11803   0.00000   0.00000    350      0     350     94   0.05425   0.00000   0.00000     94      0      94     54
2001    51   0.05919   0.00000   0.00000    1929      0    1929   8071   0.26373   0.00000   0.00000   4845      0    4845   3226   0.50506   0.00001   0.00001   2782      0    2782    444   0.11761   0.00005   0.00005    350      0     350     94   0.05441   0.00000   0.00000     94      0      94     54
2001    52   0.05982   0.00000   0.00000    1929      0    1929   8071   0.26597   0.00000   0.00000   4845      0    4845   3226   0.50313   0.00000   0.00000   2782      0    2782    444   0.11713   0.00000   0.00000    350      0     350     94   0.05396   0.00000   0.00000     94      0      94     54
2001    53   0.06191   0.00000   0.00000    1929      0    1929   8071   0.26929   0.00000   0.00000   4845      0    4845   3226   0.49775   0.00000   0.00000   2782      0    2782    444   0.11654   0.00000   0.00000    350      0     350     94   0.05452   0.00000   0.00000     94      0      94     54
2001    54   0.06263   0.00000   0.00000    1929      0    1929   8071   0.26084   0.00000   0.00000   4845      0    4845   3226   0.49175   0.00001   0.00001   2782      0    2782    444   0.12417   0.00000   0.00000    350      0     350     94   0.06060   0.00000   0.00000     94      0      94     54
2001    55+  0.06255   0.00000   0.00000    1929      0    1929   8071   0.25171   0.00002   0.00002   4845      0    4845   3226   0.48844   0.00000   0.00000   2782      0    2782    444   0.13171   0.00000   0.00000    350      0     350     94   0.06558   0.00000   0.00000     94      0      94     54
