Ukraine, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 13/11/2015
Year   Age    Cohort           Total
1961    16      1944          312.07
1961    17      1944         1079.44
1961    17      1943         1739.74
1961    18      1943         4216.75
1961    18      1942         7616.72
1961    19      1942        11991.18
1961    19      1941        18406.70
1961    20      1941        22823.95
1961    20      1940        27434.86
1961    21      1940        30671.68
1961    21      1939        33315.26
1961    22      1939        34698.97
1961    22      1938        39679.36
1961    23      1938        39594.72
1961    23      1937        38835.85
1961    24      1937        40005.06
1961    24      1936        35097.86
1961    25      1936        34122.97
1961    25      1935        27232.93
1961    26      1935        24777.45
1961    26      1934        19231.45
1961    27      1934        17798.19
1961    27      1933        15666.73
1961    28      1933        14770.67
1961    28      1932        18144.55
1961    29      1932        17738.83
1961    29      1931        17345.87
1961    30      1931        16685.66
1961    30      1930        21450.15
1961    31      1930        19107.26
1961    31      1929        16792.96
1961    32      1929        15519.12
1961    32      1928        17683.89
1961    33      1928        16210.71
1961    33      1927        13336.79
1961    34      1927        12620.94
1961    34      1926        13031.13
1961    35      1926        11393.81
1961    35      1925         9994.02
1961    36      1925         8807.92
1961    36      1924         8295.61
1961    37      1924         7375.13
1961    37      1923         6413.32
1961    38      1923         5676.21
1961    38      1922         4979.13
1961    39      1922         4347.05
1961    39      1921         3347.97
1961    40      1921         2932.85
1961    40      1920         2672.39
1961    41      1920         2210.56
1961    41      1919         1760.34
1961    42      1919         1330.85
1961    42      1918         1306.38
1961    43      1918          877.75
1961    43      1917          445.91
1961    44      1917          303.05
1961    44      1916          312.80
1961    45      1916          239.74
1961    45      1915          245.88
1961    46      1915          179.74
1961    46      1914          211.54
1961    47      1914          152.92
1961    47      1913          122.86
1961    48      1913           90.34
1961    48      1912           85.89
1961    49      1912           63.20
1961    49      1911           42.43
1961    50      1911           28.70
1961    50      1910           30.00
1961    51      1910           22.16
1961    51      1909           14.87
1961    52      1909           12.28
1961    52      1908           12.44
1961    53      1908           10.49
1961    53      1907            8.48
1961    54      1907            7.52
1961    54      1906            7.34
1961    55+        .           35.06
1962    12-        .            0.06
1962    13      1949            0.35
1962    13      1948            0.81
1962    14      1948            5.18
1962    14      1947            9.55
1962    15      1947           40.98
1962    15      1946           81.33
1962    16      1946          277.83
1962    16      1945          317.68
1962    17      1945          952.64
1962    17      1944         1870.06
1962    18      1944         4718.60
1962    18      1943         6337.73
1962    19      1943         9861.60
1962    19      1942        14518.14
1962    20      1942        16385.55
1962    20      1941        22672.06
1962    21      1941        26094.52
1962    21      1940        30107.94
1962    22      1940        31293.92
1962    22      1939        33748.71
1962    23      1939        34435.35
1962    23      1938        39003.80
1962    24      1938        40263.71
1962    24      1937        39786.07
1962    25      1937        39273.84
1962    25      1936        33420.08
1962    26      1936        30563.98
1962    26      1935        24250.98
1962    27      1935        22483.52
1962    27      1934        17574.05
1962    28      1934        16569.36
1962    28      1933        14628.42
1962    29      1933        14047.36
1962    29      1932        17386.83
1962    30      1932        16862.15
1962    30      1931        16158.19
1962    31      1931        14402.48
1962    31      1930        18225.65
1962    32      1930        16456.77
1962    32      1929        14646.01
1962    33      1929        13610.05
1962    33      1928        15343.20
1962    34      1928        14206.94
1962    34      1927        11666.76
1962    35      1927        10246.58
1962    35      1926        10286.74
1962    36      1926         8915.31
1962    36      1925         7869.71
1962    37      1925         7057.62
1962    37      1924         6711.48
1962    38      1924         6068.37
1962    38      1923         5290.42
1962    39      1923         4713.51
1962    39      1922         4187.33
1962    40      1922         3781.20
1962    40      1921         2908.30
1962    41      1921         2468.75
1962    41      1920         2114.24
1962    42      1920         1496.29
1962    42      1919         1132.49
1962    43      1919          760.66
1962    43      1918          695.82
1962    44      1918          409.88
1962    44      1917          213.28
1962    45      1917          169.66
1962    45      1916          175.60
1962    46      1916          127.24
1962    46      1915          130.15
1962    47      1915           95.48
1962    47      1914          113.15
1962    48      1914           81.86
1962    48      1913           65.28
1962    49      1913           48.66
1962    49      1912           44.83
1962    50      1912           27.44
1962    50      1911           18.37
1962    51      1911           13.86
1962    51      1910           15.18
1962    52      1910           12.82
1962    52      1909            9.54
1962    53      1909            9.68
1962    53      1908           10.70
1962    54      1908           11.27
1962    54      1907           10.38
1962    55+        .           71.12
1963    12-        .            0.06
1963    13      1950            0.37
1963    13      1949            0.96
1963    14      1949            6.34
1963    14      1948           13.05
1963    15      1948           57.60
1963    15      1947           92.94
1963    16      1947          309.20
1963    16      1946          559.28
1963    17      1946         1782.55
1963    17      1945         1901.61
1963    18      1945         4167.49
1963    18      1944         6850.52
1963    19      1944        11053.38
1963    19      1943        12019.12
1963    20      1943        12723.50
1963    20      1942        16953.35
1963    21      1942        20015.36
1963    21      1941        27653.32
1963    22      1941        29450.30
1963    22      1940        33000.95
1963    23      1940        33259.38
1963    23      1939        36011.79
1963    24      1939        36788.88
1963    24      1938        40453.85
1963    25      1938        38752.88
1963    25      1937        37301.76
1963    26      1937        33905.76
1963    26      1936        28040.06
1963    27      1936        25635.87
1963    27      1935        20469.03
1963    28      1935        19255.47
1963    28      1934        15195.77
1963    29      1934        14736.58
1963    29      1933        13066.01
1963    30      1933        12835.13
1963    30      1932        15754.82
1963    31      1932        13974.51
1963    31      1931        13212.59
1963    32      1931        12062.73
1963    32      1930        15329.95
1963    33      1930        14030.37
1963    33      1929        12668.53
1963    34      1929        11946.98
1963    34      1928        13109.31
1963    35      1928        11272.29
1963    35      1927         9269.21
1963    36      1927         8195.49
1963    36      1926         8186.14
1963    37      1926         7251.92
1963    37      1925         6459.65
1963    38      1925         5789.59
1963    38      1924         5487.66
1963    39      1924         4872.47
1963    39      1923         4174.37
1963    40      1923         3606.07
1963    40      1922         3121.20
1963    41      1922         2620.86
1963    41      1921         1929.17
1963    42      1921         1461.65
1963    42      1920         1201.75
1963    43      1920          837.73
1963    43      1919          646.83
1963    44      1919          434.88
1963    44      1918          421.42
1963    45      1918          329.94
1963    45      1917          179.57
1963    46      1917          132.47
1963    46      1916          132.73
1963    47      1916           92.02
1963    47      1915           92.00
1963    48      1915           63.39
1963    48      1914           73.02
1963    49      1914           49.23
1963    49      1913           36.79
1963    50      1913           22.59
1963    50      1912           21.03
1963    51      1912           15.44
1963    51      1911           10.83
1963    52      1911            8.68
1963    52      1910            9.51
1963    53      1910            7.91
1963    53      1909            5.79
1963    54      1909            5.15
1963    54      1908            5.29
1963    55+        .           26.04
1964    12-        .            0.06
1964    13      1951            0.35
1964    13      1950            0.94
1964    14      1950            6.16
1964    14      1949           14.16
1964    15      1949           62.25
1964    15      1948          109.38
1964    16      1948          398.80
1964    16      1947          597.70
1964    17      1947         1642.40
1964    17      1946         2650.23
1964    18      1946         6118.37
1964    18      1945         5530.36
1964    19      1945         8443.51
1964    19      1944        11505.43
1964    20      1944        12311.25
1964    20      1943        12248.45
1964    21      1943        14830.48
1964    21      1942        20065.97
1964    22      1942        21744.14
1964    22      1941        29384.16
1964    23      1941        30132.03
1964    23      1940        33095.03
1964    24      1940        32994.58
1964    24      1939        35628.21
1964    25      1939        34599.19
1964    25      1938        36610.25
1964    26      1938        32764.94
1964    26      1937        31401.50
1964    27      1937        28784.99
1964    27      1936        23762.99
1964    28      1936        22237.44
1964    28      1935        18074.94
1964    29      1935        17599.21
1964    29      1934        14005.65
1964    30      1934        13740.31
1964    30      1933        11871.46
1964    31      1933        10547.08
1964    31      1932        12818.43
1964    32      1932        11619.69
1964    32      1931        11025.05
1964    33      1931        10139.00
1964    33      1930        12879.92
1964    34      1930        11882.72
1964    34      1929        10652.77
1964    35      1929         9304.97
1964    35      1928         9928.22
1964    36      1928         8566.78
1964    36      1927         7167.56
1964    37      1927         6429.59
1964    37      1926         6380.52
1964    38      1926         5672.85
1964    38      1925         5072.65
1964    39      1925         4518.71
1964    39      1924         4249.78
1964    40      1924         3657.14
1964    40      1923         3076.79
1964    41      1923         2610.41
1964    41      1922         2182.22
1964    42      1922         1628.33
1964    42      1921         1150.03
1964    43      1921          813.26
1964    43      1920          641.55
1964    44      1920          419.02
1964    44      1919          337.68
1964    45      1919          266.33
1964    45      1918          257.78
1964    46      1918          190.35
1964    46      1917          102.75
1964    47      1917           73.79
1964    47      1916           71.28
1964    48      1916           46.86
1964    48      1915           44.41
1964    49      1915           25.50
1964    49      1914           26.67
1964    50      1914           12.22
1964    50      1913            8.74
1964    51      1913            5.99
1964    51      1912            5.88
1964    52      1912            4.80
1964    52      1911            3.83
1964    53      1911            4.62
1964    53      1910            6.23
1964    54      1910            8.35
1964    54      1909            8.45
1964    55+        .          153.23
1965    12-        .            0.05
1965    13      1952            0.34
1965    13      1951            0.86
1965    14      1951            5.61
1965    14      1950           12.70
1965    15      1950           54.16
1965    15      1949          108.61
1965    16      1949          408.54
1965    16      1948          656.02
1965    17      1948         1855.80
1965    17      1947         2506.19
1965    18      1947         5538.05
1965    18      1946         7796.66
1965    19      1946        12578.76
1965    19      1945         9555.60
1965    20      1945        10129.21
1965    20      1944        12749.53
1965    21      1944        15575.20
1965    21      1943        15565.71
1965    22      1943        16740.43
1965    22      1942        21768.53
1965    23      1942        22102.98
1965    23      1941        29207.41
1965    24      1941        28969.51
1965    24      1940        30964.31
1965    25      1940        29531.96
1965    25      1939        31400.50
1965    26      1939        28147.96
1965    26      1938        29023.32
1965    27      1938        26354.48
1965    27      1937        25804.80
1965    28      1937        24590.88
1965    28      1936        20590.55
1965    29      1936        20445.58
1965    29      1935        16901.63
1965    30      1935        16442.95
1965    30      1934        12861.28
1965    31      1934        11652.03
1965    31      1933         9903.59
1965    32      1933         9039.17
1965    32      1932        11121.78
1965    33      1932        10156.67
1965    33      1931         9634.45
1965    34      1931         8873.30
1965    34      1930        11089.75
1965    35      1930         9637.02
1965    35      1929         8622.41
1965    36      1929         7548.29
1965    36      1928         7970.43
1965    37      1928         6967.23
1965    37      1927         5926.56
1965    38      1927         5308.76
1965    38      1926         5195.54
1965    39      1926         4577.29
1965    39      1925         4034.69
1965    40      1925         3361.78
1965    40      1924         3094.40
1965    41      1924         2588.24
1965    41      1923         2106.20
1965    42      1923         1642.08
1965    42      1922         1350.28
1965    43      1922         1000.19
1965    43      1921          711.97
1965    44      1921          511.41
1965    44      1920          411.82
1965    45      1920          302.31
1965    45      1919          246.34
1965    46      1919          176.67
1965    46      1918          156.89
1965    47      1918           94.48
1965    47      1917           47.34
1965    48      1917           29.21
1965    48      1916           26.01
1965    49      1916           14.63
1965    49      1915           14.05
1965    50      1915            9.24
1965    50      1914           10.83
1965    51      1914            7.60
1965    51      1913            5.91
1965    52      1913            4.34
1965    52      1912            4.24
1965    53      1912            3.16
1965    53      1911            2.21
1965    54      1911            1.66
1965    54      1910            1.89
1965    55+        .           10.01
1966    12-        .            0.06
1966    13      1953            0.36
1966    13      1952            0.96
1966    14      1952            6.36
1966    14      1951           14.02
1966    15      1951           60.43
1966    15      1950          117.02
1966    16      1950          404.80
1966    16      1949          744.18
1966    17      1949         2171.59
1966    17      1948         3069.44
1966    18      1948         6825.12
1966    18      1947         8108.41
1966    19      1947        12639.35
1966    19      1946        14933.13
1966    20      1946        16916.93
1966    20      1945        11879.90
1966    21      1945        14110.02
1966    21      1944        17823.69
1966    22      1944        19236.50
1966    22      1943        18385.00
1966    23      1943        18562.27
1966    23      1942        23573.16
1966    24      1942        23316.65
1966    24      1941        30365.54
1966    25      1941        28908.84
1966    25      1940        29884.12
1966    26      1940        26370.80
1966    26      1939        28094.50
1966    27      1939        25833.30
1966    27      1938        26767.46
1966    28      1938        25438.69
1966    28      1937        25757.38
1966    29      1937        26116.34
1966    29      1936        21755.63
1966    30      1936        20661.32
1966    30      1935        16774.56
1966    31      1935        15361.04
1966    31      1934        11863.69
1966    32      1934        10849.73
1966    32      1933         9154.10
1966    33      1933         8299.06
1966    33      1932        10221.00
1966    34      1932         9182.30
1966    34      1931         8618.99
1966    35      1931         7758.75
1966    35      1930         9580.88
1966    36      1930         8173.25
1966    36      1929         7361.01
1966    37      1929         6481.23
1966    37      1928         6742.77
1966    38      1928         5839.17
1966    38      1927         4999.83
1966    39      1927         4412.32
1966    39      1926         4170.82
1966    40      1926         3382.44
1966    40      1925         2937.92
1966    41      1925         2436.38
1966    41      1924         2215.73
1966    42      1924         1775.94
1966    42      1923         1426.32
1966    43      1923         1110.37
1966    43      1922          918.55
1966    44      1922          689.74
1966    44      1921          499.41
1966    45      1921          374.59
1966    45      1920          297.10
1966    46      1920          210.92
1966    46      1919          167.79
1966    47      1919          106.88
1966    47      1918           89.82
1966    48      1918           50.87
1966    48      1917           25.19
1966    49      1917           14.61
1966    49      1916           13.62
1966    50      1916            9.85
1966    50      1915            9.90
1966    51      1915            6.49
1966    51      1914            7.40
1966    52      1914            4.55
1966    52      1913            3.26
1966    53      1913            2.04
1966    53      1912            1.82
1966    54      1912            1.04
1966    54      1911            0.70
1966    55+        .            3.00
1967    12-        .            0.06
1967    13      1954            0.37
1967    13      1953            0.90
1967    14      1953            5.81
1967    14      1952           13.25
1967    15      1952           58.11
1967    15      1951          110.65
1967    16      1951          381.98
1967    16      1950          673.99
1967    17      1950         1963.67
1967    17      1949         3341.40
1967    18      1949         7837.98
1967    18      1948         9620.30
1967    19      1948        15002.62
1967    19      1947        15287.16
1967    20      1947        17719.31
1967    20      1946        19291.24
1967    21      1946        23052.25
1967    21      1945        15972.95
1967    22      1945        16865.04
1967    22      1944        20467.59
1967    23      1944        20522.06
1967    23      1943        19018.14
1967    24      1943        18601.40
1967    24      1942        23070.36
1967    25      1942        21498.63
1967    25      1941        27201.53
1967    26      1941        23838.80
1967    26      1940        24178.11
1967    27      1940        21882.45
1967    27      1939        24032.38
1967    28      1939        23217.70
1967    28      1938        24426.85
1967    29      1938        24921.81
1967    29      1937        25479.97
1967    30      1937        24090.84
1967    30      1936        19495.97
1967    31      1936        17989.66
1967    31      1935        14549.15
1967    32      1935        13310.11
1967    32      1934        10230.16
1967    33      1934         9246.85
1967    33      1933         7698.38
1967    34      1933         6828.71
1967    34      1932         8456.75
1967    35      1932         7748.33
1967    35      1931         7204.83
1967    36      1931         6168.67
1967    36      1930         7536.94
1967    37      1930         6480.53
1967    37      1929         5889.68
1967    38      1929         5160.42
1967    38      1928         5276.25
1967    39      1928         4531.28
1967    39      1927         3859.64
1967    40      1927         3168.62
1967    40      1926         2925.93
1967    41      1926         2399.53
1967    41      1925         2067.53
1967    42      1925         1631.42
1967    42      1924         1448.98
1967    43      1924         1099.99
1967    43      1923          856.59
1967    44      1923          633.72
1967    44      1922          510.73
1967    45      1922          361.09
1967    45      1921          256.14
1967    46      1921          186.29
1967    46      1920          143.14
1967    47      1920           97.48
1967    47      1919           79.39
1967    48      1919           53.14
1967    48      1918           45.68
1967    49      1918           27.77
1967    49      1917           15.85
1967    50      1917           14.09
1967    50      1916           13.59
1967    51      1916            8.58
1967    51      1915            8.16
1967    52      1915            4.67
1967    52      1914            4.98
1967    53      1914            2.62
1967    53      1913            1.71
1967    54      1913            0.87
1967    54      1912            0.77
1967    55+        .            2.00
1968    12-        .            0.06
1968    13      1955            0.39
1968    13      1954            1.04
1968    14      1954            7.07
1968    14      1953           14.94
1968    15      1953           65.31
1968    15      1952          127.36
1968    16      1952          419.15
1968    16      1951          720.32
1968    17      1951         2135.98
1968    17      1950         3440.40
1968    18      1950         7790.70
1968    18      1949        11529.78
1968    19      1949        18095.61
1968    19      1948        18444.54
1968    20      1948        21598.17
1968    20      1947        20404.20
1968    21      1947        23680.95
1968    21      1946        24918.58
1968    22      1946        26048.05
1968    22      1945        17202.13
1968    23      1945        16960.62
1968    23      1944        20116.64
1968    24      1944        19602.48
1968    24      1943        17790.60
1968    25      1943        16735.33
1968    25      1942        20285.60
1968    26      1942        17692.27
1968    26      1941        22322.89
1968    27      1941        20246.09
1968    27      1940        20810.40
1968    28      1940        19856.92
1968    28      1939        22675.01
1968    29      1939        23424.95
1968    29      1938        24197.90
1968    30      1938        22425.75
1968    30      1937        22610.30
1968    31      1937        21054.25
1968    31      1936        16746.64
1968    32      1936        15238.16
1968    32      1935        12279.38
1968    33      1935        11042.80
1968    33      1934         8409.02
1968    34      1934         7422.75
1968    34      1933         6162.05
1968    35      1933         5710.59
1968    35      1932         7042.45
1968    36      1932         5940.87
1968    36      1931         5455.03
1968    37      1931         4755.17
1968    37      1930         5818.90
1968    38      1930         5037.01
1968    38      1929         4627.08
1968    39      1929         4071.64
1968    39      1928         4048.93
1968    40      1928         3260.29
1968    40      1927         2786.52
1968    41      1927         2315.10
1968    41      1926         2089.43
1968    42      1926         1627.66
1968    42      1925         1378.42
1968    43      1925         1041.36
1968    43      1924          906.96
1968    44      1924          660.63
1968    44      1923          500.47
1968    45      1923          349.93
1968    45      1922          278.63
1968    46      1922          196.37
1968    46      1921          134.03
1968    47      1921           85.25
1968    47      1920           60.56
1968    48      1920           36.17
1968    48      1919           28.08
1968    49      1919           16.11
1968    49      1918           13.80
1968    50      1918           10.05
1968    50      1917            5.57
1968    51      1917            3.84
1968    51      1916            3.55
1968    52      1916            2.34
1968    52      1915            2.35
1968    53      1915            1.55
1968    53      1914            1.81
1968    54      1914            1.10
1968    54      1913            0.87
1968    55+        .            4.00
1969    12-        .            0.06
1969    13      1956            0.42
1969    13      1955            1.07
1969    14      1955            7.13
1969    14      1954           16.29
1969    15      1954           72.92
1969    15      1953          130.35
1969    16      1953          411.93
1969    16      1952          713.89
1969    17      1952         2068.03
1969    17      1951         3288.86
1969    18      1951         7390.98
1969    18      1950        10156.83
1969    19      1950        15633.69
1969    19      1949        19861.74
1969    20      1949        24543.32
1969    20      1948        23073.76
1969    21      1948        26868.55
1969    21      1947        25060.11
1969    22      1947        26524.45
1969    22      1946        26853.10
1969    23      1946        26557.76
1969    23      1945        17185.57
1969    24      1945        16626.30
1969    24      1944        19465.32
1969    25      1944        18163.90
1969    25      1943        16010.98
1969    26      1943        13973.68
1969    26      1942        16806.94
1969    27      1942        15160.80
1969    27      1941        19550.95
1969    28      1941        18613.04
1969    28      1940        19431.34
1969    29      1940        19658.01
1969    29      1939        22526.59
1969    30      1939        21074.57
1969    30      1938        21015.25
1969    31      1938        19229.38
1969    31      1937        19397.21
1969    32      1937        17750.49
1969    32      1936        13910.78
1969    33      1936        12558.62
1969    33      1935        10136.27
1969    34      1935         9051.97
1969    34      1934         6961.70
1969    35      1934         6508.72
1969    35      1933         5334.90
1969    36      1933         4572.98
1969    36      1932         5618.00
1969    37      1932         4831.99
1969    37      1931         4433.26
1969    38      1931         3833.08
1969    38      1930         4640.45
1969    39      1930         3939.17
1969    39      1929         3562.65
1969    40      1929         2884.23
1969    40      1928         2785.06
1969    41      1928         2261.54
1969    41      1927         1934.41
1969    42      1927         1528.94
1969    42      1926         1340.80
1969    43      1926         1013.54
1969    43      1925          852.48
1969    44      1925          634.41
1969    44      1924          546.99
1969    45      1924          385.25
1969    45      1923          292.36
1969    46      1923          215.98
1969    46      1922          170.54
1969    47      1922          112.22
1969    47      1921           75.77
1969    48      1921           48.07
1969    48      1920           33.90
1969    49      1920           20.39
1969    49      1919           16.95
1969    50      1919           11.77
1969    50      1918           10.21
1969    51      1918            7.16
1969    51      1917            4.13
1969    52      1917            3.18
1969    52      1916            3.13
1969    53      1916            2.46
1969    53      1915            2.75
1969    54      1915            2.20
1969    54      1914            3.07
1969    55+        .           17.01
1970    12-        .            0.07
1970    13      1957            0.48
1970    13      1956            1.26
1970    14      1956            8.67
1970    14      1955           19.02
1970    15      1955           83.74
1970    15      1954          161.93
1970    16      1954          527.58
1970    16      1953          843.57
1970    17      1953         2423.98
1970    17      1952         3823.73
1970    18      1952         8490.72
1970    18      1951        11576.95
1970    19      1951        17697.93
1970    19      1950        20634.00
1970    20      1950        24844.82
1970    20      1949        28734.89
1970    21      1949        32903.10
1970    21      1948        30245.09
1970    22      1948        31733.09
1970    22      1947        28346.05
1970    23      1947        28541.90
1970    23      1946        27425.54
1970    24      1946        26284.87
1970    24      1945        16614.25
1970    25      1945        15738.64
1970    25      1944        17781.88
1970    26      1944        15430.15
1970    26      1943        13404.23
1970    27      1943        12201.01
1970    27      1942        14791.06
1970    28      1942        13859.35
1970    28      1941        18451.12
1970    29      1941        18664.67
1970    29      1940        19139.78
1970    30      1940        18003.27
1970    30      1939        20240.74
1970    31      1939        18001.01
1970    31      1938        18078.13
1970    32      1938        16698.90
1970    32      1937        16788.18
1970    33      1937        15274.36
1970    33      1936        12046.13
1970    34      1936        11207.29
1970    34      1935         8955.48
1970    35      1935         8116.06
1970    35      1934         6213.56
1970    36      1934         5265.15
1970    36      1933         4349.82
1970    37      1933         3879.76
1970    37      1932         4627.57
1970    38      1932         3857.97
1970    38      1931         3551.81
1970    39      1931         2988.00
1970    39      1930         3544.34
1970    40      1930         2857.95
1970    40      1929         2603.34
1970    41      1929         2067.24
1970    41      1928         1972.65
1970    42      1928         1483.31
1970    42      1927         1242.21
1970    43      1927          905.04
1970    43      1926          767.35
1970    44      1926          548.39
1970    44      1925          442.20
1970    45      1925          296.99
1970    45      1924          251.86
1970    46      1924          178.11
1970    46      1923          134.29
1970    47      1923           98.77
1970    47      1922           72.87
1970    48      1922           51.28
1970    48      1921           33.98
1970    49      1921           23.69
1970    49      1920           16.83
1970    50      1920           12.89
1970    50      1919           11.03
1970    51      1919            7.60
1970    51      1918            6.38
1970    52      1918            4.01
1970    52      1917            2.15
1970    53      1917            1.38
1970    53      1916            1.18
1970    54      1916            0.98
1970    54      1915            0.43
1970    55+        .            0.00
1971    12-        .            0.07
1971    13      1958            0.51
1971    13      1957            1.32
1971    14      1957            9.11
1971    14      1956           20.27
1971    15      1956           90.21
1971    15      1955          166.64
1971    16      1955          536.09
1971    16      1954          927.10
1971    17      1954         2661.53
1971    17      1953         3991.83
1971    18      1953         8750.41
1971    18      1952        12004.36
1971    19      1952        18435.99
1971    19      1951        21355.13
1971    20      1951        25178.97
1971    20      1950        27447.95
1971    21      1950        32106.98
1971    21      1949        35281.06
1971    22      1949        37028.12
1971    22      1948        32728.69
1971    23      1948        31962.65
1971    23      1947        28632.91
1971    24      1947        27577.81
1971    24      1946        25817.34
1971    25      1946        23546.98
1971    25      1945        14622.72
1971    26      1945        12798.31
1971    26      1944        14381.13
1971    27      1944        12896.90
1971    27      1943        11475.80
1971    28      1943        10875.52
1971    28      1942        13352.48
1971    29      1942        13424.78
1971    29      1941        17953.03
1971    30      1941        17301.67
1971    30      1940        17438.20
1971    31      1940        15734.38
1971    31      1939        17232.89
1971    32      1939        15803.00
1971    32      1938        16108.29
1971    33      1938        14977.02
1971    33      1937        14990.64
1971    34      1937        13951.63
1971    34      1936        11095.34
1971    35      1936         9738.23
1971    35      1935         7600.75
1971    36      1935         6703.25
1971    36      1934         4929.08
1971    37      1934         4271.79
1971    37      1933         3578.26
1971    38      1933         3049.25
1971    38      1932         3524.44
1971    39      1932         2866.68
1971    39      1931         2644.36
1971    40      1931         2316.34
1971    40      1930         2704.97
1971    41      1930         2130.85
1971    41      1929         1848.61
1971    42      1929         1367.28
1971    42      1928         1241.76
1971    43      1928          866.89
1971    43      1927          697.83
1971    44      1927          477.91
1971    44      1926          391.18
1971    45      1926          253.52
1971    45      1925          204.08
1971    46      1925          145.48
