Bulgaria, Live births by calendar year, age and birth order (Lexis squares, age in completed years (ACY))
Last modified: 01/12/2022
Year    Age        Total          B1          B2          B3          B4         B5p
1947     12-        0.07        0.07        0.01        0.00        0.00        0.00
1947     13         6.46        6.32        0.15        0.00        0.00        0.00
1947     14       103.69      102.21        1.48        0.00        0.00        0.00
1947     15       397.17      388.11        9.06        0.00        0.00        0.00
1947     16      1180.54     1134.39       46.14        0.01        0.00        0.00
1947     17      2715.85     2525.52      189.61        0.58        0.14        0.00
1947     18      4799.06     4211.18      555.90       27.19        4.78        0.00
1947     19      7430.88     5992.78     1169.56      231.85       36.69        0.00
1947     20     10643.45     8036.09     2114.36      420.87       72.14        0.00
1947     21     12863.54     8598.65     3355.36      768.23      141.28        0.01
1947     22     14751.50     8443.24     4837.41     1223.11      246.73        1.00
1947     23     14707.94     6980.93     5696.91     1611.49      364.79       53.83
1947     24     14720.21     5523.21     6166.45     2085.10      541.68      403.77
1947     25     13523.40     3857.25     5826.48     2553.26      828.19      458.23
1947     26     11240.37     2574.45     4721.64     2461.68      960.91      521.70
1947     27      9693.64     1815.99     3845.85     2362.42     1099.80      569.58
1947     28      6398.33      987.90     2330.17     1672.59      907.85      499.82
1947     29      4230.30      531.67     1361.76     1135.17      697.60      504.12
1947     30      4081.02      466.48     1203.56     1067.37      685.55      658.07
1947     31      5138.83      496.88     1306.48     1276.30      911.00     1148.18
1947     32      5794.70      481.45     1282.96     1350.81     1039.96     1639.52
1947     33      4400.30      321.74      865.75      968.19      786.12     1458.49
1947     34      3918.83      259.86      701.08      824.84      697.11     1435.94
1947     35      3812.51      227.99      610.32      756.52      672.08     1545.61
1947     36      3082.73      174.13      452.42      578.96      531.38     1345.86
1947     37      2658.50      141.06      348.48      463.01      438.71     1267.24
1947     38      1991.74       98.16      227.08      313.77      307.06     1045.67
1947     39      1545.97       69.82      149.63      214.71      217.38      894.43
1947     40      1186.34       50.57      101.05      148.48      152.63      733.63
1947     41       867.84       36.16       67.54      100.11      105.09      558.95
1947     42       664.15       26.59       44.59       66.24       75.77      450.96
1947     43       516.34       19.64       28.68       42.38       55.32      370.32
1947     44       395.72       14.40       18.06       26.30       39.82      297.12
1947     45       291.35        9.88       10.71       15.32       26.81      228.63
1947     46       222.88        8.15        7.86       10.71       19.84      176.32
1947     47       115.96        5.48        4.91        6.16       10.91       88.49
1947     48        43.62        2.94        2.51        2.85        4.53       30.79
1947     49        16.63        1.65        1.37        1.38        1.90       10.32
1947     50         6.26        0.89        0.73        0.66        0.76        3.23
1947     51         2.25        0.42        0.35        0.29        0.28        0.92
1947     52         0.77        0.18        0.15        0.11        0.09        0.24
1947     53         0.26        0.07        0.06        0.04        0.03        0.07
1947     54         0.07        0.02        0.01        0.01        0.00        0.01
1947     55+        0.00        0.00        0.00        0.00        0.00        0.00
1948     12-        0.06        0.06        0.00        0.00        0.00        0.00
1948     13         6.66        6.52        0.14        0.00        0.00        0.00
1948     14       108.10      106.71        1.40        0.00        0.00        0.00
1948     15       436.76      427.78        8.97        0.00        0.00        0.00
1948     16      1262.97     1218.78       44.17        0.01        0.00        0.00
1948     17      2739.62     2567.94      171.07        0.48        0.10        0.03
1948     18      4960.04     4412.00      521.29       23.03        3.32        0.40
1948     19      7590.94     6236.83     1124.98      200.32       26.26        2.55
1948     20     10617.72     8102.95     2067.38      381.80       58.29        7.30
1948     21     13408.13     8919.11     3560.67      770.64      135.61       22.11
1948     22     14819.92     8246.82     5035.29     1229.79      253.26       54.77
1948     23     15926.72     7222.01     6371.82     1783.76      429.61      119.52
1948     24     15164.20     5537.48     6555.73     2245.08      621.54      204.36
1948     25     13780.54     3921.95     5995.28     2649.06      873.93      340.34
1948     26     12060.01     2792.28     5053.18     2683.76     1047.36      483.42
1948     27      9956.59     1895.64     3884.89     2438.47     1118.84      618.74
1948     28      8702.45     1362.91     3077.91     2252.22     1200.59      808.81
1948     29      5882.64      749.73     1836.50     1551.74      948.29      796.38
1948     30      3902.62      437.67     1113.66     1013.39      673.27      664.62
1948     31      3348.82      316.97      825.51      819.29      610.57      776.47
1948     32      4325.30      355.25      930.89      988.78      797.23     1253.14
1948     33      5050.46      371.57      966.88     1086.04      920.55     1705.44
1948     34      3978.70      270.07      690.67      813.35      712.55     1492.06
1948     35      3421.51      206.37      525.78      649.18      591.37     1448.81
1948     36      3339.03      188.75      471.66      595.72      556.94     1525.96
1948     37      2642.10      141.06      333.41      433.92      425.82     1307.91
1948     38      2221.32      111.79      244.50      328.45      344.09     1192.50
1948     39      1622.97       76.36      153.04      211.73      239.27      942.58
1948     40      1182.78       54.89       98.70      139.86      167.01      722.31
1948     41       922.21       41.92       71.57      100.99      125.61      582.12
1948     42       708.77       27.74       49.83       67.34       89.45      474.42
1948     43       551.70       16.97       34.31       43.08       61.95      395.40
1948     44       419.65        9.77       23.04       26.37       40.98      319.50
1948     45       301.82        5.23       13.98       14.69       24.67      243.25
1948     46       211.41        3.56        9.72        9.40       15.94      172.80
1948     47       118.29        2.54        6.58        5.87        9.34       93.99
1948     48        50.66        1.63        3.81        3.13        4.47       37.64
1948     49        17.02        0.88        1.80        1.37        1.71       11.28
1948     50         6.17        0.51        0.90        0.63        0.69        3.44
1948     51         2.33        0.28        0.44        0.29        0.27        1.04
1948     52         0.87        0.15        0.19        0.13        0.10        0.31
1948     53         0.30        0.07        0.07        0.05        0.03        0.08
1948     54         0.07        0.01        0.01        0.01        0.01        0.01
1948     55+        0.00        0.00        0.00        0.00        0.00        0.00
1949     12-        0.07        0.06        0.00        0.00        0.00        0.00
1949     13         6.35        6.22        0.13        0.00        0.00        0.00
1949     14       116.89      115.45        1.44        0.00        0.00        0.00
1949     15       484.52      475.08        9.45        0.00        0.00        0.00
1949     16      1422.96     1376.03       46.92        0.01        0.00        0.00
1949     17      3023.48     2845.09      177.84        0.41        0.11        0.02
1949     18      5167.50     4627.91      517.36       18.29        3.69        0.25
1949     19      8010.85     6646.62     1162.49      169.21       30.81        1.71
1949     20     10734.21     8221.24     2097.76      343.43       66.33        5.44
1949     21     12937.15     8537.33     3514.13      718.84      148.32       18.53
1949     22     14586.12     7904.49     5104.19     1242.52      280.72       54.18
1949     23     14967.52     6473.87     6153.47     1768.10      447.62      124.45
1949     24     15598.23     5347.65     6901.29     2414.71      698.03      236.55
1949     25     14015.90     3751.73     6236.57     2737.19      932.95      357.44
1949     26     12227.66     2659.65     5225.78     2740.87     1105.09      496.25
1949     27     10763.37     1933.32     4290.32     2627.89     1248.66      663.17
1949     28      9070.89     1351.16     3295.62     2317.71     1281.09      825.31
1949     29      8123.06      994.40     2623.39     2099.36     1326.80     1079.10
1949     30      5335.29      547.23     1528.52     1336.75      948.68      974.10
1949     31      3176.77      275.68      785.57      743.13      589.14      783.26
1949     32      2799.75      212.35      597.72      610.42      520.63      858.62
1949     33      3708.68      254.49      688.70      763.24      678.95     1323.29
1949     34      4402.52      281.39      718.87      868.21      789.89     1744.17
1949     35      3367.41      205.02      485.43      638.23      588.18     1450.54
1949     36      2840.10      164.62      368.01      511.90      481.22     1314.33
1949     37      2661.96      141.52      306.22      442.19      430.51     1341.54
1949     38      2042.32       96.48      205.47      303.39      309.09     1127.89
1949     39      1674.51       68.48      145.23      216.82      232.65     1011.34
1949     40      1153.45       42.22       88.74      132.43      147.12      742.94
1949     41       858.63       29.87       61.14       91.39      103.71      572.51
1949     42       706.74       22.92       44.89       68.54       81.73      488.67
1949     43       561.62       16.87       31.10       49.08       62.75      401.81
1949     44       439.03       12.43       21.31       34.76       47.87      322.65
1949     45       324.25        8.40       13.39       22.60       33.95      245.92
1949     46       223.48        6.23        9.24       15.24       23.46      169.31
1949     47       116.43        4.23        5.83        8.86       12.97       84.55
1949     48        53.71        2.82        3.61        4.88        6.49       35.91
1949     49        20.47        1.61        1.92        2.26        2.66       12.02
1949     50         6.50        0.75        0.84        0.85        0.88        3.19
1949     51         2.34        0.37        0.39        0.35        0.31        0.92
1949     52         0.91        0.18        0.19        0.15        0.11        0.28
1949     53         0.34        0.08        0.08        0.06        0.04        0.09
1949     54         0.08        0.03        0.02        0.01        0.01        0.01
1949     55+        0.00        0.00        0.00        0.00        0.00        0.00
1950     12-        0.07        0.07        0.01        0.00        0.00        0.00
1950     13         7.32        7.17        0.14        0.00        0.00        0.00
1950     14       119.49      118.12        1.37        0.00        0.00        0.00
1950     15       515.14      505.63        9.51        0.00        0.00        0.00
1950     16      1490.25     1443.68       46.56        0.00        0.00        0.00
1950     17      3191.48     3012.79      178.15        0.41        0.13        0.01
1950     18      5350.74     4820.13      509.00       17.17        4.31        0.12
1950     19      7952.69     6664.61     1099.64      153.45       34.14        0.85
1950     20     11048.02     8572.45     2067.80      332.40       71.89        3.48
1950     21     13198.97     8842.51     3471.69      716.28      153.07       15.40
1950     22     14574.79     7991.86     4997.20     1253.22      274.55       57.97
1950     23     15408.62     6680.68     6253.80     1864.92      442.17      167.04
1950     24     15161.94     5165.84     6654.60     2381.69      652.89      306.90
1950     25     14568.71     3890.76     6480.97     2816.56      941.67      438.74
1950     26     12179.40     2656.88     5257.26     2652.96     1074.70      537.58
1950     27     10635.38     1937.04     4331.91     2507.57     1207.97      650.89
1950     28      9658.89     1477.39     3625.12     2413.05     1333.21      810.10
1950     29      8578.22     1090.75     2884.04     2232.51     1360.36     1010.56
1950     30      7398.63      771.08     2128.49     1917.22     1301.32     1280.51
1950     31      4619.42      410.46     1152.48     1146.43      858.24     1051.80
1950     32      2861.96      221.82      621.36      665.10      539.52      814.15
1950     33      2560.50      176.89      486.97      549.52      476.71      870.41
1950     34      3374.21      211.75      566.03      663.53      610.47     1322.43
1950     35      3905.26      239.24      611.58      725.21      681.65     1647.58
1950     36      2833.04      162.30      396.97      484.42      473.11     1316.23
1950     37      2323.99      123.15      289.67      361.30      371.95     1177.90
1950     38      2163.50      104.93      238.03      302.18      331.88     1186.46
1950     39      1682.99       74.14      162.33      209.36      247.19      989.97
1950     40      1360.03       56.61      120.16      154.43      192.49      836.36
1950     41       979.93       39.64       80.44      104.01      134.46      621.38
1950     42       781.14       30.03       56.37       76.80      103.55      514.39
1950     43       663.23       23.94       40.54       60.02       84.48      454.25
1950     44       523.54       17.93       27.00       43.88       64.03      370.69
1950     45       394.65       12.55       16.76       29.90       45.77      289.68
1950     46       273.04        9.37       11.31       20.50       31.37      200.48
1950     47       137.72        6.09        6.80       11.53       16.56       96.75
1950     48        58.30        3.65        3.83        5.78        7.49       37.56
1950     49        23.49        2.14        2.14        2.78        3.18       13.23
1950     50         8.34        1.08        1.05        1.15        1.15        3.90
1950     51         2.60        0.45        0.43        0.40        0.35        0.97
1950     52         0.95        0.20        0.18        0.15        0.12        0.27
1950     53         0.36        0.09        0.08        0.06        0.04        0.09
1950     54         0.09        0.03        0.02        0.01        0.01        0.02
1950     55+        0.00        0.00        0.00        0.00        0.00        0.00
1951     12-        0.06        0.06        0.00        0.00        0.00        0.00
1951     13         6.52        6.40        0.13        0.00        0.00        0.00
1951     14       115.51      114.13        1.38        0.00        0.00        0.00
1951     15       444.53      436.03        8.49        0.00        0.00        0.00
1951     16      1453.85     1406.56       47.29        0.00        0.00        0.00
1951     17      3132.59     2949.64      182.45        0.39        0.12        0.00
1951     18      5306.97     4758.65      525.78       18.29        4.26        0.00
1951     19      7527.42     6263.95     1070.78      159.44       33.26        0.00
1951     20      9767.11     7551.85     1843.27      307.60       64.39        0.00
1951     21     11459.56     7728.66     2967.91      629.24      133.75        0.01
1951     22     11978.45     6751.36     3984.03     1015.93      226.33        0.79
1951     23     12113.94     5526.52     4760.83     1430.66      348.65       47.28
1951     24     12323.63     4384.33     5176.10     1863.16      521.68      378.36
1951     25     11430.50     3216.41     4928.35     2155.64      723.18      406.94
1951     26     10413.77     2399.44     4369.89     2224.89      895.00      524.53
1951     27      8795.36     1703.95     3512.39     2046.74      969.23      563.06
1951     28      7895.24     1300.79     2942.11     1954.16     1053.46      644.72
1951     29      7396.85     1027.53     2496.31     1899.83     1124.85      848.33
1951     30      5965.07      679.70     1722.98     1514.63     1001.02     1046.75
1951     31      4950.26      489.17     1265.65     1215.77      874.37     1105.30
1951     32      3125.65      274.97      701.14      728.61      566.67      854.25
1951     33      1958.60      156.21      381.69      426.36      358.02      636.32
1951     34      1757.61      128.23      294.56      351.77      318.72      664.31
1951     35      2385.39      171.94      371.83      456.77      432.13      952.71
1951     36      2594.03      174.71      356.75      456.58      455.67     1150.31
1951     37      1854.04      115.78      227.53      298.07      303.93      908.72
1951     38      1487.68       85.34      163.74      216.72      220.59      801.29
1951     39      1349.07       70.48      133.23      176.70      176.98      791.70
1951     40       981.15       48.55       89.46      117.32      113.94      611.88
1951     41       784.61       37.43       66.60       87.33       84.20      509.05
1951     42       582.05       25.03       42.90       58.31       59.90      395.91
1951     43       461.65       17.10       28.19       40.59       46.93      328.86
1951     44       376.72       11.94       18.86       28.96       38.57      278.40
1951     45       274.71        7.30       11.06       17.96       27.84      210.55
1951     46       190.50        5.21        7.45       11.99       19.71      146.16
1951     47        96.58        3.39        4.53        6.78       10.77       71.10
1951     48        40.65        2.08        2.58        3.45        4.98       27.56
1951     49        15.66        1.23        1.41        1.64        2.08        9.30
1951     50         6.14        0.72        0.76        0.78        0.84        3.03
1951     51         2.24        0.37        0.37        0.32        0.30        0.88
1951     52         0.74        0.15        0.15        0.11        0.09        0.23
1951     53         0.27        0.07        0.06        0.05        0.03        0.06
1951     54         0.07        0.02        0.02        0.01        0.01        0.01
1951     55+        0.00        0.00        0.00        0.00        0.00        0.00
1952     12-        0.06        0.06        0.00        0.00        0.00        0.00
1952     13         6.49        6.35        0.14        0.00        0.00        0.00
1952     14       111.63      110.15        1.49        0.00        0.00        0.00
1952     15       431.56      422.42        9.13        0.00        0.00        0.00
1952     16      1256.52     1211.16       45.36        0.00        0.00        0.00
1952     17      3034.49     2838.03      195.88        0.44        0.13        0.01
1952     18      5185.78     4595.35      563.67       21.52        5.11        0.12
1952     19      7616.09     6222.28     1164.84      187.85       40.27        0.86
1952     20     10095.68     7638.49     2035.20      344.12       74.51        3.36
1952     21     11405.30     7498.55     3121.41      631.77      139.80       13.76
1952     22     12305.46     6722.87     4301.70      999.39      232.16       49.34
1952     23     12275.63     5375.40     5064.52     1361.44      343.13      131.13
1952     24     12247.86     4186.96     5497.20     1809.33      513.40      240.96
1952     25     11775.38     3102.42     5354.68     2230.52      742.40      345.36
1952     26     10249.76     2175.54     4491.01     2250.26      887.62      445.34
1952     27      9421.42     1650.71     3884.89     2271.04     1048.41      566.37
1952     28      8088.78     1190.13     3098.91     2061.38     1084.12      654.24
1952     29      7374.53      918.97     2590.80     1931.50     1121.85      811.42
1952     30      6220.39      651.95     1924.22     1610.86     1047.63      985.73
1952     31      4915.13      451.53     1359.23     1233.59      881.98      988.79
1952     32      4101.30      337.58      998.15      981.63      760.97     1022.98
1952     33      2611.51      194.56      548.09      585.99      488.25      794.61
1952     34      1649.68      111.13      291.74      340.12      303.27      603.43
1952     35      1555.46      101.79      253.41      305.19      280.18      614.89
1952     36      1907.82      114.95      268.47      340.12      329.80      854.49
1952     37      2042.83      112.54      248.08      332.35      338.05     1011.81
1952     38      1445.70       72.59      151.86      215.70      229.45      776.11
1952     39      1145.91       52.54      104.72      157.48      175.28      655.89
1952     40       953.90       40.71       75.91      120.61      138.85      577.82
1952     41       700.50       29.01       51.28       83.68       99.37      437.15
1952     42       574.32       22.05       37.13       61.86       80.69      372.60
1952     43       423.37       14.65       23.58       39.75       59.48      285.91
1952     44       323.28       10.11       15.58       26.26       45.70      225.64
1952     45       244.14        6.82       10.04       16.90       34.60      175.79
1952     46       168.73        5.03        7.00       11.26       24.52      120.93
1952     47        87.56        3.39        4.44        6.49       13.42       59.83
1952     48        37.19        2.09        2.55        3.30        6.02       23.22
1952     49        14.25        1.20        1.38        1.54        2.38        7.73
1952     50         5.31        0.66        0.71        0.68        0.88        2.38
1952     51         2.12        0.36        0.37        0.31        0.33        0.74
1952     52         0.81        0.17        0.17        0.12        0.12        0.22
1952     53         0.27        0.07        0.07        0.05        0.03        0.06
1952     54         0.07        0.01        0.01        0.01        0.01        0.01
1952     55+        0.00        0.00        0.00        0.00        0.00        0.00
1953     12-        0.06        0.06        0.00        0.00        0.00        0.00
1953     13         6.77        6.64        0.13        0.00        0.00        0.00
1953     14       115.06      113.65        1.41        0.00        0.00        0.00
1953     15       424.87      416.72        8.14        0.00        0.00        0.00
1953     16      1310.16     1267.35       42.80        0.00        0.00        0.00
1953     17      2841.00     2673.97      166.65        0.33        0.04        0.02
1953     18      5424.52     4863.62      542.12       17.12        1.28        0.38
1953     19      7881.14     6584.00     1131.40      152.61       10.54        2.57
1953     20     10600.44     8184.83     2064.23      313.46       30.42        7.50
1953     21     11650.80     7842.31     3117.51      592.30       78.76       19.93
1953     22     11861.57     6639.51     4086.20      922.05      168.60       45.21
1953     23     12066.49     5412.70     4940.25     1307.30      314.16       92.06
1953     24     11871.38     4165.52     5346.18     1708.39      489.78      161.51
1953     25     11286.13     3083.00     5203.27     2053.08      682.66      264.12
1953     26     10170.10     2232.26     4549.78     2138.88      850.52      398.64
1953     27      8891.67     1610.35     3757.31     2037.92      946.85      539.23
1953     28      8294.44     1265.73     3263.13     1992.42     1055.94      717.20
1953     29      7207.51      941.34     2612.95     1774.30     1053.46      825.44
1953     30      6049.42      681.39     1983.81     1490.68      984.85      908.71
1953     31      5028.71      504.98     1494.67     1217.37      872.50      939.20
1953     32      4035.52      364.45     1057.07      944.33      735.85      933.84
1953     33      3427.43      275.73      761.90      756.07      645.91      987.83
1953     34      2213.55      154.80      399.55      444.96      419.97      794.27
1953     35      1470.71       93.48      227.69      271.72      275.90      601.93
1953     36      1229.24       69.28      159.24      204.00      219.90      576.83
1953     37      1507.39       76.37      168.54      229.85      254.68      777.95
1953     38      1627.85       75.46      162.11      234.05      259.87      896.36
1953     39      1170.22       50.55      106.54      162.22      177.59      673.31
1953     40       869.84       35.62       72.47      115.84      124.06      521.86
1953     41       761.86       30.53       59.57       99.25      105.11      467.41
1953     42       572.99       21.09       39.06       70.23       76.44      366.18
1953     43       464.58       15.09       26.34       51.98       59.65      311.51
1953     44       329.33        9.40       15.39       33.31       40.67      230.56
1953     45       235.91        5.80        8.93       21.19       27.62      172.35
1953     46       170.51        4.47        6.43       15.17       19.87      124.57
1953     47        88.89        3.06        4.09        8.76       10.89       62.08
1953     48        38.57        1.97        2.44        4.45        5.07       24.66
1953     49        14.72        1.16        1.33        2.00        2.04        8.20
1953     50         5.39        0.64        0.68        0.84        0.76        2.47
1953     51         2.02        0.34        0.34        0.34        0.27        0.73
1953     52         0.82        0.17        0.17        0.14        0.11        0.23
1953     53         0.31        0.08        0.07        0.06        0.03        0.07
1953     54         0.07        0.02        0.01        0.01        0.01        0.01
1953     55+        0.00        0.00        0.00        0.00        0.00        0.00
1954     12-        0.06        0.06        0.00        0.00        0.00        0.00
1954     13         6.80        6.67        0.13        0.00        0.00        0.00
1954     14       116.13      114.78        1.37        0.00        0.00        0.00
1954     15       430.53      422.72        7.81        0.00        0.00        0.00
1954     16      1312.04     1271.46       40.57        0.00        0.00        0.00
1954     17      3009.54     2841.36      167.71        0.38        0.08        0.01
1954     18      5120.04     4609.55      488.77       18.65        2.71        0.35
1954     19      8124.67     6804.45     1113.81      179.92       23.91        2.59
1954     20     10565.75     8204.75     1966.00      335.67       51.99        7.35
1954     21     11590.32     7903.05     2965.73      596.75      105.54       19.25
1954     22     11493.45     6601.15     3809.17      863.96      177.16       42.01
1954     23     11130.35     5196.99     4439.28     1140.41      272.60       81.07
1954     24     11338.30     4165.99     5041.58     1551.47      430.82      148.44
1954     25     10751.57     3066.18     4942.96     1875.13      622.62      244.68
1954     26      9563.81     2175.99     4292.41     1938.53      786.95      369.92
1954     27      8664.63     1602.91     3669.88     1935.01      931.59      525.25
1954     28      7711.81     1180.97     3025.61     1834.34      998.71      672.18
1954     29      7355.14      950.30     2650.88     1832.01     1071.67      850.29
1954     30      6029.39      670.95     1972.26     1539.06      950.36      896.77
1954     31      4961.90      490.86     1467.87     1260.29      825.61      917.26
1954     32      4230.46      376.17     1117.73     1043.67      738.36      954.54
1954     33      3494.22      278.17      805.43      813.02      638.19      959.40
1954     34      3040.46      213.41      592.15      644.56      574.97     1015.37
1954     35      2001.60      121.57      337.41      387.11      387.26      768.26
1954     36      1194.04       64.55      172.83      209.50      227.99      519.17
1954     37       994.34       50.85      122.25      157.79      181.58      481.88
1954     38      1201.68       60.58      124.64      172.24      204.90      639.32
1954     39      1266.23       63.96      110.69      164.24      198.66      728.66
1954     40       851.28       46.98       64.19      100.05      121.12      518.94
1954     41       642.63       34.84       43.40       70.62       86.49      407.27
1954     42       549.61       23.82       32.26       56.64       72.34      364.55
1954     43       395.40       12.21       19.86       38.26       51.98      273.09
1954     44       300.80        6.32       13.06       27.58       40.04      213.81
1954     45       199.28        2.94        7.30       16.92       26.51      145.62
1954     46       135.15        2.00        5.09       11.71       18.47       97.88
1954     47        74.36        1.44        3.48        7.29       10.79       51.38
1954     48        33.02        0.97        2.14        3.85        5.13       20.94
1954     49        13.22        0.63        1.23        1.84        2.16        7.36
1954     50         4.94        0.39        0.65        0.80        0.81        2.29
1954     51         1.86        0.22        0.32        0.33        0.29        0.69
1954     52         0.73        0.12        0.16        0.14        0.10        0.22
1954     53         0.30        0.06        0.07        0.05        0.04        0.07
1954     54         0.09        0.01        0.02        0.01        0.01        0.01
1954     55+        0.00        0.00        0.00        0.00        0.00        0.00
1955     12-        0.06        0.06        0.00        0.00        0.00        0.00
1955     13         6.24        6.11        0.13        0.00        0.00        0.00
1955     14       109.84      108.39        1.45        0.00        0.00        0.00
1955     15       421.77      412.92        8.85        0.00        0.00        0.00
1955     16      1266.86     1221.09       45.77        0.00        0.00        0.00
1955     17      2849.49     2663.71      185.40        0.38        0.00        0.00
1955     18      5143.97     4561.39      562.27       20.32        0.00        0.00
1955     19      7476.65     6171.87     1128.67      176.10        0.00        0.00
1955     20     10887.06     8429.39     2111.63      346.04        0.00        0.00
1955     21     12215.58     8432.00     3161.73      621.83        0.01        0.00
1955     22     12538.15     7448.59     4154.73      932.88        1.39        0.57
1955     23     12030.24     5884.70     4778.25     1218.09      118.05       31.15
1955     24     11553.43     4161.25     4787.67     1446.12      921.38      237.00
1955     25     11035.82     3222.04     4926.12     1797.66      788.69      301.29
1955     26      9555.74     2255.65     4231.39     1816.67      827.91      424.13
1955     27      8402.63     1659.56     3624.89     1786.78      799.94      531.48
1955     28      7593.18     1276.69     3127.12     1733.88      810.16      645.33
1955     29      6779.08      960.57     2564.43     1579.48      890.96      783.65
1955     30      6019.20      717.75     2036.73     1380.59      945.78      938.35
1955     31      4728.32      501.37     1460.13     1067.26      795.05      904.51
1955     32      3988.74      383.48     1110.29      878.86      700.70      915.41
1955     33      3523.79      307.77      862.71      747.64      634.16      971.51
1955     34      3020.14      236.28      628.47      602.74      544.00     1008.64
1955     35      2526.95      175.25      429.08      460.80      440.24     1021.57
1955     36      1555.70       97.73      224.98      261.40      259.54      712.05
1955     37       927.99       51.89      114.78      141.88      147.45      472.00
1955     38       760.13       37.45       80.63      104.90      114.69      422.46
1955     39       895.05       38.78       81.52      111.16      128.12      535.46
1955     40       931.32       38.64       80.46      109.75      129.75      572.73
1955     41       624.27       24.55       47.81       68.84       83.57      399.50
1955     42       467.29       16.74       28.39       47.15       59.45      315.56
1955     43       393.35       12.54       17.78       35.69       46.92      280.42
1955     44       277.33        7.90        9.18       22.62       30.89      206.72
1955     45       209.24        5.21        5.14       15.03       21.41      162.46
1955     46       135.60        3.66        3.23        9.65       13.59      105.45
1955     47        71.99        2.61        2.14        5.78        7.64       53.83
1955     48        33.79        1.84        1.44        3.27        3.92       23.31
1955     49        13.68        1.18        0.89        1.61        1.73        8.26
1955     50         5.25        0.69        0.51        0.73        0.69        2.62
1955     51         1.96        0.37        0.27        0.31        0.25        0.77
1955     52         0.75        0.18        0.13        0.12        0.09        0.22
1955     53         0.30        0.08        0.06        0.05        0.03        0.07
1955     54         0.08        0.03        0.02        0.01        0.01        0.01
1955     55+        0.00        0.00        0.00        0.00        0.00        0.00
1956     12-        0.06        0.06        0.00        0.00        0.00        0.00
1956     13         6.58        6.44        0.14        0.00        0.00        0.00
1956     14       110.42      108.98        1.45        0.00        0.00        0.00
1956     15       434.64      425.60        9.03        0.00        0.00        0.00
1956     16      1302.39     1255.98       46.41        0.00        0.00        0.00
1956     17      2868.56     2684.47      183.66        0.38        0.05        0.00
1956     18      5028.52     4465.12      541.45       20.07        1.87        0.00
1956     19      7657.00     6315.55     1145.01      180.52       15.91        0.00
1956     20      9936.99     7715.00     1889.92      295.96       36.10        0.00
1956     21     12477.82     8615.04     3194.54      575.05       93.21        0.00
1956     22     12807.82     7577.36     4212.54      837.99      179.41        0.53
1956     23     12465.16     6099.00     4938.81     1100.41      296.16       30.78
1956     24     11693.16     4516.32     5137.87     1369.75      424.50      244.73
1956     25     10516.82     3171.32     4878.90     1605.62      566.79      294.20
1956     26      9187.77     2252.92     4211.76     1639.63      676.79      406.67
1956     27      7874.10     1614.88     3469.19     1567.35      740.50      482.19
1956     28      6996.12     1225.49     2907.06     1500.47      794.15      568.95
1956     29      6459.27      971.37     2471.45     1442.66      841.91      731.88
1956     30      5509.55      716.78     1898.78     1239.84      791.18      862.96
1956     31      4786.45      556.15     1495.24     1065.79      733.38      935.88
1956     32      3902.12      408.08     1102.02      844.11      624.44      923.48
1956     33      3389.28      317.73      854.66      697.70      557.93      961.26
1956     34      3037.21      251.92      668.44      579.96      505.50     1031.40
1956     35      2334.98      166.25      429.54      398.66      379.62      960.91
1956     36      1905.72      121.40      306.76      298.65      299.73      879.18
1956     37      1152.47       68.03      156.13      162.82      175.55      589.94
1956     38       677.82       37.79       75.12       84.99       99.64      380.27
1956     39       546.02       28.89       48.76       60.20       76.93      331.24
1956     40       679.52       38.23       55.12       70.76       95.04      420.36
1956     41       676.02       36.45       48.37       64.89       90.95      435.37
1956     42       452.00       19.86       28.31       40.08       56.36      307.40
1956     43       331.03       10.79       18.15       27.14       37.11      237.83
1956     44       269.25        6.29       13.17       20.62       26.82      202.36
1956     45       184.64        3.12        7.72       12.77       15.99      145.04
1956     46       133.00        2.28        5.76        9.30       10.98      104.67
1956     47        67.46        1.53        3.67        5.38        5.86       51.02
1956     48        30.72        1.08        2.33        2.97        2.94       21.40
1956     49        13.19        0.76        1.45        1.56        1.39        8.05
1956     50         5.17        0.48        0.80        0.72        0.58        2.59
1956     51         2.00        0.28        0.41        0.31        0.22        0.78
1956     52         0.77        0.14        0.19        0.12        0.08        0.23
1956     53         0.30        0.07        0.08        0.05        0.03        0.07
1956     54         0.08        0.03        0.03        0.01        0.01        0.01
1956     55+        0.00        0.00        0.00        0.00        0.00        0.00
1957     12-        0.06        0.06        0.00        0.00        0.00        0.00
1957     13         6.49        6.35        0.13        0.00        0.00        0.00
1957     14       113.37      111.91        1.47        0.00        0.00        0.00
1957     15       435.76      426.84        8.92        0.00        0.00        0.00
1957     16      1370.10     1322.25       47.85        0.00        0.00        0.00
1957     17      3037.37     2846.35      190.61        0.39        0.03        0.00
1957     18      5214.28     4636.84      555.54       21.28        0.61        0.00
1957     19      7641.29     6293.33     1150.76      191.89        5.31        0.00
1957     20     10077.78     7806.09     1935.77      319.27       16.65        0.00
1957     21     11169.55     7658.08     2905.24      553.77       52.47        0.00
1957     22     12581.10     7358.36     4195.39      878.56      148.33        0.46
1957     23     12189.16     5886.24     4866.38     1113.87      295.26       27.39
1957     24     11623.87     4469.13     5142.55     1344.84      440.85      226.49
1957     25     10327.05     3120.99     4865.03     1495.44      556.82      288.78
1957     26      8533.69     2136.26     4006.65     1392.67      608.64      389.45
