Bulgaria, Cumulative cohort fertility rates by birth order (horizontal parallelograms
Last modified: 01/12/2022
Cohort  Age     CCFR     CCFR1     CCFR2     CCFR3     CCFR4    CCFR5p
1932    51     2.045     0.906     0.730     0.220     0.089     0.100
1932    52     2.045     0.906     0.730     0.220     0.089     0.100
1932    53     2.045     0.906     0.730     0.220     0.089     0.100
1932    54     2.045     0.906     0.730     0.220     0.089     0.100
1932    55     2.045     0.906     0.730     0.220     0.089     0.100
1933    12         .         .         .         .         .         .
1933    13         .         .         .         .         .         .
1933    14     0.000     0.000     0.000     0.000     0.000     0.000
1933    15     0.002     0.002     0.000     0.000     0.000     0.000
1933    16     0.008     0.008     0.000     0.000     0.000     0.000
1933    17     0.029     0.028     0.001     0.000     0.000     0.000
1933    18     0.075     0.072     0.003     0.000     0.000     0.000
1933    19     0.152     0.140     0.011     0.000     0.000     0.000
1933    20     0.265     0.234     0.028     0.003     0.000     0.000
1933    21     0.421     0.355     0.058     0.008     0.001     0.000
1933    22     0.598     0.476     0.103     0.017     0.002     0.000
1933    23     0.786     0.588     0.166     0.030     0.003     0.000
1933    24     0.970     0.677     0.239     0.046     0.008     0.001
1933    25     1.143     0.743     0.317     0.066     0.014     0.003
1933    26     1.300     0.789     0.395     0.088     0.022     0.007
1933    27     1.434     0.820     0.464     0.108     0.030     0.011
1933    28     1.553     0.843     0.526     0.128     0.039     0.017
1933    29     1.653     0.860     0.578     0.144     0.047     0.024
1933    30     1.738     0.872     0.620     0.159     0.055     0.031
1933    31     1.807     0.882     0.653     0.171     0.062     0.039
1933    32     1.861     0.889     0.677     0.181     0.067     0.047
1933    33     1.902     0.895     0.693     0.188     0.072     0.055
1933    34     1.935     0.899     0.705     0.193     0.075     0.062
1933    35     1.962     0.903     0.715     0.198     0.078     0.068
1933    36     1.985     0.906     0.722     0.204     0.081     0.074
1933    37     2.003     0.908     0.727     0.208     0.082     0.078
1933    38     2.017     0.910     0.731     0.211     0.084     0.082
1933    39     2.026     0.911     0.733     0.213     0.085     0.085
1933    40     2.034     0.912     0.735     0.214     0.085     0.087
1933    41     2.039     0.913     0.736     0.215     0.086     0.089
1933    42     2.043     0.914     0.737     0.215     0.086     0.091
1933    43     2.045     0.914     0.737     0.216     0.087     0.092
1933    44     2.047     0.914     0.738     0.216     0.087     0.092
1933    45     2.048     0.914     0.738     0.216     0.087     0.093
1933    46     2.048     0.914     0.738     0.216     0.087     0.093
1933    47     2.048     0.914     0.738     0.216     0.087     0.093
1933    48     2.048     0.914     0.738     0.216     0.087     0.093
1933    49     2.049     0.914     0.738     0.216     0.087     0.093
1933    50     2.049     0.914     0.738     0.216     0.087     0.093
1933    51     2.049     0.914     0.738     0.216     0.087     0.093
1933    52     2.049     0.914     0.738     0.216     0.087     0.093
1933    53     2.049     0.914     0.738     0.216     0.087     0.093
1933    54     2.049     0.914     0.738     0.216     0.087     0.093
1933    55     2.049     0.914     0.738     0.216     0.087     0.093
1934    12         .         .         .         .         .         .
1934    13     0.000     0.000     0.000     0.000     0.000     0.000
1934    14     0.000     0.000     0.000     0.000     0.000     0.000
1934    15     0.002     0.002     0.000     0.000     0.000     0.000
1934    16     0.009     0.009     0.000     0.000     0.000     0.000
1934    17     0.030     0.030     0.001     0.000     0.000     0.000
1934    18     0.075     0.072     0.004     0.000     0.000     0.000
1934    19     0.153     0.141     0.012     0.000     0.000     0.000
1934    20     0.271     0.240     0.028     0.003     0.000     0.000
1934    21     0.431     0.364     0.058     0.008     0.001     0.000
1934    22     0.614     0.490     0.106     0.017     0.001     0.000
1934    23     0.804     0.602     0.168     0.029     0.004     0.000
1934    24     0.984     0.688     0.241     0.046     0.008     0.001
1934    25     1.155     0.752     0.320     0.065     0.014     0.004
1934    26     1.309     0.796     0.398     0.086     0.022     0.007
1934    27     1.444     0.826     0.470     0.106     0.030     0.012
1934    28     1.562     0.848     0.534     0.125     0.038     0.017
1934    29     1.660     0.864     0.585     0.141     0.046     0.023
1934    30     1.741     0.876     0.625     0.155     0.054     0.030
1934    31     1.805     0.886     0.655     0.167     0.060     0.038
1934    32     1.856     0.893     0.677     0.175     0.065     0.046
1934    33     1.895     0.898     0.693     0.182     0.069     0.053
1934    34     1.929     0.903     0.706     0.188     0.073     0.060
1934    35     1.958     0.906     0.716     0.195     0.076     0.065
1934    36     1.981     0.909     0.723     0.201     0.078     0.070
1934    37     1.998     0.911     0.728     0.204     0.080     0.074
1934    38     2.010     0.913     0.731     0.207     0.081     0.078
1934    39     2.019     0.914     0.734     0.208     0.082     0.080
1934    40     2.027     0.915     0.736     0.210     0.083     0.083
1934    41     2.032     0.916     0.737     0.211     0.083     0.085
1934    42     2.036     0.917     0.738     0.211     0.084     0.086
1934    43     2.038     0.917     0.739     0.211     0.084     0.087
1934    44     2.039     0.917     0.739     0.212     0.084     0.087
1934    45     2.040     0.917     0.739     0.212     0.084     0.088
1934    46     2.040     0.917     0.739     0.212     0.084     0.088
1934    47     2.041     0.917     0.739     0.212     0.084     0.088
1934    48     2.041     0.917     0.739     0.212     0.084     0.088
1934    49     2.041     0.917     0.739     0.212     0.084     0.088
1934    50     2.041     0.917     0.739     0.212     0.084     0.088
1934    51     2.041     0.917     0.739     0.212     0.084     0.088
1934    52     2.041     0.917     0.739     0.212     0.084     0.088
1934    53     2.041     0.917     0.739     0.212     0.084     0.088
1934    54     2.041     0.917     0.739     0.212     0.084     0.088
1934    55     2.041     0.917     0.739     0.212     0.084     0.088
1935    12     0.000     0.000     0.000     0.000     0.000     0.000
1935    13     0.000     0.000     0.000     0.000     0.000     0.000
1935    14     0.000     0.000     0.000     0.000     0.000     0.000
1935    15     0.002     0.002     0.000     0.000     0.000     0.000
1935    16     0.009     0.009     0.000     0.000     0.000     0.000
1935    17     0.030     0.029     0.001     0.000     0.000     0.000
1935    18     0.076     0.072     0.004     0.000     0.000     0.000
1935    19     0.158     0.146     0.012     0.000     0.000     0.000
1935    20     0.280     0.248     0.029     0.003     0.000     0.000
1935    21     0.444     0.375     0.061     0.008     0.000     0.000
1935    22     0.630     0.503     0.109     0.017     0.002     0.000
1935    23     0.817     0.612     0.171     0.030     0.004     0.000
1935    24     0.994     0.695     0.244     0.046     0.008     0.001
1935    25     1.164     0.757     0.324     0.065     0.014     0.004
1935    26     1.318     0.798     0.405     0.085     0.021     0.008
1935    27     1.451     0.827     0.478     0.105     0.029     0.011
1935    28     1.566     0.849     0.540     0.123     0.038     0.016
1935    29     1.660     0.865     0.589     0.139     0.045     0.022
1935    30     1.737     0.877     0.627     0.152     0.052     0.029
1935    31     1.799     0.887     0.655     0.162     0.059     0.037
1935    32     1.848     0.894     0.676     0.171     0.064     0.044
1935    33     1.889     0.899     0.693     0.179     0.068     0.051
1935    34     1.925     0.903     0.706     0.187     0.071     0.057
1935    35     1.953     0.907     0.716     0.194     0.074     0.062
1935    36     1.975     0.909     0.724     0.199     0.076     0.067
1935    37     1.990     0.912     0.729     0.202     0.078     0.070
1935    38     2.002     0.913     0.732     0.204     0.079     0.074
1935    39     2.011     0.915     0.735     0.206     0.080     0.076
1935    40     2.019     0.916     0.737     0.207     0.081     0.078
1935    41     2.024     0.917     0.738     0.208     0.081     0.080
1935    42     2.028     0.917     0.739     0.208     0.081     0.081
1935    43     2.029     0.917     0.740     0.209     0.082     0.082
1935    44     2.031     0.918     0.740     0.209     0.082     0.083
1935    45     2.032     0.918     0.740     0.209     0.082     0.083
1935    46     2.032     0.918     0.740     0.209     0.082     0.083
1935    47     2.032     0.918     0.740     0.209     0.082     0.083
1935    48     2.032     0.918     0.740     0.209     0.082     0.083
1935    49     2.032     0.918     0.740     0.209     0.082     0.083
1935    50     2.032     0.918     0.740     0.209     0.082     0.083
1935    51     2.032     0.918     0.740     0.209     0.082     0.083
1935    52     2.032     0.918     0.740     0.209     0.082     0.083
1935    53     2.032     0.918     0.740     0.209     0.082     0.083
1935    54     2.032     0.918     0.740     0.209     0.082     0.083
1935    55     2.032     0.918     0.740     0.209     0.082     0.083
1936    12     0.000     0.000     0.000     0.000     0.000     0.000
1936    13     0.000     0.000     0.000     0.000     0.000     0.000
1936    14     0.000     0.000     0.000     0.000     0.000     0.000
1936    15     0.002     0.002     0.000     0.000     0.000     0.000
1936    16     0.009     0.009     0.000     0.000     0.000     0.000
1936    17     0.030     0.030     0.001     0.000     0.000     0.000
1936    18     0.079     0.076     0.004     0.000     0.000     0.000
1936    19     0.165     0.152     0.013     0.000     0.000     0.000
1936    20     0.292     0.257     0.032     0.003     0.000     0.000
1936    21     0.459     0.387     0.064     0.008     0.001     0.000
1936    22     0.645     0.514     0.112     0.018     0.002     0.000
1936    23     0.830     0.620     0.176     0.030     0.004     0.000
1936    24     1.008     0.702     0.251     0.046     0.008     0.001
1936    25     1.176     0.759     0.335     0.065     0.014     0.003
1936    26     1.330     0.799     0.418     0.085     0.021     0.006
1936    27     1.461     0.828     0.490     0.105     0.029     0.009
1936    28     1.573     0.849     0.550     0.122     0.037     0.014
1936    29     1.664     0.866     0.595     0.137     0.045     0.020
1936    30     1.737     0.878     0.631     0.149     0.052     0.027
1936    31     1.798     0.887     0.659     0.160     0.057     0.035
1936    32     1.849     0.894     0.681     0.170     0.062     0.041
1936    33     1.894     0.899     0.700     0.180     0.066     0.048
1936    34     1.930     0.904     0.714     0.189     0.070     0.053
1936    35     1.958     0.907     0.724     0.195     0.073     0.058
1936    36     1.978     0.910     0.731     0.199     0.075     0.062
1936    37     1.994     0.912     0.737     0.202     0.076     0.066
1936    38     2.006     0.914     0.741     0.205     0.078     0.069
1936    39     2.016     0.916     0.744     0.206     0.079     0.072
1936    40     2.023     0.917     0.746     0.207     0.079     0.074
1936    41     2.028     0.917     0.747     0.208     0.080     0.076
1936    42     2.031     0.918     0.748     0.209     0.080     0.077
1936    43     2.033     0.918     0.748     0.209     0.080     0.077
1936    44     2.035     0.918     0.749     0.209     0.081     0.078
1936    45     2.035     0.918     0.749     0.209     0.081     0.078
1936    46     2.036     0.919     0.749     0.209     0.081     0.078
1936    47     2.036     0.919     0.749     0.209     0.081     0.078
1936    48     2.036     0.919     0.749     0.209     0.081     0.078
1936    49     2.036     0.919     0.749     0.209     0.081     0.078
1936    50     2.036     0.919     0.749     0.209     0.081     0.078
1936    51     2.036     0.919     0.749     0.209     0.081     0.078
1936    52     2.036     0.919     0.749     0.209     0.081     0.078
1936    53     2.036     0.919     0.749     0.209     0.081     0.078
1936    54     2.036     0.919     0.749     0.209     0.081     0.078
1936    55     2.036     0.919     0.749     0.209     0.081     0.078
1937    12     0.000     0.000     0.000     0.000     0.000     0.000
1937    13     0.000     0.000     0.000     0.000     0.000     0.000
1937    14     0.000     0.000     0.000     0.000     0.000     0.000
1937    15     0.002     0.002     0.000     0.000     0.000     0.000
1937    16     0.009     0.009     0.000     0.000     0.000     0.000
1937    17     0.032     0.031     0.001     0.000     0.000     0.000
1937    18     0.082     0.078     0.004     0.000     0.000     0.000
1937    19     0.169     0.155     0.013     0.000     0.000     0.000
1937    20     0.300     0.263     0.033     0.004     0.000     0.000
1937    21     0.470     0.394     0.066     0.009     0.001     0.000
1937    22     0.657     0.522     0.116     0.017     0.002     0.000
1937    23     0.848     0.630     0.183     0.031     0.004     0.000
1937    24     1.029     0.710     0.263     0.047     0.008     0.001
1937    25     1.195     0.764     0.349     0.066     0.014     0.002
1937    26     1.344     0.802     0.430     0.086     0.021     0.005
1937    27     1.472     0.831     0.499     0.105     0.029     0.009
1937    28     1.579     0.853     0.555     0.121     0.036     0.014
1937    29     1.666     0.869     0.598     0.135     0.044     0.020
1937    30     1.738     0.881     0.633     0.147     0.050     0.027
1937    31     1.801     0.890     0.663     0.159     0.056     0.034
1937    32     1.857     0.896     0.687     0.172     0.061     0.040
1937    33     1.901     0.902     0.706     0.183     0.065     0.045
1937    34     1.936     0.906     0.720     0.191     0.068     0.051
1937    35     1.961     0.910     0.730     0.196     0.071     0.055
1937    36     1.982     0.913     0.737     0.200     0.073     0.059
1937    37     1.998     0.915     0.743     0.203     0.074     0.063
1937    38     2.011     0.917     0.748     0.205     0.076     0.066
1937    39     2.020     0.918     0.751     0.207     0.077     0.068
1937    40     2.027     0.919     0.753     0.208     0.077     0.071
1937    41     2.032     0.920     0.754     0.208     0.078     0.072
1937    42     2.035     0.920     0.754     0.209     0.078     0.073
1937    43     2.037     0.921     0.755     0.209     0.078     0.074
1937    44     2.038     0.921     0.755     0.209     0.079     0.074
1937    45     2.038     0.921     0.755     0.209     0.079     0.074
1937    46     2.039     0.921     0.755     0.210     0.079     0.074
1937    47     2.039     0.921     0.755     0.210     0.079     0.074
1937    48     2.039     0.921     0.755     0.210     0.079     0.074
1937    49     2.039     0.921     0.755     0.210     0.079     0.074
1937    50     2.039     0.921     0.755     0.210     0.079     0.074
1937    51     2.039     0.921     0.755     0.210     0.079     0.074
1937    52     2.039     0.921     0.755     0.210     0.079     0.074
1937    53     2.039     0.921     0.755     0.210     0.079     0.074
1937    54     2.039     0.921     0.755     0.210     0.079     0.074
1937    55     2.039     0.921     0.755     0.210     0.079     0.074
1938    12     0.000     0.000     0.000     0.000     0.000     0.000
1938    13     0.000     0.000     0.000     0.000     0.000     0.000
1938    14     0.000     0.000     0.000     0.000     0.000     0.000
1938    15     0.002     0.002     0.000     0.000     0.000     0.000
1938    16     0.010     0.009     0.000     0.000     0.000     0.000
1938    17     0.032     0.031     0.001     0.000     0.000     0.000
1938    18     0.083     0.079     0.004     0.000     0.000     0.000
1938    19     0.174     0.159     0.014     0.000     0.000     0.000
1938    20     0.309     0.271     0.035     0.004     0.000     0.000
1938    21     0.484     0.406     0.069     0.009     0.001     0.000
1938    22     0.678     0.537     0.121     0.018     0.002     0.000
1938    23     0.870     0.643     0.192     0.031     0.004     0.000
1938    24     1.049     0.718     0.274     0.047     0.008     0.001
1938    25     1.210     0.769     0.358     0.066     0.014     0.003
1938    26     1.354     0.807     0.435     0.086     0.021     0.005
1938    27     1.475     0.836     0.499     0.103     0.028     0.009
1938    28     1.579     0.857     0.553     0.119     0.036     0.015
1938    29     1.663     0.872     0.596     0.132     0.042     0.021
1938    30     1.740     0.884     0.633     0.147     0.049     0.027
1938    31     1.809     0.893     0.665     0.163     0.055     0.033
1938    32     1.864     0.900     0.690     0.176     0.059     0.039
1938    33     1.905     0.905     0.708     0.185     0.063     0.044
1938    34     1.937     0.910     0.721     0.192     0.066     0.048
1938    35     1.962     0.913     0.731     0.197     0.069     0.053
1938    36     1.983     0.916     0.739     0.201     0.071     0.057
1938    37     1.999     0.918     0.745     0.203     0.072     0.060
1938    38     2.012     0.920     0.749     0.206     0.074     0.063
1938    39     2.021     0.921     0.752     0.207     0.075     0.066
1938    40     2.027     0.922     0.754     0.208     0.075     0.067
1938    41     2.031     0.923     0.755     0.209     0.076     0.069
1938    42     2.034     0.924     0.756     0.209     0.076     0.070
1938    43     2.036     0.924     0.756     0.210     0.076     0.070
1938    44     2.037     0.924     0.756     0.210     0.076     0.071
1938    45     2.038     0.924     0.756     0.210     0.076     0.071
1938    46     2.038     0.924     0.756     0.210     0.076     0.071
1938    47     2.038     0.924     0.756     0.210     0.076     0.071
1938    48     2.038     0.924     0.756     0.210     0.076     0.071
1938    49     2.038     0.924     0.756     0.210     0.076     0.071
1938    50     2.038     0.924     0.756     0.210     0.076     0.071
1938    51     2.038     0.924     0.756     0.210     0.076     0.071
1938    52     2.038     0.924     0.756     0.210     0.076     0.071
1938    53     2.038     0.924     0.756     0.210     0.076     0.071
1938    54     2.038     0.924     0.756     0.210     0.076     0.071
1938    55     2.038     0.924     0.756     0.210     0.076     0.071
1939    12     0.000     0.000     0.000     0.000     0.000     0.000
1939    13     0.000     0.000     0.000     0.000     0.000     0.000
1939    14     0.000     0.000     0.000     0.000     0.000     0.000
1939    15     0.002     0.002     0.000     0.000     0.000     0.000
1939    16     0.010     0.010     0.000     0.000     0.000     0.000
1939    17     0.033     0.032     0.001     0.000     0.000     0.000
1939    18     0.085     0.081     0.004     0.000     0.000     0.000
1939    19     0.179     0.165     0.014     0.000     0.000     0.000
1939    20     0.324     0.284     0.036     0.003     0.000     0.000
1939    21     0.511     0.428     0.073     0.009     0.001     0.000
1939    22     0.708     0.558     0.129     0.019     0.002     0.000
1939    23     0.895     0.657     0.202     0.032     0.004     0.001
1939    24     1.070     0.728     0.283     0.049     0.009     0.002
1939    25     1.229     0.780     0.364     0.067     0.014     0.004
1939    26     1.368     0.818     0.437     0.085     0.021     0.007
1939    27     1.486     0.846     0.499     0.102     0.028     0.011
1939    28     1.587     0.866     0.552     0.117     0.035     0.016
1939    29     1.677     0.882     0.598     0.134     0.042     0.021
1939    30     1.762     0.894     0.640     0.154     0.048     0.027
1939    31     1.831     0.903     0.673     0.170     0.054     0.033
1939    32     1.883     0.910     0.696     0.181     0.058     0.038
1939    33     1.922     0.915     0.713     0.189     0.062     0.043
1939    34     1.952     0.919     0.726     0.195     0.065     0.047
1939    35     1.978     0.922     0.737     0.200     0.067     0.051
1939    36     1.998     0.925     0.745     0.204     0.069     0.055
1939    37     2.014     0.928     0.751     0.206     0.071     0.058
1939    38     2.026     0.929     0.755     0.208     0.072     0.061
1939    39     2.035     0.931     0.758     0.210     0.073     0.063
1939    40     2.041     0.932     0.759     0.211     0.074     0.065
1939    41     2.045     0.932     0.760     0.212     0.074     0.067
1939    42     2.048     0.933     0.761     0.212     0.074     0.068
1939    43     2.050     0.933     0.761     0.212     0.075     0.068
1939    44     2.051     0.933     0.761     0.213     0.075     0.069
1939    45     2.052     0.934     0.761     0.213     0.075     0.069
1939    46     2.052     0.934     0.762     0.213     0.075     0.069
1939    47     2.052     0.934     0.762     0.213     0.075     0.069
1939    48     2.052     0.934     0.762     0.213     0.075     0.069
1939    49     2.052     0.934     0.762     0.213     0.075     0.069
1939    50     2.052     0.934     0.762     0.213     0.075     0.069
1939    51     2.052     0.934     0.762     0.213     0.075     0.069
1939    52     2.052     0.934     0.762     0.213     0.075     0.069
1939    53     2.052     0.934     0.762     0.213     0.075     0.069
1939    54     2.052     0.934     0.762     0.213     0.075     0.069
1939    55     2.052     0.934     0.762     0.213     0.075     0.069
1940    12     0.000     0.000     0.000     0.000     0.000     0.000
1940    13     0.000     0.000     0.000     0.000     0.000     0.000
1940    14     0.000     0.000     0.000     0.000     0.000     0.000
1940    15     0.002     0.002     0.000     0.000     0.000     0.000
1940    16     0.010     0.009     0.000     0.000     0.000     0.000
1940    17     0.033     0.032     0.001     0.000     0.000     0.000
1940    18     0.087     0.083     0.004     0.000     0.000     0.000
1940    19     0.189     0.174     0.015     0.000     0.000     0.000
1940    20     0.348     0.306     0.039     0.004     0.000     0.000
1940    21     0.541     0.452     0.079     0.010     0.001     0.000
1940    22     0.736     0.577     0.137     0.020     0.002     0.000
1940    23     0.925     0.674     0.212     0.033     0.005     0.001
1940    24     1.100     0.748     0.292     0.050     0.009     0.002
1940    25     1.256     0.800     0.370     0.067     0.015     0.004
1940    26     1.392     0.838     0.441     0.085     0.021     0.006
1940    27     1.509     0.865     0.504     0.101     0.028     0.010
1940    28     1.618     0.886     0.561     0.121     0.035     0.015
1940    29     1.719     0.901     0.613     0.143     0.042     0.020
1940    30     1.804     0.913     0.655     0.162     0.048     0.025
1940    31     1.869     0.922     0.687     0.176     0.053     0.030
1940    32     1.918     0.929     0.709     0.187     0.058     0.035
1940    33     1.956     0.934     0.727     0.194     0.061     0.040
1940    34     1.987     0.939     0.741     0.200     0.064     0.044
1940    35     2.013     0.942     0.752     0.205     0.066     0.048
1940    36     2.033     0.945     0.760     0.208     0.068     0.051
1940    37     2.048     0.947     0.766     0.211     0.070     0.055
1940    38     2.060     0.949     0.769     0.213     0.071     0.058
1940    39     2.068     0.950     0.772     0.214     0.072     0.060
1940    40     2.075     0.952     0.774     0.215     0.072     0.062
1940    41     2.079     0.952     0.774     0.216     0.073     0.063
1940    42     2.082     0.953     0.775     0.216     0.073     0.064
1940    43     2.083     0.953     0.775     0.217     0.073     0.065
1940    44     2.084     0.953     0.776     0.217     0.073     0.065
1940    45     2.085     0.953     0.776     0.217     0.074     0.065
1940    46     2.085     0.953     0.776     0.217     0.074     0.065
1940    47     2.085     0.953     0.776     0.217     0.074     0.065
1940    48     2.085     0.953     0.776     0.217     0.074     0.065
1940    49     2.085     0.953     0.776     0.217     0.074     0.065
1940    50     2.085     0.953     0.776     0.217     0.074     0.065
1940    51     2.085     0.953     0.776     0.217     0.074     0.065
1940    52     2.085     0.953     0.776     0.217     0.074     0.065
1940    53     2.085     0.953     0.776     0.217     0.074     0.065
1940    54     2.085     0.953     0.776     0.217     0.074     0.065
1940    55     2.085     0.953     0.776     0.217     0.074     0.065
1941    12     0.000     0.000     0.000     0.000     0.000     0.000
1941    13     0.000     0.000     0.000     0.000     0.000     0.000
1941    14     0.000     0.000     0.000     0.000     0.000     0.000
1941    15     0.002     0.002     0.000     0.000     0.000     0.000
1941    16     0.010     0.010     0.000     0.000     0.000     0.000
1941    17     0.034     0.033     0.001     0.000     0.000     0.000
1941    18     0.092     0.088     0.005     0.000     0.000     0.000
1941    19     0.204     0.188     0.016     0.000     0.000     0.000
1941    20     0.369     0.323     0.041     0.004     0.000     0.000
1941    21     0.559     0.465     0.083     0.010     0.001     0.000
1941    22     0.753     0.587     0.144     0.020     0.002     0.000
1941    23     0.943     0.687     0.217     0.033     0.005     0.001
1941    24     1.116     0.761     0.296     0.049     0.009     0.001
1941    25     1.267     0.811     0.372     0.066     0.015     0.003
1941    26     1.401     0.848     0.443     0.083     0.021     0.006
1941    27     1.528     0.876     0.510     0.104     0.028     0.009
1941    28     1.648     0.897     0.574     0.129     0.035     0.013
1941    29     1.747     0.913     0.626     0.150     0.041     0.018
1941    30     1.825     0.924     0.665     0.167     0.047     0.023
1941    31     1.884     0.933     0.693     0.179     0.051     0.027
1941    32     1.930     0.940     0.716     0.187     0.056     0.032
1941    33     1.970     0.945     0.735     0.195     0.059     0.036
1941    34     2.003     0.949     0.750     0.201     0.062     0.040
1941    35     2.027     0.952     0.761     0.205     0.064     0.044
1941    36     2.046     0.955     0.768     0.209     0.066     0.048
1941    37     2.060     0.957     0.773     0.211     0.067     0.051
1941    38     2.070     0.959     0.777     0.213     0.068     0.053
1941    39     2.078     0.960     0.779     0.214     0.069     0.055
1941    40     2.084     0.961     0.780     0.215     0.070     0.057
1941    41     2.088     0.962     0.781     0.216     0.070     0.058
1941    42     2.090     0.963     0.782     0.217     0.070     0.059
1941    43     2.092     0.963     0.782     0.217     0.071     0.060
1941    44     2.093     0.963     0.782     0.217     0.071     0.060
1941    45     2.094     0.963     0.782     0.217     0.071     0.060
1941    46     2.094     0.963     0.782     0.217     0.071     0.060
1941    47     2.094     0.963     0.782     0.217     0.071     0.060
1941    48     2.094     0.963     0.782     0.217     0.071     0.060
1941    49     2.094     0.963     0.782     0.217     0.071     0.060
1941    50     2.094     0.963     0.782     0.217     0.071     0.060
1941    51     2.094     0.963     0.782     0.217     0.071     0.060
1941    52     2.094     0.963     0.782     0.217     0.071     0.060
1941    53     2.094     0.963     0.782     0.217     0.071     0.060
1941    54     2.094     0.963     0.782     0.217     0.071     0.060
1941    55     2.094     0.963     0.782     0.217     0.071     0.060
1942    12     0.000     0.000     0.000     0.000     0.000     0.000
1942    13     0.000     0.000     0.000     0.000     0.000     0.000
1942    14     0.000     0.000     0.000     0.000     0.000     0.000
1942    15     0.002     0.002     0.000     0.000     0.000     0.000
1942    16     0.010     0.010     0.000     0.000     0.000     0.000
1942    17     0.036     0.035     0.001     0.000     0.000     0.000
1942    18     0.100     0.095     0.005     0.000     0.000     0.000
1942    19     0.215     0.196     0.018     0.000     0.000     0.000
1942    20     0.377     0.328     0.045     0.004     0.000     0.000
1942    21     0.568     0.468     0.089     0.010     0.001     0.000
1942    22     0.766     0.594     0.149     0.020     0.002     0.000
1942    23     0.952     0.692     0.221     0.033     0.005     0.001
1942    24     1.118     0.763     0.296     0.048     0.009     0.002
1942    25     1.268     0.814     0.371     0.065     0.015     0.004
1942    26     1.411     0.852     0.447     0.086     0.021     0.006
1942    27     1.546     0.880     0.520     0.111     0.027     0.009
1942    28     1.663     0.900     0.583     0.134     0.033     0.013
1942    29     1.754     0.915     0.630     0.152     0.039     0.017
1942    30     1.825     0.927     0.667     0.166     0.044     0.021
1942    31     1.883     0.935     0.696     0.176     0.049     0.026
1942    32     1.932     0.942     0.722     0.186     0.053     0.030
1942    33     1.973     0.947     0.742     0.193     0.056     0.034
1942    34     2.005     0.951     0.757     0.199     0.059     0.038
1942    35     2.028     0.955     0.766     0.203     0.061     0.042
1942    36     2.045     0.957     0.773     0.207     0.063     0.045
1942    37     2.059     0.960     0.778     0.209     0.064     0.048
1942    38     2.068     0.961     0.781     0.211     0.065     0.050
1942    39     2.075     0.963     0.783     0.212     0.066     0.052
1942    40     2.081     0.964     0.784     0.213     0.067     0.054
1942    41     2.085     0.964     0.785     0.214     0.067     0.055
1942    42     2.087     0.965     0.786     0.214     0.067     0.055
1942    43     2.089     0.965     0.786     0.214     0.067     0.056
1942    44     2.090     0.965     0.786     0.215     0.067     0.056
1942    45     2.090     0.965     0.786     0.215     0.068     0.056
1942    46     2.091     0.965     0.786     0.215     0.068     0.056
1942    47     2.091     0.965     0.786     0.215     0.068     0.056
1942    48     2.091     0.965     0.786     0.215     0.068     0.056
1942    49     2.091     0.965     0.786     0.215     0.068     0.056
