Bulgaria, Live births by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 01/12/2022
Cohort  Age        Total          B1          B2          B3          B4         B5p
1977     45            .           .           .           .           .           .
1977     46            .           .           .           .           .           .
1977     47            .           .           .           .           .           .
1977     48            .           .           .           .           .           .
1977     49            .           .           .           .           .           .
1977     50            .           .           .           .           .           .
1977     51            .           .           .           .           .           .
1977     52            .           .           .           .           .           .
1977     53            .           .           .           .           .           .
1977     54            .           .           .           .           .           .
