Bulgaria, Cumulative period fertility rates by birth order (vertical parallelograms)
Last modified: 01/12/2022
Year  ARDY  Cohort     CPFR     CPFR1     CPFR2     CPFR3     CPFR4    CPFR5p
1947   12    1935     0.000     0.000     0.000     0.000     0.000     0.000
1947   13    1934     0.000     0.000     0.000     0.000     0.000     0.000
1947   14    1933     0.000     0.000     0.000     0.000     0.000     0.000
1947   15    1932     0.001     0.001     0.000     0.000     0.000     0.000
1947   16    1931     0.004     0.004     0.000     0.000     0.000     0.000
1947   17    1930     0.015     0.014     0.000     0.000     0.000     0.000
1947   18    1929     0.042     0.040     0.002     0.000     0.000     0.000
1947   19    1928     0.096     0.089     0.007     0.000     0.000     0.000
1947   20    1927     0.184     0.163     0.019     0.002     0.000     0.000
1947   21    1926     0.312     0.262     0.042     0.006     0.001     0.000
1947   22    1925     0.476     0.380     0.080     0.015     0.002     0.000
1947   23    1924     0.667     0.497     0.136     0.028     0.005     0.000
1947   24    1923     0.870     0.604     0.209     0.048     0.009     0.000
1947   25    1922     1.080     0.693     0.294     0.074     0.016     0.003
1947   26    1921     1.283     0.760     0.381     0.107     0.025     0.010
1947   27    1920     1.468     0.807     0.460     0.145     0.039     0.017
1947   28    1919     1.633     0.841     0.527     0.184     0.055     0.026
1947   29    1918     1.782     0.866     0.584     0.221     0.075     0.036
1947   30    1917     1.921     0.885     0.632     0.258     0.096     0.050
1947   31    1916     2.054     0.901     0.673     0.294     0.118     0.068
1947   32    1915     2.175     0.914     0.706     0.325     0.139     0.091
1947   33    1914     2.279     0.924     0.731     0.350     0.158     0.117
1947   34    1913     2.371     0.931     0.750     0.371     0.174     0.145
1947   35    1912     2.454     0.936     0.766     0.389     0.189     0.174
1947   36    1911     2.528     0.941     0.778     0.404     0.202     0.203
1947   37    1910     2.591     0.945     0.788     0.416     0.213     0.229
1947   38    1909     2.644     0.948     0.795     0.426     0.222     0.254
1947   39    1908     2.688     0.950     0.801     0.433     0.229     0.275
1947   40    1907     2.722     0.952     0.804     0.438     0.234     0.294
1947   41    1906     2.749     0.953     0.807     0.441     0.238     0.310
1947   42    1905     2.769     0.954     0.808     0.444     0.240     0.323
1947   43    1904     2.784     0.954     0.809     0.445     0.242     0.333
1947   44    1903     2.797     0.955     0.810     0.447     0.244     0.342
1947   45    1902     2.807     0.955     0.811     0.447     0.245     0.349
1947   46    1901     2.815     0.955     0.811     0.448     0.245     0.355
1947   47    1900     2.821     0.956     0.811     0.448     0.246     0.360
1947   48    1899     2.825     0.956     0.811     0.448     0.246     0.363
1947   49    1898     2.827     0.956     0.812     0.448     0.246     0.365
1947   50    1897     2.828     0.956     0.812     0.448     0.247     0.365
1947   51    1896     2.828     0.956     0.812     0.449     0.247     0.365
1947   52    1895     2.828     0.956     0.812     0.449     0.247     0.365
1947   53    1894     2.828     0.956     0.812     0.449     0.247     0.365
1947   54    1893     2.828     0.956     0.812     0.449     0.247     0.365
1947   55    1892     2.828     0.956     0.812     0.449     0.247     0.365
1948   12    1936     0.000     0.000     0.000     0.000     0.000     0.000
1948   13    1935     0.000     0.000     0.000     0.000     0.000     0.000
1948   14    1934     0.000     0.000     0.000     0.000     0.000     0.000
1948   15    1933     0.001     0.001     0.000     0.000     0.000     0.000
1948   16    1932     0.004     0.004     0.000     0.000     0.000     0.000
1948   17    1931     0.016     0.015     0.000     0.000     0.000     0.000
1948   18    1930     0.045     0.043     0.002     0.000     0.000     0.000
1948   19    1929     0.101     0.094     0.007     0.000     0.000     0.000
1948   20    1928     0.192     0.172     0.018     0.001     0.000     0.000
1948   21    1927     0.324     0.277     0.041     0.006     0.001     0.000
1948   22    1926     0.497     0.400     0.081     0.014     0.002     0.000
1948   23    1925     0.696     0.522     0.141     0.028     0.005     0.001
1948   24    1924     0.909     0.629     0.221     0.049     0.009     0.002
1948   25    1923     1.126     0.717     0.311     0.077     0.017     0.004
1948   26    1922     1.334     0.784     0.402     0.112     0.027     0.008
1948   27    1921     1.521     0.833     0.482     0.151     0.041     0.014
1948   28    1920     1.686     0.867     0.549     0.190     0.058     0.022
1948   29    1919     1.834     0.893     0.604     0.227     0.076     0.034
1948   30    1918     1.971     0.912     0.650     0.263     0.097     0.049
1948   31    1917     2.101     0.927     0.688     0.297     0.119     0.069
1948   32    1916     2.217     0.939     0.719     0.326     0.140     0.093
1948   33    1915     2.318     0.948     0.743     0.350     0.158     0.119
1948   34    1914     2.408     0.955     0.761     0.370     0.175     0.147
1948   35    1913     2.490     0.961     0.776     0.387     0.190     0.176
1948   36    1912     2.565     0.966     0.788     0.402     0.203     0.206
1948   37    1911     2.630     0.970     0.798     0.414     0.214     0.234
1948   38    1910     2.685     0.973     0.805     0.424     0.223     0.261
1948   39    1909     2.730     0.975     0.810     0.431     0.230     0.284
1948   40    1908     2.766     0.977     0.814     0.436     0.235     0.304
1948   41    1907     2.794     0.978     0.817     0.439     0.239     0.321
1948   42    1906     2.815     0.979     0.818     0.442     0.242     0.333
1948   43    1905     2.830     0.980     0.819     0.443     0.244     0.344
1948   44    1904     2.843     0.980     0.820     0.444     0.246     0.352
1948   45    1903     2.853     0.981     0.821     0.445     0.247     0.360
1948   46    1902     2.862     0.981     0.821     0.445     0.248     0.367
1948   47    1901     2.868     0.981     0.822     0.446     0.248     0.372
1948   48    1900     2.872     0.981     0.822     0.446     0.248     0.375
1948   49    1899     2.874     0.981     0.822     0.446     0.249     0.376
1948   50    1898     2.874     0.981     0.822     0.446     0.249     0.377
1948   51    1897     2.875     0.981     0.822     0.446     0.249     0.377
1948   52    1896     2.875     0.981     0.822     0.446     0.249     0.377
1948   53    1895     2.875     0.981     0.822     0.446     0.249     0.377
1948   54    1894     2.875     0.981     0.822     0.446     0.249     0.377
1948   55    1893     2.875     0.981     0.822     0.446     0.249     0.377
1949   12    1937     0.000     0.000     0.000     0.000     0.000     0.000
1949   13    1936     0.000     0.000     0.000     0.000     0.000     0.000
1949   14    1935     0.000     0.000     0.000     0.000     0.000     0.000
1949   15    1934     0.001     0.001     0.000     0.000     0.000     0.000
1949   16    1933     0.005     0.005     0.000     0.000     0.000     0.000
1949   17    1932     0.017     0.017     0.000     0.000     0.000     0.000
1949   18    1931     0.049     0.047     0.002     0.000     0.000     0.000
1949   19    1930     0.110     0.103     0.007     0.000     0.000     0.000
1949   20    1929     0.207     0.187     0.019     0.001     0.000     0.000
1949   21    1928     0.345     0.297     0.042     0.005     0.001     0.000
1949   22    1927     0.520     0.422     0.083     0.013     0.002     0.000
1949   23    1926     0.719     0.541     0.145     0.027     0.005     0.001
1949   24    1925     0.929     0.644     0.226     0.048     0.011     0.002
1949   25    1924     1.143     0.726     0.317     0.077     0.019     0.004
1949   26    1923     1.350     0.789     0.410     0.113     0.030     0.009
1949   27    1922     1.540     0.834     0.493     0.153     0.045     0.015
1949   28    1921     1.707     0.868     0.562     0.193     0.062     0.023
1949   29    1920     1.857     0.892     0.619     0.230     0.081     0.034
1949   30    1919     1.995     0.911     0.667     0.266     0.102     0.050
1949   31    1918     2.123     0.925     0.705     0.298     0.124     0.070
1949   32    1917     2.235     0.935     0.735     0.325     0.145     0.094
1949   33    1916     2.331     0.943     0.757     0.347     0.163     0.121
1949   34    1915     2.417     0.949     0.774     0.365     0.178     0.149
1949   35    1914     2.495     0.955     0.788     0.381     0.193     0.179
1949   36    1913     2.567     0.959     0.799     0.395     0.205     0.208
1949   37    1912     2.629     0.963     0.808     0.407     0.216     0.236
1949   38    1911     2.683     0.966     0.814     0.416     0.225     0.262
1949   39    1910     2.727     0.968     0.819     0.423     0.232     0.285
1949   40    1909     2.761     0.970     0.822     0.428     0.237     0.305
1949   41    1908     2.788     0.971     0.824     0.431     0.241     0.322
1949   42    1907     2.808     0.971     0.826     0.433     0.243     0.335
1949   43    1906     2.823     0.972     0.827     0.435     0.245     0.345
1949   44    1905     2.836     0.972     0.828     0.436     0.246     0.354
1949   45    1904     2.846     0.972     0.828     0.437     0.247     0.361
1949   46    1903     2.854     0.973     0.829     0.437     0.248     0.367
1949   47    1902     2.860     0.973     0.829     0.438     0.249     0.372
1949   48    1901     2.864     0.973     0.829     0.438     0.249     0.375
1949   49    1900     2.866     0.973     0.829     0.438     0.250     0.377
1949   50    1899     2.867     0.973     0.829     0.438     0.250     0.377
1949   51    1898     2.868     0.973     0.829     0.438     0.250     0.377
1949   52    1897     2.868     0.973     0.829     0.438     0.250     0.377
1949   53    1896     2.868     0.973     0.829     0.438     0.250     0.377
1949   54    1895     2.868     0.973     0.829     0.438     0.250     0.377
1949   55    1894     2.868     0.973     0.829     0.438     0.250     0.377
1950   12    1938     0.000     0.000     0.000     0.000     0.000     0.000
1950   13    1937     0.000     0.000     0.000     0.000     0.000     0.000
1950   14    1936     0.000     0.000     0.000     0.000     0.000     0.000
1950   15    1935     0.001     0.001     0.000     0.000     0.000     0.000
1950   16    1934     0.005     0.005     0.000     0.000     0.000     0.000
1950   17    1933     0.019     0.018     0.000     0.000     0.000     0.000
1950   18    1932     0.052     0.050     0.002     0.000     0.000     0.000
1950   19    1931     0.114     0.107     0.007     0.000     0.000     0.000
1950   20    1930     0.213     0.194     0.018     0.001     0.000     0.000
1950   21    1929     0.356     0.308     0.042     0.005     0.001     0.000
1950   22    1928     0.537     0.439     0.082     0.012     0.003     0.000
1950   23    1927     0.743     0.565     0.145     0.027     0.006     0.001
1950   24    1926     0.962     0.672     0.227     0.049     0.011     0.002
1950   25    1925     1.181     0.757     0.320     0.080     0.019     0.006
1950   26    1924     1.390     0.820     0.413     0.117     0.030     0.011
1950   27    1923     1.578     0.865     0.496     0.155     0.044     0.018
1950   28    1922     1.743     0.898     0.565     0.193     0.061     0.026
1950   29    1921     1.892     0.923     0.623     0.229     0.079     0.037
1950   30    1920     2.031     0.942     0.673     0.265     0.100     0.051
1950   31    1919     2.161     0.957     0.713     0.298     0.122     0.070
1950   32    1918     2.274     0.968     0.744     0.327     0.143     0.093
1950   33    1917     2.373     0.976     0.767     0.351     0.161     0.118
1950   34    1916     2.461     0.983     0.785     0.371     0.178     0.146
1950   35    1915     2.540     0.988     0.799     0.387     0.192     0.174
1950   36    1914     2.612     0.992     0.810     0.401     0.205     0.203
1950   37    1913     2.674     0.996     0.820     0.412     0.216     0.231
1950   38    1912     2.726     0.999     0.827     0.420     0.224     0.256
1950   39    1911     2.770     1.001     0.832     0.427     0.231     0.279
1950   40    1910     2.806     1.003     0.835     0.431     0.236     0.300
1950   41    1909     2.835     1.004     0.838     0.435     0.241     0.317
1950   42    1908     2.857     1.005     0.840     0.437     0.244     0.331
1950   43    1907     2.874     1.006     0.841     0.439     0.246     0.342
1950   44    1906     2.889     1.006     0.842     0.440     0.248     0.352
1950   45    1905     2.900     1.007     0.843     0.441     0.249     0.360
1950   46    1904     2.910     1.007     0.843     0.442     0.250     0.367
1950   47    1903     2.917     1.007     0.844     0.443     0.251     0.372
1950   48    1902     2.922     1.007     0.844     0.443     0.252     0.376
1950   49    1901     2.924     1.008     0.844     0.443     0.252     0.377
1950   50    1900     2.925     1.008     0.844     0.443     0.252     0.378
1950   51    1899     2.925     1.008     0.844     0.443     0.252     0.378
1950   52    1898     2.925     1.008     0.844     0.443     0.252     0.378
1950   53    1897     2.926     1.008     0.844     0.443     0.252     0.378
1950   54    1896     2.926     1.008     0.844     0.443     0.252     0.378
1950   55    1895     2.926     1.008     0.844     0.443     0.252     0.378
1951   12    1939     0.000     0.000     0.000     0.000     0.000     0.000
1951   13    1938     0.000     0.000     0.000     0.000     0.000     0.000
1951   14    1937     0.000     0.000     0.000     0.000     0.000     0.000
1951   15    1936     0.001     0.001     0.000     0.000     0.000     0.000
1951   16    1935     0.005     0.005     0.000     0.000     0.000     0.000
1951   17    1934     0.019     0.018     0.000     0.000     0.000     0.000
1951   18    1933     0.051     0.049     0.002     0.000     0.000     0.000
1951   19    1932     0.112     0.105     0.007     0.000     0.000     0.000
1951   20    1931     0.207     0.187     0.018     0.001     0.000     0.000
1951   21    1930     0.338     0.292     0.040     0.005     0.001     0.000
1951   22    1929     0.499     0.409     0.076     0.012     0.002     0.000
1951   23    1928     0.675     0.518     0.128     0.024     0.005     0.000
1951   24    1927     0.855     0.610     0.194     0.042     0.009     0.000
1951   25    1926     1.034     0.682     0.267     0.066     0.016     0.003
1951   26    1925     1.206     0.737     0.340     0.095     0.025     0.009
1951   27    1924     1.360     0.776     0.406     0.126     0.036     0.016
1951   28    1923     1.495     0.804     0.462     0.157     0.049     0.023
1951   29    1922     1.617     0.826     0.509     0.186     0.064     0.032
1951   30    1921     1.730     0.843     0.549     0.215     0.080     0.043
1951   31    1920     1.833     0.856     0.581     0.241     0.097     0.058
1951   32    1919     1.922     0.866     0.605     0.263     0.112     0.075
1951   33    1918     1.999     0.873     0.624     0.282     0.126     0.095
1951   34    1917     2.066     0.878     0.638     0.297     0.138     0.115
1951   35    1916     2.127     0.883     0.649     0.309     0.149     0.136
1951   36    1915     2.183     0.887     0.658     0.320     0.159     0.158
1951   37    1914     2.232     0.891     0.665     0.329     0.168     0.179
1951   38    1913     2.273     0.893     0.670     0.336     0.175     0.198
1951   39    1912     2.307     0.895     0.674     0.342     0.181     0.215
1951   40    1911     2.335     0.897     0.677     0.346     0.185     0.231
1951   41    1910     2.357     0.898     0.679     0.348     0.187     0.244
1951   42    1909     2.374     0.899     0.681     0.350     0.189     0.255
1951   43    1908     2.387     0.899     0.682     0.352     0.190     0.264
1951   44    1907     2.397     0.900     0.683     0.353     0.192     0.271
1951   45    1906     2.406     0.900     0.683     0.353     0.192     0.277
1951   46    1905     2.412     0.900     0.683     0.354     0.193     0.282
1951   47    1904     2.417     0.900     0.684     0.354     0.194     0.286
1951   48    1903     2.420     0.900     0.684     0.354     0.194     0.288
1951   49    1902     2.422     0.900     0.684     0.354     0.194     0.289
1951   50    1901     2.422     0.901     0.684     0.354     0.194     0.289
1951   51    1900     2.423     0.901     0.684     0.354     0.194     0.290
1951   52    1899     2.423     0.901     0.684     0.354     0.194     0.290
1951   53    1898     2.423     0.901     0.684     0.354     0.194     0.290
1951   54    1897     2.423     0.901     0.684     0.354     0.194     0.290
1951   55    1896     2.423     0.901     0.684     0.354     0.194     0.290
1952   12    1940     0.000     0.000     0.000     0.000     0.000     0.000
1952   13    1939     0.000     0.000     0.000     0.000     0.000     0.000
1952   14    1938     0.000     0.000     0.000     0.000     0.000     0.000
1952   15    1937     0.001     0.001     0.000     0.000     0.000     0.000
1952   16    1936     0.005     0.005     0.000     0.000     0.000     0.000
1952   17    1935     0.018     0.017     0.000     0.000     0.000     0.000
1952   18    1934     0.050     0.048     0.002     0.000     0.000     0.000
1952   19    1933     0.110     0.102     0.007     0.000     0.000     0.000
1952   20    1932     0.203     0.182     0.020     0.001     0.000     0.000
1952   21    1931     0.335     0.286     0.043     0.005     0.001     0.000
1952   22    1930     0.500     0.402     0.082     0.013     0.003     0.000
1952   23    1929     0.681     0.511     0.139     0.025     0.006     0.001
1952   24    1928     0.866     0.602     0.210     0.043     0.010     0.002
1952   25    1927     1.051     0.674     0.290     0.066     0.016     0.005
1952   26    1926     1.229     0.727     0.370     0.096     0.025     0.009
1952   27    1925     1.388     0.765     0.442     0.129     0.037     0.015
1952   28    1924     1.528     0.792     0.501     0.161     0.051     0.022
1952   29    1923     1.652     0.812     0.551     0.192     0.066     0.031
1952   30    1922     1.766     0.828     0.593     0.222     0.083     0.041
1952   31    1921     1.867     0.839     0.626     0.248     0.099     0.055
1952   32    1920     1.954     0.848     0.651     0.270     0.114     0.070
1952   33    1919     2.027     0.854     0.670     0.288     0.127     0.087
1952   34    1918     2.091     0.859     0.685     0.303     0.139     0.105
1952   35    1917     2.148     0.863     0.696     0.315     0.150     0.124
1952   36    1916     2.201     0.867     0.705     0.326     0.160     0.144
1952   37    1915     2.249     0.870     0.712     0.335     0.168     0.164
1952   38    1914     2.288     0.872     0.717     0.342     0.175     0.182
1952   39    1913     2.321     0.874     0.721     0.347     0.180     0.199
1952   40    1912     2.347     0.875     0.724     0.351     0.184     0.214
1952   41    1911     2.368     0.876     0.725     0.353     0.187     0.226
1952   42    1910     2.384     0.876     0.727     0.355     0.189     0.236
1952   43    1909     2.396     0.877     0.727     0.357     0.191     0.244
1952   44    1908     2.405     0.877     0.728     0.358     0.193     0.250
1952   45    1907     2.413     0.878     0.728     0.358     0.194     0.255
1952   46    1906     2.419     0.878     0.729     0.359     0.194     0.259
1952   47    1905     2.423     0.878     0.729     0.359     0.195     0.262
1952   48    1904     2.426     0.878     0.729     0.359     0.195     0.264
1952   49    1903     2.427     0.878     0.729     0.359     0.196     0.265
1952   50    1902     2.427     0.878     0.729     0.359     0.196     0.265
1952   51    1901     2.428     0.878     0.729     0.359     0.196     0.265
1952   52    1900     2.428     0.878     0.729     0.359     0.196     0.265
1952   53    1899     2.428     0.878     0.729     0.359     0.196     0.265
1952   54    1898     2.428     0.878     0.729     0.359     0.196     0.265
1952   55    1897     2.428     0.878     0.729     0.359     0.196     0.265
1953   12    1941     0.000     0.000     0.000     0.000     0.000     0.000
1953   13    1940     0.000     0.000     0.000     0.000     0.000     0.000
1953   14    1939     0.000     0.000     0.000     0.000     0.000     0.000
1953   15    1938     0.001     0.001     0.000     0.000     0.000     0.000
1953   16    1937     0.005     0.005     0.000     0.000     0.000     0.000
1953   17    1936     0.019     0.018     0.000     0.000     0.000     0.000
1953   18    1935     0.052     0.050     0.002     0.000     0.000     0.000
1953   19    1934     0.116     0.109     0.007     0.000     0.000     0.000
1953   20    1933     0.214     0.193     0.019     0.001     0.000     0.000
1953   21    1932     0.350     0.303     0.042     0.005     0.000     0.000
1953   22    1931     0.518     0.424     0.081     0.011     0.001     0.000
1953   23    1930     0.698     0.536     0.136     0.023     0.003     0.001
1953   24    1929     0.881     0.628     0.206     0.040     0.007     0.002
1953   25    1928     1.063     0.700     0.284     0.063     0.013     0.004
1953   26    1927     1.239     0.755     0.365     0.091     0.022     0.007
1953   27    1926     1.398     0.794     0.437     0.123     0.033     0.012
1953   28    1925     1.537     0.821     0.498     0.153     0.046     0.019
1953   29    1924     1.659     0.842     0.548     0.182     0.060     0.028
1953   30    1923     1.770     0.857     0.590     0.209     0.076     0.039
1953   31    1922     1.869     0.869     0.624     0.233     0.091     0.052
1953   32    1921     1.952     0.878     0.650     0.254     0.105     0.066
1953   33    1920     2.022     0.885     0.669     0.270     0.117     0.080
1953   34    1919     2.084     0.890     0.684     0.284     0.129     0.096
1953   35    1918     2.138     0.894     0.695     0.296     0.139     0.114
1953   36    1917     2.188     0.898     0.703     0.305     0.149     0.133
1953   37    1916     2.233     0.900     0.710     0.313     0.157     0.153
1953   38    1915     2.270     0.902     0.714     0.319     0.163     0.171
1953   39    1914     2.302     0.904     0.718     0.324     0.169     0.188
1953   40    1913     2.328     0.905     0.720     0.328     0.173     0.203
1953   41    1912     2.349     0.906     0.722     0.330     0.176     0.215
1953   42    1911     2.366     0.907     0.723     0.333     0.178     0.225
1953   43    1910     2.378     0.907     0.724     0.334     0.180     0.233
1953   44    1909     2.388     0.907     0.725     0.335     0.181     0.240
1953   45    1908     2.396     0.908     0.725     0.336     0.182     0.245
1953   46    1907     2.402     0.908     0.726     0.337     0.183     0.249
1953   47    1906     2.406     0.908     0.726     0.337     0.183     0.252
1953   48    1905     2.408     0.908     0.726     0.337     0.183     0.254
1953   49    1904     2.410     0.908     0.726     0.338     0.184     0.255
1953   50    1903     2.410     0.908     0.726     0.338     0.184     0.255
1953   51    1902     2.411     0.908     0.726     0.338     0.184     0.255
1953   52    1901     2.411     0.908     0.726     0.338     0.184     0.255
1953   53    1900     2.411     0.908     0.726     0.338     0.184     0.255
1953   54    1899     2.411     0.908     0.726     0.338     0.184     0.255
1953   55    1898     2.411     0.908     0.726     0.338     0.184     0.255
1954   12    1942     0.000     0.000     0.000     0.000     0.000     0.000
1954   13    1941     0.000     0.000     0.000     0.000     0.000     0.000
1954   14    1940     0.000     0.000     0.000     0.000     0.000     0.000
1954   15    1939     0.001     0.001     0.000     0.000     0.000     0.000
1954   16    1938     0.005     0.005     0.000     0.000     0.000     0.000
1954   17    1937     0.019     0.019     0.000     0.000     0.000     0.000
1954   18    1936     0.055     0.053     0.002     0.000     0.000     0.000
1954   19    1935     0.122     0.115     0.007     0.000     0.000     0.000
1954   20    1934     0.226     0.205     0.019     0.001     0.000     0.000
1954   21    1933     0.365     0.317     0.042     0.005     0.001     0.000
1954   22    1932     0.530     0.438     0.078     0.012     0.002     0.000
1954   23    1931     0.704     0.547     0.129     0.023     0.004     0.001
1954   24    1930     0.878     0.637     0.193     0.038     0.007     0.002
1954   25    1929     1.051     0.709     0.266     0.059     0.013     0.003
1954   26    1928     1.220     0.764     0.343     0.085     0.021     0.006
1954   27    1927     1.374     0.804     0.414     0.115     0.031     0.011
1954   28    1926     1.510     0.831     0.473     0.143     0.044     0.018
1954   29    1925     1.630     0.852     0.522     0.171     0.059     0.026
1954   30    1924     1.738     0.867     0.563     0.198     0.074     0.037
1954   31    1923     1.835     0.878     0.596     0.222     0.088     0.050
1954   32    1922     1.916     0.887     0.621     0.243     0.101     0.064
1954   33    1921     1.986     0.894     0.641     0.260     0.113     0.078
1954   34    1920     2.046     0.899     0.656     0.275     0.124     0.093
1954   35    1919     2.100     0.903     0.667     0.287     0.134     0.109
1954   36    1918     2.150     0.906     0.676     0.297     0.144     0.127
1954   37    1917     2.193     0.908     0.683     0.305     0.152     0.145
1954   38    1916     2.229     0.910     0.688     0.311     0.159     0.161
1954   39    1915     2.259     0.912     0.691     0.315     0.164     0.177
1954   40    1914     2.285     0.913     0.694     0.319     0.168     0.191
1954   41    1913     2.304     0.914     0.695     0.321     0.171     0.203
1954   42    1912     2.320     0.915     0.696     0.323     0.173     0.212
1954   43    1911     2.332     0.916     0.697     0.324     0.175     0.220
1954   44    1910     2.341     0.916     0.698     0.325     0.176     0.226
1954   45    1909     2.348     0.916     0.698     0.326     0.177     0.231
1954   46    1908     2.353     0.916     0.698     0.326     0.178     0.234
1954   47    1907     2.356     0.916     0.698     0.327     0.178     0.237
1954   48    1906     2.358     0.916     0.698     0.327     0.178     0.238
1954   49    1905     2.359     0.916     0.698     0.327     0.179     0.239
1954   50    1904     2.360     0.916     0.698     0.327     0.179     0.239
1954   51    1903     2.360     0.916     0.699     0.327     0.179     0.239
1954   52    1902     2.360     0.916     0.699     0.327     0.179     0.239
1954   53    1901     2.360     0.916     0.699     0.327     0.179     0.239
1954   54    1900     2.360     0.916     0.699     0.327     0.179     0.239
1954   55    1899     2.360     0.916     0.699     0.327     0.179     0.239
1955   12    1943     0.000     0.000     0.000     0.000     0.000     0.000
1955   13    1942     0.000     0.000     0.000     0.000     0.000     0.000
1955   14    1941     0.000     0.000     0.000     0.000     0.000     0.000
1955   15    1940     0.001     0.001     0.000     0.000     0.000     0.000
1955   16    1939     0.005     0.005     0.000     0.000     0.000     0.000
1955   17    1938     0.019     0.019     0.000     0.000     0.000     0.000
1955   18    1937     0.054     0.052     0.002     0.000     0.000     0.000
1955   19    1936     0.122     0.113     0.008     0.000     0.000     0.000
1955   20    1935     0.227     0.203     0.022     0.001     0.000     0.000
1955   21    1934     0.372     0.319     0.047     0.006     0.000     0.000
1955   22    1933     0.545     0.446     0.086     0.013     0.000     0.000
1955   23    1932     0.730     0.565     0.141     0.024     0.000     0.000
1955   24    1931     0.915     0.666     0.209     0.040     0.000     0.000
1955   25    1930     1.098     0.743     0.283     0.061     0.008     0.002
1955   26    1929     1.273     0.799     0.359     0.086     0.022     0.006
1955   27    1928     1.431     0.841     0.429     0.114     0.035     0.012
1955   28    1927     1.568     0.871     0.489     0.142     0.047     0.019
1955   29    1926     1.687     0.892     0.540     0.168     0.059     0.028
1955   30    1925     1.794     0.909     0.582     0.193     0.072     0.039
1955   31    1924     1.886     0.921     0.615     0.214     0.085     0.051
1955   32    1923     1.963     0.930     0.640     0.232     0.098     0.064
1955   33    1922     2.028     0.936     0.659     0.246     0.109     0.078
1955   34    1921     2.085     0.941     0.674     0.259     0.119     0.092
1955   35    1920     2.137     0.946     0.686     0.269     0.128     0.108
1955   36    1919     2.183     0.949     0.694     0.278     0.136     0.125
1955   37    1918     2.223     0.952     0.701     0.285     0.143     0.142
1955   38    1917     2.257     0.954     0.705     0.291     0.149     0.159
1955   39    1916     2.285     0.955     0.708     0.295     0.153     0.174
1955   40    1915     2.308     0.956     0.711     0.298     0.156     0.187
1955   41    1914     2.327     0.957     0.712     0.300     0.159     0.198
1955   42    1913     2.342     0.958     0.714     0.302     0.161     0.208
1955   43    1912     2.353     0.958     0.714     0.303     0.163     0.215
1955   44    1911     2.362     0.958     0.715     0.304     0.164     0.221
1955   45    1910     2.368     0.958     0.715     0.304     0.164     0.226
1955   46    1909     2.373     0.959     0.715     0.305     0.165     0.229
1955   47    1908     2.376     0.959     0.715     0.305     0.165     0.232
1955   48    1907     2.378     0.959     0.715     0.305     0.166     0.234
1955   49    1906     2.379     0.959     0.715     0.305     0.166     0.235
1955   50    1905     2.380     0.959     0.715     0.305     0.166     0.235
1955   51    1904     2.380     0.959     0.715     0.305     0.166     0.235
1955   52    1903     2.380     0.959     0.715     0.305     0.166     0.235
1955   53    1902     2.380     0.959     0.715     0.305     0.166     0.235
1955   54    1901     2.380     0.959     0.715     0.305     0.166     0.235
1955   55    1900     2.380     0.959     0.715     0.305     0.166     0.235
1956   12    1944     0.000     0.000     0.000     0.000     0.000     0.000
1956   13    1943     0.000     0.000     0.000     0.000     0.000     0.000
1956   14    1942     0.000     0.000     0.000     0.000     0.000     0.000
1956   15    1941     0.001     0.001     0.000     0.000     0.000     0.000
1956   16    1940     0.005     0.005     0.000     0.000     0.000     0.000
1956   17    1939     0.020     0.019     0.001     0.000     0.000     0.000
1956   18    1938     0.056     0.054     0.002     0.000     0.000     0.000
1956   19    1937     0.125     0.117     0.008     0.000     0.000     0.000
1956   20    1936     0.234     0.210     0.022     0.002     0.000     0.000
1956   21    1935     0.382     0.328     0.048     0.006     0.001     0.000
1956   22    1934     0.560     0.459     0.087     0.012     0.002     0.000
1956   23    1933     0.750     0.580     0.143     0.023     0.004     0.000
1956   24    1932     0.939     0.683     0.212     0.037     0.007     0.000
1956   25    1931     1.122     0.763     0.289     0.056     0.012     0.002
1956   26    1930     1.295     0.822     0.367     0.079     0.020     0.007
1956   27    1929     1.448     0.863     0.438     0.105     0.030     0.012
1956   28    1928     1.579     0.893     0.497     0.130     0.041     0.019
1956   29    1927     1.693     0.915     0.546     0.153     0.053     0.027
1956   30    1926     1.794     0.931     0.586     0.175     0.065     0.036
1956   31    1925     1.883     0.943     0.619     0.195     0.077     0.048
1956   32    1924     1.957     0.953     0.643     0.212     0.088     0.062
1956   33    1923     2.020     0.960     0.662     0.226     0.098     0.075
1956   34    1922     2.075     0.965     0.676     0.237     0.107     0.089
1956   35    1921     2.124     0.969     0.688     0.247     0.115     0.105
1956   36    1920     2.167     0.973     0.697     0.255     0.122     0.121
1956   37    1919     2.202     0.975     0.703     0.261     0.128     0.136
1956   38    1918     2.232     0.977     0.707     0.265     0.133     0.151
1956   39    1917     2.257     0.978     0.710     0.268     0.136     0.164
1956   40    1916     2.278     0.979     0.712     0.271     0.139     0.176
1956   41    1915     2.295     0.980     0.714     0.273     0.142     0.186
1956   42    1914     2.309     0.981     0.715     0.274     0.144     0.195
1956   43    1913     2.320     0.982     0.715     0.275     0.145     0.202
1956   44    1912     2.328     0.982     0.716     0.276     0.146     0.208
1956   45    1911     2.334     0.982     0.716     0.276     0.147     0.213
1956   46    1910     2.338     0.982     0.716     0.277     0.147     0.216
1956   47    1909     2.341     0.982     0.717     0.277     0.147     0.218
1956   48    1908     2.343     0.982     0.717     0.277     0.147     0.220
1956   49    1907     2.344     0.982     0.717     0.277     0.148     0.221
