Bulgaria, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 01/12/2022
Year    Age        ASFR
2010     26     0.09521
2010     27     0.09599
2010     28     0.09344
2010     29     0.08956
2010     30     0.08613
2010     31     0.07756
2010     32     0.06736
2010     33     0.05947
2010     34     0.05342
2010     35     0.04219
2010     36     0.03353
2010     37     0.02500
2010     38     0.01906
2010     39     0.01309
2010     40     0.00882
2010     41     0.00564
2010     42     0.00325
2010     43     0.00167
2010     44     0.00086
2010     45     0.00056
2010     46     0.00012
2010     47     0.00014
2010     48     0.00019
2010     49     0.00008
2010     50     0.00008
2010     51     0.00000
2010     52     0.00000
2010     53     0.00000
2010     54     0.00000
2010     55+    0.00004
2011     12-    0.00016
2011     13     0.00202
2011     14     0.00908
2011     15     0.02194
2011     16     0.03483
2011     17     0.04419
2011     18     0.04644
2011     19     0.05589
2011     20     0.06479
2011     21     0.06578
2011     22     0.06787
2011     23     0.07302
2011     24     0.07860
2011     25     0.08717
2011     26     0.09210
2011     27     0.08982
2011     28     0.09000
2011     29     0.08680
2011     30     0.08274
2011     31     0.07182
2011     32     0.06865
2011     33     0.05934
2011     34     0.05014
2011     35     0.04002
2011     36     0.03277
2011     37     0.02626
2011     38     0.01897
2011     39     0.01401
2011     40     0.00959
2011     41     0.00574
2011     42     0.00353
2011     43     0.00191
2011     44     0.00098
2011     45     0.00061
2011     46     0.00036
2011     47     0.00006
2011     48     0.00014
2011     49     0.00006
2011     50     0.00002
2011     51     0.00002
2011     52     0.00000
2011     53     0.00004
2011     54     0.00000
2011     55+    0.00000
2012     12-    0.00009
2012     13     0.00144
2012     14     0.00716
2012     15     0.02081
2012     16     0.03449
2012     17     0.04495
2012     18     0.04965
2012     19     0.05693
2012     20     0.06234
2012     21     0.06566
2012     22     0.07066
2012     23     0.07198
2012     24     0.07806
2012     25     0.08651
2012     26     0.09024
2012     27     0.09222
2012     28     0.08848
2012     29     0.08590
2012     30     0.08119
2012     31     0.07351
2012     32     0.06587
2012     33     0.05803
2012     34     0.05154
2012     35     0.04317
2012     36     0.03407
2012     37     0.02647
2012     38     0.01848
2012     39     0.01461
2012     40     0.00960
2012     41     0.00565
2012     42     0.00391
2012     43     0.00226
2012     44     0.00066
2012     45     0.00086
2012     46     0.00035
2012     47     0.00015
2012     48     0.00017
2012     49     0.00006
2012     50     0.00006
2012     51     0.00012
2012     52     0.00000
2012     53     0.00000
2012     54     0.00000
2012     55+    0.00004
2013     12-    0.00016
2013     13     0.00135
2013     14     0.00799
2013     15     0.01937
2013     16     0.03311
2013     17     0.04519
2013     18     0.04923
2013     19     0.05830
2013     20     0.06392
2013     21     0.06693
2013     22     0.06783
2013     23     0.07157
2013     24     0.07506
2013     25     0.08228
2013     26     0.08556
2013     27     0.08975
2013     28     0.09088
2013     29     0.08463
2013     30     0.07914
2013     31     0.07463
2013     32     0.06442
2013     33     0.05655
2013     34     0.05082
2013     35     0.04164
2013     36     0.03419
2013     37     0.02569
2013     38     0.02029
2013     39     0.01451
2013     40     0.01057
2013     41     0.00581
2013     42     0.00390
2013     43     0.00246
2013     44     0.00104
2013     45     0.00058
2013     46     0.00049
2013     47     0.00022
2013     48     0.00006
2013     49     0.00012
2013     50     0.00006
2013     51     0.00002
2013     52     0.00000
2013     53     0.00000
2013     54     0.00000
2013     55+    0.00002
2014     12-    0.00007
2014     13     0.00164
2014     14     0.00835
2014     15     0.02084
2014     16     0.03039
2014     17     0.04396
2014     18     0.05051
2014     19     0.05896
2014     20     0.06682
2014     21     0.06684
2014     22     0.06903
2014     23     0.07279
2014     24     0.07843
2014     25     0.08300
2014     26     0.08802
2014     27     0.08891
2014     28     0.09241
2014     29     0.08829
2014     30     0.08243
2014     31     0.07732
2014     32     0.06872
2014     33     0.06103
2014     34     0.05372
2014     35     0.04638
2014     36     0.03855
2014     37     0.02894
2014     38     0.02169
2014     39     0.01696
2014     40     0.01146
2014     41     0.00657
2014     42     0.00470
2014     43     0.00277
2014     44     0.00123
2014     45     0.00083
2014     46     0.00050
2014     47     0.00035
2014     48     0.00024
2014     49     0.00019
2014     50     0.00010
2014     51     0.00008
2014     52     0.00000
2014     53     0.00004
2014     54     0.00000
2014     55+    0.00000
2015     12-    0.00007
2015     13     0.00115
2015     14     0.00831
2015     15     0.02023
2015     16     0.03215
2015     17     0.04037
2015     18     0.04672
2015     19     0.05844
2015     20     0.06458
2015     21     0.06736
2015     22     0.06862
2015     23     0.07234
2015     24     0.07431
2015     25     0.08216
2015     26     0.08801
2015     27     0.08913
2015     28     0.08993
2015     29     0.08985
2015     30     0.08459
2015     31     0.07933
2015     32     0.07106
2015     33     0.06145
2015     34     0.05344
2015     35     0.04526
2015     36     0.03831
2015     37     0.03050
2015     38     0.02376
2015     39     0.01702
2015     40     0.01199
2015     41     0.00792
2015     42     0.00439
2015     43     0.00263
2015     44     0.00163
2015     45     0.00112
2015     46     0.00074
2015     47     0.00065
2015     48     0.00033
2015     49     0.00018
2015     50     0.00009
2015     51     0.00010
2015     52     0.00004
2015     53     0.00004
2015     54     0.00000
2015     55+    0.00000
2016     12-    0.00016
2016     13     0.00142
2016     14     0.00715
2016     15     0.02071
2016     16     0.03164
2016     17     0.04153
2016     18     0.04442
2016     19     0.05439
2016     20     0.06128
2016     21     0.06566
2016     22     0.07187
2016     23     0.07372
2016     24     0.07744
2016     25     0.08425
2016     26     0.08875
2016     27     0.08863
2016     28     0.09029
2016     29     0.08966
2016     30     0.08567
2016     31     0.08026
2016     32     0.07145
2016     33     0.06397
2016     34     0.05470
2016     35     0.04570
2016     36     0.03811
2016     37     0.03198
2016     38     0.02414
2016     39     0.01788
2016     40     0.01330
2016     41     0.00864
2016     42     0.00535
2016     43     0.00326
2016     44     0.00178
2016     45     0.00144
2016     46     0.00076
2016     47     0.00058
2016     48     0.00048
2016     49     0.00033
2016     50     0.00002
2016     51     0.00017
2016     52     0.00013
2016     53     0.00002
2016     54     0.00002
2016     55+    0.00000
2017     12-    0.00003
2017     13     0.00139
2017     14     0.00745
2017     15     0.01806
2017     16     0.03395
2017     17     0.04252
2017     18     0.04604
2017     19     0.05155
2017     20     0.06162
2017     21     0.06806
2017     22     0.06986
2017     23     0.07498
2017     24     0.07989
2017     25     0.08323
2017     26     0.08664
2017     27     0.09026
2017     28     0.09091
2017     29     0.09056
2017     30     0.08434
2017     31     0.07963
2017     32     0.07138
2017     33     0.06515
2017     34     0.05718
2017     35     0.04912
2017     36     0.03983
2017     37     0.03371
2017     38     0.02400
2017     39     0.01910
2017     40     0.01386
2017     41     0.00955
2017     42     0.00555
2017     43     0.00417
2017     44     0.00195
2017     45     0.00109
2017     46     0.00123
2017     47     0.00072
2017     48     0.00054
2017     49     0.00019
2017     50     0.00033
2017     51     0.00009
2017     52     0.00006
2017     53     0.00000
2017     54     0.00000
2017     55+    0.00006
2018     12-    0.00013
2018     13     0.00149
2018     14     0.00652
2018     15     0.01824
2018     16     0.03168
2018     17     0.04288
2018     18     0.04871
2018     19     0.05144
2018     20     0.05664
2018     21     0.06390
2018     22     0.07166
2018     23     0.07228
2018     24     0.08031
2018     25     0.08533
2018     26     0.09114
2018     27     0.08996
2018     28     0.09003
2018     29     0.08712
2018     30     0.08552
2018     31     0.08065
2018     32     0.07213
2018     33     0.06487
2018     34     0.05778
2018     35     0.04654
2018     36     0.04105
2018     37     0.03407
2018     38     0.02458
2018     39     0.02002
2018     40     0.01454
2018     41     0.01013
2018     42     0.00586
2018     43     0.00404
2018     44     0.00186
2018     45     0.00147
2018     46     0.00074
2018     47     0.00081
2018     48     0.00049
2018     49     0.00032
2018     50     0.00034
2018     51     0.00011
2018     52     0.00004
2018     53     0.00009
2018     54     0.00000
2018     55+    0.00006
2019     12-    0.00003
2019     13     0.00126
2019     14     0.00673
2019     15     0.01863
2019     16     0.03156
2019     17     0.03948
2019     18     0.04933
2019     19     0.05667
2019     20     0.06148
2019     21     0.06228
2019     22     0.06715
2019     23     0.07202
2019     24     0.08291
2019     25     0.08637
2019     26     0.09185
2019     27     0.09422
2019     28     0.09237
2019     29     0.09098
2019     30     0.08482
2019     31     0.08158
2019     32     0.07379
2019     33     0.06633
2019     34     0.05722
2019     35     0.04917
2019     36     0.03963
2019     37     0.03465
2019     38     0.02660
2019     39     0.02041
2019     40     0.01567
2019     41     0.01013
2019     42     0.00694
2019     43     0.00399
2019     44     0.00275
2019     45     0.00159
2019     46     0.00093
2019     47     0.00072
2019     48     0.00048
2019     49     0.00041
2019     50     0.00013
2019     51     0.00023
2019     52     0.00007
2019     53     0.00009
2019     54     0.00000
2019     55+    0.00002
2020     12-    0.00009
2020     13     0.00117
2020     14     0.00546
2020     15     0.01730
2020     16     0.02873
2020     17     0.04122
2020     18     0.04757
2020     19     0.05572
2020     20     0.05970
2020     21     0.06071
2020     22     0.06361
2020     23     0.07004
2020     24     0.08397
2020     25     0.08806
2020     26     0.08966
2020     27     0.09389
2020     28     0.09173
2020     29     0.08660
2020     30     0.08632
2020     31     0.07776
2020     32     0.07090
2020     33     0.06393
2020     34     0.05692
2020     35     0.05090
2020     36     0.04065
2020     37     0.03291
2020     38     0.02610
2020     39     0.02039
2020     40     0.01543
2020     41     0.01086
2020     42     0.00650
2020     43     0.00393
2020     44     0.00290
2020     45     0.00171
2020     46     0.00139
2020     47     0.00095
2020     48     0.00087
2020     49     0.00030
2020     50     0.00022
2020     51     0.00023
2020     52     0.00017
2020     53     0.00005
2020     54     0.00002
2020     55+    0.00002
2021     12-    0.00009
2021     13     0.00111
2021     14     0.00669
2021     15     0.01705
2021     16     0.03034
2021     17     0.03988
2021     18     0.04586
2021     19     0.05166
2021     20     0.05952
2021     21     0.06340
2021     22     0.06539
2021     23     0.07058
2021     24     0.07862
2021     25     0.08585
2021     26     0.09433
2021     27     0.09734
2021     28     0.09406
2021     29     0.08774
2021     30     0.08716
2021     31     0.08252
2021     32     0.07386
2021     33     0.06688
2021     34     0.05868
2021     35     0.05030
2021     36     0.04233
2021     37     0.03332
2021     38     0.02723
2021     39     0.02068
2021     40     0.01471
2021     41     0.01145
2021     42     0.00662
2021     43     0.00437
2021     44     0.00292
2021     45     0.00189
2021     46     0.00128
2021     47     0.00071
2021     48     0.00065
2021     49     0.00054
2021     50     0.00028
2021     51     0.00016
2021     52     0.00009
2021     53     0.00006
2021     54     0.00005
2021     55+    0.00011
