United States, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 24/03/2023
Year   Age   Cohort      Exposure
1933    12    1921      623955.95
1933    12    1920      614036.05
1933    13    1920      613443.02
1933    13    1919      603044.06
1933    14    1919      602807.06
1933    14    1918      594251.04
1933    15    1918      594054.18
1933    15    1917      588081.58
1933    16    1917      587859.82
1933    16    1916      585151.10
1933    17    1916      584849.78
1933    17    1915      583430.01
1933    18    1915      583004.57
1933    18    1914      581097.46
1933    19    1914      580549.00
1933    19    1913      577952.89
1933    20    1913      577296.37
1933    20    1912      573669.74
1933    21    1912      572839.56
1933    21    1911      568051.09
1933    22    1911      566936.56
1933    22    1910      561631.03
1933    23    1910      560172.90
1933    23    1909      555047.65
1933    24    1909      553254.36
1933    24    1908      547991.85
1933    25    1908      545843.40
1933    25    1907      539669.59
1933    26    1907      537313.24
1933    26    1906      529934.46
1933    27    1906      527649.96
1933    27    1905      519494.00
1933    28    1905      517507.39
1933    28    1904      509033.05
1933    29    1904      507372.33
1933    29    1903      498723.35
1933    30    1903      497386.92
1933    30    1902      488701.12
1933    31    1902      487634.57
1933    31    1901      479141.39
1933    32    1901      478209.10
1933    32    1900      469829.48
1933    33    1900      468896.71
1933    33    1899      460141.06
1933    34    1899      459179.10
1933    34    1898      451245.26
1933    35    1898      450288.09
1933    35    1897      445866.46
1933    36    1897      444804.19
1933    36    1896      444600.47
1933    37    1896      443247.94
1933    37    1895      445243.17
1933    38    1895      443463.48
1933    38    1894      446231.26
1933    39    1894      444013.61
1933    39    1893      445778.99
1933    40    1893      443085.96
1933    40    1892      440308.73
1933    41    1892      437300.91
1933    41    1891      428710.98
1933    42    1891      425723.94
1933    42    1890      413991.79
1933    43    1890      411291.11
1933    43    1889      398777.50
1933    44    1889      396382.07
1933    44    1888      383901.22
1933    45    1888      381836.66
1933    45    1887      370740.06
1933    46    1887      368867.98
1933    46    1886      359867.61
1933    47    1886      357903.14
1933    47    1885      349944.31
1933    48    1885      347654.78
1933    48    1884      339681.99
1933    49    1884      337055.86
1933    49    1883      329199.67
1933    50    1883      326249.66
1933    50    1882      318863.36
1933    51    1882      315652.17
1933    51    1881      308729.12
1933    52    1881      305416.90
1933    52    1880      298766.87
1933    53    1880      295491.77
1933    53    1879      289034.89
1933    54    1879      285818.99
1933    54    1878      279250.07
1933    55    1878      276075.76
1933    55    1877      268780.04
1934    12    1922      621762.23
1934    12    1921      623724.74
1934    13    1921      622790.10
1934    13    1920      613193.10
1934    14    1920      612873.90
1934    14    1919      602526.20
1934    15    1919      602645.92
1934    15    1918      593732.25
1934    16    1918      593945.28
1934    16    1917      587495.05
1934    17    1917      587683.95
1934    17    1916      584442.52
1934    18    1916      584516.97
1934    18    1915      582555.17
1934    19    1915      582479.04
1934    19    1914      580057.79
1934    20    1914      579840.78
1934    20    1913      576764.84
1934    21    1913      576331.28
1934    21    1912      572274.11
1934    22    1912      571457.39
1934    22    1911      566344.74
1934    23    1911      564975.07
1934    23    1910      559562.28
1934    24    1910      557571.76
1934    24    1909      552632.48
1934    25    1909      549981.35
1934    25    1908      545216.75
1934    26    1908      542021.55
1934    26    1907      536684.12
1934    27    1907      533357.55
1934    27    1906      527019.61
1934    28    1906      524060.94
1934    28    1905      516877.04
1934    29    1905      514539.19
1934    29    1904      506743.21
1934    30    1904      505045.33
1934    30    1903      496759.05
1934    31    1903      495648.25
1934    31    1902      487003.11
1934    32    1902      486294.59
1934    32    1901      477567.98
1934    33    1901      476993.51
1934    33    1900      468239.87
1934    34    1900      467643.45
1934    34    1899      458500.47
1934    35    1899      457920.80
1934    35    1898      449583.04
1934    36    1898      448952.83
1934    36    1897      444073.58
1934    37    1897      443110.25
1934    37    1896      442494.06
1934    38    1896      440872.37
1934    38    1895      442688.62
1934    39    1895      440263.39
1934    39    1894      443220.05
1934    40    1894      439927.37
1934    40    1893      442275.17
1934    41    1893      438228.87
1934    41    1892      436471.03
1934    42    1892      432159.82
1934    42    1891      424872.32
1934    43    1891      420898.14
1934    43    1890      410415.06
1934    44    1890      407057.33
1934    44    1889      395478.93
1934    45    1889      392802.40
1934    45    1888      380903.59
1934    46    1888      378789.95
1934    46    1887      367901.52
1934    47    1887      365951.00
1934    47    1886      356899.66
1934    48    1886      354602.79
1934    48    1885      346610.65
1934    49    1885      343735.27
1934    49    1884      335967.45
1934    50    1884      332524.42
1934    50    1883      325115.19
1934    51    1883      321177.65
1934    51    1882      314477.58
1934    52    1882      310268.64
1934    52    1881      304210.00
1934    53    1881      300004.92
1934    53    1880      294260.38
1934    54    1880      290203.44
1934    54    1879      284570.91
1934    55    1879      280644.00
1934    55    1878      274815.02
1935    12    1923      615585.09
1935    12    1922      621526.63
1935    13    1922      621437.54
1935    13    1921      622535.18
1935    14    1921      621467.40
1935    14    1920      612588.77
1935    15    1920      612121.42
1935    15    1919      602321.59
1935    16    1919      602304.00
1935    16    1918      593580.35
1935    17    1918      593647.02
1935    17    1917      587278.92
1935    18    1917      587326.12
1935    18    1916      584072.34
1935    19    1916      584023.90
1935    19    1915      581995.31
1935    20    1915      581800.12
1935    20    1914      579319.32
1935    21    1914      578957.66
1935    21    1913      575777.38
1935    22    1913      575211.90
1935    22    1912      570877.21
1935    23    1912      569958.91
1935    23    1911      564374.81
1935    24    1911      562931.90
1935    24    1910      556957.59
1935    25    1910      554898.04
1935    25    1909      549358.82
1935    26    1909      546653.58
1935    26    1908      541393.77
1935    27    1908      538150.32
1935    27    1907      532726.98
1935    28    1907      529351.86
1935    28    1906      523430.07
1935    29    1906      520424.07
1935    29    1905      513910.48
1935    30    1905      511512.29
1935    30    1904      504419.72
1935    31    1904      502656.17
1935    31    1903      495020.58
1935    32    1903      493837.82
1935    32    1902      485658.17
1935    33    1902      484851.51
1935    33    1901      476341.65
1935    34    1901      475635.66
1935    34    1900      466969.46
1935    35    1900      466254.04
1935    35    1899      457219.49
1935    36    1899      456522.74
1935    36    1898      448225.12
1935    37    1898      447489.99
1935    37    1897      442358.55
1935    38    1897      441305.55
1935    38    1896      440099.12
1935    39    1896      438412.62
1935    39    1895      439471.02
1935    40    1895      436981.84
1935    40    1894      439117.35
1935    41    1894      435753.88
1935    41    1893      437398.82
1935    42    1893      433268.57
1935    42    1892      431306.42
1935    43    1892      426901.27
1935    43    1891      420018.06
1935    44    1891      415922.09
1935    44    1890      406147.24
1935    45    1890      402671.22
1935    45    1889      391859.07
1935    46    1889      389041.23
1935    46    1888      377810.51
1935    47    1888      375556.20
1935    47    1887      364932.67
1935    48    1887      362832.72
1935    48    1886      353542.80
1935    49    1886      351093.45
1935    49    1885      342630.84
1935    50    1885      339606.34
1935    50    1884      331374.39
1935    51    1884      327770.47
1935    51    1883      319987.23
1935    52    1883      315899.25
1935    52    1882      309044.66
1935    53    1882      304693.72
1935    53    1881      298754.21
1935    54    1881      294421.19
1935    54    1880      288932.81
1935    55    1880      284747.89
1935    55    1879      279357.09
1936    12    1924      610558.58
1936    12    1923      615351.78
1936    13    1923      615682.73
1936    13    1922      621181.39
1936    14    1922      620879.10
1936    14    1921      621177.89
1936    15    1921      619890.08
1936    15    1920      611790.10
1936    16    1920      611118.68
1936    16    1919      601930.64
1936    17    1919      601702.61
1936    17    1918      593233.47
1936    18    1918      593098.72
1936    18    1917      586874.23
1936    19    1917      586741.01
1936    19    1916      583535.51
1936    20    1916      583311.18
1936    20    1915      581277.59
1936    21    1915      580884.77
1936    21    1914      578404.85
1936    22    1914      577860.08
1936    22    1913      574633.24
1936    23    1913      573916.32
1936    23    1912      569358.81
1936    24    1912      568317.74
1936    24    1911      562314.78
1936    25    1911      560755.14
1936    25    1910      554268.31
1936    26    1910      552106.34
1936    26    1909      546015.51
1936    27    1909      543213.37
1936    27    1908      537508.18
1936    28    1908      534170.96
1936    28    1907      528709.92
1936    29    1907      525244.28
1936    29    1906      519786.60
1936    30    1906      516678.05
1936    30    1905      510881.41
1936    31    1905      508375.14
1936    31    1904      502025.33
1936    32    1904      500148.28
1936    32    1903      493198.33
1936    33    1903      491875.70
1936    33    1902      484194.67
1936    34    1902      483213.93
1936    34    1901      474952.78
1936    35    1901      474084.97
1936    35    1900      465538.53
1936    36    1900      464666.18
1936    36    1899      455776.80
1936    37    1899      454935.50
1936    37    1898      446717.97
1936    38    1898      445853.66
1936    38    1897      440511.78
1936    39    1897      439353.57
1936    39    1896      437601.43
1936    40    1896      435813.48
1936    40    1895      436156.03
1936    41    1895      433563.84
1936    41    1894      434910.08
1936    42    1894      431436.73
1936    42    1893      432401.85
1936    43    1893      428161.02
1936    43    1892      426006.72
1936    44    1892      421467.35
1936    44    1891      414994.78
1936    45    1891      410767.46
1936    45    1890      401706.86
1936    46    1890      398069.84
1936    46    1889      388037.91
1936    47    1889      385053.52
1936    47    1888      374512.63
1936    48    1888      372076.70
1936    48    1887      361747.61
1936    49    1887      359461.49
1936    49    1886      349965.52
1936    50    1886      347341.30
1936    50    1885      338435.22
1936    51    1885      335239.92
1936    51    1884      326559.87
1936    52    1884      322812.49
1936    52    1883      314653.82
1936    53    1883      310444.32
1936    53    1882      303418.11
1936    54    1882      298967.45
1936    54    1881      293120.05
1936    55    1881      288682.74
1936    55    1880      283423.57
1937    12    1925      601272.57
1937    12    1924      610340.16
1937    13    1924      610420.34
1937    13    1923      615439.55
1937    14    1923      616019.22
1937    14    1922      620600.14
1937    15    1922      620533.19
1937    15    1921      619566.65
1937    16    1921      618527.97
1937    16    1920      610751.46
1937    17    1920      610310.24
1937    17    1919      601294.60
1937    18    1919      601294.48
1937    18    1918      592652.92
1937    19    1918      592757.99
1937    19    1917      586260.41
1937    20    1917      586364.23
1937    20    1916      582798.70
1937    21    1916      582786.11
1937    21    1915      580344.42
1937    22    1915      580174.11
1937    22    1914      577295.79
1937    23    1914      576998.48
1937    23    1913      573332.03
1937    24    1913      572881.43
1937    24    1912      567717.39
1937    25    1912      566937.24
1937    25    1911      560142.53
1937    26    1911      558843.34
1937    26    1910      551485.21
1937    27    1910      549578.69
1937    27    1909      542587.35
1937    28    1909      540039.26
1937    28    1908      533543.68
1937    29    1908      530463.80
1937    29    1907      524619.35
1937    30    1907      521409.01
1937    30    1906      516057.16
1937    31    1906      513205.13
1937    31    1905      507752.32
1937    32    1905      505500.29
1937    32    1904      499515.62
1937    33    1904      497862.43
1937    33    1903      491225.29
1937    34    1903      490080.09
1937    34    1902      482537.87
1937    35    1902      481728.60
1937    35    1901      473377.31
1937    36    1901      472666.84
1937    36    1900      463928.24
1937    37    1900      463209.48
1937    37    1899      454170.54
1937    38    1899      453486.51
1937    38    1898      445064.92
1937    39    1898      444372.63
1937    39    1897      438544.32
1937    40    1897      437557.17
1937    40    1896      434985.82
1937    41    1896      433366.62
1937    41    1895      432715.24
1937    42    1895      430287.14
1937    42    1894      430563.54
1937    43    1894      427255.73
1937    43    1893      427259.56
1937    44    1893      423163.65
1937    44    1892      420533.96
1937    45    1892      416146.34
1937    45    1891      409798.60
1937    46    1891      405689.93
1937    46    1890      397062.55
1937    47    1890      393530.50
1937    47    1889      384004.97
1937    48    1889      381099.78
1937    48    1888      370984.08
1937    49    1888      368605.35
1937    49    1887      358321.96
1937    50    1887      356082.92
1937    50    1886      346153.59
1937    51    1886      343563.30
1937    51    1885      334008.83
1937    52    1885      330860.83
1937    52    1884      321544.36
1937    53    1884      317854.02
1937    53    1883      309145.51
1937    54    1883      305009.11
1937    54    1882      297644.30
1937    55    1882      293259.05
1937    55    1881      287338.88
1938    12    1926      593360.03
1938    12    1925      601078.61
1938    13    1925      601875.56
1938    13    1924      610202.77
1938    14    1924      610674.51
1938    14    1923      615766.87
1938    15    1923      616721.55
1938    15    1922      620237.40
1938    16    1922      620557.30
1938    16    1921      618190.14
1938    17    1921      617516.10
1938    17    1920      609934.26
1938    18    1920      609849.14
1938    18    1919      600884.22
1938    19    1919      601244.94
1938    19    1918      592317.36
1938    20    1918      592771.48
1938    20    1917      585896.55
1938    21    1917      586318.12
1938    21    1916      582295.07
1938    22    1916      582606.56
1938    22    1915      579662.89
1938    23    1915      579840.82
1938    23    1914      576470.27
1938    24    1914      576542.44
1938    24    1913      572339.41
1938    25    1913      572256.58
1938    25    1912      566384.38
1938    26    1912      565972.84
1938    26    1911      558282.36
1938    27    1911      557348.11
1938    27    1910      549012.11
1938    28    1910      547466.48
1938    28    1909      539469.56
1938    29    1909      537278.86
1938    29    1908      529893.50
1938    30    1908      527164.93
1938    30    1907      520839.08
1938    31    1907      517972.16
1938    31    1906      512630.66
1938    32    1906      510112.10
1938    32    1905      504914.85
1938    33    1905      502959.53
1938    33    1904      497259.58
1938    34    1904      495855.19
1938    34    1903      489453.41
1938    35    1903      488551.23
1938    35    1902      481073.28
1938    36    1902      480495.70
1938    36    1901      471983.28
1938    37    1901      471502.47
1938    37    1900      462499.74
1938    38    1900      462016.45
1938    38    1899      452752.64
1938    39    1899      452315.52
1938    39    1898      443616.67
1938    40    1898      443159.55
1938    40    1897      436780.24
1938    41    1897      436011.91
1938    41    1896      432566.26
1938    42    1896      431149.58
1938    42    1895      429459.95
1938    43    1895      427229.01
1938    43    1894      426398.30
1938    44    1894      423266.05
1938    44    1893      422272.58
1938    45    1893      418366.63
1938    45    1892      415218.34
1938    46    1892      410997.99
1938    46    1891      404722.15
1938    47    1891      400773.68
1938    47    1890      392520.20
1938    48    1890      389124.27
1938    48    1889      380044.20
1938    49    1889      377247.37
1938    49    1888      367501.74
1938    50    1888      365208.39
1938    50    1887      354930.08
1938    51    1887      352745.27
1938    51    1886      342365.68
1938    52    1886      339830.30
1938    52    1885      329624.42
1938    53    1885      326537.74
1938    53    1884      316584.81
1938    54    1884      312975.62
1938    54    1883      303713.10
1938    55    1883      299659.87
1938    55    1882      291939.88
1939    12    1927      584856.23
1939    12    1926      593188.36
1939    13    1926      594479.16
1939    13    1925      601680.12
1939    14    1925      603169.97
1939    14    1924      610445.06
1939    15    1924      610965.43
1939    15    1923      616450.38
1939    16    1923      617318.65
1939    16    1922      620246.84
1939    17    1922      620212.31
1939    17    1921      617171.30
1939    18    1921      616381.32
1939    18    1920      609474.96
1939    19    1920      609176.77
1939    19    1919      600846.33
1939    20    1919      600842.22
1939    20    1918      592352.47
1939    21    1918      592567.74
1939    21    1917      585880.75
1939    22    1917      586186.47
1939    22    1916      582152.00
1939    23    1916      582431.83
1939    23    1915      579370.23
1939    24    1915      579578.58
1939    24    1914      576056.98
1939    25    1914      576554.58
1939    25    1913      571757.67
1939    26    1913      572009.90
1939    26    1912      565463.18
1939    27    1912      565342.33
1939    27    1911      556830.66
1939    28    1911      556207.38
1939    28    1910      546944.18
1939    29    1910      545742.90
1939    29    1909      536754.67
1939    30    1909      534695.03
1939    30    1908      526640.25
1939    31    1908      524198.18
1939    31    1907      517442.32
1939    32    1907      514989.74
1939    32    1906      509570.89
1939    33    1906      507485.54
1939    33    1905      502400.74
1939    34    1905      500824.56
1939    34    1904      495272.60
1939    35    1904      494586.11
1939    35    1903      487940.16
1939    36    1903      487609.47
1939    36    1902      479857.27
1939    37    1902      479714.18
1939    37    1901      470839.34
1939    38    1901      470717.88
1939    38    1900      461331.24
1939    39    1900      461182.93
1939    39    1899      451610.90
1939    40    1899      451275.00
1939    40    1898      442436.81
1939    41    1898      442098.45
1939    41    1897      435267.06
1939    42    1897      434646.42
1939    42    1896      430377.27
1939    43    1896      429173.31
1939    43    1895      426423.90
1939    44    1895      424473.67
1939    44    1894      422422.80
1939    45    1894      419430.63
1939    45    1893      417480.55
1939    46    1893      413778.90
1939    46    1892      410067.01
1939    47    1892      406101.52
1939    47    1891      399796.39
1939    48    1891      396078.12
1939    48    1890      388099.25
1939    49    1890      384864.77
1939    49    1889      376173.20
1939    50    1889      373137.78
1939    50    1888      364084.65
1939    51    1888      361438.97
1939    51    1887      351575.45
1939    52    1887      348990.71
1939    52    1886      338618.90
1939    53    1886      335738.39
1939    53    1885      325289.24
1939    54    1885      321985.52
1939    54    1884      311694.50
1939    55    1884      308206.22
1939    55    1883      298348.85
1940    12    1928      575102.44
1940    12    1927      584697.56
1940    13    1927      587976.10
1940    13    1926      594296.26
1940    14    1926      598531.89
1940    14    1925      602953.64
1940    15    1925      604252.22
1940    15    1924      610708.86
1940    16    1924      610729.63
1940    16    1923      617024.63
1940    17    1923      616663.19
1940    17    1922      619886.02
1940    18    1922      618059.77
1940    18    1921      616027.94
1940    19    1921      613997.32
1940    19    1920      608801.48
1940    20    1920      606192.63
1940    20    1919      600449.38
1940    21    1919      598877.11
1940    21    1918      592159.06
1940    22    1918      591308.36
1940    22    1917      585762.83
1940    23    1917      585354.09
1940    23    1916      581994.11
1940    24    1916      581750.01
1940    24    1915      579127.68
1940    25    1915      580889.84
1940    25    1914      576091.40
1940    26    1914      577136.98
1940    26    1913      571535.73
1940    27    1913      572017.76
1940    27    1912      564858.51
1940    28    1912      564877.06
1940    28    1911      555715.22
1940    29    1911      555344.65
1940    29    1910      545243.73
1940    30    1910      543254.97
1940    30    1909      534189.35
1940    31    1909      532258.61
1940    31    1908      523683.17
1940    32    1908      521997.72
1940    32    1907      514461.75
1940    33    1907      513208.14
1940    33    1906      506940.92
1940    34    1906      506143.93
1940    34    1905      500259.66
1940    35    1905      501584.97
1940    35    1904      493998.05
1940    36    1904      495073.37
1940    36    1903      486997.94
1940    37    1903      487837.50
1940    37    1902      479079.63
1940    38    1902      479606.73
1940    38    1901      470060.76
1940    39    1901      470343.55
1940    39    1900      460503.69
1940    40    1900      459995.29
1940    40    1899      450573.27
1940    41    1899      450545.90
1940    41    1898      441370.68
1940    42    1898      441525.56
1940    42    1897      433888.23
1940    43    1897      433987.32
1940    43    1896      428380.35
1940    44    1896      428179.61
1940    44    1895      423641.56
1940    45    1895      422693.15
1940    45    1894      418555.43
1940    46    1894      416986.88
1940    46    1893      412858.34
1940    47    1893      410785.83
1940    47    1892      405133.73
1940    48    1892      402858.82
1940    48    1891      395061.27
1940    49    1891      392893.31
1940    49    1890      383796.98
1940    50    1890      379809.22
1940    50    1889      372018.26
1940    51    1889      368203.90
1940    51    1888      360270.99
1940    52    1888      356518.80
1940    52    1887      347778.60
1940    53    1887      343948.71
1940    53    1886      334486.48
1940    54    1886      330495.80
1940    54    1885      320698.15
1940    55    1885      317177.54
1940    55    1884      306886.01
1941    12    1929      566326.99
1941    12    1928      574954.70
1941    13    1928      580500.10
1941    13    1927      587805.64
1941    14    1927      594206.01
1941    14    1926      598329.73
1941    15    1926      601053.95
1941    15    1925      604011.62
1941    16    1925      604036.93
1941    16    1924      610452.89
1941    17    1924      609015.50
1941    17    1923      616354.86
1941    18    1923      613769.86
1941    18    1922      617724.40
1941    19    1922      614337.96
1941    19    1921      613639.45
1941    20    1921      607541.35
1941    20    1920      605816.27
1941    21    1920      602117.14
1941    21    1919      598484.97
1941    22    1919      596030.88
1941    22    1918      590902.58
1941    23    1918      589471.02
1941    23    1917      584936.81
1941    24    1917      584113.43
1941    24    1916      581323.37
1941    25    1916      584907.46
1941    25    1915      580455.43
1941    26    1915      582145.75
1941    26    1914      576694.39
1941    27    1914      577568.66
1941    27    1913      571566.02
1941    28    1913      571803.81
1941    28    1912      564415.20
1941    29    1912      564309.21
1941    29    1911      554871.71
1941    30    1911      551415.02
1941    30    1910      542770.00
1941    31    1910      540263.63
1941    31    1909      531760.81
1941    32    1909      529743.27
1941    32    1908      521486.31
1941    33    1908      520153.41
1941    33    1907      512682.32
1941    34    1907      511921.70
1941    34    1906      505602.93
1941    35    1906      508689.33
1941    35    1905      501027.69
1941    36    1905      503103.67
1941    36    1904      494496.90
1941    37    1904      495970.01
1941    37    1903      487238.61
1941    38    1903      488082.15
1941    38    1902      478982.18
1941    39    1902      479293.06
1941    39    1901      469690.09
1941    40    1901      467993.56
1941    40    1900      459310.03
1941    41    1900      458794.53
1941    41    1899      449827.29
1941    42    1899      449867.46
1941    42    1898      440772.40
1941    43    1898      441155.29
1941    43    1897      433198.40
1941    44    1897      433733.84
1941    44    1896      427353.72
1941    45    1896      428727.04
1941    45    1895      421828.72
1941    46    1895      422398.95
1941    46    1894      416080.91
1941    47    1894      416243.09
1941    47    1893      409834.94
1941    48    1893      409570.88
1941    48    1892      401859.65
1941    49    1892      401314.02
1941    49    1891      391842.50
1941    50    1891      387402.18
1941    50    1890      378704.78
1941    51    1890      374168.17
1941    51    1889      367049.25
1941    52    1889      362447.77
1941    52    1888      355318.73
1941    53    1888      350597.13
1941    53    1887      342708.03
1941    54    1887      337927.70
1941    54    1886      329219.32
1941    55    1886      324881.83
1941    55    1885      315868.31
1942    12    1930      557645.83
1942    12    1929      566197.14
1942    13    1929      572624.61
1942    13    1928      580349.86
1942    14    1928      587105.75
1942    14    1927      594027.34
1942    15    1927      597525.89
1942    15    1926      600840.61
1942    16    1926      600436.46
1942    16    1925      603790.01
1942    17    1925      602276.21
1942    17    1924      608737.87
1942    18    1924      605821.86
1942    18    1923      613464.40
1942    19    1923      609432.54
1942    19    1922      614007.56
1942    20    1922      605687.41
1942    20    1921      607188.81
1942    21    1921      602967.99
1942    21    1920      601746.23
1942    22    1920      598811.58
1942    22    1919      595645.26
1942    23    1919      593992.07
1942    23    1918      589074.34
1942    24    1918      588483.68
1942    24    1917      583709.34
1942    25    1917      589267.06
1942    25    1916      584498.65
1942    26    1916      586430.29
1942    26    1915      581731.26
1942    27    1915      582690.83
1942    27    1914      577146.57
1942    28    1914      577369.25
1942    28    1913      571372.19
1942    29    1913      571057.40
1942    29    1912      563866.13
1942    30    1912      558300.20
1942    30    1911      550958.74
1942    31    1911      547490.68
1942    31    1910      539793.33
1942    32    1910      536853.03
1942    32    1909      529258.29
1942    33    1909      526866.03
1942    33    1908      519653.11
1942    34    1908      517975.80
1942    34    1907      511405.44
1942    35    1907      514872.18
1942    35    1906      508156.08
1942    36    1906      510144.35
1942    36    1905      502550.59
1942    37    1905      503991.30
1942    37    1904      495393.88
1942    38    1904      496273.96
1942    38    1903      487479.76
1942    39    1903      487762.11
1942    39    1902      478661.21
1942    40    1902      475470.76
1942    40    1901      467329.45
1942    41    1901      465835.01
1942    41    1900      458097.11
1942    42    1900      457312.49
1942    42    1899      449136.11
1942    43    1899      448897.15
1942    43    1898      440389.37
1942    44    1898      440483.18
1942    44    1897      432932.73
1942    45    1897      435628.86
1942    45    1896      427889.43
1942    46    1896      429224.86
1942    46    1895      421520.85
1942    47    1895      422373.85
1942    47    1894      415319.85
1942    48    1894      415760.71
1942    48    1893      408597.82
1942    49    1893      408618.27
1942    49    1892      400286.48
1942    50    1892      395681.76
1942    50    1891      386317.30
1942    51    1891      381422.14
1942    51    1890      373030.12
1942    52    1890      368273.59
1942    52    1889      361262.53
1942    53    1889      356446.78
1942    53    1888      349370.68
1942    54    1888      344432.01
1942    54    1887      336666.02
1942    55    1887      331670.48
1942    55    1886      323588.80
1943    12    1931      545180.36
1943    12    1930      557521.95
1943    13    1930      563362.16
1943    13    1929      572482.75
1943    14    1929      578564.29
1943    14    1928      586938.58
1943    15    1928      589844.30
1943    15    1927      597327.58
1943    16    1927      595619.23
1943    16    1926      600207.22
1943    17    1926      597973.85
1943    17    1925      602017.74
1943    18    1925      598723.06
1943    18    1924      605535.86
1943    19    1924      600868.73
1943    19    1923      609120.72
1943    20    1923      599696.33
1943    20    1922      605351.89
1943    21    1922      601894.03
1943    21    1921      602612.76
1943    22    1921      600500.12
1943    22    1920      598441.07
1943    23    1920      597653.97
1943    23    1919      593610.69
1943    24    1919      594165.12
1943    24    1918      588095.85
1943    25    1918      595373.80
1943    25    1917      588876.01
1943    26    1917      590418.47
1943    26    1916      586034.59
1943    27    1916      586315.79
1943    27    1915      582287.85
1943    28    1915      581695.03
1943    28    1914      576956.37
1943    29    1914      575739.26
1943    29    1913      570631.99
1943    30    1913      563202.05
1943    30    1912      557859.88
1943    31    1912      553898.43
1943    31    1911      547034.04
1943    32    1911      544015.81
1943    32    1910      536378.90
1943    33    1910      533914.87
1943    33    1909      526373.22
1943    34    1909      524470.87
1943    34    1908      517463.15
1943    35    1908      521283.23
1943    35    1907      514338.41
1943    36    1907      516455.37
1943    36    1906      509588.07
1943    37    1906      511219.74
1943    37    1905      503411.05
1943    38    1905      504540.20
1943    38    1904      495668.26
1943    39    1904      496277.98
1943    39    1903      487129.50
1943    40    1903      483416.05
1943    40    1902      474809.73
1943    41    1902      472755.15
1943    41    1901      465143.95
1943    42    1901      463760.44
1943    42    1900      456589.73
1943    43    1900      455884.74
1943    43    1899      448141.04
1943    44    1899      447952.41
1943    44    1898      439692.08
1943    45    1898      442830.05
1943    45    1897      434800.42
1943    46    1897      436283.67
1943    46    1896      428354.07
1943    47    1896      429205.03
1943    47    1895      421455.01
1943    48    1895      421838.80
1943    48    1894      414788.12
1943    49    1894      414779.88
1943    49    1893      407586.24
1943    50    1893      402792.50
1943    50    1892      394586.55
1943    51    1892      389235.62
1943    51    1891      380268.16
1943    52    1891      375172.09
1943    52    1890      367067.22
1943    53    1890      362115.58
1943    53    1889      355194.41
1943    54    1889      350188.51
1943    54    1888      343140.00
1943    55    1888      338130.97
1943    55    1887      330343.09
1944    12    1932      529052.63
1944    12    1931      545056.06
1944    13    1931      548421.20
1944    13    1930      563222.38
1944    14    1930      567128.31
1944    14    1929      578402.69
1944    15    1929      579463.20
1944    15    1928      589655.63
1944    16    1928      586240.81
1944    16    1927      595402.82
1944    17    1927      591652.90
1944    17    1926      597730.14
1944    18    1926      593482.00
1944    18    1925      598452.49
1944    19    1925      593173.50
1944    19    1924      600571.77
1944    20    1924      590888.79
1944    20    1923      599374.08
1944    21    1923      597690.66
1944    21    1922      601551.22
1944    22    1922      601251.45
1944    22    1921      600142.10
1944    23    1921      601247.55
1944    23    1920      597286.08
1944    24    1920      599778.23
1944    24    1919      593792.72
1944    25    1919      602435.39
1944    25    1918      595000.60
1944    26    1918      595982.73
1944    26    1917      590041.92
1944    27    1917      589606.27
1944    27    1916      585931.71
1944    28    1916      584307.23
1944    28    1915      581299.27
1944    29    1915      578894.02
1944    29    1914      575327.63
1944    30    1914      566673.56
1944    30    1913      562771.07
1944    31    1913      558971.35
1944    31    1912      553447.39
1944    32    1912      550937.85
1944    32    1911      543544.67
1944    33    1911      541982.53
1944    33    1910      533423.58
1944    34    1910      532399.02
1944    34    1909      523959.40
1944    35    1909      528561.04
1944    35    1908      520751.32
1944    36    1908      523483.01
1944    36    1907      515901.50
1944    37    1907      518204.34
1944    37    1906      510642.15
1944    38    1906      512469.55
1944    38    1905      503937.14
1944    39    1905      505268.00
1944    39    1904      495647.70
1944    40    1904      492301.57
1944    40    1903      482756.98
1944    41    1903      480627.66
1944    41    1902      472066.50
1944    42    1902      470423.62
1944    42    1901      463041.61
1944    43    1901      462005.25
1944    43    1900      455135.12
1944    44    1900      454726.91
1944    44    1899      447171.40
1944    45    1899      450009.29
1944    45    1898      442015.86
1944    46    1898      442998.37
1944    46    1897      435429.67
1944    47    1897      435776.20
1944    47    1896      428303.40
1944    48    1896      428036.32
1944    48    1895      420881.73
1944    49    1895      420173.83
1944    49    1894      413759.55
1944    50    1894      408834.39
1944    50    1893      401703.55
1944    51    1893      396213.97
1944    51    1892      388082.14
1944    52    1892      382817.65
1944    52    1891      373960.64
1944    53    1891      368934.62
1944    53    1890      360852.73
1944    54    1890      355950.97
1944    54    1889      348880.81
1944    55    1889      344559.90
1944    55    1888      336783.17
1945    12    1933      524102.70
1945    12    1932      528933.45
1945    13    1932      531263.95
1945    13    1931      548288.65
1945    14    1931      551005.16
1945    14    1930      566977.40
1945    15    1930      567276.94
1945    15    1929      579289.62
1945    16    1929      574423.32
1945    16    1928      586043.07
1945    17    1928      580741.00
1945    17    1927      591430.20
1945    18    1927      585655.70
1945    18    1926      593233.52
1945    19    1926      586979.54
1945    19    1925      592898.44
